Algorithm,Problem,M,Run,IGD,HV
IVFSPEA2,WFG8,2,42,0.1077491590203809,0.2897856928845682
IVFSPEA2,WFG8,2,43,0.105655922983104,0.2907638258679193
IVFSPEA2,WFG8,2,44,0.1065814135177082,0.2907112586242394
IVFSPEA2,WFG8,2,45,0.1072751355227027,0.290129048673419
IVFSPEA2,WFG8,2,46,0.1098112061730584,0.2890283094446727
IVFSPEA2,WFG8,2,47,0.10648622190344,0.2905071142396325
IVFSPEA2,WFG8,2,48,0.1071939311100637,0.2900559777410675
IVFSPEA2,WFG8,2,49,0.1063862170442007,0.2902625074428872
IVFSPEA2,WFG8,2,50,0.111195431503252,0.2885094284704667
IVFSPEA2,WFG8,2,51,0.105688301710085,0.2914000749392478
IVFSPEA2,WFG8,2,52,0.1076314416128693,0.2898564200939001
IVFSPEA2,WFG8,2,53,0.1071763572766376,0.2902172469204634
IVFSPEA2,WFG8,2,54,0.1060823287588455,0.290655252174522
IVFSPEA2,WFG8,2,55,0.1067350376796647,0.2902433993469617
IVFSPEA2,WFG8,2,56,0.1061090358712079,0.2906828235872031
IVFSPEA2,WFG8,2,57,0.1114073887335274,0.2885810672921939
IVFSPEA2,WFG8,2,58,0.1118368880250935,0.2881192791533196
IVFSPEA2,WFG8,2,59,0.1081416715456072,0.2896634415889303
IVFSPEA2,WFG8,2,60,0.1033710929492593,0.2918341064238243
IVFSPEA2,WFG9,2,1,0.0184369038286562,0.3406406118290197
IVFSPEA2,WFG9,2,2,0.0152802937687161,0.3433105357919634
IVFSPEA2,WFG9,2,3,0.2258725881786599,0.2266795505301969
IVFSPEA2,WFG9,2,4,0.0264673193330845,0.3351934444877456
IVFSPEA2,WFG9,2,5,0.0175462513698758,0.3415760851023089
IVFSPEA2,WFG9,2,6,0.0165586814740153,0.3421657803617636
IVFSPEA2,WFG9,2,7,0.0145027893081851,0.3442937122586806
IVFSPEA2,WFG9,2,8,0.0163980687280053,0.3427407643324882
IVFSPEA2,WFG9,2,9,0.014696518773912,0.3440369586148022
IVFSPEA2,WFG9,2,10,0.0166542521132641,0.3419760777013609
IVFSPEA2,WFG9,2,11,0.0141896431330859,0.3446250342335187
IVFSPEA2,WFG9,2,12,0.0156383438994322,0.3431741609798198
IVFSPEA2,WFG9,2,13,0.0188371516286955,0.3404093232500934
IVFSPEA2,WFG9,2,14,0.0191847834950366,0.3400504023775852
IVFSPEA2,WFG9,2,15,0.0143791776110475,0.3444863158076547
IVFSPEA2,WFG9,2,16,0.0155418782363995,0.3429892826464481
IVFSPEA2,WFG9,2,17,0.0133560621617688,0.3455710383730335
IVFSPEA2,WFG9,2,18,0.0192693223669127,0.3402982396175549
IVFSPEA2,WFG9,2,19,0.0153484665661626,0.3432264754671862
IVFSPEA2,WFG9,2,20,0.014089598627262,0.3446473191563118
IVFSPEA2,WFG9,2,21,0.2256870709041747,0.2267194429897847
IVFSPEA2,WFG9,2,22,0.013997070066977,0.3447146178752044
IVFSPEA2,WFG9,2,23,0.0180841222621761,0.341022319731182
IVFSPEA2,WFG9,2,24,0.0144721875496086,0.3442341080038431
IVFSPEA2,WFG9,2,25,0.0190719500462517,0.3402682427473435
IVFSPEA2,WFG9,2,26,0.014627928886186,0.3440989165125526
IVFSPEA2,WFG9,2,27,0.0156547564609354,0.3430503615095467
IVFSPEA2,WFG9,2,28,0.0165443147105116,0.3423093698906342
IVFSPEA2,WFG9,2,29,0.0168588279084149,0.3419104692156283
IVFSPEA2,WFG9,2,30,0.0149356256421333,0.3438960241362008
IVFSPEA2,WFG9,2,31,0.0155257955584586,0.3431401634725064
IVFSPEA2,WFG9,2,32,0.0153788273099681,0.3432261841533836
IVFSPEA2,WFG9,2,33,0.0182094818875701,0.3407058582727784
IVFSPEA2,WFG9,2,34,0.0169784060696584,0.3418706540045781
IVFSPEA2,WFG9,2,35,0.0177677151900089,0.3412390202919655
IVFSPEA2,WFG9,2,36,0.0232016033581992,0.3373047453240066
IVFSPEA2,WFG9,2,37,0.0176638528628682,0.3415132667679108
IVFSPEA2,WFG9,2,38,0.018888017053088,0.3404400727170853
IVFSPEA2,WFG9,2,39,0.0142109449851995,0.3445114004766804
IVFSPEA2,WFG9,2,40,0.016323648773107,0.3425492401002653
IVFSPEA2,WFG9,2,41,0.0145280989517325,0.3441840998646081
IVFSPEA2,WFG9,2,42,0.0164396411876735,0.3424312040938039
IVFSPEA2,WFG9,2,43,0.0199371475708347,0.3397530676519344
IVFSPEA2,WFG9,2,44,0.013590054977863,0.3456515383670018
IVFSPEA2,WFG9,2,45,0.0143282987495816,0.3444471653292733
IVFSPEA2,WFG9,2,46,0.0161514717699013,0.3425379269631873
IVFSPEA2,WFG9,2,47,0.042085776391811,0.325647475093935
IVFSPEA2,WFG9,2,48,0.0145114367865467,0.3441758254750882
IVFSPEA2,WFG9,2,49,0.0158621005046099,0.3428212338359332
IVFSPEA2,WFG9,2,50,0.0400368173415495,0.3269269467017816
IVFSPEA2,WFG9,2,51,0.0153020128853712,0.3433938077493607
IVFSPEA2,WFG9,2,52,0.0159653236660662,0.3428518893909902
IVFSPEA2,WFG9,2,53,0.0157582103633094,0.3428939514886097
IVFSPEA2,WFG9,2,54,0.014270859601628,0.3445772349942158
IVFSPEA2,WFG9,2,55,0.2257068335085614,0.2266353316180289
IVFSPEA2,WFG9,2,56,0.0177563337426431,0.3414066307031609
IVFSPEA2,WFG9,2,57,0.0146088367631666,0.3441914887852169
IVFSPEA2,WFG9,2,58,0.0476520076654167,0.3224406392984821
IVFSPEA2,WFG9,2,59,0.0158905645348094,0.3428802561199011
IVFSPEA2,WFG9,2,60,0.0163509756532078,0.3424026930380156
IVFSPEA2,MaF1,2,1,0.0037449220275271,0.5822445256890816
IVFSPEA2,MaF1,2,2,0.0037535285353273,0.5821926241818227
IVFSPEA2,MaF1,2,3,0.0037649686963952,0.5822184628179776
IVFSPEA2,MaF1,2,4,0.0037366936198108,0.5822998820326382
IVFSPEA2,MaF1,2,5,0.0037624913079457,0.5822130808647747
IVFSPEA2,MaF1,2,6,0.0038076732651184,0.5821387202548909
IVFSPEA2,MaF1,2,7,0.0037750022583286,0.5820922162954838
IVFSPEA2,MaF1,2,8,0.0037998973896572,0.5821340637039791
IVFSPEA2,MaF1,2,9,0.0037477209177551,0.5821848058010024
IVFSPEA2,MaF1,2,10,0.0036975059698058,0.582312459052319
IVFSPEA2,MaF1,2,11,0.0037747728216248,0.5821824831811289
IVFSPEA2,MaF1,2,12,0.003778013516587,0.582126909904961
IVFSPEA2,MaF1,2,13,0.0037858162565754,0.582111056744683
IVFSPEA2,MaF1,2,14,0.003781921669974,0.5821552110480719
IVFSPEA2,MaF1,2,15,0.0037515995327757,0.5822345105908515
IVFSPEA2,MaF1,2,16,0.0037502755626381,0.5821491136269537
IVFSPEA2,MaF1,2,17,0.0037119158291123,0.5822777895233331
IVFSPEA2,MaF1,2,18,0.0037410418563879,0.5822083571076744
IVFSPEA2,MaF1,2,19,0.0037532391282552,0.5821513163099163
IVFSPEA2,MaF1,2,20,0.0037750714974123,0.5821518427578489
IVFSPEA2,MaF1,2,21,0.0038319372594382,0.5820530155023075
IVFSPEA2,MaF1,2,22,0.0039114019450007,0.5818957794349497
IVFSPEA2,MaF1,2,23,0.0037213091870368,0.5822501605885618
IVFSPEA2,MaF1,2,24,0.003709968711107,0.582261134057744
IVFSPEA2,MaF1,2,25,0.0037493141545837,0.5821582083207082
IVFSPEA2,MaF1,2,26,0.0038167965248346,0.5820924375470038
IVFSPEA2,MaF1,2,27,0.0038023028687199,0.5821366391592908
IVFSPEA2,MaF1,2,28,0.0037797458733027,0.5821942548291885
IVFSPEA2,MaF1,2,29,0.0037701228785172,0.5821589419997366
IVFSPEA2,MaF1,2,30,0.003720771289717,0.5822891349420232
IVFSPEA2,MaF1,2,31,0.0037932807568543,0.5821438015234732
IVFSPEA2,MaF1,2,32,0.0037502804994175,0.5822394286692547
IVFSPEA2,MaF1,2,33,0.003795793139776,0.5821506338601664
IVFSPEA2,MaF1,2,34,0.0037823744221706,0.5821503357290392
IVFSPEA2,MaF1,2,35,0.0038022379575935,0.5820926342528452
IVFSPEA2,MaF1,2,36,0.0037423093966276,0.582211542037954
IVFSPEA2,MaF1,2,37,0.0038077167886067,0.5821053397986626
IVFSPEA2,MaF1,2,38,0.0038322694518237,0.5820076531007894
IVFSPEA2,MaF1,2,39,0.0038224637625152,0.582055639306603
IVFSPEA2,MaF1,2,40,0.0038159464077289,0.5820389377400254
IVFSPEA2,MaF1,2,41,0.0037129704974295,0.5822666346373425
IVFSPEA2,MaF1,2,42,0.0037547408426628,0.5822055151456387
IVFSPEA2,MaF1,2,43,0.0037361216237286,0.5821924080903091
IVFSPEA2,MaF1,2,44,0.0038632852549556,0.582061080837202
IVFSPEA2,MaF1,2,45,0.0037434063445341,0.582183135711103
IVFSPEA2,MaF1,2,46,0.0037580895895091,0.5822223423075545
IVFSPEA2,MaF1,2,47,0.003906842509435,0.5819903770242807
IVFSPEA2,MaF1,2,48,0.0037136868615765,0.582269616956445
IVFSPEA2,MaF1,2,49,0.0037509156553413,0.5822064106852909
IVFSPEA2,MaF1,2,50,0.003822801005876,0.582073150982424
IVFSPEA2,MaF1,2,51,0.0037757965505223,0.5821131662042349
IVFSPEA2,MaF1,2,52,0.0037834322614071,0.5820594597384039
IVFSPEA2,MaF1,2,53,0.0037363443780323,0.5822425151466417
IVFSPEA2,MaF1,2,54,0.0037689461258733,0.5821284752997531
IVFSPEA2,MaF1,2,55,0.0037767469585657,0.5820961400585953
IVFSPEA2,MaF1,2,56,0.0038321587621522,0.5819980561118894
IVFSPEA2,MaF1,2,57,0.0038074249267992,0.582088196628872
IVFSPEA2,MaF1,2,58,0.0037428020039054,0.582213697958396
IVFSPEA2,MaF1,2,59,0.0038376717841885,0.5820055916905971
IVFSPEA2,MaF1,2,60,0.0037318805861929,0.582282724951629
IVFSPEA2,MaF2,2,1,0.0021518378136777,0.2073523410792748
IVFSPEA2,MaF2,2,2,0.0021475645641728,0.2073106448748619
IVFSPEA2,MaF2,2,3,0.0021469105758499,0.2073227018297397
IVFSPEA2,MaF2,2,4,0.002140290372053,0.2073709111907331
IVFSPEA2,MaF2,2,5,0.0021263983657899,0.2073409256332059
IVFSPEA2,MaF2,2,6,0.0022271518844706,0.2072459472354489
IVFSPEA2,MaF2,2,7,0.0021337347513469,0.2073072063378419
IVFSPEA2,MaF2,2,8,0.0021286684979587,0.2073321186699936
IVFSPEA2,MaF2,2,9,0.0021416163524284,0.207302717107344
IVFSPEA2,MaF2,2,10,0.0021246784666567,0.2073202341338915
IVFSPEA2,MaF2,2,11,0.0021430498988148,0.2073416924575711
IVFSPEA2,MaF2,2,12,0.0021330266040112,0.2073495386931611
IVFSPEA2,MaF2,2,13,0.0021548418165454,0.2073063705749783
IVFSPEA2,MaF2,2,14,0.0021520403409448,0.2073098441798634
IVFSPEA2,MaF2,2,15,0.0020789745769925,0.2073834260069127
IVFSPEA2,MaF2,2,16,0.002119560203592,0.2073260905907742
IVFSPEA2,MaF2,2,17,0.0021904029589379,0.2072726018184789
IVFSPEA2,MaF2,2,18,0.0021499160318736,0.2073134599164958
IVFSPEA2,MaF2,2,19,0.0021939180391831,0.2073090017613298
IVFSPEA2,MaF2,2,20,0.0021144776844172,0.2073660185068166
IVFSPEA2,MaF2,2,21,0.0021648157630893,0.2073050230794802
IVFSPEA2,MaF2,2,22,0.002144596229523,0.2073200167338178
IVFSPEA2,MaF2,2,23,0.0021511851228778,0.2073022749226056
IVFSPEA2,MaF2,2,24,0.0021483690354422,0.2073103108451975
IVFSPEA2,MaF2,2,25,0.0021554226855989,0.2073102634782656
IVFSPEA2,MaF2,2,26,0.0021513843528975,0.2072939237254142
IVFSPEA2,MaF2,2,27,0.0021469868605638,0.2073072945919051
IVFSPEA2,MaF2,2,28,0.0021232565357152,0.2073908140570264
IVFSPEA2,MaF2,2,29,0.0022328884531918,0.207203814231696
IVFSPEA2,MaF2,2,30,0.0021986617105435,0.2072584770305638
IVFSPEA2,MaF2,2,31,0.0021459609078988,0.2073553180535974
IVFSPEA2,MaF2,2,32,0.002142544366812,0.2073011537064201
IVFSPEA2,MaF2,2,33,0.002167447221764,0.207271955716246
IVFSPEA2,MaF2,2,34,0.0021108830223736,0.2073546615655827
IVFSPEA2,MaF2,2,35,0.0021001380646965,0.2073820807647649
IVFSPEA2,MaF2,2,36,0.002141959305446,0.2073317853643245
IVFSPEA2,MaF2,2,37,0.0021402169596741,0.2072999630433048
IVFSPEA2,MaF2,2,38,0.0021944422104889,0.2072397660403868
IVFSPEA2,MaF2,2,39,0.0021453889314792,0.2072927418061057
IVFSPEA2,MaF2,2,40,0.0021431674109102,0.2073196392429259
IVFSPEA2,MaF2,2,41,0.0021572571669546,0.2072816438745401
IVFSPEA2,MaF2,2,42,0.0021783536535612,0.2072975674207943
IVFSPEA2,MaF2,2,43,0.0021397191801284,0.2073171687206926
IVFSPEA2,MaF2,2,44,0.0021131393433089,0.207387837816835
IVFSPEA2,MaF2,2,45,0.0021977933392626,0.2072532767498497
IVFSPEA2,MaF2,2,46,0.0021621267757629,0.2073097148950902
IVFSPEA2,MaF2,2,47,0.0021150262704028,0.2073639936078345
IVFSPEA2,MaF2,2,48,0.0021653452862389,0.2072860867653017
IVFSPEA2,MaF2,2,49,0.0021301018930669,0.2073310242143798
IVFSPEA2,MaF2,2,50,0.0021155079182056,0.207415179656416
IVFSPEA2,MaF2,2,51,0.0021447576780254,0.2073304459043097
IVFSPEA2,MaF2,2,52,0.0021888361704976,0.2072840938396869
IVFSPEA2,MaF2,2,53,0.0021232805484484,0.2073528483966429
IVFSPEA2,MaF2,2,54,0.0021689086872896,0.2073060607408519
IVFSPEA2,MaF2,2,55,0.0021422883512909,0.2073313590003498
IVFSPEA2,MaF2,2,56,0.0022184576336878,0.2072476592353584
IVFSPEA2,MaF2,2,57,0.002152887495101,0.2073153695982403
IVFSPEA2,MaF2,2,58,0.0021599072781453,0.2072907949236381
IVFSPEA2,MaF2,2,59,0.0021121364231564,0.2073879186139106
IVFSPEA2,MaF2,2,60,0.0021172901086414,0.2073414707695619
IVFSPEA2,MaF3,2,1,0.0039481990086188,0.7197689022232119
IVFSPEA2,MaF3,2,2,0.0038511285437783,0.7198758344861802
IVFSPEA2,MaF3,2,3,0.0040050042804975,0.7195446968843712
IVFSPEA2,MaF3,2,4,0.0038570326981088,0.719912783815788
IVFSPEA2,MaF3,2,5,0.0047397944697653,0.7177644114872626
IVFSPEA2,MaF3,2,6,0.0044565480413755,0.7183419774020847
IVFSPEA2,MaF3,2,7,0.0050648671254539,0.7173577603663607
IVFSPEA2,MaF3,2,8,0.0046675197438874,0.7180782845052065
IVFSPEA2,MaF3,2,9,0.0038070560803502,0.7201208908114097
IVFSPEA2,MaF3,2,10,0.0066947224817756,0.7142166739159518
IVFSPEA2,MaF3,2,11,0.0041216620815939,0.7194365017614385
IVFSPEA2,MaF3,2,12,0.0042843437180648,0.7188377378677541
IVFSPEA2,MaF3,2,13,0.0057835740037192,0.7159474686230493
IVFSPEA2,MaF3,2,14,0.0043546066153647,0.7187705082572307
IVFSPEA2,MaF3,2,15,0.0043962283376491,0.718662645407281
IVFSPEA2,MaF3,2,16,0.0050555695854866,0.717154080735433
IVFSPEA2,MaF3,2,17,0.0044287553218331,0.7186459825899577
IVFSPEA2,MaF3,2,18,0.0042805531727548,0.7187771544255629
IVFSPEA2,MaF3,2,19,0.0042395650137153,0.7189448160652341
IVFSPEA2,MaF3,2,20,0.0042712098541358,0.7191709706761589
IVFSPEA2,MaF3,2,21,0.0048206539719991,0.7175539589162641
IVFSPEA2,MaF3,2,22,0.0055681844435848,0.7161581923740346
IVFSPEA2,MaF3,2,23,0.0059088874701949,0.7157156374892326
IVFSPEA2,MaF3,2,24,0.0047468030617932,0.7180110970506283
IVFSPEA2,MaF3,2,25,0.0046078892429094,0.7179352566632474
IVFSPEA2,MaF3,2,26,0.0039876029915908,0.7196613269959111
IVFSPEA2,MaF3,2,27,0.0043988291334151,0.7186819956060158
IVFSPEA2,MaF3,2,28,0.0053670500997417,0.7165442758459845
IVFSPEA2,MaF3,2,29,0.0039790690169237,0.7198433191699541
IVFSPEA2,MaF3,2,30,0.0038695535253431,0.7198964444995347
IVFSPEA2,MaF3,2,31,0.0055400224585839,0.7161220453823763
IVFSPEA2,MaF3,2,32,0.0044382118275365,0.7184265232754731
IVFSPEA2,MaF3,2,33,0.0040212631177524,0.7194685133935566
IVFSPEA2,MaF3,2,34,0.0048496686633882,0.7174997282881936
IVFSPEA2,MaF3,2,35,0.0048172443742304,0.7177029220056216
IVFSPEA2,MaF3,2,36,0.0045769299718489,0.7184077187320949
IVFSPEA2,MaF3,2,37,0.004460047428551,0.7184025203187819
IVFSPEA2,MaF3,2,38,0.0052003702983594,0.7173512695520117
IVFSPEA2,MaF3,2,39,0.0048306183190649,0.717762295345195
IVFSPEA2,MaF3,2,40,0.0050284100886557,0.7173269843170091
IVFSPEA2,MaF3,2,41,0.0052501850852127,0.7168456297224965
IVFSPEA2,MaF3,2,42,0.0050423190800848,0.7172216845250291
IVFSPEA2,MaF3,2,43,0.0041158269942937,0.7192088854173072
IVFSPEA2,MaF3,2,44,0.0037818506274768,0.7202553715485036
IVFSPEA2,MaF3,2,45,0.0043784133249215,0.7188593298757147
IVFSPEA2,MaF3,2,46,0.0038922783101857,0.719935377766542
IVFSPEA2,MaF3,2,47,0.0038331445026829,0.7203507454201574
IVFSPEA2,MaF3,2,48,0.0050613901072154,0.7171193999363343
IVFSPEA2,MaF3,2,49,0.0038814128563771,0.7200270408154106
IVFSPEA2,MaF3,2,50,0.0039995798496005,0.7193773001116824
IVFSPEA2,MaF3,2,51,0.0043611107155588,0.7185482537221102
IVFSPEA2,MaF3,2,52,0.0040149213708721,0.71941033292661
IVFSPEA2,MaF3,2,53,0.0044033759094111,0.7184781815420079
IVFSPEA2,MaF3,2,54,0.0078790257923007,0.7125546576647832
IVFSPEA2,MaF3,2,55,0.0043916430716135,0.7184357500972359
IVFSPEA2,MaF3,2,56,0.0057550347310688,0.7157703546972797
IVFSPEA2,MaF3,2,57,0.0038872996906857,0.7201296439705188
IVFSPEA2,MaF3,2,58,0.0039618134869694,0.7197803494911124
IVFSPEA2,MaF3,2,59,0.0037885682304114,0.7201727553086392
IVFSPEA2,MaF3,2,60,0.0038766925114775,0.7200078729244751
IVFSPEA2,MaF4,2,1,0.0125016142020809,0.8189942077996364
IVFSPEA2,MaF4,2,2,0.012438549297284,0.8188152902582062
IVFSPEA2,MaF4,2,3,0.0136018904760144,0.8171933067298243
IVFSPEA2,MaF4,2,4,0.0129140757332836,0.8186643235129532
IVFSPEA2,MaF4,2,5,0.0126359434389769,0.8185034323288591
IVFSPEA2,MaF4,2,6,0.0129495333782443,0.818232643825022
IVFSPEA2,MaF4,2,7,0.0124604051750414,0.8188911403864944
IVFSPEA2,MaF4,2,8,0.0127525256059805,0.8187772518722994
IVFSPEA2,MaF4,2,9,0.0125063153604971,0.8185277061611531
IVFSPEA2,MaF4,2,10,0.0130231972539201,0.8180319221283339
IVFSPEA2,MaF4,2,11,0.0126533403243887,0.8188812116273945
IVFSPEA2,MaF4,2,12,0.0127337672115046,0.8187633998980021
IVFSPEA2,MaF4,2,13,0.0127293034414668,0.8181863101212224
IVFSPEA2,MaF4,2,14,0.0128640040931794,0.8179178551103379
IVFSPEA2,MaF4,2,15,0.0125112021020115,0.8188934183704639
IVFSPEA2,MaF4,2,16,0.0125080828556902,0.8188240245500403
IVFSPEA2,MaF4,2,17,0.0125300114406021,0.8188668970444924
IVFSPEA2,MaF4,2,18,0.0126754076970117,0.818416464567927
IVFSPEA2,MaF4,2,19,0.0124741532647644,0.8189180717467983
IVFSPEA2,MaF4,2,20,0.0130283336504399,0.8180774638206589
IVFSPEA2,MaF4,2,21,0.0125348460576649,0.818547073532475
IVFSPEA2,MaF4,2,22,0.0124723683819698,0.8186553684777388
IVFSPEA2,MaF4,2,23,0.0125267098690198,0.8186182983744026
IVFSPEA2,MaF4,2,24,0.0125644941383871,0.8185405320054654
IVFSPEA2,MaF4,2,25,0.0125564801818163,0.8188089119996523
IVFSPEA2,MaF4,2,26,0.0127503157758317,0.8183167387321056
IVFSPEA2,MaF4,2,27,0.0127614890873642,0.8185777159772303
IVFSPEA2,MaF4,2,28,0.0125460235055321,0.8187955374474404
IVFSPEA2,MaF4,2,29,0.0126821934562539,0.8183835377989869
IVFSPEA2,MaF4,2,30,0.0131646279723347,0.817585102193791
IVFSPEA2,MaF4,2,31,0.0126019421267018,0.8184821499004498
IVFSPEA2,MaF4,2,32,0.0125264742833238,0.8190780933306481
IVFSPEA2,MaF4,2,33,0.0127353219433074,0.8188518345308082
IVFSPEA2,MaF4,2,34,0.012558865434112,0.8187567389666935
IVFSPEA2,MaF4,2,35,0.012945721100923,0.8177709258173013
IVFSPEA2,MaF4,2,36,0.0124694295504881,0.8189934328736852
IVFSPEA2,MaF4,2,37,0.0126080761067813,0.8184428524382774
IVFSPEA2,MaF4,2,38,0.0124195557722542,0.8185295867815696
IVFSPEA2,MaF4,2,39,0.0129081554763707,0.8178829893473477
IVFSPEA2,MaF4,2,40,0.0128813376450744,0.8179199878446367
IVFSPEA2,MaF4,2,41,0.0127118446188575,0.8180954282241197
IVFSPEA2,MaF4,2,42,0.012387668611426,0.8189399341186747
IVFSPEA2,MaF4,2,43,0.0125103661371044,0.8189042464551118
IVFSPEA2,MaF4,2,44,0.0127173794850173,0.8186225305539252
IVFSPEA2,MaF4,2,45,0.0128390011283891,0.8179019349300032
IVFSPEA2,MaF4,2,46,0.0125049745607706,0.8190489682956046
IVFSPEA2,MaF4,2,47,0.0129474852563781,0.8180030925685823
IVFSPEA2,MaF4,2,48,0.0137999991722341,0.8168991451975521
IVFSPEA2,MaF4,2,49,0.0128275411935992,0.8181149950944205
IVFSPEA2,MaF4,2,50,0.0130917649568158,0.8178853662356621
IVFSPEA2,MaF4,2,51,0.0126896506073778,0.8184303300436593
IVFSPEA2,MaF4,2,52,0.0126262746395271,0.8187495343458754
IVFSPEA2,MaF4,2,53,0.0126758162463191,0.8184811028654414
IVFSPEA2,MaF4,2,54,0.0127069517434693,0.8187148168145036
IVFSPEA2,MaF4,2,55,0.0130112087388733,0.8183133748191578
IVFSPEA2,MaF4,2,56,0.0125327226268246,0.8188943611794701
IVFSPEA2,MaF4,2,57,0.0131264968616615,0.8187465269551694
IVFSPEA2,MaF4,2,58,0.0130123029660212,0.8182200530175572
IVFSPEA2,MaF4,2,59,0.0124791343293157,0.8188836826011181
IVFSPEA2,MaF4,2,60,0.0133672111651331,0.8176719536346877
IVFSPEA2,MaF5,2,1,0.0126847863207931,0.3471779751886875
IVFSPEA2,MaF5,2,2,0.0131631779228305,0.3473298120667112
IVFSPEA2,MaF5,2,3,2.00837743814386,0.0909090889740273
IVFSPEA2,MaF5,2,4,2.00837743908388,0.090909088591261
IVFSPEA2,MaF5,2,5,0.0126872105504667,0.347159398320534
IVFSPEA2,MaF5,2,6,2.0083774350018846,0.0909090902534059
IVFSPEA2,MaF5,2,7,2.0083774348886205,0.0909090902995253
IVFSPEA2,MaF5,2,8,0.0126644198750928,0.3472429258728082
IVFSPEA2,MaF5,2,9,0.0129750740764994,0.3472554394747698
IVFSPEA2,MaF5,2,10,0.0129852112845888,0.3470857818223183
IVFSPEA2,MaF5,2,11,2.0083774372972183,0.0909090893187694
IVFSPEA2,MaF5,2,12,2.008377437606889,0.0909090891926757
IVFSPEA2,MaF5,2,13,2.0083774437737767,0.0909090866815846
IVFSPEA2,MaF5,2,14,0.0125389460519788,0.3473621522918368
IVFSPEA2,MaF5,2,15,0.0125581945756609,0.3473666573898406
IVFSPEA2,MaF5,2,16,2.008377435346554,0.0909090901130614
IVFSPEA2,MaF5,2,17,2.008377435066165,0.0909090902272332
IVFSPEA2,MaF5,2,18,2.0083774347099803,0.0909090903722674
IVFSPEA2,MaF5,2,19,2.0083774473806333,0.0909090852129123
IVFSPEA2,MaF5,2,20,0.0125907980199024,0.3472003581975509
IVFSPEA2,MaF5,2,21,2.008377436509811,0.0909090896393953
IVFSPEA2,MaF5,2,22,2.0083774350538155,0.0909090902322604
IVFSPEA2,MaF5,2,23,0.0127982469151838,0.3472919530452758
IVFSPEA2,MaF5,2,24,2.008377439688912,0.0909090883448979
IVFSPEA2,MaF5,2,25,0.012648198768438,0.347433702843607
IVFSPEA2,MaF5,2,26,0.0127147554048674,0.3472945630753131
IVFSPEA2,MaF5,2,27,2.0083774420222733,0.0909090873947777
IVFSPEA2,MaF5,2,28,0.0129155411455713,0.3472380791401027
IVFSPEA2,MaF5,2,29,0.0127217499088067,0.3472740947800344
IVFSPEA2,MaF5,2,30,0.0125671145153736,0.3472862909487733
IVFSPEA2,MaF5,2,31,0.0126430311712906,0.3473473028458451
IVFSPEA2,MaF5,2,32,0.0124592445096358,0.3472797312759201
IVFSPEA2,MaF5,2,33,0.0124530506755151,0.347381967260884
IVFSPEA2,MaF5,2,34,0.0127315816575343,0.3472507673697017
IVFSPEA2,MaF5,2,35,0.0127104227161502,0.3472937848314027
IVFSPEA2,MaF5,2,36,2.008377437753439,0.0909090891330031
IVFSPEA2,MaF5,2,37,2.008377434294775,0.0909090905413346
IVFSPEA2,MaF5,2,38,0.0128587965287772,0.3471550411139774
IVFSPEA2,MaF5,2,39,0.0125361882196535,0.3473086637203808
IVFSPEA2,MaF5,2,40,0.0126981052668155,0.3472971670506669
IVFSPEA2,MaF5,2,41,0.0126149183972487,0.3472599089494637
IVFSPEA2,MaF5,2,42,0.0124634598385982,0.3473438244864311
IVFSPEA2,MaF5,2,43,0.0123789876195118,0.3473340041266284
IVFSPEA2,MaF5,2,44,0.0129159510252238,0.3472069388749229
IVFSPEA2,MaF5,2,45,2.008377434349759,0.0909090905189453
IVFSPEA2,MaF5,2,46,0.0128376631287184,0.3472802503146752
IVFSPEA2,MaF5,2,47,2.00837743933126,0.0909090884905309
IVFSPEA2,MaF5,2,48,2.008377437504993,0.0909090892341664
IVFSPEA2,MaF5,2,49,2.0083774399542555,0.090909088236853
IVFSPEA2,MaF5,2,50,2.0083774431163395,0.0909090869492862
IVFSPEA2,MaF5,2,51,2.008377446669785,0.0909090855023606
IVFSPEA2,MaF5,2,52,0.0125978292747747,0.3473340183461391
IVFSPEA2,MaF5,2,53,0.0127509471251655,0.3471172538218217
IVFSPEA2,MaF5,2,54,0.0130946519632609,0.3472263868142615
IVFSPEA2,MaF5,2,55,2.008377435604162,0.090909090008164
IVFSPEA2,MaF5,2,56,2.008377439839556,0.0909090882835569
IVFSPEA2,MaF5,2,57,0.0127773439997645,0.3473332580614754
IVFSPEA2,MaF5,2,58,0.0125618541682862,0.3472012431460287
IVFSPEA2,MaF5,2,59,2.00837743579076,0.0909090899321846
IVFSPEA2,MaF5,2,60,0.0127985259656138,0.3474127312625051
IVFSPEA2,MaF6,2,1,0.0040912232973354,0.3475273770867906
IVFSPEA2,MaF6,2,2,0.0040878565947642,0.3476095615019779
IVFSPEA2,MaF6,2,3,0.0040169737272844,0.3474470405073238
IVFSPEA2,MaF6,2,4,0.0041392187206642,0.3474235304117232
IVFSPEA2,MaF6,2,5,0.004067519624026,0.3474392575634896
IVFSPEA2,MaF6,2,6,0.0040652220139328,0.3475928683022261
IVFSPEA2,MaF6,2,7,0.0040481499733026,0.3475998446774424
IVFSPEA2,MaF6,2,8,0.0040297724634998,0.3475532810206268
IVFSPEA2,MaF6,2,9,0.0040942240659234,0.3475269562840832
IVFSPEA2,MaF6,2,10,0.0041179339261895,0.3475999571196961
IVFSPEA2,MaF6,2,11,0.0040447063528402,0.3476023972695899
