Algorithm,Problem,M,Run,IGD
IVFSPEA2ABL4C,MaF1,3,24,0.0422400445136073
IVFSPEA2ABL4C,MaF1,3,25,0.0411550772059699
IVFSPEA2ABL4C,MaF1,3,26,0.0414992457864382
IVFSPEA2ABL4C,MaF1,3,27,0.0411958673714915
IVFSPEA2ABL4C,MaF1,3,28,0.0415588823266821
IVFSPEA2ABL4C,MaF1,3,29,0.0415943549833845
IVFSPEA2ABL4C,MaF1,3,30,0.0401742540377869
IVFSPEA2ABL4C,MaF1,3,31,0.0414598035907041
IVFSPEA2ABL4C,MaF1,3,32,0.0415144445008371
IVFSPEA2ABL4C,MaF1,3,33,0.0408959751234721
IVFSPEA2ABL4C,MaF1,3,34,0.0412137404573499
IVFSPEA2ABL4C,MaF1,3,35,0.0412834038497455
IVFSPEA2ABL4C,MaF1,3,36,0.0404565122990935
IVFSPEA2ABL4C,MaF1,3,37,0.0408098172745396
IVFSPEA2ABL4C,MaF1,3,38,0.0413358129135633
IVFSPEA2ABL4C,MaF1,3,39,0.0410178786984088
IVFSPEA2ABL4C,MaF1,3,40,0.0412431322770928
IVFSPEA2ABL4C,MaF1,3,41,0.0414703287628415
IVFSPEA2ABL4C,MaF1,3,42,0.0413539536735385
IVFSPEA2ABL4C,MaF1,3,43,0.0415905586332901
IVFSPEA2ABL4C,MaF1,3,44,0.0415543934950552
IVFSPEA2ABL4C,MaF1,3,45,0.0406643845659538
IVFSPEA2ABL4C,MaF1,3,46,0.0410980370529434
IVFSPEA2ABL4C,MaF1,3,47,0.0419420554675716
IVFSPEA2ABL4C,MaF1,3,48,0.0416036220188903
IVFSPEA2ABL4C,MaF1,3,49,0.0421636341852044
IVFSPEA2ABL4C,MaF1,3,50,0.0408612686872704
IVFSPEA2ABL4C,MaF1,3,51,0.0416750253726802
IVFSPEA2ABL4C,MaF1,3,52,0.0408935259778551
IVFSPEA2ABL4C,MaF1,3,53,0.0411213796698637
IVFSPEA2ABL4C,MaF1,3,54,0.0410048940225802
IVFSPEA2ABL4C,MaF1,3,55,0.0412681766775255
IVFSPEA2ABL4C,MaF1,3,56,0.0412740377900832
IVFSPEA2ABL4C,MaF1,3,57,0.0411398701836711
IVFSPEA2ABL4C,MaF1,3,58,0.0415251083734221
IVFSPEA2ABL4C,MaF1,3,59,0.0412223627402944
IVFSPEA2ABL4C,MaF1,3,60,0.0414297129343615
IVFSPEA2ABLDOM,MaF1,3,1,0.0414273313739446
IVFSPEA2ABLDOM,MaF1,3,2,0.0411333956098503
IVFSPEA2ABLDOM,MaF1,3,3,0.0413518819808923
IVFSPEA2ABLDOM,MaF1,3,4,0.041099190509287
IVFSPEA2ABLDOM,MaF1,3,5,0.041895398858305
IVFSPEA2ABLDOM,MaF1,3,6,0.0425940502728371
IVFSPEA2ABLDOM,MaF1,3,7,0.040778867203612
IVFSPEA2ABLDOM,MaF1,3,8,0.0410181014657242
IVFSPEA2ABLDOM,MaF1,3,9,0.0415131346234733
IVFSPEA2ABLDOM,MaF1,3,10,0.0413252262839664
IVFSPEA2ABLDOM,MaF1,3,11,0.0413163997296436
IVFSPEA2ABLDOM,MaF1,3,12,0.0416608396111258
IVFSPEA2ABLDOM,MaF1,3,13,0.04155079023559
IVFSPEA2ABLDOM,MaF1,3,14,0.0407711865496548
IVFSPEA2ABLDOM,MaF1,3,15,0.0415592001811295
IVFSPEA2ABLDOM,MaF1,3,16,0.0416256696002668
IVFSPEA2ABLDOM,MaF1,3,17,0.0411588662458373
IVFSPEA2ABLDOM,MaF1,3,18,0.0414919479726495
IVFSPEA2ABLDOM,MaF1,3,19,0.0410587690253924
IVFSPEA2ABLDOM,MaF1,3,20,0.040653576441814
IVFSPEA2ABLDOM,MaF1,3,21,0.0420939759383022
IVFSPEA2ABLDOM,MaF1,3,22,0.0412307984537879
IVFSPEA2ABLDOM,MaF1,3,23,0.0413685968288324
IVFSPEA2ABLDOM,MaF1,3,24,0.0412665603507204
IVFSPEA2ABLDOM,MaF1,3,25,0.0416560408406859
IVFSPEA2ABLDOM,MaF1,3,26,0.0412531218539155
IVFSPEA2ABLDOM,MaF1,3,27,0.0413393596765706
IVFSPEA2ABLDOM,MaF1,3,28,0.0426724331908386
IVFSPEA2ABLDOM,MaF1,3,29,0.0417541320512721
IVFSPEA2ABLDOM,MaF1,3,30,0.0410965936981491
IVFSPEA2ABLDOM,MaF1,3,31,0.0421260792461749
IVFSPEA2ABLDOM,MaF1,3,32,0.0410931779783878
IVFSPEA2ABLDOM,MaF1,3,33,0.0412679170735552
IVFSPEA2ABLDOM,MaF1,3,34,0.0416485627055252
IVFSPEA2ABLDOM,MaF1,3,35,0.0411609222065002
IVFSPEA2ABLDOM,MaF1,3,36,0.0414645250617284
IVFSPEA2ABLDOM,MaF1,3,37,0.0410382041614684
IVFSPEA2ABLDOM,MaF1,3,38,0.0406201385374022
IVFSPEA2ABLDOM,MaF1,3,39,0.0418119512069507
IVFSPEA2ABLDOM,MaF1,3,40,0.0414631014709208
IVFSPEA2ABLDOM,MaF1,3,41,0.0406217049928397
IVFSPEA2ABLDOM,MaF1,3,42,0.0409554104451153
IVFSPEA2ABLDOM,MaF1,3,43,0.041267479401371
IVFSPEA2ABLDOM,MaF1,3,44,0.0406639984475895
IVFSPEA2ABLDOM,MaF1,3,45,0.0411927444726229
IVFSPEA2ABLDOM,MaF1,3,46,0.0421062560717276
IVFSPEA2ABLDOM,MaF1,3,47,0.0412627431749278
IVFSPEA2ABLDOM,MaF1,3,48,0.0407067172745149
IVFSPEA2ABLDOM,MaF1,3,49,0.0418250199497432
IVFSPEA2ABLDOM,MaF1,3,50,0.0409553408122882
IVFSPEA2ABLDOM,MaF1,3,51,0.0411330643255232
IVFSPEA2ABLDOM,MaF1,3,52,0.0412639414915561
IVFSPEA2ABLDOM,MaF1,3,53,0.0416947640088093
IVFSPEA2ABLDOM,MaF1,3,54,0.0406919277327009
IVFSPEA2ABLDOM,MaF1,3,55,0.0410421265258154
IVFSPEA2ABLDOM,MaF1,3,56,0.0418856610735448
IVFSPEA2ABLDOM,MaF1,3,57,0.0412868792326497
IVFSPEA2ABLDOM,MaF1,3,58,0.0422094987849461
IVFSPEA2ABLDOM,MaF1,3,59,0.0407871559642926
IVFSPEA2ABLDOM,MaF1,3,60,0.041836051842725
IVFSPEA2,MaF5,3,1,0.243948642849955
IVFSPEA2,MaF5,3,2,1.49156379041881
IVFSPEA2,MaF5,3,3,0.244412760642215
IVFSPEA2,MaF5,3,4,0.24295130945847
IVFSPEA2,MaF5,3,5,1.49167739772794
IVFSPEA2,MaF5,3,6,0.238893384192162
IVFSPEA2,MaF5,3,7,0.242692129379226
IVFSPEA2,MaF5,3,8,0.245346918344238
IVFSPEA2,MaF5,3,9,0.243342825986969
IVFSPEA2,MaF5,3,10,1.49151455411306
IVFSPEA2,MaF5,3,11,0.245582364408689
IVFSPEA2,MaF5,3,12,0.242159430420601
IVFSPEA2,MaF5,3,13,0.24042718949633
IVFSPEA2,MaF5,3,14,0.24256012433195
IVFSPEA2,MaF5,3,15,0.240484740569188
IVFSPEA2,MaF5,3,16,0.240551905926876
IVFSPEA2,MaF5,3,17,2.02085819254951
IVFSPEA2,MaF5,3,18,0.245075842507271
IVFSPEA2,MaF5,3,19,1.49145196726195
IVFSPEA2,MaF5,3,20,0.244954131578191
IVFSPEA2,MaF5,3,21,1.49138936617009
IVFSPEA2,MaF5,3,22,0.241303670203023
IVFSPEA2,MaF5,3,23,0.243788315859978
IVFSPEA2,MaF5,3,24,0.250429108097425
IVFSPEA2,MaF5,3,25,0.242204851179717
IVFSPEA2,MaF5,3,26,0.243445075914042
IVFSPEA2,MaF5,3,27,1.49145010139624
IVFSPEA2,MaF5,3,28,0.241039524095564
IVFSPEA2,MaF5,3,29,0.243678313229649
IVFSPEA2,MaF5,3,30,0.240931428645498
IVFSPEA2,MaF5,3,31,1.49161932542817
IVFSPEA2,MaF5,3,32,1.49141330602339
IVFSPEA2,MaF5,3,33,2.02087497895912
IVFSPEA2,MaF5,3,34,0.242707983975998
IVFSPEA2,MaF5,3,35,2.02078863611074
IVFSPEA2,MaF5,3,36,0.242999695938831
IVFSPEA2,MaF5,3,37,1.49145943043217
IVFSPEA2,MaF5,3,38,1.49149710517889
IVFSPEA2,MaF5,3,39,0.248874559105532
IVFSPEA2,MaF5,3,40,0.238990106665824
IVFSPEA2,MaF5,3,41,0.243766145275225
IVFSPEA2,MaF5,3,42,1.49156750091707
IVFSPEA2,MaF5,3,43,1.49155573873274
IVFSPEA2,MaF5,3,44,0.241884120142208
IVFSPEA2,MaF5,3,45,0.241156846441351
IVFSPEA2,MaF5,3,46,0.24424754972325
IVFSPEA2,MaF5,3,47,0.243904706956931
IVFSPEA2,MaF5,3,48,2.02080558284204
IVFSPEA2,MaF5,3,49,2.02073889907597
IVFSPEA2,MaF5,3,50,0.245872732433355
IVFSPEA2,MaF5,3,51,0.24467415008197
IVFSPEA2,MaF5,3,52,1.49152926754421
IVFSPEA2,MaF5,3,53,0.246874717391678
IVFSPEA2,MaF5,3,54,0.239837585560805
IVFSPEA2,MaF5,3,55,4.88849575934704
IVFSPEA2,MaF5,3,56,0.243637092867042
IVFSPEA2,MaF5,3,57,0.24808525942389
IVFSPEA2,MaF5,3,58,2.02077260630234
IVFSPEA2,MaF5,3,59,0.242154414294549
IVFSPEA2,MaF5,3,60,2.02077168083653
IVFSPEA2ABL1C,MaF5,3,1,0.246189554014487
IVFSPEA2ABL1C,MaF5,3,2,2.02076820010506
IVFSPEA2ABL1C,MaF5,3,3,0.241003986095036
IVFSPEA2ABL1C,MaF5,3,4,4.88849574188003
IVFSPEA2ABL1C,MaF5,3,5,0.245695701648553
IVFSPEA2ABL1C,MaF5,3,6,0.241156793133213
IVFSPEA2ABL1C,MaF5,3,7,1.49147402816231
IVFSPEA2ABL1C,MaF5,3,8,1.49149116305964
IVFSPEA2ABL1C,MaF5,3,9,0.242295406192126
IVFSPEA2ABL1C,MaF5,3,10,0.241856733028328
IVFSPEA2ABL1C,MaF5,3,11,0.244169645156139
IVFSPEA2ABL1C,MaF5,3,12,2.02086540744174
IVFSPEA2ABL1C,MaF5,3,13,2.02074284515315
IVFSPEA2ABL1C,MaF5,3,14,0.242947428287094
IVFSPEA2ABL1C,MaF5,3,15,0.240477265126877
IVFSPEA2ABL1C,MaF5,3,16,0.239457642079226
IVFSPEA2ABL1C,MaF5,3,17,1.49159250003487
IVFSPEA2ABL1C,MaF5,3,18,2.02073970229839
IVFSPEA2ABL1C,MaF5,3,19,0.241554737600906
IVFSPEA2ABL1C,MaF5,3,20,4.8884956969019
IVFSPEA2ABL1C,MaF5,3,21,1.49157224798566
IVFSPEA2ABL1C,MaF5,3,22,1.49153343453198
IVFSPEA2ABL1C,MaF5,3,23,0.239580167345711
IVFSPEA2ABL1C,MaF5,3,24,0.245753019124826
IVFSPEA2ABL1C,MaF5,3,25,0.24253302568683
IVFSPEA2ABL1C,MaF5,3,26,1.49152864690092
IVFSPEA2ABL1C,MaF5,3,27,0.244122566774051
IVFSPEA2ABL1C,MaF5,3,28,1.49152912009743
IVFSPEA2ABL1C,MaF5,3,29,0.24979949315697
IVFSPEA2ABL1C,MaF5,3,30,0.246524276416621
IVFSPEA2ABL1C,MaF5,3,31,0.246005131557112
IVFSPEA2ABL1C,MaF5,3,32,2.02076437969046
IVFSPEA2ABL1C,MaF5,3,33,0.24637308158444
IVFSPEA2ABL1C,MaF5,3,34,2.02073629142428
IVFSPEA2ABL1C,MaF5,3,35,0.239360679637081
IVFSPEA2ABL1C,MaF5,3,36,0.244546168725553
IVFSPEA2ABL1C,MaF5,3,37,0.243198540420163
IVFSPEA2ABL1C,MaF5,3,38,0.241500438671832
IVFSPEA2ABL1C,MaF5,3,39,2.02075766838921
IVFSPEA2ABL1C,MaF5,3,40,0.241483481328304
IVFSPEA2ABL1C,MaF5,3,41,0.241504798661752
IVFSPEA2ABL1C,MaF5,3,42,0.242241370666933
IVFSPEA2ABL1C,MaF5,3,43,1.49155824862014
IVFSPEA2ABL1C,MaF5,3,44,0.237939016305992
IVFSPEA2ABL1C,MaF5,3,45,0.241729181927453
IVFSPEA2ABL1C,MaF5,3,46,0.247689740297168
IVFSPEA2ABL1C,MaF5,3,47,0.243114367487701
IVFSPEA2ABL1C,MaF5,3,48,0.24641650818606
IVFSPEA2ABL1C,MaF5,3,49,2.02082337056425
IVFSPEA2ABL1C,MaF5,3,50,1.49153466922761
IVFSPEA2ABL1C,MaF5,3,51,4.88849570807037
IVFSPEA2ABL1C,MaF5,3,52,0.243458761417604
IVFSPEA2ABL1C,MaF5,3,53,4.88849570817114
IVFSPEA2ABL1C,MaF5,3,54,2.02084274124636
IVFSPEA2ABL1C,MaF5,3,55,2.02072382351195
IVFSPEA2ABL1C,MaF5,3,56,0.239181262702538
IVFSPEA2ABL1C,MaF5,3,57,0.249988116300694
IVFSPEA2ABL1C,MaF5,3,58,0.246674031039484
IVFSPEA2ABL1C,MaF5,3,59,0.241573783292447
IVFSPEA2ABL1C,MaF5,3,60,4.88849569571382
IVFSPEA2ABL4C,MaF5,3,1,0.245353839363789
IVFSPEA2ABL4C,MaF5,3,2,0.242194091649773
IVFSPEA2ABL4C,MaF5,3,3,4.88849571130654
IVFSPEA2ABL4C,MaF5,3,4,0.248982738701417
IVFSPEA2ABL4C,MaF5,3,5,0.244383383510691
IVFSPEA2ABL4C,MaF5,3,6,1.49163471852679
IVFSPEA2ABL4C,MaF5,3,7,0.243225535239094
IVFSPEA2ABL4C,MaF5,3,8,1.49148069065617
IVFSPEA2ABL4C,MaF5,3,9,4.88849570113558
IVFSPEA2ABL4C,MaF5,3,10,0.242984327513695
IVFSPEA2ABL4C,MaF5,3,11,1.49156318208772
IVFSPEA2ABL4C,MaF5,3,12,0.243126606245557
IVFSPEA2ABL4C,MaF5,3,13,0.246909955964249
IVFSPEA2ABL4C,MaF5,3,14,1.49143109895358
IVFSPEA2ABL4C,MaF5,3,15,1.49144090570747
IVFSPEA2ABL4C,MaF5,3,16,0.242751822109774
IVFSPEA2ABL4C,MaF5,3,17,0.245835516493558
IVFSPEA2ABL4C,MaF5,3,18,0.242060880043584
IVFSPEA2ABL4C,MaF5,3,19,0.244471219635627
IVFSPEA2ABL4C,MaF5,3,20,0.2416778796175
IVFSPEA2ABL4C,MaF5,3,21,0.250525932925966
IVFSPEA2ABL4C,MaF5,3,22,0.243992794381504
IVFSPEA2ABL4C,MaF5,3,23,0.240440621318949
IVFSPEA2ABL4C,MaF5,3,24,0.242014286395396
IVFSPEA2ABL4C,MaF5,3,25,0.245413799678376
IVFSPEA2ABL4C,MaF5,3,26,2.02077215676824
IVFSPEA2ABL4C,MaF5,3,27,0.241400901146662
IVFSPEA2ABL4C,MaF5,3,28,0.249600068897624
IVFSPEA2ABL4C,MaF5,3,29,0.243131376451144
IVFSPEA2ABL4C,MaF5,3,30,2.02078809924614
IVFSPEA2ABL4C,MaF5,3,31,0.242589733918159
IVFSPEA2ABL4C,MaF5,3,32,2.02077189616959
IVFSPEA2ABL4C,MaF5,3,33,1.49141417096901
IVFSPEA2ABL4C,MaF5,3,34,0.24020917994752
IVFSPEA2ABL4C,MaF5,3,35,2.02078314842241
IVFSPEA2ABL4C,MaF5,3,36,0.241978384894934
IVFSPEA2ABL4C,MaF5,3,37,1.49150327695265
IVFSPEA2ABL4C,MaF5,3,38,1.49153546477516
IVFSPEA2ABL4C,MaF5,3,39,1.49146526875629
IVFSPEA2ABL4C,MaF5,3,40,0.243927413501667
IVFSPEA2ABL4C,MaF5,3,41,0.245743574043388
IVFSPEA2ABL4C,MaF5,3,42,0.241306384202531
IVFSPEA2ABL4C,MaF5,3,43,0.248363770703272
IVFSPEA2ABL4C,MaF5,3,44,2.0208215993323
IVFSPEA2ABL4C,MaF5,3,45,0.23985862252668
IVFSPEA2ABL4C,MaF5,3,46,0.241631600324397
IVFSPEA2ABL4C,MaF5,3,47,4.88849570061158
IVFSPEA2ABL4C,MaF5,3,48,0.240854531419886
IVFSPEA2ABL4C,MaF5,3,49,0.245257765077468
IVFSPEA2ABL4C,MaF5,3,50,2.02091423806654
IVFSPEA2ABL4C,MaF5,3,51,0.24244311348239
IVFSPEA2ABL4C,MaF5,3,52,0.246495395243099
IVFSPEA2ABL4C,MaF5,3,53,2.02079774998241
IVFSPEA2ABL4C,MaF5,3,54,1.49142476495082
IVFSPEA2ABL4C,MaF5,3,55,0.24458603953915
IVFSPEA2ABL4C,MaF5,3,56,0.245706516908938
IVFSPEA2ABL4C,MaF5,3,57,0.239873875019105
IVFSPEA2ABL4C,MaF5,3,58,0.241822473449316
IVFSPEA2ABL4C,MaF5,3,59,1.49159934249604
IVFSPEA2ABL4C,MaF5,3,60,0.246880094231519
IVFSPEA2ABLDOM,MaF5,3,1,0.238600618001776
IVFSPEA2ABLDOM,MaF5,3,2,4.88849570946669
IVFSPEA2ABLDOM,MaF5,3,3,1.49156987027367
IVFSPEA2ABLDOM,MaF5,3,4,0.243101188849794
IVFSPEA2ABLDOM,MaF5,3,5,0.244371612125618
IVFSPEA2ABLDOM,MaF5,3,6,0.23976506468972
IVFSPEA2ABLDOM,MaF5,3,7,0.248379578726893
IVFSPEA2ABLDOM,MaF5,3,8,0.243342881776503
IVFSPEA2ABLDOM,MaF5,3,9,0.241452410498821
IVFSPEA2ABLDOM,MaF5,3,10,2.02075509212598
IVFSPEA2ABLDOM,MaF5,3,11,0.247020616806331
IVFSPEA2ABLDOM,MaF5,3,12,0.242879116523394
IVFSPEA2ABLDOM,MaF5,3,13,1.49161608665185
IVFSPEA2ABLDOM,MaF5,3,14,2.02087650383444
IVFSPEA2ABLDOM,MaF5,3,15,0.24377591025371
IVFSPEA2ABLDOM,MaF5,3,16,4.88849572268741
IVFSPEA2ABLDOM,MaF5,3,17,1.4914565711931
IVFSPEA2ABLDOM,MaF5,3,18,0.23922033095338
IVFSPEA2ABLDOM,MaF5,3,19,0.246777893333496
IVFSPEA2ABLDOM,MaF5,3,20,0.236915604314511
IVFSPEA2ABLDOM,MaF5,3,21,1.49148263722893
IVFSPEA2ABLDOM,MaF5,3,22,0.246167039793666
IVFSPEA2ABLDOM,MaF5,3,23,0.244094607245498
IVFSPEA2ABLDOM,MaF5,3,24,0.245108929907198
IVFSPEA2ABLDOM,MaF5,3,25,0.243977886617872
IVFSPEA2ABLDOM,MaF5,3,26,0.242541948220819
IVFSPEA2ABLDOM,MaF5,3,27,1.49148373128759
IVFSPEA2ABLDOM,MaF5,3,28,0.244728438326722
IVFSPEA2ABLDOM,MaF5,3,29,0.2437191807796
IVFSPEA2ABLDOM,MaF5,3,30,0.240635155290888
IVFSPEA2ABLDOM,MaF5,3,31,0.239382533135623
IVFSPEA2ABLDOM,MaF5,3,32,0.243083844801083
IVFSPEA2ABLDOM,MaF5,3,33,0.239582493591337
IVFSPEA2ABLDOM,MaF5,3,34,1.49149654575619
IVFSPEA2ABLDOM,MaF5,3,35,4.88849571931992
IVFSPEA2ABLDOM,MaF5,3,36,0.24579184449286
IVFSPEA2ABLDOM,MaF5,3,37,0.244769039963918
IVFSPEA2ABLDOM,MaF5,3,38,0.244301751321235
IVFSPEA2ABLDOM,MaF5,3,39,0.247078672224152
IVFSPEA2ABLDOM,MaF5,3,40,0.244839028694507
IVFSPEA2ABLDOM,MaF5,3,41,2.02075235212418
IVFSPEA2ABLDOM,MaF5,3,42,0.245796971186984
IVFSPEA2ABLDOM,MaF5,3,43,0.241692814267798
IVFSPEA2ABLDOM,MaF5,3,44,0.248161301008556
IVFSPEA2ABLDOM,MaF5,3,45,0.245759563773788
IVFSPEA2ABLDOM,MaF5,3,46,0.249757835722281
IVFSPEA2ABLDOM,MaF5,3,47,1.49160698663507
IVFSPEA2ABLDOM,MaF5,3,48,0.239962308986527
IVFSPEA2ABLDOM,MaF5,3,49,0.241121366957824
IVFSPEA2ABLDOM,MaF5,3,50,0.244520104941593
IVFSPEA2ABLDOM,MaF5,3,51,0.241815561555283
IVFSPEA2ABLDOM,MaF5,3,52,1.49144360518753
IVFSPEA2ABLDOM,MaF5,3,53,1.49150167804394
IVFSPEA2ABLDOM,MaF5,3,54,0.250958817709464
IVFSPEA2ABLDOM,MaF5,3,55,4.88849572118791
IVFSPEA2ABLDOM,MaF5,3,56,0.241981363824106
IVFSPEA2ABLDOM,MaF5,3,57,0.244558762605928
IVFSPEA2ABLDOM,MaF5,3,58,0.247642007683193
IVFSPEA2ABLDOM,MaF5,3,59,0.240573071644365
IVFSPEA2ABLDOM,MaF5,3,60,0.250128151838988
IVFSPEA2,WFG2,3,1,0.179214960916133
IVFSPEA2,WFG2,3,2,0.175786648948523
IVFSPEA2,WFG2,3,3,0.182422575268885
IVFSPEA2,WFG2,3,4,0.167708920017435
IVFSPEA2,WFG2,3,5,0.172819016265904
IVFSPEA2,WFG2,3,6,0.184122888741422
IVFSPEA2,WFG2,3,7,0.178646258670804
IVFSPEA2,WFG2,3,8,0.175973533088648
IVFSPEA2,WFG2,3,9,0.16823646936226
IVFSPEA2,WFG2,3,10,0.176250127671206
IVFSPEA2,WFG2,3,11,0.173408267646373
IVFSPEA2,WFG2,3,12,0.173983825763501
IVFSPEA2,WFG2,3,13,0.182739027050256
IVFSPEA2,WFG2,3,14,0.171680648759785
IVFSPEA2,WFG2,3,15,0.181251599013836
IVFSPEA2,WFG2,3,16,0.175188670267274
IVFSPEA2,WFG2,3,17,0.17275381033973
IVFSPEA2,WFG2,3,18,0.169003654599847
IVFSPEA2,WFG2,3,19,0.183511120286119
IVFSPEA2,WFG2,3,20,0.17419926363836
IVFSPEA2,WFG2,3,21,0.17318623193935
IVFSPEA2,WFG2,3,22,0.1767811751158
IVFSPEA2,WFG2,3,23,0.173403064323761
IVFSPEA2,WFG2,3,24,0.170735072271896
IVFSPEA2,WFG2,3,25,0.174058751197432
IVFSPEA2,WFG2,3,26,0.166818015089661
IVFSPEA2,WFG2,3,27,0.179148986055819
IVFSPEA2,WFG2,3,28,0.177551701582414
IVFSPEA2,WFG2,3,29,0.169385816749497
IVFSPEA2,WFG2,3,30,0.186778164631946
IVFSPEA2,WFG2,3,31,0.176976886667263
IVFSPEA2,WFG2,3,32,0.171372879960668
IVFSPEA2,WFG2,3,33,0.177750109002144
IVFSPEA2,WFG2,3,34,0.179706229138115
IVFSPEA2,WFG2,3,35,0.167350402739407
IVFSPEA2,WFG2,3,36,0.174353380129487
IVFSPEA2,WFG2,3,37,0.168139464471659
IVFSPEA2,WFG2,3,38,0.181445479911741
IVFSPEA2,WFG2,3,39,0.167078191035929
IVFSPEA2,WFG2,3,40,0.172211368351511
IVFSPEA2,WFG2,3,41,0.172509557263243
IVFSPEA2,WFG2,3,42,0.175270608763582
IVFSPEA2,WFG2,3,43,0.17787759463957
IVFSPEA2,WFG2,3,44,0.172594696158557
IVFSPEA2,WFG2,3,45,0.177222236717426
IVFSPEA2,WFG2,3,46,0.172797352528216
IVFSPEA2,WFG2,3,47,0.174812205453282
IVFSPEA2,WFG2,3,48,0.180984085018525
IVFSPEA2,WFG2,3,49,0.183167870927922
IVFSPEA2,WFG2,3,50,0.170798652125002
IVFSPEA2,WFG2,3,51,0.176617530817999
IVFSPEA2,WFG2,3,52,0.176105341446957
IVFSPEA2,WFG2,3,53,0.179833631091419
IVFSPEA2,WFG2,3,54,0.177746385032601
IVFSPEA2,WFG2,3,55,0.174626526428975
IVFSPEA2,WFG2,3,56,0.180436065656146
IVFSPEA2,WFG2,3,57,0.170487250690331
IVFSPEA2,WFG2,3,58,0.172520418977767
IVFSPEA2,WFG2,3,59,0.183225602728504
IVFSPEA2,WFG2,3,60,0.173160083193757
IVFSPEA2ABL1C,WFG2,3,1,0.183586123425975
IVFSPEA2ABL1C,WFG2,3,2,0.176779181398661
IVFSPEA2ABL1C,WFG2,3,3,0.183632133511864
IVFSPEA2ABL1C,WFG2,3,4,0.176665077090309
IVFSPEA2ABL1C,WFG2,3,5,0.177267673501939
IVFSPEA2ABL1C,WFG2,3,6,0.187411514109676
IVFSPEA2ABL1C,WFG2,3,7,0.182980274171523
IVFSPEA2ABL1C,WFG2,3,8,0.173721641735143
IVFSPEA2ABL1C,WFG2,3,9,0.167628570275006
IVFSPEA2ABL1C,WFG2,3,10,0.165029883081577
IVFSPEA2ABL1C,WFG2,3,11,0.186788327357236
IVFSPEA2ABL1C,WFG2,3,12,0.172393631582079
IVFSPEA2ABL1C,WFG2,3,13,0.176009019846618
IVFSPEA2ABL1C,WFG2,3,14,0.171158902180732
IVFSPEA2ABL1C,WFG2,3,15,0.174391215409666
IVFSPEA2ABL1C,WFG2,3,16,0.176481792290044
IVFSPEA2ABL1C,WFG2,3,17,0.180159708142044
IVFSPEA2ABL1C,WFG2,3,18,0.175412535701458
IVFSPEA2ABL1C,WFG2,3,19,0.169701220249682
IVFSPEA2ABL1C,WFG2,3,20,0.180083367923773
IVFSPEA2ABL1C,WFG2,3,21,0.180635651455684
IVFSPEA2ABL1C,WFG2,3,22,0.168980141648461
IVFSPEA2ABL1C,WFG2,3,23,0.166953017126845
IVFSPEA2ABL1C,WFG2,3,24,0.171373169216897
IVFSPEA2ABL1C,WFG2,3,25,0.182855872315728
IVFSPEA2ABL1C,WFG2,3,26,0.172978810250225
IVFSPEA2ABL1C,WFG2,3,27,0.173156643572431
IVFSPEA2ABL1C,WFG2,3,28,0.172564738750042
IVFSPEA2ABL1C,WFG2,3,29,0.172246148030384
IVFSPEA2ABL1C,WFG2,3,30,0.165529406910147
IVFSPEA2ABL1C,WFG2,3,31,0.1767062791174
IVFSPEA2ABL1C,WFG2,3,32,0.180873035784203
IVFSPEA2ABL1C,WFG2,3,33,0.17906857645494
IVFSPEA2ABL1C,WFG2,3,34,0.179842472881874
IVFSPEA2ABL1C,WFG2,3,35,0.177340551600003
IVFSPEA2ABL1C,WFG2,3,36,0.175353758802579
IVFSPEA2ABL1C,WFG2,3,37,0.168460986633352
IVFSPEA2ABL1C,WFG2,3,38,0.176876650248801
IVFSPEA2ABL1C,WFG2,3,39,0.174714582145456
IVFSPEA2ABL1C,WFG2,3,40,0.174169657697053
IVFSPEA2ABL1C,WFG2,3,41,0.185741846584641
IVFSPEA2ABL1C,WFG2,3,42,0.165881264432946
IVFSPEA2ABL1C,WFG2,3,43,0.170976921025568
IVFSPEA2ABL1C,WFG2,3,44,0.172419669856658
IVFSPEA2ABL1C,WFG2,3,45,0.182196637063319
IVFSPEA2ABL1C,WFG2,3,46,0.172295542388733
IVFSPEA2ABL1C,WFG2,3,47,0.171060742506118
IVFSPEA2ABL1C,WFG2,3,48,0.163193699778059
IVFSPEA2ABL1C,WFG2,3,49,0.172675682562052
IVFSPEA2ABL1C,WFG2,3,50,0.175243816861101
IVFSPEA2ABL1C,WFG2,3,51,0.173664965012376
IVFSPEA2ABL1C,WFG2,3,52,0.171482745898035
IVFSPEA2ABL1C,WFG2,3,53,0.169481457096846
IVFSPEA2ABL1C,WFG2,3,54,0.173264996617338
IVFSPEA2ABL1C,WFG2,3,55,0.172794306070618
IVFSPEA2ABL1C,WFG2,3,56,0.190740031297894
IVFSPEA2ABL1C,WFG2,3,57,0.179757421878416
IVFSPEA2ABL1C,WFG2,3,58,0.17042333708782
IVFSPEA2ABL1C,WFG2,3,59,0.17103662992055
IVFSPEA2ABL1C,WFG2,3,60,0.179792467853026
IVFSPEA2ABL4C,WFG2,3,1,0.177853577906599
IVFSPEA2ABL4C,WFG2,3,2,0.165990569991538
IVFSPEA2ABL4C,WFG2,3,3,0.181668759536417
IVFSPEA2ABL4C,WFG2,3,4,0.171102328318416
IVFSPEA2ABL4C,WFG2,3,5,0.166421887537298
IVFSPEA2ABL4C,WFG2,3,6,0.182161862927328
