Algorithm,Problem,M,D,Run,IGD,SourcePath,HV
IVFSPEA2ABL4C,MaF5,3,12,15,1.49144090570747,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_15.mat,0.347148404681246
IVFSPEA2ABL4C,MaF5,3,12,16,0.242751822109774,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_16.mat,0.555179718849803
IVFSPEA2ABL4C,MaF5,3,12,17,0.245835516493558,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_17.mat,0.55672225273399
IVFSPEA2ABL4C,MaF5,3,12,18,0.242060880043584,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_18.mat,0.557112724575654
IVFSPEA2ABL4C,MaF5,3,12,19,0.244471219635627,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_19.mat,0.554637108432699
IVFSPEA2ABL4C,MaF5,3,12,20,0.2416778796175,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_20.mat,0.556238014112732
IVFSPEA2ABL4C,MaF5,3,12,21,0.250525932925966,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_21.mat,0.556737094539651
IVFSPEA2ABL4C,MaF5,3,12,22,0.243992794381504,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_22.mat,0.555287375445443
IVFSPEA2ABL4C,MaF5,3,12,23,0.240440621318949,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_23.mat,0.55488329776073
IVFSPEA2ABL4C,MaF5,3,12,24,0.242014286395396,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_24.mat,0.555388917222529
IVFSPEA2ABL4C,MaF5,3,12,25,0.245413799678376,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_25.mat,0.555702714514833
IVFSPEA2ABL4C,MaF5,3,12,26,2.02077215676824,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_26.mat,0.34710500134006
IVFSPEA2ABL4C,MaF5,3,12,27,0.241400901146662,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_27.mat,0.558677745442301
IVFSPEA2ABL4C,MaF5,3,12,28,0.249600068897624,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_28.mat,0.553514970381108
IVFSPEA2ABL4C,MaF5,3,12,29,0.243131376451144,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_29.mat,0.554678810687589
IVFSPEA2ABL4C,MaF5,3,12,30,2.02078809924614,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_30.mat,0.346809090914721
IVFSPEA2ABL4C,MaF5,3,12,31,0.242589733918159,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_31.mat,0.557445259356865
IVFSPEA2ABL4C,MaF5,3,12,32,2.02077189616959,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_32.mat,0.346958989625161
IVFSPEA2ABL4C,MaF5,3,12,33,1.49141417096901,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_33.mat,0.347279163443091
IVFSPEA2ABL4C,MaF5,3,12,34,0.24020917994752,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_34.mat,0.555481235841495
IVFSPEA2ABL4C,MaF5,3,12,35,2.02078314842241,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_35.mat,0.34690154162428
IVFSPEA2ABL4C,MaF5,3,12,36,0.241978384894934,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_36.mat,0.555302268593344
IVFSPEA2ABL4C,MaF5,3,12,37,1.49150327695265,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_37.mat,0.347090174005983
IVFSPEA2ABL4C,MaF5,3,12,38,1.49153546477516,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_38.mat,0.347250969256415
IVFSPEA2ABL4C,MaF5,3,12,39,1.49146526875629,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_39.mat,0.347213739592892
IVFSPEA2ABL4C,MaF5,3,12,40,0.243927413501667,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_40.mat,0.553930743328931
IVFSPEA2ABL4C,MaF5,3,12,41,0.245743574043388,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_41.mat,0.55701579427315
IVFSPEA2ABL4C,MaF5,3,12,42,0.241306384202531,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_42.mat,0.557305883676297
IVFSPEA2ABL4C,MaF5,3,12,43,0.248363770703272,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_43.mat,0.557517733081718
IVFSPEA2ABL4C,MaF5,3,12,44,2.0208215993323,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_44.mat,0.346970969613489
IVFSPEA2ABL4C,MaF5,3,12,45,0.23985862252668,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_45.mat,0.556463180691689
IVFSPEA2ABL4C,MaF5,3,12,46,0.241631600324397,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_46.mat,0.553964996591983
IVFSPEA2ABL4C,MaF5,3,12,47,4.88849570061158,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_47.mat,0.090909089585359
IVFSPEA2ABL4C,MaF5,3,12,48,0.240854531419886,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_48.mat,0.557699526680537
IVFSPEA2ABL4C,MaF5,3,12,49,0.245257765077468,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_49.mat,0.555501204283903
IVFSPEA2ABL4C,MaF5,3,12,50,2.02091423806654,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_50.mat,0.346556940025855
IVFSPEA2ABL4C,MaF5,3,12,51,0.24244311348239,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_51.mat,0.556558506362796
IVFSPEA2ABL4C,MaF5,3,12,52,0.246495395243099,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_52.mat,0.555067785005195
IVFSPEA2ABL4C,MaF5,3,12,53,2.02079774998241,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_53.mat,0.346780545188681
IVFSPEA2ABL4C,MaF5,3,12,54,1.49142476495082,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_54.mat,0.347285529028869
IVFSPEA2ABL4C,MaF5,3,12,55,0.24458603953915,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_55.mat,0.553717429100922
IVFSPEA2ABL4C,MaF5,3,12,56,0.245706516908938,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_56.mat,0.556452622038461
IVFSPEA2ABL4C,MaF5,3,12,57,0.239873875019105,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_57.mat,0.556890671518894
IVFSPEA2ABL4C,MaF5,3,12,58,0.241822473449316,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_58.mat,0.554043285518496
IVFSPEA2ABL4C,MaF5,3,12,59,1.49159934249604,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_59.mat,0.347226111814234
IVFSPEA2ABL4C,MaF5,3,12,60,0.246880094231519,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABL4C/IVFSPEA2ABL4C_MaF5_M3_D12_60.mat,0.555589684316845
IVFSPEA2ABLDOM,MaF5,3,12,1,0.238600618001776,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_1.mat,0.557505532252979
IVFSPEA2ABLDOM,MaF5,3,12,2,4.88849570946669,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_2.mat,0.0909090882581932
IVFSPEA2ABLDOM,MaF5,3,12,3,1.49156987027367,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_3.mat,0.347084384773668
IVFSPEA2ABLDOM,MaF5,3,12,4,0.243101188849794,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_4.mat,0.556624583812078
IVFSPEA2ABLDOM,MaF5,3,12,5,0.244371612125618,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_5.mat,0.556392484612866
IVFSPEA2ABLDOM,MaF5,3,12,6,0.23976506468972,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_6.mat,0.555966767070122
IVFSPEA2ABLDOM,MaF5,3,12,7,0.248379578726893,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_7.mat,0.554304671503889
IVFSPEA2ABLDOM,MaF5,3,12,8,0.243342881776503,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_8.mat,0.556425403501734
IVFSPEA2ABLDOM,MaF5,3,12,9,0.241452410498821,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_9.mat,0.554331547535767
IVFSPEA2ABLDOM,MaF5,3,12,10,2.02075509212598,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_10.mat,0.346949198173739
IVFSPEA2ABLDOM,MaF5,3,12,11,0.247020616806331,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_11.mat,0.557215548898335
IVFSPEA2ABLDOM,MaF5,3,12,12,0.242879116523394,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_12.mat,0.553863512931484
IVFSPEA2ABLDOM,MaF5,3,12,13,1.49161608665185,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_13.mat,0.347100880559263
IVFSPEA2ABLDOM,MaF5,3,12,14,2.02087650383444,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_14.mat,0.346820792970518
IVFSPEA2ABLDOM,MaF5,3,12,15,0.24377591025371,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_15.mat,0.557052546584053
IVFSPEA2ABLDOM,MaF5,3,12,16,4.88849572268741,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_16.mat,0.0909090862767297
IVFSPEA2ABLDOM,MaF5,3,12,17,1.4914565711931,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_17.mat,0.347232287948813
IVFSPEA2ABLDOM,MaF5,3,12,18,0.23922033095338,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_18.mat,0.553520245779026
IVFSPEA2ABLDOM,MaF5,3,12,19,0.246777893333496,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_19.mat,0.555810928901981
IVFSPEA2ABLDOM,MaF5,3,12,20,0.236915604314511,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_20.mat,0.557589643372725
IVFSPEA2ABLDOM,MaF5,3,12,21,1.49148263722893,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_21.mat,0.347213605973759
IVFSPEA2ABLDOM,MaF5,3,12,22,0.246167039793666,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_22.mat,0.556747697628922
IVFSPEA2ABLDOM,MaF5,3,12,23,0.244094607245498,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_23.mat,0.553635691070531
IVFSPEA2ABLDOM,MaF5,3,12,24,0.245108929907198,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_24.mat,0.554229049171466
IVFSPEA2ABLDOM,MaF5,3,12,25,0.243977886617872,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_25.mat,0.557781697834774
IVFSPEA2ABLDOM,MaF5,3,12,26,0.242541948220819,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_26.mat,0.555513696261209
IVFSPEA2ABLDOM,MaF5,3,12,27,1.49148373128759,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_27.mat,0.347181298513924
IVFSPEA2ABLDOM,MaF5,3,12,28,0.244728438326722,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_28.mat,0.555417675971243
IVFSPEA2ABLDOM,MaF5,3,12,29,0.2437191807796,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_29.mat,0.553154235197633
IVFSPEA2ABLDOM,MaF5,3,12,30,0.240635155290888,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_30.mat,0.556695572524141
IVFSPEA2ABLDOM,MaF5,3,12,31,0.239382533135623,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_31.mat,0.554601163524846
IVFSPEA2ABLDOM,MaF5,3,12,32,0.243083844801083,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_32.mat,0.557030756156247
IVFSPEA2ABLDOM,MaF5,3,12,33,0.239582493591337,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_33.mat,0.556606857832776
IVFSPEA2ABLDOM,MaF5,3,12,34,1.49149654575619,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_34.mat,0.347284740775312
IVFSPEA2ABLDOM,MaF5,3,12,35,4.88849571931992,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_35.mat,0.0909090867814357
IVFSPEA2ABLDOM,MaF5,3,12,36,0.24579184449286,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_36.mat,0.554841151570596
IVFSPEA2ABLDOM,MaF5,3,12,37,0.244769039963918,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_37.mat,0.554751481085236
IVFSPEA2ABLDOM,MaF5,3,12,38,0.244301751321235,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_38.mat,0.555882024715528
IVFSPEA2ABLDOM,MaF5,3,12,39,0.247078672224152,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_39.mat,0.555691363527999
IVFSPEA2ABLDOM,MaF5,3,12,40,0.244839028694507,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_40.mat,0.554585015424402
IVFSPEA2ABLDOM,MaF5,3,12,41,2.02075235212418,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_41.mat,0.347078981137149
IVFSPEA2ABLDOM,MaF5,3,12,42,0.245796971186984,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_42.mat,0.555227808784612
IVFSPEA2ABLDOM,MaF5,3,12,43,0.241692814267798,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_43.mat,0.557088123671453
IVFSPEA2ABLDOM,MaF5,3,12,44,0.248161301008556,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_44.mat,0.557031254870593
IVFSPEA2ABLDOM,MaF5,3,12,45,0.245759563773788,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_45.mat,0.554753804908068
IVFSPEA2ABLDOM,MaF5,3,12,46,0.249757835722281,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_46.mat,0.555146761172392
IVFSPEA2ABLDOM,MaF5,3,12,47,1.49160698663507,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_47.mat,0.347164514836811
IVFSPEA2ABLDOM,MaF5,3,12,48,0.239962308986527,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_48.mat,0.556228424148847
IVFSPEA2ABLDOM,MaF5,3,12,49,0.241121366957824,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_49.mat,0.554059547026758
IVFSPEA2ABLDOM,MaF5,3,12,50,0.244520104941593,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_50.mat,0.558063679150264
IVFSPEA2ABLDOM,MaF5,3,12,51,0.241815561555283,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_51.mat,0.556821355097758
IVFSPEA2ABLDOM,MaF5,3,12,52,1.49144360518753,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_52.mat,0.347262007836321
IVFSPEA2ABLDOM,MaF5,3,12,53,1.49150167804394,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_53.mat,0.347089806531275
IVFSPEA2ABLDOM,MaF5,3,12,54,0.250958817709464,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_54.mat,0.556545434237849
IVFSPEA2ABLDOM,MaF5,3,12,55,4.88849572118791,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_55.mat,0.0909090865014689
IVFSPEA2ABLDOM,MaF5,3,12,56,0.241981363824106,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_56.mat,0.553006492311455
IVFSPEA2ABLDOM,MaF5,3,12,57,0.244558762605928,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_57.mat,0.557348934376638
IVFSPEA2ABLDOM,MaF5,3,12,58,0.247642007683193,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_58.mat,0.555749142629094
IVFSPEA2ABLDOM,MaF5,3,12,59,0.240573071644365,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_59.mat,0.556035240290695
IVFSPEA2ABLDOM,MaF5,3,12,60,0.250128151838988,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2ABLDOM/IVFSPEA2ABLDOM_MaF5_M3_D12_60.mat,0.553412539607499
IVFSPEA2,WFG2,3,12,1,0.179214960916133,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_WFG2_M3_D12_1.mat,0.92838155573455
IVFSPEA2,WFG2,3,12,2,0.175786648948523,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_WFG2_M3_D12_2.mat,0.93112301790725
IVFSPEA2,WFG2,3,12,3,0.182422575268885,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_WFG2_M3_D12_3.mat,0.928186836980575
