Source,Config,Problem,M,D,Run,HV,Path
baseline,NSGAII,DTLZ6,3,12,60,0.199478155023972,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ6_M3_D12_60.mat
baseline,NSGAII,DTLZ6,3,12,7,0.199663343533151,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ6_M3_D12_7.mat
baseline,NSGAII,DTLZ6,3,12,8,0.199552445776376,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ6_M3_D12_8.mat
baseline,NSGAII,DTLZ6,3,12,9,0.199554432434634,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ6_M3_D12_9.mat
baseline,NSGAII,DTLZ7,3,22,1,0.265122596836443,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_1.mat
baseline,NSGAII,DTLZ7,3,22,10,0.267959614828615,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_10.mat
baseline,NSGAII,DTLZ7,3,22,11,0.270695385941398,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_11.mat
baseline,NSGAII,DTLZ7,3,22,12,0.267666133265327,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_12.mat
baseline,NSGAII,DTLZ7,3,22,13,0.273150827050224,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_13.mat
baseline,NSGAII,DTLZ7,3,22,14,0.270700134740848,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_14.mat
baseline,NSGAII,DTLZ7,3,22,15,0.268979041879562,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_15.mat
baseline,NSGAII,DTLZ7,3,22,16,0.267560126903423,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_16.mat
baseline,NSGAII,DTLZ7,3,22,17,0.267624753277893,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_17.mat
baseline,NSGAII,DTLZ7,3,22,18,0.271485619637621,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_18.mat
baseline,NSGAII,DTLZ7,3,22,19,0.263924127526789,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_19.mat
baseline,NSGAII,DTLZ7,3,22,2,0.268919121038348,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_2.mat
baseline,NSGAII,DTLZ7,3,22,20,0.269094659605524,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_20.mat
baseline,NSGAII,DTLZ7,3,22,21,0.269380392633141,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_21.mat
baseline,NSGAII,DTLZ7,3,22,22,0.267223836316156,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_22.mat
baseline,NSGAII,DTLZ7,3,22,23,0.26917243756613,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_23.mat
baseline,NSGAII,DTLZ7,3,22,24,0.265779758035148,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_24.mat
baseline,NSGAII,DTLZ7,3,22,25,0.267755062528005,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_25.mat
baseline,NSGAII,DTLZ7,3,22,26,0.270991491710799,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_26.mat
baseline,NSGAII,DTLZ7,3,22,27,0.266769228120374,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_27.mat
baseline,NSGAII,DTLZ7,3,22,28,0.268870604663787,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_28.mat
baseline,NSGAII,DTLZ7,3,22,29,0.267858427875484,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_29.mat
baseline,NSGAII,DTLZ7,3,22,3,0.26806171477654,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_3.mat
baseline,NSGAII,DTLZ7,3,22,30,0.267677958100527,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_30.mat
baseline,NSGAII,DTLZ7,3,22,31,0.266111846633001,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_31.mat
baseline,NSGAII,DTLZ7,3,22,32,0.269245142802903,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_32.mat
baseline,NSGAII,DTLZ7,3,22,33,0.269458978746208,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_33.mat
baseline,NSGAII,DTLZ7,3,22,34,0.267605770300298,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_34.mat
baseline,NSGAII,DTLZ7,3,22,35,0.269448040438403,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_35.mat
baseline,NSGAII,DTLZ7,3,22,36,0.267298161409354,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_36.mat
baseline,NSGAII,DTLZ7,3,22,37,0.268251929868281,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_37.mat
baseline,NSGAII,DTLZ7,3,22,38,0.268013682972042,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_38.mat
baseline,NSGAII,DTLZ7,3,22,39,0.271689002711121,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_39.mat
baseline,NSGAII,DTLZ7,3,22,4,0.268366987240955,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_4.mat
baseline,NSGAII,DTLZ7,3,22,40,0.270291315480274,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_40.mat
baseline,NSGAII,DTLZ7,3,22,41,0.268154082925307,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_41.mat
baseline,NSGAII,DTLZ7,3,22,42,0.266923863234997,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_42.mat
baseline,NSGAII,DTLZ7,3,22,43,0.269417548109992,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_43.mat
baseline,NSGAII,DTLZ7,3,22,44,0.267702390180571,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_44.mat
baseline,NSGAII,DTLZ7,3,22,45,0.271320697763455,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_45.mat
baseline,NSGAII,DTLZ7,3,22,46,0.26369454910753,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_46.mat
baseline,NSGAII,DTLZ7,3,22,47,0.268358921009805,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_47.mat
baseline,NSGAII,DTLZ7,3,22,48,0.267268305874367,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_48.mat
baseline,NSGAII,DTLZ7,3,22,49,0.266635413996556,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_49.mat
baseline,NSGAII,DTLZ7,3,22,5,0.267330625814781,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_5.mat
baseline,NSGAII,DTLZ7,3,22,50,0.267830912212781,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_50.mat
baseline,NSGAII,DTLZ7,3,22,51,0.265930142895834,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_51.mat
baseline,NSGAII,DTLZ7,3,22,52,0.269168199016224,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_52.mat
baseline,NSGAII,DTLZ7,3,22,53,0.266759908687402,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_53.mat
baseline,NSGAII,DTLZ7,3,22,54,0.268554913643843,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_54.mat
baseline,NSGAII,DTLZ7,3,22,55,0.267092799932815,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_55.mat
baseline,NSGAII,DTLZ7,3,22,56,0.270048352072291,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_56.mat
baseline,NSGAII,DTLZ7,3,22,57,0.266349775191143,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_57.mat
baseline,NSGAII,DTLZ7,3,22,58,0.266851662539713,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_58.mat
baseline,NSGAII,DTLZ7,3,22,59,0.268738605816127,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_59.mat
baseline,NSGAII,DTLZ7,3,22,6,0.270738379223719,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_6.mat
baseline,NSGAII,DTLZ7,3,22,60,0.269293401436413,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_60.mat
baseline,NSGAII,DTLZ7,3,22,7,0.270629733277452,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_7.mat
baseline,NSGAII,DTLZ7,3,22,8,0.23933011870317,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_8.mat
baseline,NSGAII,DTLZ7,3,22,9,0.266193024056103,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_DTLZ7_M3_D22_9.mat
baseline,NSGAII,MaF1,3,12,1,0.199810181310691,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_1.mat
baseline,NSGAII,MaF1,3,12,10,0.204006245243544,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_10.mat
baseline,NSGAII,MaF1,3,12,11,0.203935111519898,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_11.mat
baseline,NSGAII,MaF1,3,12,12,0.201302058507467,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_12.mat
baseline,NSGAII,MaF1,3,12,13,0.204095205264045,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_13.mat
baseline,NSGAII,MaF1,3,12,14,0.207096009924832,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_14.mat
baseline,NSGAII,MaF1,3,12,15,0.202455462845532,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_15.mat
baseline,NSGAII,MaF1,3,12,16,0.201864821263906,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_16.mat
baseline,NSGAII,MaF1,3,12,17,0.208238512730615,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_17.mat
baseline,NSGAII,MaF1,3,12,18,0.20449102707261,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_18.mat
baseline,NSGAII,MaF1,3,12,19,0.201838674376862,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_19.mat
baseline,NSGAII,MaF1,3,12,2,0.202133673733834,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_2.mat
baseline,NSGAII,MaF1,3,12,20,0.203342564576249,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_20.mat
baseline,NSGAII,MaF1,3,12,21,0.200717486796974,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_21.mat
baseline,NSGAII,MaF1,3,12,22,0.200257065607235,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_22.mat
baseline,NSGAII,MaF1,3,12,23,0.201723003168464,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_23.mat
baseline,NSGAII,MaF1,3,12,24,0.204185722405883,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_24.mat
baseline,NSGAII,MaF1,3,12,25,0.204248638871163,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_25.mat
baseline,NSGAII,MaF1,3,12,26,0.202257977224163,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_26.mat
baseline,NSGAII,MaF1,3,12,27,0.203276178228988,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_27.mat
baseline,NSGAII,MaF1,3,12,28,0.201618053732803,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_28.mat
baseline,NSGAII,MaF1,3,12,29,0.206153001109245,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_29.mat
baseline,NSGAII,MaF1,3,12,3,0.203733906008634,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_3.mat
baseline,NSGAII,MaF1,3,12,30,0.203597749157156,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_30.mat
baseline,NSGAII,MaF1,3,12,31,0.206374446867243,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_31.mat
baseline,NSGAII,MaF1,3,12,32,0.199122208857215,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_32.mat
baseline,NSGAII,MaF1,3,12,33,0.20501290404458,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_33.mat
baseline,NSGAII,MaF1,3,12,34,0.204023169867329,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_34.mat
baseline,NSGAII,MaF1,3,12,35,0.207375739968805,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_35.mat
baseline,NSGAII,MaF1,3,12,36,0.20507493130366,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_36.mat
baseline,NSGAII,MaF1,3,12,37,0.203188441533153,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_37.mat
baseline,NSGAII,MaF1,3,12,38,0.201052438057344,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_38.mat
baseline,NSGAII,MaF1,3,12,39,0.204112491366925,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_39.mat
baseline,NSGAII,MaF1,3,12,4,0.207010346346005,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_4.mat
baseline,NSGAII,MaF1,3,12,40,0.205339214663204,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_40.mat
baseline,NSGAII,MaF1,3,12,41,0.204974653748081,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_41.mat
baseline,NSGAII,MaF1,3,12,42,0.204017550190478,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_42.mat
baseline,NSGAII,MaF1,3,12,43,0.205752154871132,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_43.mat
baseline,NSGAII,MaF1,3,12,44,0.203159411371372,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_44.mat
baseline,NSGAII,MaF1,3,12,45,0.204305106621438,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_45.mat
baseline,NSGAII,MaF1,3,12,46,0.206771346693832,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_46.mat
baseline,NSGAII,MaF1,3,12,47,0.205858728005656,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_47.mat
baseline,NSGAII,MaF1,3,12,48,0.20344152009774,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_48.mat
baseline,NSGAII,MaF1,3,12,49,0.20686904623124,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_49.mat
baseline,NSGAII,MaF1,3,12,5,0.202170176054535,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_5.mat
baseline,NSGAII,MaF1,3,12,50,0.206298048076098,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_50.mat
baseline,NSGAII,MaF1,3,12,51,0.205210467226199,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_51.mat
baseline,NSGAII,MaF1,3,12,52,0.203133913724579,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_52.mat
baseline,NSGAII,MaF1,3,12,53,0.205817328216674,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_53.mat
baseline,NSGAII,MaF1,3,12,54,0.204257469459292,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_54.mat
baseline,NSGAII,MaF1,3,12,55,0.20579463502169,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_55.mat
baseline,NSGAII,MaF1,3,12,56,0.205138402697637,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_56.mat
baseline,NSGAII,MaF1,3,12,57,0.207189473937748,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_57.mat
baseline,NSGAII,MaF1,3,12,58,0.205241207929343,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_58.mat
baseline,NSGAII,MaF1,3,12,59,0.202626965101004,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_59.mat
baseline,NSGAII,MaF1,3,12,6,0.205164821933028,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_6.mat
baseline,NSGAII,MaF1,3,12,60,0.199909184540294,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_60.mat
baseline,NSGAII,MaF1,3,12,7,0.203612427671439,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_7.mat
baseline,NSGAII,MaF1,3,12,8,0.208881749489924,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_8.mat
baseline,NSGAII,MaF1,3,12,9,0.206583190563382,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF1_M3_D12_9.mat
baseline,NSGAII,MaF2,3,12,1,0.235385871825855,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_1.mat
baseline,NSGAII,MaF2,3,12,10,0.235499325175175,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_10.mat
baseline,NSGAII,MaF2,3,12,11,0.232984586809844,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_11.mat
baseline,NSGAII,MaF2,3,12,12,0.234662273018694,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_12.mat
baseline,NSGAII,MaF2,3,12,13,0.23259075331921,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_13.mat
baseline,NSGAII,MaF2,3,12,14,0.233970843810287,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_14.mat
baseline,NSGAII,MaF2,3,12,15,0.234697418218566,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_15.mat
baseline,NSGAII,MaF2,3,12,16,0.234580425030367,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_16.mat
baseline,NSGAII,MaF2,3,12,17,0.233614180253708,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_17.mat
baseline,NSGAII,MaF2,3,12,18,0.232164924627662,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_18.mat
baseline,NSGAII,MaF2,3,12,19,0.233444213035635,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_19.mat
baseline,NSGAII,MaF2,3,12,2,0.23236516421765,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_2.mat
baseline,NSGAII,MaF2,3,12,20,0.23438698779142,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/NSGAII/NSGAII_MaF2_M3_D12_20.mat
