Source,Config,Problem,M,D,Run,HasHV,HV,HasIGD,IGD,Path
sensitivity,IVFSPEA2,WFG4,2,11,17,1,0.346397164963927,1,0.0132855232612633,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_17.mat
sensitivity,IVFSPEA2,WFG4,2,11,18,1,0.346027979485399,1,0.0132979983350457,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_18.mat
sensitivity,IVFSPEA2,WFG4,2,11,19,1,0.346108285517816,1,0.0131678905992826,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_19.mat
sensitivity,IVFSPEA2,WFG4,2,11,2,1,0.346491157848003,1,0.0129388873978666,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_2.mat
sensitivity,IVFSPEA2,WFG4,2,11,20,1,0.346629689848465,1,0.0132466365804068,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_20.mat
sensitivity,IVFSPEA2,WFG4,2,11,21,1,0.346453746239628,1,0.0130302171014245,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_21.mat
sensitivity,IVFSPEA2,WFG4,2,11,22,1,0.346574484738409,1,0.0128437606502088,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_22.mat
sensitivity,IVFSPEA2,WFG4,2,11,23,1,0.346136968955828,1,0.0132467572029562,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_23.mat
sensitivity,IVFSPEA2,WFG4,2,11,24,1,0.346422654907041,1,0.0129699389883023,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_24.mat
sensitivity,IVFSPEA2,WFG4,2,11,25,1,0.346507700195584,1,0.0128820421985836,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_25.mat
sensitivity,IVFSPEA2,WFG4,2,11,26,1,0.346215997291221,1,0.0130754270360164,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_26.mat
sensitivity,IVFSPEA2,WFG4,2,11,27,1,0.346618326274158,1,0.0129726449281256,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_27.mat
sensitivity,IVFSPEA2,WFG4,2,11,28,1,0.346279746196211,1,0.0135661045863272,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_28.mat
sensitivity,IVFSPEA2,WFG4,2,11,29,1,0.3465666393195,1,0.0129378043058993,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_29.mat
sensitivity,IVFSPEA2,WFG4,2,11,3,1,0.346516174068232,1,0.0130757624894449,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_3.mat
sensitivity,IVFSPEA2,WFG4,2,11,30,1,0.345981340143888,1,0.0138134046538055,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_30.mat
sensitivity,IVFSPEA2,WFG4,2,11,4,1,0.3466297078113,1,0.0131030282320388,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_4.mat
sensitivity,IVFSPEA2,WFG4,2,11,5,1,0.346783198993308,1,0.0133255119258192,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_5.mat
sensitivity,IVFSPEA2,WFG4,2,11,6,1,0.346376366777396,1,0.0131789981107004,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_6.mat
sensitivity,IVFSPEA2,WFG4,2,11,7,1,0.346706855184848,1,0.0129788142819163,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_7.mat
sensitivity,IVFSPEA2,WFG4,2,11,8,1,0.346752316387546,1,0.0131657265351009,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_8.mat
sensitivity,IVFSPEA2,WFG4,2,11,9,1,0.346807624083444,1,0.0127354612209695,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_WFG4_M2/IVFSPEA2_WFG4_M2_D11_9.mat
sensitivity,IVFSPEA2,MaF4,3,12,49,1,0.529732309316711,1,0.244505402062003,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_MaF4_M3_D12_49.mat
sensitivity,IVFSPEA2,MaF4,3,12,50,1,0.530840404301844,1,0.238992596945279,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_MaF4_M3_D12_50.mat
sensitivity,IVFSPEA2,MaF4,3,12,51,1,0.530961401355174,1,0.241191098829164,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_MaF4_M3_D12_51.mat
sensitivity,IVFSPEA2,MaF4,3,12,52,1,0.530126174832139,1,0.243895716502691,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_MaF4_M3_D12_52.mat
sensitivity,IVFSPEA2,MaF4,3,12,53,1,0.53114699087554,1,0.237387800663407,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_MaF4_M3_D12_53.mat
sensitivity,IVFSPEA2,MaF4,3,12,54,1,0.526062218473925,1,0.249335565760659,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_MaF4_M3_D12_54.mat
sensitivity,IVFSPEA2,ZDT1,2,30,1,1,0.719756910004669,1,0.00399785117894687,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_1.mat
sensitivity,IVFSPEA2,ZDT1,2,30,10,1,0.71984385019796,1,0.00395163354516759,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_10.mat
sensitivity,IVFSPEA2,ZDT1,2,30,11,1,0.719348087565628,1,0.00418023561731525,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_11.mat
sensitivity,IVFSPEA2,ZDT1,2,30,12,1,0.719109464666582,1,0.00421713062027378,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_12.mat
sensitivity,IVFSPEA2,ZDT1,2,30,13,1,0.719737736241066,1,0.00400738577836365,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_13.mat
sensitivity,IVFSPEA2,ZDT1,2,30,14,1,0.719703866889627,1,0.0040346290400975,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_14.mat
sensitivity,IVFSPEA2,ZDT1,2,30,15,1,0.719541402770906,1,0.00401879220359081,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_15.mat
sensitivity,IVFSPEA2,ZDT1,2,30,16,1,0.719456847417344,1,0.0040808177874843,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_16.mat
sensitivity,IVFSPEA2,ZDT1,2,30,17,1,0.719839040725498,1,0.00399031865551931,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_17.mat
sensitivity,IVFSPEA2,ZDT1,2,30,18,1,0.719833842185834,1,0.00398701381762974,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_18.mat
sensitivity,IVFSPEA2,ZDT1,2,30,19,1,0.719989787254786,1,0.00391948752299814,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_19.mat
sensitivity,IVFSPEA2,ZDT1,2,30,2,1,0.719265512907068,1,0.00416862468850277,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_2.mat
sensitivity,IVFSPEA2,ZDT1,2,30,20,1,0.71931091949934,1,0.00418584192280722,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_20.mat
sensitivity,IVFSPEA2,ZDT1,2,30,21,1,0.719364822545148,1,0.00411625851566195,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_21.mat
sensitivity,IVFSPEA2,ZDT1,2,30,22,1,0.719642612916555,1,0.00401205596658908,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_22.mat
sensitivity,IVFSPEA2,ZDT1,2,30,23,1,0.719629239122924,1,0.00399901600740854,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_23.mat
sensitivity,IVFSPEA2,ZDT1,2,30,24,1,0.719878587364241,1,0.00396692912699357,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_24.mat
sensitivity,IVFSPEA2,ZDT1,2,30,25,1,0.720002695733882,1,0.00396156264970853,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_25.mat
sensitivity,IVFSPEA2,ZDT1,2,30,26,1,0.719260781169257,1,0.00420342222831931,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_26.mat
sensitivity,IVFSPEA2,ZDT1,2,30,27,1,0.719102162856433,1,0.00416683647502403,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_27.mat
sensitivity,IVFSPEA2,ZDT1,2,30,28,1,0.719565168795178,1,0.0040993247819185,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_28.mat
sensitivity,IVFSPEA2,ZDT1,2,30,29,1,0.719053733545786,1,0.0041673284635392,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_29.mat
sensitivity,IVFSPEA2,ZDT1,2,30,3,1,0.719636120841242,1,0.00397952522698037,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_3.mat
sensitivity,IVFSPEA2,ZDT1,2,30,30,1,0.719315226686211,1,0.00414611825100682,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_30.mat
sensitivity,IVFSPEA2,ZDT1,2,30,4,1,0.719539124618663,1,0.00407827836022018,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_4.mat
sensitivity,IVFSPEA2,ZDT1,2,30,5,1,0.719244270805484,1,0.00420038337327258,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_5.mat
sensitivity,IVFSPEA2,ZDT1,2,30,6,1,0.719885910560163,1,0.00399423216647842,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_6.mat
sensitivity,IVFSPEA2,ZDT1,2,30,7,1,0.719277241957188,1,0.00406692071702661,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_7.mat
sensitivity,IVFSPEA2,ZDT1,2,30,8,1,0.719950581762959,1,0.0039844132262374,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_8.mat
sensitivity,IVFSPEA2,ZDT1,2,30,9,1,0.719541940765697,1,0.00404452909947897,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.27_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_9.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,1,1,0.835943392367325,1,0.021104908306077,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_1.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,10,1,0.829751900539205,1,0.0225212054288847,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_10.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,11,1,0.835780082470556,1,0.0210240401861741,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_11.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,12,1,0.841777725317637,1,0.0200828507311372,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_12.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,13,1,0.834922168040938,1,0.021276587936262,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_13.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,14,1,0.839457979239742,1,0.0204648990963001,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_14.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,15,1,0.836900322503406,1,0.0208005910269686,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_15.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,16,1,0.836549989889123,1,0.021089038299257,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_16.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,17,1,0.836680812812481,1,0.0208267704963129,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_17.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,18,1,0.836972907512043,1,0.0206427624432279,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_18.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,19,1,0.839055027620752,1,0.0205445821531888,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_19.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,2,1,0.838820748634438,1,0.0205527996826366,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_2.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,20,1,0.83909423888477,1,0.020856874692347,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_20.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,21,1,0.83781553109293,1,0.020872778005387,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_21.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,22,1,0.838001104280454,1,0.0211189075232946,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_22.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,23,1,0.841859920281594,1,0.020095882976563,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_23.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,24,1,0.837292203916709,1,0.0206242637945802,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_24.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,25,1,0.839999706429797,1,0.0201871384110379,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_25.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,26,1,0.839848923597554,1,0.0202170000550498,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_26.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,27,1,0.837076039733292,1,0.0209273360289319,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_27.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,28,1,0.835522909426525,1,0.0211314684342116,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_28.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,29,1,0.831353874007126,1,0.0222218285492763,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_29.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,3,1,0.842111911367615,1,0.020093750665361,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_3.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,30,1,0.841192808329893,1,0.0201395215422187,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_30.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,4,1,0.837563938433688,1,0.0207689487305646,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_4.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,5,1,0.829282130679259,1,0.0229530315706688,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_5.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,6,1,0.83407273756524,1,0.0216896638941342,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_6.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,7,1,0.831401014297048,1,0.022139918007502,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_7.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,8,1,0.839863646477883,1,0.0201735782463948,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_8.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,9,1,0.826376464166115,1,0.0233988096447716,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_9.mat
sensitivity,IVFSPEA2,MaF1,3,12,1,1,0.219061097104748,1,0.0412575976169306,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_MaF1_M3/IVFSPEA2_MaF1_M3_D12_1.mat
sensitivity,IVFSPEA2,MaF1,3,12,10,1,0.220297543141091,1,0.0412254560155257,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_MaF1_M3/IVFSPEA2_MaF1_M3_D12_10.mat
sensitivity,IVFSPEA2,MaF1,3,12,11,1,0.219691266527942,1,0.0408828850780316,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_MaF1_M3/IVFSPEA2_MaF1_M3_D12_11.mat
sensitivity,IVFSPEA2,MaF1,3,12,12,1,0.219926328790051,1,0.041233991724539,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_MaF1_M3/IVFSPEA2_MaF1_M3_D12_12.mat
sensitivity,IVFSPEA2,MaF1,3,12,13,1,0.219297823316236,1,0.0415972682196196,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_MaF1_M3/IVFSPEA2_MaF1_M3_D12_13.mat
sensitivity,IVFSPEA2,MaF1,3,12,14,1,0.219361076801754,1,0.0416324686484958,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.2000_C0.32_MaF1_M3/IVFSPEA2_MaF1_M3_D12_14.mat
