Algorithm,Problem,M,D,Run,HasHV,HV,Path
AGEMOEAII,MaF5,2,11,71,1,0.346827972356134,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_71.mat
AGEMOEAII,MaF5,2,11,72,1,0.347307136007471,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_72.mat
AGEMOEAII,MaF5,2,11,73,1,0.346147560109254,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_73.mat
AGEMOEAII,MaF5,2,11,74,1,0.346194837898523,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_74.mat
AGEMOEAII,MaF5,2,11,75,1,0.34718197891576,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_75.mat
AGEMOEAII,MaF5,2,11,76,1,0.345772661312422,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_76.mat
AGEMOEAII,MaF5,2,11,77,1,0.34738196152262,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_77.mat
AGEMOEAII,MaF5,2,11,78,1,0.347101918815167,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_78.mat
AGEMOEAII,MaF5,2,11,79,1,0.345893891492629,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_79.mat
AGEMOEAII,MaF5,2,11,8,1,0.347119843182223,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_8.mat
AGEMOEAII,MaF5,2,11,80,1,0.346043359854541,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_80.mat
AGEMOEAII,MaF5,2,11,81,1,0.346257475670638,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_81.mat
AGEMOEAII,MaF5,2,11,82,1,0.0909090863098792,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_82.mat
AGEMOEAII,MaF5,2,11,83,1,0.346695772393334,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_83.mat
AGEMOEAII,MaF5,2,11,84,1,0.347305060906569,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_84.mat
AGEMOEAII,MaF5,2,11,85,1,0.347253092894304,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_85.mat
AGEMOEAII,MaF5,2,11,86,1,0.347135943634651,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_86.mat
AGEMOEAII,MaF5,2,11,87,1,0.347204510263346,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_87.mat
AGEMOEAII,MaF5,2,11,88,1,0.347086112546114,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_88.mat
AGEMOEAII,MaF5,2,11,89,1,0.347204772517916,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_89.mat
AGEMOEAII,MaF5,2,11,9,1,0.347319248446675,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_9.mat
AGEMOEAII,MaF5,2,11,90,1,0.347222107928265,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_90.mat
AGEMOEAII,MaF5,2,11,91,1,0.347056919009764,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_91.mat
AGEMOEAII,MaF5,2,11,92,1,0.346535179117584,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_92.mat
AGEMOEAII,MaF5,2,11,93,1,0.346237373138055,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_93.mat
AGEMOEAII,MaF5,2,11,94,1,0.346742941689089,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_94.mat
AGEMOEAII,MaF5,2,11,95,1,0.347147919766043,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_95.mat
AGEMOEAII,MaF5,2,11,96,1,0.347223033626561,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_96.mat
AGEMOEAII,MaF5,2,11,97,1,0.0909090891545876,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_97.mat
AGEMOEAII,MaF5,2,11,98,1,0.346352291763554,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_98.mat
AGEMOEAII,MaF5,2,11,99,1,0.347137032865057,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF5_M2/AGEMOEAII_MaF5_M2_D11_99.mat
AGEMOEAII,MaF6,2,11,1,1,0.347320702224238,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_1.mat
AGEMOEAII,MaF6,2,11,10,1,0.34727430882644,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_10.mat
AGEMOEAII,MaF6,2,11,100,1,0.347258867357268,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_100.mat
AGEMOEAII,MaF6,2,11,11,1,0.34714201195386,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_11.mat
AGEMOEAII,MaF6,2,11,12,1,0.347162566699933,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_12.mat
AGEMOEAII,MaF6,2,11,13,1,0.347175994097628,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_13.mat
AGEMOEAII,MaF6,2,11,14,1,0.347135296380555,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_14.mat
AGEMOEAII,MaF6,2,11,15,1,0.347129432110506,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_15.mat
AGEMOEAII,MaF6,2,11,16,1,0.347138554853571,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_16.mat
AGEMOEAII,MaF6,2,11,17,1,0.347180473114157,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_17.mat
AGEMOEAII,MaF6,2,11,18,1,0.347293810333746,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_18.mat
AGEMOEAII,MaF6,2,11,19,1,0.347129661368601,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_19.mat
AGEMOEAII,MaF6,2,11,2,1,0.347252567195858,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_2.mat
AGEMOEAII,MaF6,2,11,20,1,0.347186147256098,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_20.mat
AGEMOEAII,MaF6,2,11,21,1,0.347190465191064,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_21.mat
AGEMOEAII,MaF6,2,11,22,1,0.347157172006243,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_22.mat
AGEMOEAII,MaF6,2,11,23,1,0.347153220242827,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_23.mat
AGEMOEAII,MaF6,2,11,24,1,0.347267889389216,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_24.mat
AGEMOEAII,MaF6,2,11,25,1,0.347148519763582,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_25.mat
AGEMOEAII,MaF6,2,11,26,1,0.347216532353185,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_26.mat
AGEMOEAII,MaF6,2,11,27,1,0.347236286588302,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_27.mat
AGEMOEAII,MaF6,2,11,28,1,0.347293001762317,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_28.mat
AGEMOEAII,MaF6,2,11,29,1,0.347121984529457,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_29.mat
AGEMOEAII,MaF6,2,11,3,1,0.347263688174629,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_3.mat
AGEMOEAII,MaF6,2,11,30,1,0.347192607152385,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_30.mat
AGEMOEAII,MaF6,2,11,31,1,0.347183930376381,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_31.mat
AGEMOEAII,MaF6,2,11,32,1,0.347120154451313,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_32.mat
AGEMOEAII,MaF6,2,11,33,1,0.347307846659509,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_33.mat
AGEMOEAII,MaF6,2,11,34,1,0.347233645399976,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_34.mat
AGEMOEAII,MaF6,2,11,35,1,0.347296192806123,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_35.mat
AGEMOEAII,MaF6,2,11,36,1,0.347180554289611,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_36.mat
AGEMOEAII,MaF6,2,11,37,1,0.347192251497319,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_37.mat
AGEMOEAII,MaF6,2,11,38,1,0.34731186297148,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_38.mat
AGEMOEAII,MaF6,2,11,39,1,0.347325045600929,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_39.mat
AGEMOEAII,MaF6,2,11,4,1,0.347245354426972,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_4.mat
AGEMOEAII,MaF6,2,11,40,1,0.347225857092177,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_40.mat
AGEMOEAII,MaF6,2,11,41,1,0.347283648190263,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_41.mat
AGEMOEAII,MaF6,2,11,42,1,0.34704612676881,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_42.mat
AGEMOEAII,MaF6,2,11,43,1,0.347264447821628,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_43.mat
AGEMOEAII,MaF6,2,11,44,1,0.347283590133312,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_44.mat
AGEMOEAII,MaF6,2,11,45,1,0.347276839168925,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_45.mat
AGEMOEAII,MaF6,2,11,46,1,0.347173320226802,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_46.mat
AGEMOEAII,MaF6,2,11,47,1,0.347210818356073,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_47.mat
AGEMOEAII,MaF6,2,11,48,1,0.347241317290621,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_48.mat
AGEMOEAII,MaF6,2,11,49,1,0.347209286616148,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_49.mat
AGEMOEAII,MaF6,2,11,5,1,0.347261521584004,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_5.mat
AGEMOEAII,MaF6,2,11,50,1,0.347294476511397,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_50.mat
AGEMOEAII,MaF6,2,11,51,1,0.347202098695567,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_51.mat
AGEMOEAII,MaF6,2,11,52,1,0.347314039593651,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_52.mat
AGEMOEAII,MaF6,2,11,53,1,0.347267972370253,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_53.mat
AGEMOEAII,MaF6,2,11,54,1,0.347239615349527,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_54.mat
AGEMOEAII,MaF6,2,11,55,1,0.347232271613509,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_55.mat
AGEMOEAII,MaF6,2,11,56,1,0.34717142837244,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_56.mat
AGEMOEAII,MaF6,2,11,57,1,0.347269255107708,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_57.mat
AGEMOEAII,MaF6,2,11,58,1,0.34712393279102,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_58.mat
AGEMOEAII,MaF6,2,11,59,1,0.347240883038953,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_59.mat
AGEMOEAII,MaF6,2,11,6,1,0.347119180032501,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_6.mat
AGEMOEAII,MaF6,2,11,60,1,0.347175421182897,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_60.mat
AGEMOEAII,MaF6,2,11,61,1,0.347289027137764,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_61.mat
AGEMOEAII,MaF6,2,11,62,1,0.347184358958943,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_62.mat
AGEMOEAII,MaF6,2,11,63,1,0.347246602885298,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_63.mat
AGEMOEAII,MaF6,2,11,64,1,0.347204466044544,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_64.mat
AGEMOEAII,MaF6,2,11,65,1,0.347206844645845,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_65.mat
AGEMOEAII,MaF6,2,11,66,1,0.347247868018984,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_66.mat
AGEMOEAII,MaF6,2,11,67,1,0.347248554011984,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_67.mat
AGEMOEAII,MaF6,2,11,68,1,0.347162794158995,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_68.mat
AGEMOEAII,MaF6,2,11,69,1,0.347157604463696,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_69.mat
AGEMOEAII,MaF6,2,11,7,1,0.347255283823503,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_7.mat
AGEMOEAII,MaF6,2,11,70,1,0.347131894193531,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_70.mat
AGEMOEAII,MaF6,2,11,71,1,0.347328616075655,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_71.mat
AGEMOEAII,MaF6,2,11,72,1,0.347170002983692,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_72.mat
AGEMOEAII,MaF6,2,11,73,1,0.34728084020089,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_73.mat
AGEMOEAII,MaF6,2,11,74,1,0.347233348674033,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_74.mat
AGEMOEAII,MaF6,2,11,75,1,0.347246600301338,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_75.mat
AGEMOEAII,MaF6,2,11,76,1,0.347271192403408,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_76.mat
AGEMOEAII,MaF6,2,11,77,1,0.347261934879972,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_77.mat
AGEMOEAII,MaF6,2,11,78,1,0.347100751518964,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_78.mat
AGEMOEAII,MaF6,2,11,79,1,0.347105000837512,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_79.mat
AGEMOEAII,MaF6,2,11,8,1,0.347211466676927,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_8.mat
AGEMOEAII,MaF6,2,11,80,1,0.347158920361824,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_80.mat
AGEMOEAII,MaF6,2,11,81,1,0.347354117755344,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_81.mat
AGEMOEAII,MaF6,2,11,82,1,0.34726034923065,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_82.mat
AGEMOEAII,MaF6,2,11,83,1,0.347165291612636,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_83.mat
AGEMOEAII,MaF6,2,11,84,1,0.347264398927976,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_84.mat
AGEMOEAII,MaF6,2,11,85,1,0.347258642946419,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_85.mat
AGEMOEAII,MaF6,2,11,86,1,0.347175675804697,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_86.mat
AGEMOEAII,MaF6,2,11,87,1,0.347231643950061,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_87.mat
AGEMOEAII,MaF6,2,11,88,1,0.347154074624673,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_88.mat
AGEMOEAII,MaF6,2,11,89,1,0.347243632647778,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_89.mat
AGEMOEAII,MaF6,2,11,9,1,0.347201944955053,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_9.mat
AGEMOEAII,MaF6,2,11,90,1,0.347127758089301,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_90.mat
AGEMOEAII,MaF6,2,11,91,1,0.347046082782062,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_91.mat
AGEMOEAII,MaF6,2,11,92,1,0.347252239891173,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_92.mat
AGEMOEAII,MaF6,2,11,93,1,0.34723341293631,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_93.mat
AGEMOEAII,MaF6,2,11,94,1,0.347272595578997,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_94.mat
AGEMOEAII,MaF6,2,11,95,1,0.347297152417705,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_95.mat
AGEMOEAII,MaF6,2,11,96,1,0.347233651463288,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_96.mat
AGEMOEAII,MaF6,2,11,97,1,0.347254971004821,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_97.mat
AGEMOEAII,MaF6,2,11,98,1,0.347310403169091,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_98.mat
AGEMOEAII,MaF6,2,11,99,1,0.347239715131738,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF6_M2/AGEMOEAII_MaF6_M2_D11_99.mat
AGEMOEAII,MaF7,2,21,1,1,0.242789575654739,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF7_M2/AGEMOEAII_MaF7_M2_D21_1.mat
AGEMOEAII,MaF7,2,21,10,1,0.2428104795319,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF7_M2/AGEMOEAII_MaF7_M2_D21_10.mat
AGEMOEAII,MaF7,2,21,100,1,0.242757687694438,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF7_M2/AGEMOEAII_MaF7_M2_D21_100.mat
AGEMOEAII,MaF7,2,21,11,1,0.242744461874547,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_MaF7_M2/AGEMOEAII_MaF7_M2_D21_11.mat
