Problem,R,C,Run,IGD
DTLZ2_M2,0.25,0.53,6,0.004133393500980233
DTLZ2_M2,0.25,0.53,7,0.004148320043838342
DTLZ2_M2,0.25,0.53,8,0.004101847194912345
DTLZ2_M2,0.25,0.53,9,0.004123259691128313
DTLZ2_M2,0.25,0.53,10,0.0041256293148706595
DTLZ2_M2,0.25,0.53,11,0.004117556659014475
DTLZ2_M2,0.25,0.53,12,0.0041524347960301775
DTLZ2_M2,0.25,0.53,13,0.004131128096847667
DTLZ2_M2,0.25,0.53,14,0.004100161608611158
DTLZ2_M2,0.25,0.53,15,0.004132492327912876
DTLZ2_M2,0.25,0.53,16,0.0042307105506244405
DTLZ2_M2,0.25,0.53,17,0.004101035632288196
DTLZ2_M2,0.25,0.53,18,0.004178003106759732
DTLZ2_M2,0.25,0.53,19,0.0041781624926840585
DTLZ2_M2,0.25,0.53,20,0.004193572007898517
DTLZ2_M2,0.25,0.53,21,0.004159828738831889
DTLZ2_M2,0.25,0.53,22,0.00415837177081275
DTLZ2_M2,0.25,0.53,23,0.004092568460190924
DTLZ2_M2,0.25,0.53,24,0.004126258631547977
DTLZ2_M2,0.25,0.53,25,0.004108224872115022
DTLZ2_M2,0.25,0.53,26,0.004242368731807581
DTLZ2_M2,0.25,0.53,27,0.004159885154776183
DTLZ2_M2,0.25,0.53,28,0.0041490367515843295
DTLZ2_M2,0.25,0.53,29,0.004127406084004535
DTLZ2_M2,0.25,0.53,30,0.0041053400246350595
DTLZ7_M3,0.25,0.53,1,0.05851442969519186
DTLZ7_M3,0.25,0.53,2,0.05777464496511506
DTLZ7_M3,0.25,0.53,3,0.05994997853530183
DTLZ7_M3,0.25,0.53,4,0.05979496299693394
DTLZ7_M3,0.25,0.53,5,0.06370053156225557
DTLZ7_M3,0.25,0.53,6,0.06032640237037579
DTLZ7_M3,0.25,0.53,7,0.0627667855027514
DTLZ7_M3,0.25,0.53,8,0.061072712841858175
DTLZ7_M3,0.25,0.53,9,0.059506774358641885
DTLZ7_M3,0.25,0.53,10,0.06091792592781725
DTLZ7_M3,0.25,0.53,11,0.06085265446238939
DTLZ7_M3,0.25,0.53,12,0.0591661002268286
DTLZ7_M3,0.25,0.53,13,0.059500035448311714
DTLZ7_M3,0.25,0.53,14,0.06000722240796968
DTLZ7_M3,0.25,0.53,15,0.05893089753025831
DTLZ7_M3,0.25,0.53,16,0.06040543246843179
DTLZ7_M3,0.25,0.53,17,0.05938723147566853
DTLZ7_M3,0.25,0.53,18,0.06115679426015562
DTLZ7_M3,0.25,0.53,19,0.06178684099747606
DTLZ7_M3,0.25,0.53,20,0.05943778381803672
DTLZ7_M3,0.25,0.53,21,0.05773704937707094
DTLZ7_M3,0.25,0.53,22,0.05946653703833067
DTLZ7_M3,0.25,0.53,23,0.05974067223065704
DTLZ7_M3,0.25,0.53,24,0.05987107551163766
DTLZ7_M3,0.25,0.53,25,0.061607126517947516
DTLZ7_M3,0.25,0.53,26,0.06036473877081911
DTLZ7_M3,0.25,0.53,27,0.06019981043723806
DTLZ7_M3,0.25,0.53,28,0.058393870366892364
DTLZ7_M3,0.25,0.53,29,0.3457072388103351
DTLZ7_M3,0.25,0.53,30,0.06083338261528818
WFG4_M2,0.25,0.53,1,0.01339031820711235
WFG4_M2,0.25,0.53,2,0.013078642496269817
WFG4_M2,0.25,0.53,3,0.013111099990143189
WFG4_M2,0.25,0.53,4,0.013621238327726638
WFG4_M2,0.25,0.53,5,0.012903381554814939
WFG4_M2,0.25,0.53,6,0.013010851464301558
WFG4_M2,0.25,0.53,7,0.014055543722310035
WFG4_M2,0.25,0.53,8,0.012889251118141468
WFG4_M2,0.25,0.53,9,0.013097399149683891
WFG4_M2,0.25,0.53,10,0.01330303768255248
WFG4_M2,0.25,0.53,11,0.012704443240534108
WFG4_M2,0.25,0.53,12,0.013704051229438005
WFG4_M2,0.25,0.53,13,0.013265000845949863
WFG4_M2,0.25,0.53,14,0.013729295008839404
WFG4_M2,0.25,0.53,15,0.0129199962132105
WFG4_M2,0.25,0.53,16,0.014325053608221242
WFG4_M2,0.25,0.53,17,0.013748602606540934
WFG4_M2,0.25,0.53,18,0.013469142098695229
WFG4_M2,0.25,0.53,19,0.013428389586074764
WFG4_M2,0.25,0.53,20,0.013699190685194505
WFG4_M2,0.25,0.53,21,0.013184453226423518
WFG4_M2,0.25,0.53,22,0.01363863068839139
WFG4_M2,0.25,0.53,23,0.013625705129137841
WFG4_M2,0.25,0.53,24,0.013322777540018555
WFG4_M2,0.25,0.53,25,0.013486864204033819
WFG4_M2,0.25,0.53,26,0.013413684084413144
WFG4_M2,0.25,0.53,27,0.014039057961176741
WFG4_M2,0.25,0.53,28,0.014100753609629606
WFG4_M2,0.25,0.53,29,0.01312582682262237
WFG4_M2,0.25,0.53,30,0.013756129036785442
DTLZ2_M2,0.25,0.64,1,0.0040947191533355805
DTLZ2_M2,0.25,0.64,2,0.004110298608491541
DTLZ2_M2,0.25,0.64,3,0.004208655434874478
DTLZ2_M2,0.25,0.64,4,0.004102344166943298
DTLZ2_M2,0.25,0.64,5,0.004154545771556376
DTLZ2_M2,0.25,0.64,6,0.004210137121029449
DTLZ2_M2,0.25,0.64,7,0.0041491268406720575
DTLZ2_M2,0.25,0.64,8,0.004141944128081085
DTLZ2_M2,0.25,0.64,9,0.004131796261705768
DTLZ2_M2,0.25,0.64,10,0.004168000972757681
DTLZ2_M2,0.25,0.64,11,0.004160753891081758
DTLZ2_M2,0.25,0.64,12,0.004114880007647681
DTLZ2_M2,0.25,0.64,13,0.004223177820542784
DTLZ2_M2,0.25,0.64,14,0.004114000508099258
DTLZ2_M2,0.25,0.64,15,0.0041714372014184445
DTLZ2_M2,0.25,0.64,16,0.004187418949236044
DTLZ2_M2,0.25,0.64,17,0.0041324814018680765
DTLZ2_M2,0.25,0.64,18,0.004147274900698355
DTLZ2_M2,0.25,0.64,19,0.004165316227433769
DTLZ2_M2,0.25,0.64,20,0.004162210397544283
DTLZ2_M2,0.25,0.64,21,0.004095245401976215
DTLZ2_M2,0.25,0.64,22,0.004124217493804123
DTLZ2_M2,0.25,0.64,23,0.004135065467607699
DTLZ2_M2,0.25,0.64,24,0.004222300024069358
DTLZ2_M2,0.25,0.64,25,0.004130945134886634
DTLZ2_M2,0.25,0.64,26,0.004193879836454487
DTLZ2_M2,0.25,0.64,27,0.004126639861866489
DTLZ2_M2,0.25,0.64,28,0.004212427925611814
DTLZ2_M2,0.25,0.64,29,0.0040994720059545475
DTLZ2_M2,0.25,0.64,30,0.004085992917486373
DTLZ7_M3,0.25,0.64,10001,0.05994997853530183
DTLZ7_M3,0.25,0.64,10002,0.05777464496511506
DTLZ7_M3,0.25,0.64,10003,0.06370053156225557
DTLZ7_M3,0.25,0.64,10004,0.05979496299693394
DTLZ7_M3,0.25,0.64,10005,0.06032640237037579
DTLZ7_M3,0.25,0.64,10006,0.05851442969519186
DTLZ7_M3,0.25,0.64,10007,0.0627667855027514
DTLZ7_M3,0.25,0.64,10008,0.061072712841858175
DTLZ7_M3,0.25,0.64,10009,0.06085265446238939
DTLZ7_M3,0.25,0.64,10010,0.0591661002268286
DTLZ7_M3,0.25,0.64,10011,0.05893089753025831
DTLZ7_M3,0.25,0.64,10012,0.06040543246843179
DTLZ7_M3,0.25,0.64,10013,0.059500035448311714
DTLZ7_M3,0.25,0.64,10014,0.06000722240796968
DTLZ7_M3,0.25,0.64,10015,0.05938723147566853
DTLZ7_M3,0.25,0.64,10016,0.06115679426015562
DTLZ7_M3,0.25,0.64,10017,0.059506774358641885
DTLZ7_M3,0.25,0.64,10018,0.06091792592781725
DTLZ7_M3,0.25,0.64,10019,0.05987107551163766
DTLZ7_M3,0.25,0.64,10020,0.05946653703833067
DTLZ7_M3,0.25,0.64,10021,0.06178684099747606
DTLZ7_M3,0.25,0.64,10022,0.05943778381803672
DTLZ7_M3,0.25,0.64,10023,0.05974067223065704
DTLZ7_M3,0.25,0.64,10024,0.05773704937707094
DTLZ7_M3,0.25,0.64,10025,0.06083338261528818
DTLZ7_M3,0.25,0.64,10026,0.058393870366892364
DTLZ7_M3,0.25,0.64,10027,0.3457072388103351
DTLZ7_M3,0.25,0.64,10028,0.06019981043723806
DTLZ7_M3,0.25,0.64,10029,0.06036473877081911
DTLZ7_M3,0.25,0.64,10030,0.061607126517947516
WFG4_M2,0.25,0.64,1,0.013904420532824714
WFG4_M2,0.25,0.64,2,0.013744502271344126
WFG4_M2,0.25,0.64,3,0.013683799873694056
WFG4_M2,0.25,0.64,4,0.013183370637968756
WFG4_M2,0.25,0.64,5,0.013945768139634012
WFG4_M2,0.25,0.64,6,0.013789275660394097
WFG4_M2,0.25,0.64,7,0.013039800678661546
WFG4_M2,0.25,0.64,8,0.013722881248768234
WFG4_M2,0.25,0.64,9,0.012997183602726631
WFG4_M2,0.25,0.64,10,0.013455106202150043
WFG4_M2,0.25,0.64,11,0.01391628566119818
WFG4_M2,0.25,0.64,12,0.012937954075444227
WFG4_M2,0.25,0.64,13,0.013561593576539119
WFG4_M2,0.25,0.64,14,0.01415064745320198
WFG4_M2,0.25,0.64,15,0.01360835680103307
WFG4_M2,0.25,0.64,16,0.013401971598553178
WFG4_M2,0.25,0.64,17,0.013243656909213686
WFG4_M2,0.25,0.64,18,0.013667809357249774
WFG4_M2,0.25,0.64,19,0.01399386589478271
WFG4_M2,0.25,0.64,20,0.013754392259952798
WFG4_M2,0.25,0.64,21,0.012949578888960448
WFG4_M2,0.25,0.64,22,0.012884716950965837
WFG4_M2,0.25,0.64,23,0.013574986052033689
WFG4_M2,0.25,0.64,24,0.0133060760901491
WFG4_M2,0.25,0.64,25,0.013121673046069418
WFG4_M2,0.25,0.64,26,0.01329449683466959
WFG4_M2,0.25,0.64,27,0.013153217964494982
WFG4_M2,0.25,0.64,28,0.01385278066105237
WFG4_M2,0.25,0.64,29,0.013242737543026175
WFG4_M2,0.25,0.64,30,0.012942462199202925
DTLZ2_M2,0.3,0.05,1,0.004175559041337767
DTLZ2_M2,0.3,0.05,2,0.004213688770450315
DTLZ2_M2,0.3,0.05,3,0.004159100497206042
DTLZ2_M2,0.3,0.05,4,0.004149374260162082
DTLZ2_M2,0.3,0.05,5,0.004203212461371313
DTLZ2_M2,0.3,0.05,6,0.004135952475515861
DTLZ2_M2,0.3,0.05,7,0.004309371216881461
DTLZ2_M2,0.3,0.05,8,0.00412021771413092
DTLZ2_M2,0.3,0.05,9,0.004186694985825952
DTLZ2_M2,0.3,0.05,10,0.004088787878319701
DTLZ2_M2,0.3,0.05,11,0.00410151225236812
DTLZ2_M2,0.3,0.05,12,0.004148803759172048
DTLZ2_M2,0.3,0.05,13,0.004230339811886712
DTLZ2_M2,0.3,0.05,14,0.004190482508328942
DTLZ2_M2,0.3,0.05,15,0.004096449910775893
DTLZ2_M2,0.3,0.05,16,0.004162058296465294
DTLZ2_M2,0.3,0.05,17,0.0041414718943781955
DTLZ2_M2,0.3,0.05,18,0.004156076167319782
DTLZ2_M2,0.3,0.05,19,0.004083914560792215
DTLZ2_M2,0.3,0.05,20,0.004114861291533158
DTLZ2_M2,0.3,0.05,21,0.004150103797498247
DTLZ2_M2,0.3,0.05,22,0.004320097101568161
DTLZ2_M2,0.3,0.05,23,0.004170600783354486
DTLZ2_M2,0.3,0.05,24,0.004143372232169046
DTLZ2_M2,0.3,0.05,25,0.004118371443176217
DTLZ2_M2,0.3,0.05,26,0.004129764758056402
DTLZ2_M2,0.3,0.05,27,0.004153706394648105
DTLZ2_M2,0.3,0.05,28,0.004153024298156624
DTLZ2_M2,0.3,0.05,29,0.0041154684483368
DTLZ2_M2,0.3,0.05,30,0.004189769162806207
DTLZ7_M3,0.3,0.05,20001,0.05979496299693394
DTLZ7_M3,0.3,0.05,20002,0.05777464496511506
DTLZ7_M3,0.3,0.05,20003,0.06370053156225557
DTLZ7_M3,0.3,0.05,20004,0.05994997853530183
DTLZ7_M3,0.3,0.05,20005,0.06032640237037579
DTLZ7_M3,0.3,0.05,20006,0.05851442969519186
DTLZ7_M3,0.3,0.05,20007,0.0627667855027514
DTLZ7_M3,0.3,0.05,20008,0.061072712841858175
DTLZ7_M3,0.3,0.05,20009,0.059500035448311714
DTLZ7_M3,0.3,0.05,20010,0.06000722240796968
DTLZ7_M3,0.3,0.05,20011,0.05893089753025831
DTLZ7_M3,0.3,0.05,20012,0.06040543246843179
DTLZ7_M3,0.3,0.05,20013,0.06085265446238939
DTLZ7_M3,0.3,0.05,20014,0.0591661002268286
DTLZ7_M3,0.3,0.05,20015,0.05938723147566853
DTLZ7_M3,0.3,0.05,20016,0.06115679426015562
DTLZ7_M3,0.3,0.05,20017,0.059506774358641885
DTLZ7_M3,0.3,0.05,20018,0.06091792592781725
DTLZ7_M3,0.3,0.05,20019,0.05943778381803672
DTLZ7_M3,0.3,0.05,20020,0.05987107551163766
DTLZ7_M3,0.3,0.05,20021,0.05946653703833067
DTLZ7_M3,0.3,0.05,20022,0.06178684099747606
DTLZ7_M3,0.3,0.05,20023,0.05773704937707094
DTLZ7_M3,0.3,0.05,20024,0.05974067223065704
DTLZ7_M3,0.3,0.05,20025,0.06019981043723806
DTLZ7_M3,0.3,0.05,20026,0.06083338261528818
DTLZ7_M3,0.3,0.05,20027,0.061607126517947516
DTLZ7_M3,0.3,0.05,20028,0.058393870366892364
DTLZ7_M3,0.3,0.05,20029,0.06036473877081911
DTLZ7_M3,0.3,0.05,20030,0.3457072388103351
WFG4_M2,0.3,0.05,1,0.013147141494482279
WFG4_M2,0.3,0.05,2,0.013208002635188875
WFG4_M2,0.3,0.05,3,0.0133418189835714
WFG4_M2,0.3,0.05,4,0.013044387972504725
WFG4_M2,0.3,0.05,5,0.014903824216670653
WFG4_M2,0.3,0.05,6,0.013649519748087346
WFG4_M2,0.3,0.05,7,0.01339027706659804
WFG4_M2,0.3,0.05,8,0.013309756868355995
WFG4_M2,0.3,0.05,9,0.013179899335101334
WFG4_M2,0.3,0.05,10,0.013218113671310061
WFG4_M2,0.3,0.05,11,0.013365879989280736
WFG4_M2,0.3,0.05,12,0.013283094730388592
WFG4_M2,0.3,0.05,13,0.013717797062258282
WFG4_M2,0.3,0.05,14,0.013463314698167392
WFG4_M2,0.3,0.05,15,0.013309252868112876
WFG4_M2,0.3,0.05,16,0.012850882763014932
WFG4_M2,0.3,0.05,17,0.013245832381986417
WFG4_M2,0.3,0.05,18,0.013933965611949524
WFG4_M2,0.3,0.05,19,0.013008749499073685
WFG4_M2,0.3,0.05,20,0.012846241458727951
WFG4_M2,0.3,0.05,21,0.013056138946855691
WFG4_M2,0.3,0.05,22,0.012871499676795645
WFG4_M2,0.3,0.05,23,0.012792887548122932
WFG4_M2,0.3,0.05,24,0.013287648647227675
WFG4_M2,0.3,0.05,25,0.012982592826230285
WFG4_M2,0.3,0.05,26,0.013254708648765186
WFG4_M2,0.3,0.05,27,0.013353972511625147
WFG4_M2,0.3,0.05,28,0.013440625418120897
WFG4_M2,0.3,0.05,29,0.013318121841451213
WFG4_M2,0.3,0.05,30,0.013484332395906741
DTLZ2_M2,0.3,0.07,1,0.004109960192693092
DTLZ2_M2,0.3,0.07,2,0.00418164770526669
DTLZ2_M2,0.3,0.07,3,0.00411684862714421
DTLZ2_M2,0.3,0.07,4,0.004104570822351081
DTLZ2_M2,0.3,0.07,5,0.004118055302325697
DTLZ2_M2,0.3,0.07,6,0.004219356875166294
DTLZ2_M2,0.3,0.07,7,0.0041728045769425445
DTLZ2_M2,0.3,0.07,8,0.00416789386458561
DTLZ2_M2,0.3,0.07,9,0.004125427884561188
DTLZ2_M2,0.3,0.07,10,0.004062131924857173
DTLZ2_M2,0.3,0.07,11,0.004117416575346964
DTLZ2_M2,0.3,0.07,12,0.004145133026132409
DTLZ2_M2,0.3,0.07,13,0.004092127793039459
DTLZ2_M2,0.3,0.07,14,0.004120755505491276
DTLZ2_M2,0.3,0.07,15,0.004188750063658055
DTLZ2_M2,0.3,0.07,16,0.004129898846556857
DTLZ2_M2,0.3,0.07,17,0.004108086097783072
DTLZ2_M2,0.3,0.07,18,0.004127504339450277
DTLZ2_M2,0.3,0.07,19,0.0041812096176680495
DTLZ2_M2,0.3,0.07,20,0.004200660815140058
DTLZ2_M2,0.3,0.07,21,0.004088287499244547
DTLZ2_M2,0.3,0.07,22,0.004135281504391871
DTLZ2_M2,0.3,0.07,23,0.0041144919099222275
DTLZ2_M2,0.3,0.07,24,0.004070959520451448
DTLZ2_M2,0.3,0.07,25,0.004169688935224799
DTLZ2_M2,0.3,0.07,26,0.004139782033938371
DTLZ2_M2,0.3,0.07,27,0.004116559165719627
DTLZ2_M2,0.3,0.07,28,0.004106780454535658
DTLZ2_M2,0.3,0.07,29,0.004133115698407217
DTLZ2_M2,0.3,0.07,30,0.004099065268225525
DTLZ7_M3,0.3,0.07,1,0.058577903052566285
DTLZ7_M3,0.3,0.07,2,0.05950611027182364
DTLZ7_M3,0.3,0.07,3,0.06170302146633403
DTLZ7_M3,0.3,0.07,4,0.06238756209850446
DTLZ7_M3,0.3,0.07,5,0.3456718580098976
DTLZ7_M3,0.3,0.07,6,0.06007714080084379
DTLZ7_M3,0.3,0.07,7,0.06107375448354287
DTLZ7_M3,0.3,0.07,8,0.05948415684741275
DTLZ7_M3,0.3,0.07,9,0.3450869463859311
DTLZ7_M3,0.3,0.07,10,0.060816509177878654
DTLZ7_M3,0.3,0.07,11,0.061277814762721663
DTLZ7_M3,0.3,0.07,12,0.058957873194322406
DTLZ7_M3,0.3,0.07,13,0.06197325458399577
DTLZ7_M3,0.3,0.07,14,0.06016093201055298
DTLZ7_M3,0.3,0.07,15,0.05993955835758449
DTLZ7_M3,0.3,0.07,16,0.058653466641152875
DTLZ7_M3,0.3,0.07,17,0.05953943497893465
DTLZ7_M3,0.3,0.07,18,0.06010018473294384
DTLZ7_M3,0.3,0.07,19,0.34576706804252416
DTLZ7_M3,0.3,0.07,20,0.0606834681727296
DTLZ7_M3,0.3,0.07,21,0.05907047575058434
DTLZ7_M3,0.3,0.07,22,0.061013608023019854
DTLZ7_M3,0.3,0.07,23,0.34540940301984885
DTLZ7_M3,0.3,0.07,24,0.05986187351967451
DTLZ7_M3,0.3,0.07,25,0.059314501590563826
DTLZ7_M3,0.3,0.07,26,0.058833996467407494
DTLZ7_M3,0.3,0.07,27,0.3509572490699113
DTLZ7_M3,0.3,0.07,28,0.05876583800388182
DTLZ7_M3,0.3,0.07,29,0.059581510321649385
DTLZ7_M3,0.3,0.07,30,0.06212905726784001
WFG4_M2,0.3,0.07,1,0.013248425897981227
WFG4_M2,0.3,0.07,2,0.012838414842796186
WFG4_M2,0.3,0.07,3,0.013149220330139622
WFG4_M2,0.3,0.07,4,0.013071352577764692
WFG4_M2,0.3,0.07,5,0.013050059134586746
WFG4_M2,0.3,0.07,6,0.013125965160931216
WFG4_M2,0.3,0.07,7,0.01286674402051472
WFG4_M2,0.3,0.07,8,0.013327512079663
WFG4_M2,0.3,0.07,9,0.013309517484478828
WFG4_M2,0.3,0.07,10,0.013924517028136497
WFG4_M2,0.3,0.07,11,0.013829664008370884
WFG4_M2,0.3,0.07,12,0.01375633539309404
WFG4_M2,0.3,0.07,13,0.012813056371650606
WFG4_M2,0.3,0.07,14,0.013495039643312402
WFG4_M2,0.3,0.07,15,0.013472257112844534
WFG4_M2,0.3,0.07,16,0.013283411611041558
WFG4_M2,0.3,0.07,17,0.013125559976070468
WFG4_M2,0.3,0.07,18,0.013124458882960422
WFG4_M2,0.3,0.07,19,0.013530228659787565
WFG4_M2,0.3,0.07,20,0.014258317471423667
WFG4_M2,0.3,0.07,21,0.013876433551646576
WFG4_M2,0.3,0.07,22,0.013356396100765647
WFG4_M2,0.3,0.07,23,0.012932350258682248
WFG4_M2,0.3,0.07,24,0.012881746388883954
WFG4_M2,0.3,0.07,25,0.012994817063496089
WFG4_M2,0.3,0.07,26,0.013829152316749421
WFG4_M2,0.3,0.07,27,0.012792648374099326
WFG4_M2,0.3,0.07,28,0.013212867325357138
WFG4_M2,0.3,0.07,29,0.012753705873246882
WFG4_M2,0.3,0.07,30,0.013066215665182375
DTLZ2_M2,0.3,0.11,1,0.004137460011595019
DTLZ2_M2,0.3,0.11,2,0.004069615508432071
DTLZ2_M2,0.3,0.11,3,0.004185068547412745
DTLZ2_M2,0.3,0.11,4,0.004099581316515951
DTLZ2_M2,0.3,0.11,5,0.004091646775952772
DTLZ2_M2,0.3,0.11,6,0.004104653488357565
DTLZ2_M2,0.3,0.11,7,0.004125605309593742
DTLZ2_M2,0.3,0.11,8,0.004132780585246536
DTLZ2_M2,0.3,0.11,9,0.004106270003331953
DTLZ2_M2,0.3,0.11,10,0.004180155739355128
DTLZ2_M2,0.3,0.11,11,0.004091003695926142
DTLZ2_M2,0.3,0.11,12,0.00413248195687495
DTLZ2_M2,0.3,0.11,13,0.004170162551895197
DTLZ2_M2,0.3,0.11,14,0.0041898033213918565
DTLZ2_M2,0.3,0.11,15,0.004123303919536787
DTLZ2_M2,0.3,0.11,16,0.004193440232811052
DTLZ2_M2,0.3,0.11,17,0.00411393309661851
DTLZ2_M2,0.3,0.11,18,0.004078642161643873
DTLZ2_M2,0.3,0.11,19,0.004082089270136108
DTLZ2_M2,0.3,0.11,20,0.004209669747604218
DTLZ2_M2,0.3,0.11,21,0.004142080584544829
DTLZ2_M2,0.3,0.11,22,0.00408181571790371
DTLZ2_M2,0.3,0.11,23,0.004168169166212455
DTLZ2_M2,0.3,0.11,24,0.004119630841799315
DTLZ2_M2,0.3,0.11,25,0.004040573469904713
DTLZ2_M2,0.3,0.11,26,0.004103292007045076
DTLZ2_M2,0.3,0.11,27,0.004101716121254271
DTLZ2_M2,0.3,0.11,28,0.004126953822642749
DTLZ2_M2,0.3,0.11,29,0.004120768605837014
DTLZ2_M2,0.3,0.11,30,0.004103439800030808
DTLZ7_M3,0.3,0.11,10001,0.06170302146633403
DTLZ7_M3,0.3,0.11,10002,0.05950611027182364
DTLZ7_M3,0.3,0.11,10003,0.3456718580098976
DTLZ7_M3,0.3,0.11,10004,0.06238756209850446
DTLZ7_M3,0.3,0.11,10005,0.06007714080084379
DTLZ7_M3,0.3,0.11,10006,0.058577903052566285
DTLZ7_M3,0.3,0.11,10007,0.06107375448354287
DTLZ7_M3,0.3,0.11,10008,0.05948415684741275
DTLZ7_M3,0.3,0.11,10009,0.061277814762721663
DTLZ7_M3,0.3,0.11,10010,0.058957873194322406
DTLZ7_M3,0.3,0.11,10011,0.06197325458399577
DTLZ7_M3,0.3,0.11,10012,0.06016093201055298
DTLZ7_M3,0.3,0.11,10013,0.05953943497893465
DTLZ7_M3,0.3,0.11,10014,0.06010018473294384
DTLZ7_M3,0.3,0.11,10015,0.3450869463859311
DTLZ7_M3,0.3,0.11,10016,0.060816509177878654
DTLZ7_M3,0.3,0.11,10017,0.05993955835758449
DTLZ7_M3,0.3,0.11,10018,0.058653466641152875
DTLZ7_M3,0.3,0.11,10019,0.34540940301984885
DTLZ7_M3,0.3,0.11,10020,0.061013608023019854
DTLZ7_M3,0.3,0.11,10021,0.0606834681727296
DTLZ7_M3,0.3,0.11,10022,0.34576706804252416
DTLZ7_M3,0.3,0.11,10023,0.05986187351967451
DTLZ7_M3,0.3,0.11,10024,0.05907047575058434
DTLZ7_M3,0.3,0.11,10025,0.3509572490699113
DTLZ7_M3,0.3,0.11,10026,0.05876583800388182
DTLZ7_M3,0.3,0.11,10027,0.059314501590563826
DTLZ7_M3,0.3,0.11,10028,0.059581510321649385
DTLZ7_M3,0.3,0.11,10029,0.06212905726784001
DTLZ7_M3,0.3,0.11,10030,0.058833996467407494
WFG4_M2,0.3,0.11,1,0.01308596375987156
WFG4_M2,0.3,0.11,2,0.014224653299710304
WFG4_M2,0.3,0.11,3,0.0131989609055541
WFG4_M2,0.3,0.11,4,0.013638451647389485
WFG4_M2,0.3,0.11,5,0.012794489209667808
WFG4_M2,0.3,0.11,6,0.0135092466833547
WFG4_M2,0.3,0.11,7,0.013302303807924614
WFG4_M2,0.3,0.11,8,0.012988997283128923
WFG4_M2,0.3,0.11,9,0.012804474897729437
WFG4_M2,0.3,0.11,10,0.012743696171080194
WFG4_M2,0.3,0.11,11,0.01336929375669173
WFG4_M2,0.3,0.11,12,0.012893078493229291
WFG4_M2,0.3,0.11,13,0.013009275570550522
WFG4_M2,0.3,0.11,14,0.01278011419741811
WFG4_M2,0.3,0.11,15,0.012449898477140823
WFG4_M2,0.3,0.11,16,0.013725437089417161
WFG4_M2,0.3,0.11,17,0.012784905840250924
WFG4_M2,0.3,0.11,18,0.012751018436666893
WFG4_M2,0.3,0.11,19,0.013429003799074388
WFG4_M2,0.3,0.11,20,0.013033076535711327
WFG4_M2,0.3,0.11,21,0.012891361500409128
WFG4_M2,0.3,0.11,22,0.012738741019373861
WFG4_M2,0.3,0.11,23,0.01323498130620452
WFG4_M2,0.3,0.11,24,0.013159470713687399
WFG4_M2,0.3,0.11,25,0.01332687636822582
WFG4_M2,0.3,0.11,26,0.012818075011006564
WFG4_M2,0.3,0.11,27,0.013173142969257886
WFG4_M2,0.3,0.11,28,0.012743893640297467
WFG4_M2,0.3,0.11,29,0.012856585860880466
WFG4_M2,0.3,0.11,30,0.013314277164671094
DTLZ2_M2,0.3,0.16,1,0.004145904380428184
DTLZ2_M2,0.3,0.16,2,0.004156701406414699
DTLZ2_M2,0.3,0.16,3,0.004190663333612917
DTLZ2_M2,0.3,0.16,4,0.004122956892043449
DTLZ2_M2,0.3,0.16,5,0.0041003454860671345
DTLZ2_M2,0.3,0.16,6,0.00408646582217312
DTLZ2_M2,0.3,0.16,7,0.004127367531062381
DTLZ2_M2,0.3,0.16,8,0.004170546437595054
DTLZ2_M2,0.3,0.16,9,0.004158305178538156
DTLZ2_M2,0.3,0.16,10,0.004126677037749936
DTLZ2_M2,0.3,0.16,11,0.00407674218476213
DTLZ2_M2,0.3,0.16,12,0.004076103096004972
DTLZ2_M2,0.3,0.16,13,0.004147140266444923
DTLZ2_M2,0.3,0.16,14,0.004149392225960625
DTLZ2_M2,0.3,0.16,15,0.004185139078327795
DTLZ2_M2,0.3,0.16,16,0.004229906294405746
DTLZ2_M2,0.3,0.16,17,0.004165615254503707
DTLZ2_M2,0.3,0.16,18,0.004111392168695706
DTLZ2_M2,0.3,0.16,19,0.0042241235858113515
DTLZ2_M2,0.3,0.16,20,0.004115049014534714
DTLZ2_M2,0.3,0.16,21,0.004119377463715815
DTLZ2_M2,0.3,0.16,22,0.004083222827261735
DTLZ2_M2,0.3,0.16,23,0.0041497186278539495
DTLZ2_M2,0.3,0.16,24,0.004106267360901281
DTLZ2_M2,0.3,0.16,25,0.004134431099119921
DTLZ2_M2,0.3,0.16,26,0.004145582327906871
DTLZ2_M2,0.3,0.16,27,0.0041126476076969775
DTLZ2_M2,0.3,0.16,28,0.004117429508999441
DTLZ2_M2,0.3,0.16,29,0.004195407777595447
DTLZ2_M2,0.3,0.16,30,0.004143473313348109
DTLZ7_M3,0.3,0.16,20001,0.06238756209850446
DTLZ7_M3,0.3,0.16,20002,0.05950611027182364
DTLZ7_M3,0.3,0.16,20003,0.3456718580098976
DTLZ7_M3,0.3,0.16,20004,0.06170302146633403
DTLZ7_M3,0.3,0.16,20005,0.06007714080084379
DTLZ7_M3,0.3,0.16,20006,0.058577903052566285
DTLZ7_M3,0.3,0.16,20007,0.06107375448354287
DTLZ7_M3,0.3,0.16,20008,0.05948415684741275
DTLZ7_M3,0.3,0.16,20009,0.05953943497893465
DTLZ7_M3,0.3,0.16,20010,0.06010018473294384
DTLZ7_M3,0.3,0.16,20011,0.06197325458399577
DTLZ7_M3,0.3,0.16,20012,0.06016093201055298
DTLZ7_M3,0.3,0.16,20013,0.061277814762721663
