analysis_mode,comparison,ivf_algo,base_algo,problem,M,group,metric,test,n_ivf,n_base,n_pairs,p_value,a12_raw,a12_ivf,median_ivf,median_base,p_adj,significant,sign
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF5,2,MaF,HV,mannwhitneyu,30,30,0,0.07978164712498097,0.6322222222222222,0.6322222222222222,0.3473019842221761,0.34721443164964383,0.09462474426451231,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF6,2,MaF,HV,mannwhitneyu,30,30,0,0.08771037748098136,0.6288888888888889,0.6288888888888889,0.3475585109751653,0.34752241097393904,0.10166430117113748,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF7,2,MaF,HV,mannwhitneyu,30,30,0,0.00728836046503409,0.7022222222222222,0.7022222222222222,0.24290970125746358,0.2428900709311953,0.009781746939914173,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG1,2,WFG,HV,mannwhitneyu,30,30,0,0.026077477308078682,0.6677777777777778,0.6677777777777778,0.6871443417526542,0.6839562408006028,0.03324878356780032,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG2,2,WFG,HV,mannwhitneyu,30,30,0,9.513937913202741e-06,0.16666666666666666,0.16666666666666666,0.6325347073740426,0.6331872825373951,1.9408433342933593e-05,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG3,2,WFG,HV,mannwhitneyu,30,30,0,0.0010035319761388477,0.25222222222222224,0.25222222222222224,0.5811474567513373,0.5816116157810803,0.0015052979642082717,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG4,2,WFG,HV,mannwhitneyu,30,30,0,5.091173485363367e-06,0.8433333333333334,0.8433333333333334,0.34731204703467516,0.34714048977059064,1.0818743656397155e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG5,2,WFG,HV,mannwhitneyu,30,30,0,2.028294855539196e-07,0.8911111111111111,0.8911111111111111,0.31359496397786535,0.313415293123565,5.17215188162495e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG6,2,WFG,HV,mannwhitneyu,30,30,0,0.21156123692597317,0.40555555555555556,0.40555555555555556,0.30115093366629686,0.3081489338328667,0.2295664485792475,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG7,2,WFG,HV,mannwhitneyu,30,30,0,1.849994079491288e-08,0.9233333333333333,0.9233333333333333,0.3466643180236312,0.34622375630614266,6.28997987027038e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG8,2,WFG,HV,mannwhitneyu,30,30,0,0.795845542466455,0.48,0.48,0.2899918240250343,0.29006855506987345,0.795845542466455,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG9,2,WFG,HV,mannwhitneyu,30,30,0,0.00728836046503409,0.29777777777777775,0.29777777777777775,0.3416265372179221,0.3430127204025538,0.009781746939914173,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT1,2,ZDT,HV,mannwhitneyu,30,30,0,0.0002838866568788881,0.7733333333333333,0.7733333333333333,0.7204180977013257,0.7203203294557918,0.0004387339242673725,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT2,2,ZDT,HV,mannwhitneyu,30,30,0,0.00025305784556082746,0.7755555555555556,0.7755555555555556,0.44505235994077963,0.444958129934405,0.0004033109413625688,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT3,2,ZDT,HV,mannwhitneyu,30,30,0,0.0014423282031954528,0.74,0.74,0.5996815797381578,0.5996298778056369,0.0021016782389419453,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT4,2,ZDT,HV,mannwhitneyu,30,30,0,6.69551896550012e-11,0.9911111111111112,0.9911111111111112,0.7205914222141478,0.7203946858734835,9.173274147555166e-10,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT6,2,ZDT,HV,mannwhitneyu,30,30,0,2.15403414258883e-06,0.8566666666666667,0.8566666666666667,0.3889293014243099,0.3889069078890602,4.993442785092287e-06,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ1,3,DTLZ,HV,mannwhitneyu,30,30,0,1.0906865251349971e-05,0.8311111111111111,0.8311111111111111,0.8427441203335799,0.8424701443492565,2.139423568534033e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ2,3,DTLZ,HV,mannwhitneyu,30,30,0,2.6694713877402857e-09,0.9477777777777778,0.9477777777777778,0.5583050866403325,0.5554332104770725,1.1345253397896215e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ3,3,DTLZ,HV,mannwhitneyu,30,30,0,6.5182731281236696e-09,0.9366666666666666,0.9366666666666666,0.5613848950904463,0.558411571069751,2.5571686887254398e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ4,3,DTLZ,HV,mannwhitneyu,30,30,0,0.03916706803882588,0.6555555555555556,0.6555555555555556,0.5564208036739557,0.5529109393820024,0.04756001119000285,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ5,3,DTLZ,HV,mannwhitneyu,30,30,0,5.092196223484032e-08,0.91,0.91,0.19980310837817025,0.199595588771706,1.5276588670452097e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ6,3,DTLZ,HV,mannwhitneyu,30,30,0,0.03146563257725609,0.6622222222222223,0.6622222222222223,0.2000763022319873,0.2000485683235445,0.03914017710829416,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ7,3,DTLZ,HV,mannwhitneyu,30,30,0,0.005569938587360544,0.7088888888888889,0.7088888888888889,0.27749799033492306,0.27658300894883103,0.007890746332094103,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF1,3,MaF,HV,mannwhitneyu,30,30,0,1.173735436185757e-09,0.9577777777777777,0.9577777777777777,0.22022860643244285,0.2187005347870355,5.441864295043055e-09,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF2,3,MaF,HV,mannwhitneyu,30,30,0,3.368139881244577e-05,0.8122222222222222,0.8122222222222222,0.2404244692534172,0.2389949648073375,5.9232804808094284e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF3,3,MaF,HV,mannwhitneyu,30,30,0,1.9567799598061055e-10,0.9788888888888889,0.9788888888888889,0.9632759952754634,0.9623775716663661,1.6632629658351898e-09,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF4,3,MaF,HV,mannwhitneyu,30,30,0,2.1947383543751097e-08,0.9211111111111111,0.9211111111111111,0.5328393675295648,0.5303745234205695,6.995728504570662e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF5,3,MaF,HV,mannwhitneyu,30,30,0,0.10868977321444741,0.6211111111111111,0.6211111111111111,0.5558734180796133,0.5536935930558845,0.12318174297637373,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF6,3,MaF,HV,mannwhitneyu,30,30,0,0.27718918977304785,0.5822222222222222,0.5822222222222222,0.2000816113263194,0.200064555545178,0.29451351413386334,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF7,3,MaF,HV,mannwhitneyu,30,30,0,0.14531912724086543,0.61,0.61,0.2776242121129491,0.277294884537411,0.16111468454965516,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG1,3,WFG,HV,mannwhitneyu,30,30,0,0.2972716890893069,0.5788888888888889,0.5788888888888889,0.9445405066261443,0.944408356852847,0.3094052274194827,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG2,3,WFG,HV,mannwhitneyu,30,30,0,4.744496840420642e-06,0.15555555555555556,0.15555555555555556,0.9287250143370014,0.930846539377834,1.0520406037454467e-05,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG3,3,WFG,HV,mannwhitneyu,30,30,0,8.48477290014798e-09,0.9333333333333333,0.9333333333333333,0.39625754994098583,0.38982385147693754,3.0908815564824776e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG4,3,WFG,HV,mannwhitneyu,30,30,0,3.3383888204288e-11,0.9988888888888889,0.9988888888888889,0.5509758345332918,0.542980986812706,9.173274147555166e-10,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG5,3,WFG,HV,mannwhitneyu,30,30,0,1.0665677738596446e-07,0.9,0.9,0.5167862493168263,0.51389640910171,2.8628924456232565e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG6,3,WFG,HV,mannwhitneyu,30,30,0,0.46427291062161524,0.4444444444444444,0.4444444444444444,0.49694573045578283,0.500967942653259,0.47355836883404756,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG7,3,WFG,HV,mannwhitneyu,30,30,0,3.158889488129529e-10,0.9733333333333334,0.9733333333333334,0.5489948250571519,0.5428954565262295,2.214800336855255e-09,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG8,3,WFG,HV,mannwhitneyu,30,30,0,6.356042543170036e-05,0.8011111111111111,0.8011111111111111,0.4625957604359324,0.459225882422519,0.00010456715151666834,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG9,3,WFG,HV,mannwhitneyu,30,30,0,1.0701785878647307e-09,0.9588888888888889,0.9588888888888889,0.5350352986286353,0.5139209920377226,5.441864295043055e-09,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ1,2,DTLZ,IGD,mannwhitneyu,30,30,0,0.0024993923272276816,0.2722222222222222,0.7277777777777779,0.0018254769990161,0.0018341394130401,0.004248966956287059,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ2,2,DTLZ,IGD,mannwhitneyu,30,30,0,3.1572704799734615e-05,0.18666666666666668,0.8133333333333334,0.004120473202951299,0.0041829988861775,8.94559969325814e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ3,2,DTLZ,IGD,mannwhitneyu,30,30,0,8.890991323298936e-10,0.03888888888888889,0.9611111111111111,0.0040556137085074,0.00427552751026795,2.1879651088511445e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ4,2,DTLZ,IGD,mannwhitneyu,30,30,0,0.0006548646168546143,0.24333333333333335,0.7566666666666666,0.0041117571637087,0.00416314209905075,0.0012369664985031603,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ5,2,DTLZ,IGD,mannwhitneyu,30,30,0,1.860848389843697e-06,0.1411111111111111,0.8588888888888889,0.0041219535836446,0.0041768697390951,8.62756980745714e-06,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ6,2,DTLZ,IGD,mannwhitneyu,30,30,0,0.00011057725968083765,0.2088888888888889,0.7911111111111111,0.00405428253714855,0.0040860951603893005,0.00025633819289648725,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ7,2,DTLZ,IGD,mannwhitneyu,30,30,0,0.0015177961906131159,0.2611111111111111,0.7388888888888889,0.0046966946645048,0.004803956468306151,0.0026692277834920314,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF1,2,MaF,IGD,mannwhitneyu,30,30,0,3.0102616021326514e-07,0.11444444444444445,0.8855555555555555,0.0037341794620296496,0.0038020916751931,1.5352334170876522e-06,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF2,2,MaF,IGD,mannwhitneyu,30,30,0,1.2870382993242025e-09,0.043333333333333335,0.9566666666666667,0.0021138160183303,0.00218707513936605,2.1879651088511445e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF3,2,MaF,IGD,mannwhitneyu,30,30,0,5.494052450965186e-11,0.006666666666666667,0.9933333333333333,0.00376268190561935,0.0042542116415806505,2.801966749992245e-09,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF4,2,MaF,IGD,mannwhitneyu,30,30,0,3.3241530490778984e-06,0.15,0.85,0.012463901403492749,0.0126860976393511,1.3040908115613295e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF5,2,MaF,IGD,mannwhitneyu,30,30,0,0.08771037748098136,0.3711111111111111,0.6288888888888888,0.012673778650650901,0.0128406836768417,0.11771655925079076,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF6,2,MaF,IGD,mannwhitneyu,30,30,0,7.19878817481734e-05,0.2011111111111111,0.7988888888888889,0.00405346876945575,0.0040861027979633,0.00017482771281699256,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF7,2,MaF,IGD,mannwhitneyu,30,30,0,0.09626283103615173,0.37444444444444447,0.6255555555555555,0.00471488821041755,0.004769238737345201,0.12588216366265997,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG1,2,WFG,IGD,mannwhitneyu,30,30,0,0.02415688464281263,0.33,0.6699999999999999,0.0219188224986393,0.0336688824301746,0.03733336717525588,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG2,2,WFG,IGD,mannwhitneyu,30,30,0,0.0009520740392726185,0.7488888888888889,0.25111111111111106,0.01133241178016195,0.0110770246152068,0.001734134857246555,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG3,2,WFG,IGD,mannwhitneyu,30,30,0,0.2170168245486217,0.5933333333333334,0.4066666666666666,0.0121383985270128,0.01208377631367365,0.2459524011551046,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG4,2,WFG,IGD,mannwhitneyu,30,30,0,2.1947383543751097e-08,0.07888888888888888,0.9211111111111111,0.012604425067995001,0.01289719788212665,1.8655276012188433e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG5,2,WFG,IGD,mannwhitneyu,30,30,0,2.6694713877402857e-09,0.052222222222222225,0.9477777777777778,0.06344167115938185,0.0636784192588356,3.4035760193688646e-08,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG6,2,WFG,IGD,mannwhitneyu,30,30,0,0.21156123692597317,0.5944444444444444,0.40555555555555556,0.08586024456147345,0.0732655499478575,0.24521870643692345,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG7,2,WFG,IGD,mannwhitneyu,30,30,0,2.0152212384295336e-08,0.07777777777777778,0.9222222222222223,0.0131799309043283,0.013774927595936199,1.8655276012188433e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG8,2,WFG,IGD,mannwhitneyu,30,30,0,0.8302552839111963,0.5166666666666667,0.4833333333333333,0.10745045166493741,0.10736577334626675,0.8468603895894202,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG9,2,WFG,IGD,mannwhitneyu,30,30,0,0.029205409568445008,0.6644444444444444,0.3355555555555556,0.01743524600781695,0.01584092420332505,0.0425564539425913,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT1,2,ZDT,IGD,mannwhitneyu,30,30,0,0.002754848212054646,0.27444444444444444,0.7255555555555555,0.00390163978502325,0.00396019836597625,0.004390539337962092,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT2,2,ZDT,IGD,mannwhitneyu,30,30,0,0.030317428813310024,0.33666666666666667,0.6633333333333333,0.00388786119562895,0.0039044513563738503,0.042949690818855864,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT3,2,ZDT,IGD,mannwhitneyu,30,30,0,0.02812866989728732,0.33444444444444443,0.6655555555555556,0.00484181907734925,0.0048889868398704,0.042193004845930984,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT4,2,ZDT,IGD,mannwhitneyu,30,30,0,4.942599819037003e-05,0.19444444444444445,0.8055555555555556,0.0038111393307552997,0.00385593508970945,0.0001326697846162564,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,ZDT6,2,ZDT,IGD,mannwhitneyu,30,30,0,1.2493242098147689e-05,0.1711111111111111,0.8288888888888889,0.0030623193129138,0.0030938583282635,4.247702313370214e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ1,3,DTLZ,IGD,mannwhitneyu,30,30,0,0.2707053377245183,0.4166666666666667,0.5833333333333333,0.02010024719712675,0.020105028569030903,0.3001298309554442,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ2,3,DTLZ,IGD,mannwhitneyu,30,30,0,0.002754848212054646,0.27444444444444444,0.7255555555555555,0.05379498603267315,0.0542309083477827,0.004390539337962092,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ3,3,DTLZ,IGD,mannwhitneyu,30,30,0,0.14127750644049156,0.3888888888888889,0.6111111111111112,0.053060627028447105,0.053240292234135095,0.16756169368523416,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ4,3,DTLZ,IGD,mannwhitneyu,30,30,0,0.14127750644049156,0.3888888888888889,0.6111111111111112,0.054834363480064055,0.05530084166652205,0.16756169368523416,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ5,3,DTLZ,IGD,mannwhitneyu,30,30,0,8.291938835502516e-06,0.16444444444444445,0.8355555555555556,0.0042656421852896,0.0044038186260957,3.0206348615044877e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ6,3,DTLZ,IGD,mannwhitneyu,30,30,0,0.0594279151689524,0.35777777777777775,0.6422222222222222,0.0040587931205209,0.004079709150640751,0.08191415334098845,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ7,3,DTLZ,IGD,mannwhitneyu,30,30,0,0.09925760823982568,0.37555555555555553,0.6244444444444445,0.059903089268315446,0.06055492551400765,0.12655345050577774,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF1,3,MaF,IGD,mannwhitneyu,30,30,0,1.0665677738596446e-07,0.1,0.9,0.04104575465103525,0.041671945721402204,6.799369558355234e-07,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF2,3,MaF,IGD,mannwhitneyu,30,30,0,0.00022539027899025688,0.2222222222222222,0.7777777777777778,0.0310074924478255,0.03235104573493725,0.00047895434285429587,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF3,3,MaF,IGD,mannwhitneyu,30,30,0,2.7725719451275823e-05,0.18444444444444444,0.8155555555555556,0.0325309925713462,0.0333739843434229,8.317715835382748e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF4,3,MaF,IGD,mannwhitneyu,30,30,0,0.0001584609391324261,0.21555555555555556,0.7844444444444445,0.23909898398530705,0.2426029291772718,0.0003513699085110318,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF5,3,MaF,IGD,mannwhitneyu,30,30,0,0.31830422747222764,0.42444444444444446,0.5755555555555556,0.2464799165373171,0.24717087069803695,0.34539394895922576,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF6,3,MaF,IGD,mannwhitneyu,30,30,0,0.00035638379914234935,0.2311111111111111,0.768888888888889,0.0040514327306338,0.00408134790718135,0.0007270229502503927,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF7,3,MaF,IGD,mannwhitneyu,30,30,0,0.6843225867624494,0.4688888888888889,0.5311111111111111,0.0597139683443492,0.0598489276376376,0.7122541209160187,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG1,3,WFG,IGD,mannwhitneyu,30,30,0,0.4119108371475996,0.43777777777777777,0.5622222222222222,0.15367039613017394,0.1538335386109176,0.43765526446932457,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG2,3,WFG,IGD,mannwhitneyu,30,30,0,4.310612299972247e-08,0.9122222222222223,0.08777777777777773,0.18258502481226885,0.1729932126028884,3.140588961408351e-07,True,-
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG3,3,WFG,IGD,mannwhitneyu,30,30,0,5.607279613189108e-05,0.19666666666666666,0.8033333333333333,0.0860952342905957,0.09535317494291105,0.00014298563013632226,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG4,3,WFG,IGD,mannwhitneyu,30,30,0,2.2780239117599316e-05,0.1811111111111111,0.8188888888888889,0.21218095522410185,0.2151413485085322,7.261201218734783e-05,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG5,3,WFG,IGD,mannwhitneyu,30,30,0,2.3167867652540457e-06,0.14444444444444443,0.8555555555555556,0.22064758087647013,0.22277862221648798,9.846343752329694e-06,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG6,3,WFG,IGD,mannwhitneyu,30,30,0,0.8883028421533887,0.5111111111111111,0.48888888888888893,0.24017439436368215,0.23814308169084542,0.8883028421533887,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG7,3,WFG,IGD,mannwhitneyu,30,30,0,0.0006202653652039718,0.24222222222222223,0.7577777777777778,0.2141075331232007,0.21705345999044912,0.001216674370207791,True,+
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG8,3,WFG,IGD,mannwhitneyu,30,30,0,0.11536235969206284,0.3811111111111111,0.6188888888888888,0.2934937899751331,0.29472982090855143,0.14349952059256596,False,=
primary_unpaired,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,WFG9,3,WFG,IGD,mannwhitneyu,30,30,0,2.1958855325221202e-07,0.11,0.89,0.21016766984276392,0.21715441438013305,1.244335135095868e-06,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ1,2,DTLZ,HV,wilcoxon,30,30,30,1.862645149230957e-09,0.9877777777777778,0.9877777777777778,0.5825075279287365,0.5824332770902345,1.899898052215576e-08,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ2,2,DTLZ,HV,wilcoxon,30,30,30,1.218356192111969e-05,0.8222222222222222,0.8222222222222222,0.3473731143598648,0.3472869233341278,2.589006908237934e-05,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ3,2,DTLZ,HV,wilcoxon,30,30,30,3.725290298461914e-09,0.9877777777777778,0.9877777777777778,0.3475271014637228,0.3464088377360188,2.71414007459368e-08,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ4,2,DTLZ,HV,wilcoxon,30,30,30,0.0023674946278333664,0.8266666666666667,0.8266666666666667,0.34741705597440153,0.3472937181025247,0.0034497778862714766,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ5,2,DTLZ,HV,wilcoxon,30,30,30,1.0244548320770264e-07,0.8855555555555555,0.8855555555555555,0.3473985609267851,0.34726420887570475,3.73194260256631e-07,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ6,2,DTLZ,HV,wilcoxon,30,30,30,0.018529480323195457,0.6755555555555556,0.6755555555555556,0.34758608157441545,0.34756078173439964,0.023625087412074208,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,DTLZ7,2,DTLZ,HV,wilcoxon,30,30,30,4.4075772166252136e-05,0.8066666666666666,0.8066666666666666,0.24290800197562215,0.24288223949056786,7.751256484409859e-05,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF1,2,MaF,HV,wilcoxon,30,30,30,2.348795533180237e-06,0.9088888888888889,0.9088888888888889,0.5822475419930699,0.5820955075661011,5.704217723437718e-06,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF2,2,MaF,HV,wilcoxon,30,30,30,1.862645149230957e-08,0.9722222222222222,0.9722222222222222,0.20737474981017334,0.20724713342134826,8.635900237343527e-08,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF3,2,MaF,HV,wilcoxon,30,30,30,1.862645149230957e-09,0.9977777777777778,0.9977777777777778,0.7204791814116209,0.7189580214454192,1.899898052215576e-08,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF4,2,MaF,HV,wilcoxon,30,30,30,1.862645149230957e-09,0.9688888888888889,0.9688888888888889,0.8191124153181568,0.8186682386074745,1.899898052215576e-08,True,+
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF5,2,MaF,HV,wilcoxon,30,30,30,0.46454504504799843,0.6322222222222222,0.6322222222222222,0.3473019842221761,0.34721443164964383,0.4835060672948555,False,=
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF6,2,MaF,HV,wilcoxon,30,30,30,0.2988441474735737,0.6288888888888889,0.6288888888888889,0.3475585109751653,0.34752241097393904,0.3313272069815708,False,=
sensitivity_order_aligned,IVFSPEA2_vs_SPEA2,IVFSPEA2,SPEA2,MaF7,2,MaF,HV,wilcoxon,30,30,30,0.01453801617026329,0.7022222222222222,0.7022222222222222,0.24290970125746358,0.2428900709311953,0.019511548017984943,True,+
