Stage,Problem,M,Algorithm,Display,RunID,NTotalPoints,NFeasiblePoints,IGD_PF,HV,SourceFile
MAIN,RWMOP9,2,MOEAD,MOEA/D,8,100,100,700.6988,0.053134,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_8.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,9,100,100,700.6963,0.053055,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_9.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,10,100,100,700.6877,0.053031,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_10.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,11,100,100,700.6856,0.052999,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_11.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,12,100,100,700.6944,0.053059,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_12.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,13,100,100,700.6855,0.053079,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_13.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,14,100,100,700.6962,0.053027,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_14.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,15,100,100,700.6851,0.053168,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_15.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,16,100,100,700.6842,0.053024,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_16.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,17,100,100,700.6862,0.053061,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_17.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,18,100,100,700.7043,0.053042,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_18.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,19,100,100,700.689,0.053026,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_19.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,20,100,100,700.6756,0.053075,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_20.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,21,100,100,700.6887,0.053089,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_21.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,22,100,100,700.6902,0.053116,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_22.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,23,100,100,700.6878,0.05303,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_23.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,24,100,100,700.6941,0.053075,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_24.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,25,100,100,700.6937,0.053077,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_25.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,26,100,100,700.6782,0.053038,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_26.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,27,100,100,700.6979,0.053002,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_27.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,28,100,100,700.6871,0.053098,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_28.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,29,100,100,700.6932,0.053017,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_29.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,30,100,100,700.6864,0.053062,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_30.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,31,100,100,700.685,0.053099,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_31.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,32,100,100,700.6805,0.053135,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_32.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,33,100,100,700.6966,0.053065,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_33.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,34,100,100,700.6924,0.053029,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_34.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,35,100,100,700.7103,0.053097,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_35.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,36,100,100,700.6785,0.053096,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_36.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,37,100,100,700.6948,0.053023,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_37.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,38,100,100,700.7002,0.053121,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_38.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,39,100,100,700.6904,0.053047,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_39.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,40,100,100,700.7065,0.053073,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_40.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,41,100,100,700.6971,0.053036,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_41.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,42,100,100,700.6907,0.053123,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_42.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,43,100,100,700.6898,0.053059,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_43.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,44,100,100,700.7013,0.05305,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_44.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,45,100,100,700.6786,0.053177,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_45.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,46,100,100,700.6881,0.053065,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_46.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,47,100,100,700.7022,0.053068,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_47.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,48,100,100,700.682,0.053121,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_48.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,49,100,100,700.6957,0.053005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_49.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,50,100,100,700.6875,0.05306,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_50.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,51,100,100,700.6826,0.053024,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_51.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,52,100,100,700.684,0.053058,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_52.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,53,100,100,700.6826,0.052994,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_53.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,54,100,100,700.692,0.052998,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_54.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,55,100,100,700.7017,0.052981,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_55.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,56,100,100,700.6882,0.053129,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_56.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,57,100,100,700.6902,0.053144,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_57.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,58,100,100,700.6817,0.053171,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_58.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,59,100,100,700.6937,0.053153,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_59.mat
MAIN,RWMOP9,2,MOEAD,MOEA/D,60,100,100,700.6862,0.053105,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/MOEAD_RWMOP9_M2/MOEAD_RWMOP9_M2_D4_60.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,1,100,100,4.2426,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_1.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,2,100,100,4.4481,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_2.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,3,100,100,4.2273,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_3.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,4,100,100,4.33,0.41003,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_4.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,5,100,100,4.1397,0.41012,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_5.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,6,100,100,4.3715,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_6.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,7,100,100,4.3735,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_7.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,8,100,100,4.3251,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_8.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,9,100,100,4.1693,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_9.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,10,100,100,4.3042,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_10.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,11,100,100,4.4419,0.4101,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_11.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,12,100,100,4.2295,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_12.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,13,100,100,4.3907,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_13.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,14,100,100,4.3843,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_14.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,15,100,100,4.1808,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_15.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,16,100,100,4.1708,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_16.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,17,100,100,4.5126,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_17.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,18,100,100,4.3729,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_18.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,19,100,100,4.4424,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_19.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,20,100,100,4.261,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_20.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,21,100,100,4.3557,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_21.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,22,100,100,4.5409,0.41003,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_22.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,23,100,100,4.1985,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_23.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,24,100,100,4.4815,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_24.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,25,100,100,4.3771,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_25.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,26,100,100,4.4283,0.41003,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_26.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,27,100,100,4.1849,0.4101,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_27.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,28,100,100,4.1852,0.41005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_28.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,29,100,100,4.1839,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_29.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,30,100,100,4.3804,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_30.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,31,100,100,4.3925,0.41005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_31.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,32,100,100,4.2346,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_32.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,33,100,100,4.5312,0.41003,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_33.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,34,100,100,4.3452,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_34.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,35,100,100,4.4496,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_35.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,36,100,100,4.5566,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_36.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,37,100,100,4.4172,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_37.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,38,100,100,4.3168,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_38.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,39,100,100,4.3442,0.41005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_39.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,40,100,100,4.3578,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_40.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,41,100,100,4.352,0.41005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_41.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,42,100,100,4.6961,0.41002,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_42.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,43,100,100,4.2916,0.41005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_43.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,44,100,100,4.2228,0.41003,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_44.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,45,100,100,4.3478,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_45.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,46,100,100,4.2813,0.41007,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_46.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,47,100,100,4.3404,0.41005,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_47.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,48,100,100,4.3225,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_48.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,49,100,100,4.1729,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_49.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,50,100,100,4.3734,0.41003,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_50.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,51,100,100,4.3887,0.4101,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_51.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,52,100,100,4.2502,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_52.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,53,100,100,4.379,0.41009,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_53.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,54,100,100,4.1551,0.41011,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_54.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,55,100,100,4.2068,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_55.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,56,100,100,4.1741,0.41008,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_56.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,57,100,100,4.48,0.41002,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_57.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,58,100,100,4.272,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_58.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,59,100,100,4.3815,0.41004,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_59.mat
MAIN,RWMOP9,2,AGEMOEAII,AGE-MOEA-II,60,100,100,4.4034,0.41006,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/AGEMOEAII_RWMOP9_M2/AGEMOEAII_RWMOP9_M2_D4_60.mat
MAIN,RWMOP9,2,ARMOEA,AR-MOEA,1,100,100,4.8609,0.41033,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/ARMOEA_RWMOP9_M2/ARMOEA_RWMOP9_M2_D4_1.mat
MAIN,RWMOP9,2,ARMOEA,AR-MOEA,2,100,100,4.8568,0.41034,/home/pedro/desenvolvimento/ivfspea2/data/engineering_suite/ARMOEA_RWMOP9_M2/ARMOEA_RWMOP9_M2_D4_2.mat
