Phase,ConfigID,ProblemTag,ProblemName,M,Run,IGD,HV,R,C,Cycles,MutRate,VarRate,EARN,N_Offspring,Description
A,A38,ZDT6_M2,ZDT6,2,113351,0.0030951586683952074,0.388924333963208,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113352,0.0030930923719027894,0.3889128494459948,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113353,0.003087757648044956,0.38891300750343016,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113354,0.0030408882404981555,0.3889475969445347,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113355,0.003046589797922953,0.388945567986347,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113356,0.0030998614841840464,0.38892555917681165,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113357,0.003073186993264502,0.3889332963981706,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113358,0.003056415071936573,0.3889367770450089,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113359,0.0030603819807152816,0.38893137319730964,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113360,0.0031152275818095354,0.38890521602991945,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113361,0.003073587470818367,0.3889330152448069,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113362,0.0030689146249143567,0.3889309849309314,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113363,0.003052251006357957,0.3889379881983661,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113364,0.0030569623071491124,0.3889341323177973,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113365,0.0030513634482250934,0.3889368764121317,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113366,0.003057975337476836,0.3889283018267215,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113367,0.0030759358001148608,0.38891981724226465,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113368,0.003093402161358279,0.38892333532298534,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113369,0.003081654695322925,0.3889158003985779,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113370,0.0030651600163811325,0.38894119763149987,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113371,0.0030272189174418004,0.3889490341908836,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113372,0.003039664778280509,0.3889445032005758,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113373,0.0030375481130852306,0.3889519625069966,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113374,0.0030597604097608224,0.3889246420049066,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113375,0.003054778062050438,0.38894396944785675,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113376,0.0030618507056854737,0.38893313918082717,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113377,0.00303522119718699,0.38894395572321294,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113378,0.0030862736430245707,0.38892343517651534,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113379,0.003060915644896566,0.38895122263304716,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,ZDT6_M2,ZDT6,2,113380,0.0030589923690973898,0.3889413211935002,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113381,0.01245500033708097,0.3471131494469342,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113382,0.012836893025590311,0.34719208245965116,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113383,0.012666801649466666,0.34704503544690957,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113384,0.012705113257678436,0.34717640170409564,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113385,0.012815598143510737,0.34697071647260325,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113386,0.012652573449251987,0.3469372671286443,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113387,0.012842776469694535,0.34718053099259183,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113388,0.012672041431794118,0.3471552801618895,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113389,0.012999236823709006,0.3468680250897809,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113390,0.01283588621974198,0.34730681291522314,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113391,0.012986428406211638,0.3471038932870932,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113392,0.012753322961757869,0.34718736319280413,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113393,0.013062846912500476,0.34674622589719073,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113394,0.012556170371093758,0.3472500423701862,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113395,0.013062783789028526,0.34693207158438044,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113396,0.012770176279613113,0.3473011638213092,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113397,0.01256557604967559,0.3472455936256071,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113398,0.012648800126097492,0.3473067719467724,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113399,0.012794066052323045,0.3472537517941307,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113400,0.012716937399776284,0.34720150575563147,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113401,0.012717475477108253,0.3469660891398415,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113402,0.012778704560651175,0.3467552221538091,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113403,0.012866953653917573,0.3469300066937033,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113404,0.012537624713659363,0.3472189072861107,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113405,0.012508182893550475,0.3473355475798251,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113406,0.012686244031466901,0.3469786993035539,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113407,0.012675563615932467,0.34722435886346914,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113408,0.0131467983018637,0.3468210121192199,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113409,0.01264563317708445,0.3472799522080138,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG4_M2,WFG4,2,113410,0.012503906908152609,0.3472726236938745,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113411,0.014525842599242299,0.344214609184883,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113412,0.22573036299719806,0.22673830086759755,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113413,0.01930931591852215,0.3401452787367498,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113414,0.01932961247153051,0.33996174504968324,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113415,0.017556599299897693,0.341661397931221,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113416,0.023338085288848356,0.3371811640514245,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113417,0.018568668056559243,0.34051355363934094,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113418,0.014878097948827088,0.3436573133153181,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113419,0.018281601736727576,0.3407101027599375,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113420,0.023601189974124973,0.3370995219411027,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113421,0.02665431399487247,0.33537407783458084,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113422,0.016368423481807455,0.34242231711965293,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113423,0.017561474316701582,0.341643216759237,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113424,0.018081454951437374,0.34093501001750737,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113425,0.22581634762927524,0.2266252491363849,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113426,0.016128618511660815,0.3426498417770712,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113427,0.014179788462201885,0.34441765419123826,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113428,0.014137581986842219,0.34478970859580577,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113429,0.015504221868550456,0.3433805223048205,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113430,0.01540011871794739,0.34311420260848197,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113431,0.015539635153483897,0.34300017604097266,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113432,0.225516844724736,0.2268103920840659,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113433,0.014686902242681234,0.3439965435621323,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113434,0.015896737094530648,0.34281823381914234,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113435,0.22570465456162853,0.22672114290159742,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113436,0.017840843019974666,0.3410768749620312,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113437,0.017447269741740247,0.3416992684323512,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113438,0.014312085319174906,0.3443702841261561,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113439,0.017346849080797914,0.3415719245499924,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,WFG9_M2,WFG9,2,113440,0.014676547622610463,0.34388507335928653,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113441,0.020502102195504322,0.8392058823958277,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113442,0.02032419476038774,0.8400397098096068,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113443,0.02055987586146494,0.8389693657550931,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113444,0.020090566279950543,0.8417676987649013,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113445,0.020063646855600394,0.842721092301848,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113446,0.020167491998529345,0.8420477833828484,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113447,0.02010248664422332,0.8420825116310275,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113448,0.020045300261292323,0.8427854777956281,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113449,0.020639273057606884,0.8388092612220813,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113450,0.02007466494499812,0.8421988889440333,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113451,0.020058928596781583,0.8423253040843016,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113452,0.020301850124473844,0.8412368205390651,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113453,0.02007546304952311,0.8427640675271065,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113454,0.020042131521332628,0.8425205185451917,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113455,0.020304736487192946,0.8419431363581431,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113456,0.02020940616193835,0.8420076439723428,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113457,0.020202487840441867,0.8415121054672078,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113458,0.020243093708984174,0.842543749903202,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113459,0.020279774388040978,0.8417842522464709,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113460,0.020609343151666536,0.8387231384836145,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113461,0.02006331260271784,0.8425912148668706,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113462,0.019969996715306457,0.8429325150421733,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113463,0.019929824937642796,0.8412220343927411,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113464,0.019968169740494417,0.8420833225155491,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113465,0.020249194549310404,0.8421935298098082,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113466,0.020699822840021573,0.8383681144587418,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113467,0.02033157632950636,0.8424025709599272,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113468,0.020368749790644982,0.841044679184836,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113469,0.0204299539553647,0.840417505016791,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ1_M3,DTLZ1,3,113470,0.019853731885881864,0.8425488510347774,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113471,0.05381538378091021,0.5588574482853199,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113472,0.05253293008641049,0.5571390757223698,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113473,0.05264069561834971,0.5568095790497603,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113474,0.053786766067582696,0.5585342303069188,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113475,0.05394816489072056,0.5575110794224388,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113476,0.05451321463075901,0.557037831920464,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113477,0.05354278497264715,0.5569390280722708,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113478,0.05431594542845004,0.5598758560797376,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113479,0.05256870632142466,0.5561843063916494,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113480,0.05386148903188555,0.5592716852851408,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113481,0.053892208336757785,0.5567667417833904,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113482,0.05327842394842887,0.5575851840126482,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113483,0.053694310026233795,0.5584173432808113,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113484,0.05305332706179459,0.5580687424643082,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113485,0.05387907596317185,0.5592397365460762,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113486,0.05453195491864118,0.5567831715586423,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113487,0.05305671279823397,0.5573470372663742,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113488,0.053199365382066335,0.5564921072959154,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113489,0.05378621178187613,0.559464144020463,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113490,0.05362525821949747,0.5571473508178639,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113491,0.054724923344865915,0.5569872708624357,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113492,0.05398654571054007,0.5567232500579068,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113493,0.0533359862657078,0.5593057073772751,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113494,0.05402617085423282,0.556846784135196,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113495,0.05352582367495027,0.5583834791754636,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113496,0.05507906109158887,0.5570008915395691,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113497,0.05399372790326825,0.5575855569595962,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113498,0.05381272013769317,0.5581701639376744,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113499,0.05434994098841071,0.5565481289992458,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ2_M3,DTLZ2,3,113500,0.05408969637220034,0.5576635351488199,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113501,0.05375660702286355,0.5593266064230717,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113502,0.5408272832518309,0.3474205094630421,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113503,0.5408317149944667,0.34731413921737964,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113504,0.05671438527837097,0.5514427138664022,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113505,0.05375030006400608,0.5561353104850383,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113506,0.05405000843585851,0.5563929570970325,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113507,0.5408272200370188,0.34745815139408637,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113508,0.5408380989956091,0.3472577993906875,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113509,0.5408320094367965,0.3474129039503756,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113510,0.054193254095968715,0.5575986927863963,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113511,0.5408284584694404,0.3474355474765065,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113512,0.05352109944782928,0.557503096912402,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
A,A38,DTLZ4_M3,DTLZ4,3,113513,0.05421851985356114,0.5575652343359138,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)"
