algo,problem,group,M,D,run,IGD,HV
NSGAII,DTLZ1,DTLZ,2,6,4027,0.0021991297939647,0.5812175067215057
NSGAII,DTLZ1,DTLZ,2,6,4028,0.0020990290180803,0.5815639366693852
NSGAII,DTLZ1,DTLZ,2,6,4029,0.0022376430925246,0.5813186000620156
NSGAII,DTLZ1,DTLZ,2,6,4030,0.002265919850503,0.5814693476627133
NSGAII,DTLZ1,DTLZ,3,7,4001,0.02943385847878,0.8229790153231696
NSGAII,DTLZ1,DTLZ,3,7,4002,0.027261100181536,0.8233620386839168
NSGAII,DTLZ1,DTLZ,3,7,4003,0.0252536284676109,0.8263484026530183
NSGAII,DTLZ1,DTLZ,3,7,4004,0.0270870573016987,0.8258110531821874
NSGAII,DTLZ1,DTLZ,3,7,4005,0.0255567074733209,0.8239711170843242
NSGAII,DTLZ1,DTLZ,3,7,4006,0.026146518573291,0.8243054886661844
NSGAII,DTLZ1,DTLZ,3,7,4007,0.0266862697954882,0.825838963509997
NSGAII,DTLZ1,DTLZ,3,7,4008,0.0259852515801912,0.8264387111163993
NSGAII,DTLZ1,DTLZ,3,7,4009,0.0279822495620568,0.8263587330753334
NSGAII,DTLZ1,DTLZ,3,7,4010,0.0262378446344865,0.8256761805095114
NSGAII,DTLZ1,DTLZ,3,7,4011,0.0265209955448675,0.8278934285823745
NSGAII,DTLZ1,DTLZ,3,7,4012,0.0278857556052513,0.8268480710106969
NSGAII,DTLZ1,DTLZ,3,7,4013,0.0265647235648841,0.8266543591157542
NSGAII,DTLZ1,DTLZ,3,7,4014,0.0259298721888526,0.8238470806683296
NSGAII,DTLZ1,DTLZ,3,7,4015,0.0251175539677911,0.8195858016207787
NSGAII,DTLZ1,DTLZ,3,7,4016,0.0281538789105725,0.8233446682828318
NSGAII,DTLZ1,DTLZ,3,7,4017,0.0274256825521297,0.8247979176195629
NSGAII,DTLZ1,DTLZ,3,7,4018,0.0261889865912558,0.8251622313123729
NSGAII,DTLZ1,DTLZ,3,7,4019,0.0250810988544294,0.8284632495591574
NSGAII,DTLZ1,DTLZ,3,7,4020,0.0274575003717376,0.8260090712002606
NSGAII,DTLZ1,DTLZ,3,7,4021,0.025121138616575,0.8275973995390836
NSGAII,DTLZ1,DTLZ,3,7,4022,0.0256205248006316,0.822938634206672
NSGAII,DTLZ1,DTLZ,3,7,4023,0.0254669313651129,0.8260036023002865
NSGAII,DTLZ1,DTLZ,3,7,4024,0.0251525822425598,0.8303909908135189
NSGAII,DTLZ1,DTLZ,3,7,4025,0.0281945050742985,0.8209593668671857
NSGAII,DTLZ1,DTLZ,3,7,4026,0.0280919505225572,0.8243962073450347
NSGAII,DTLZ1,DTLZ,3,7,4027,0.025841180106579,0.8285978001815859
NSGAII,DTLZ1,DTLZ,3,7,4028,0.0264875145259073,0.8249632041250624
NSGAII,DTLZ1,DTLZ,3,7,4029,0.0262818584367405,0.8288912340138438
NSGAII,DTLZ1,DTLZ,3,7,4030,0.025599032234209,0.8270168514917836
NSGAII,DTLZ2,DTLZ,2,11,4001,0.0049343082477435,0.3466524918208121
NSGAII,DTLZ2,DTLZ,2,11,4002,0.005310737518893,0.346432868489412
NSGAII,DTLZ2,DTLZ,2,11,4003,0.0050058668646344,0.3465148242720478
NSGAII,DTLZ2,DTLZ,2,11,4004,0.0052571147548698,0.3465682251101982
NSGAII,DTLZ2,DTLZ,2,11,4005,0.0049196251542551,0.346782708875792
NSGAII,DTLZ2,DTLZ,2,11,4006,0.0053181480748912,0.3464090922180852
NSGAII,DTLZ2,DTLZ,2,11,4007,0.0051698397416941,0.346468170896443
NSGAII,DTLZ2,DTLZ,2,11,4008,0.0049555972941558,0.3465494742411401
NSGAII,DTLZ2,DTLZ,2,11,4009,0.0055579404892586,0.3460792492749011
NSGAII,DTLZ2,DTLZ,2,11,4010,0.0049137987039886,0.346654282156269
NSGAII,DTLZ2,DTLZ,2,11,4011,0.0050903356250201,0.3467111513436075
NSGAII,DTLZ2,DTLZ,2,11,4012,0.0053649270085415,0.3462677366589348
NSGAII,DTLZ2,DTLZ,2,11,4013,0.0050593984856878,0.3466560045164136
NSGAII,DTLZ2,DTLZ,2,11,4014,0.00511804827382,0.3464759021883639
NSGAII,DTLZ2,DTLZ,2,11,4015,0.0056758208957917,0.3464798927390694
NSGAII,DTLZ2,DTLZ,2,11,4016,0.0052033138157731,0.3465601373610449
NSGAII,DTLZ2,DTLZ,2,11,4017,0.0053621990056196,0.3466308234412543
NSGAII,DTLZ2,DTLZ,2,11,4018,0.0049621654444188,0.3468025426807998
NSGAII,DTLZ2,DTLZ,2,11,4019,0.0048478058394534,0.3464881729468381
NSGAII,DTLZ2,DTLZ,2,11,4020,0.0052442531817209,0.3467295940867391
NSGAII,DTLZ2,DTLZ,2,11,4021,0.0051683354882665,0.3464831776557527
NSGAII,DTLZ2,DTLZ,2,11,4022,0.0054323570442053,0.3461600325507998
NSGAII,DTLZ2,DTLZ,2,11,4023,0.0051681188784648,0.346665817111383
NSGAII,DTLZ2,DTLZ,2,11,4024,0.0051771677110251,0.3462718963401535
NSGAII,DTLZ2,DTLZ,2,11,4025,0.0051300700793102,0.3463988274815386
NSGAII,DTLZ2,DTLZ,2,11,4026,0.0049876071611541,0.3464212862319165
NSGAII,DTLZ2,DTLZ,2,11,4027,0.0054633452175392,0.3457977099119971
NSGAII,DTLZ2,DTLZ,2,11,4028,0.0050327940489622,0.3466476726772489
NSGAII,DTLZ2,DTLZ,2,11,4029,0.0049262734041222,0.3465040763199279
NSGAII,DTLZ2,DTLZ,2,11,4030,0.0053083102105757,0.3466847343040165
NSGAII,DTLZ2,DTLZ,3,12,4001,0.0689041840471841,0.5281231582374559
NSGAII,DTLZ2,DTLZ,3,12,4002,0.0686866929082288,0.5327315096815197
NSGAII,DTLZ2,DTLZ,3,12,4003,0.067905605616245,0.5366511358418837
NSGAII,DTLZ2,DTLZ,3,12,4004,0.0749499080596039,0.5221286546878299
NSGAII,DTLZ2,DTLZ,3,12,4005,0.0749024251006438,0.5222636878548501
NSGAII,DTLZ2,DTLZ,3,12,4006,0.0667778778460871,0.535051850846958
NSGAII,DTLZ2,DTLZ,3,12,4007,0.0684925995528374,0.5378987781731865
NSGAII,DTLZ2,DTLZ,3,12,4008,0.0741697072979026,0.5261127556203599
NSGAII,DTLZ2,DTLZ,3,12,4009,0.0772580530724183,0.5262669176021428
NSGAII,DTLZ2,DTLZ,3,12,4010,0.0694249875674189,0.526755704492097
NSGAII,DTLZ2,DTLZ,3,12,4011,0.0685952889679899,0.5326458051303852
NSGAII,DTLZ2,DTLZ,3,12,4012,0.0770736484076574,0.5248714069171085
NSGAII,DTLZ2,DTLZ,3,12,4013,0.0721750947243115,0.5300996565229115
NSGAII,DTLZ2,DTLZ,3,12,4014,0.0682870932366236,0.5337847108411524
NSGAII,DTLZ2,DTLZ,3,12,4015,0.0705038231322723,0.5256173196711523
NSGAII,DTLZ2,DTLZ,3,12,4016,0.0698154975916745,0.5301314869722948
NSGAII,DTLZ2,DTLZ,3,12,4017,0.0706997777864122,0.5324136447466901
NSGAII,DTLZ2,DTLZ,3,12,4018,0.0705188500616214,0.5324636131113394
NSGAII,DTLZ2,DTLZ,3,12,4019,0.066274666277201,0.5329476552117541
NSGAII,DTLZ2,DTLZ,3,12,4020,0.0698026071229278,0.5350469078474438
NSGAII,DTLZ2,DTLZ,3,12,4021,0.0707186172017204,0.5245612883061284
NSGAII,DTLZ2,DTLZ,3,12,4022,0.0713635095422486,0.5292750662148197
NSGAII,DTLZ2,DTLZ,3,12,4023,0.0688270309613759,0.5276501672179414
NSGAII,DTLZ2,DTLZ,3,12,4024,0.07154500505737,0.5328598139807222
NSGAII,DTLZ2,DTLZ,3,12,4025,0.065186184365309,0.5392540080282187
NSGAII,DTLZ2,DTLZ,3,12,4026,0.0748987751452759,0.5328557983359371
NSGAII,DTLZ2,DTLZ,3,12,4027,0.0718794175377407,0.5322853542146773
NSGAII,DTLZ2,DTLZ,3,12,4028,0.0693192237757647,0.5366828389660612
NSGAII,DTLZ2,DTLZ,3,12,4029,0.0701818017227058,0.5295603555822636
NSGAII,DTLZ2,DTLZ,3,12,4030,0.0636435255990604,0.5378093563002921
NSGAII,DTLZ3,DTLZ,2,11,4001,0.0048586543857939,0.3459004046132431
NSGAII,DTLZ3,DTLZ,2,11,4002,0.0055221398731599,0.3451425951572134
NSGAII,DTLZ3,DTLZ,2,11,4003,0.005429868980858,0.3459733517443631
NSGAII,DTLZ3,DTLZ,2,11,4004,0.0059988773478382,0.3435800630455909
NSGAII,DTLZ3,DTLZ,2,11,4005,0.0053481339300706,0.3448811837319874
NSGAII,DTLZ3,DTLZ,2,11,4006,0.0061502750577845,0.3444668971948309
NSGAII,DTLZ3,DTLZ,2,11,4007,0.0052286153843476,0.345318303070465
NSGAII,DTLZ3,DTLZ,2,11,4008,0.0070662998125879,0.3408263346599652
NSGAII,DTLZ3,DTLZ,2,11,4009,0.0050124598389343,0.3467750285447533
NSGAII,DTLZ3,DTLZ,2,11,4010,0.0049074077786066,0.3464131129742936
NSGAII,DTLZ3,DTLZ,2,11,4011,0.0052459795674522,0.3457992987280356
NSGAII,DTLZ3,DTLZ,2,11,4012,0.0049678872437361,0.3467395543899053
NSGAII,DTLZ3,DTLZ,2,11,4013,0.0053492550071531,0.3457865108861374
NSGAII,DTLZ3,DTLZ,2,11,4014,0.0052698471292087,0.3454822530831591
NSGAII,DTLZ3,DTLZ,2,11,4015,0.0054260287076035,0.3461952968284944
NSGAII,DTLZ3,DTLZ,2,11,4016,0.0050479245842348,0.3459060071653295
NSGAII,DTLZ3,DTLZ,2,11,4017,0.0051937007840522,0.3466296935339616
NSGAII,DTLZ3,DTLZ,2,11,4018,0.0049352938292593,0.3461397767445224
NSGAII,DTLZ3,DTLZ,2,11,4019,0.0051858958387789,0.3464751650600413
NSGAII,DTLZ3,DTLZ,2,11,4020,0.0057878202227214,0.3442854929746909
NSGAII,DTLZ3,DTLZ,2,11,4021,0.0055934012360375,0.3444593158992997
NSGAII,DTLZ3,DTLZ,2,11,4022,0.0054565584225993,0.3451463668557209
NSGAII,DTLZ3,DTLZ,2,11,4023,0.0049388100947707,0.346510816138617
NSGAII,DTLZ3,DTLZ,2,11,4024,0.0052257109265703,0.3454677004553054
NSGAII,DTLZ3,DTLZ,2,11,4025,0.0051440195251076,0.3454245303005545
NSGAII,DTLZ3,DTLZ,2,11,4026,0.0050787354854236,0.3460140766713241
NSGAII,DTLZ3,DTLZ,2,11,4027,0.0054378183425747,0.3453393931918914
NSGAII,DTLZ3,DTLZ,2,11,4028,0.0050095634827228,0.346069609337628
NSGAII,DTLZ3,DTLZ,2,11,4029,0.0054529320053319,0.3443138318387513
NSGAII,DTLZ3,DTLZ,2,11,4030,0.0053668490365898,0.3455171172854233
NSGAII,DTLZ3,DTLZ,3,12,4001,0.0678714131468203,0.5258502104172944
NSGAII,DTLZ3,DTLZ,3,12,4002,0.0636696425664131,0.5314018320560219
NSGAII,DTLZ3,DTLZ,3,12,4003,0.0708468173825193,0.5371613364904451
NSGAII,DTLZ3,DTLZ,3,12,4004,0.0674545359562171,0.5428238665175873
NSGAII,DTLZ3,DTLZ,3,12,4005,0.068621606857912,0.536465196824548
NSGAII,DTLZ3,DTLZ,3,12,4006,0.0681528914288526,0.5213388706082038
NSGAII,DTLZ3,DTLZ,3,12,4007,0.0747005417035253,0.5235700414893165
NSGAII,DTLZ3,DTLZ,3,12,4008,0.0763117221035599,0.5296144915740714
NSGAII,DTLZ3,DTLZ,3,12,4009,0.0646918658685374,0.5368847883447313
NSGAII,DTLZ3,DTLZ,3,12,4010,0.0687571439570361,0.5382649315969443
NSGAII,DTLZ3,DTLZ,3,12,4011,0.0675402073045628,0.5394663029100835
NSGAII,DTLZ3,DTLZ,3,12,4012,0.0730760832443775,0.5355444640828761
NSGAII,DTLZ3,DTLZ,3,12,4013,0.070412060684679,0.5315150620365
NSGAII,DTLZ3,DTLZ,3,12,4014,0.0685020629231128,0.5350310020512705
NSGAII,DTLZ3,DTLZ,3,12,4015,0.0717805405253805,0.5216677337470135
NSGAII,DTLZ3,DTLZ,3,12,4016,0.0777835336811901,0.5110286964291662
NSGAII,DTLZ3,DTLZ,3,12,4017,0.0674387438790307,0.5359704204506516
NSGAII,DTLZ3,DTLZ,3,12,4018,0.0747998657217543,0.5201597494350327
NSGAII,DTLZ3,DTLZ,3,12,4019,0.0667268321207446,0.5313483429910566
NSGAII,DTLZ3,DTLZ,3,12,4020,0.0692612304046035,0.5377004694866687
NSGAII,DTLZ3,DTLZ,3,12,4021,0.0711137977857205,0.5260653163159386
NSGAII,DTLZ3,DTLZ,3,12,4022,0.0636171206913306,0.5344840666986252
NSGAII,DTLZ3,DTLZ,3,12,4023,0.0675914260527879,0.5353410723599995
NSGAII,DTLZ3,DTLZ,3,12,4024,0.0652775383532344,0.5353415827286927
NSGAII,DTLZ3,DTLZ,3,12,4025,0.0701060401368915,0.5261133684087298
NSGAII,DTLZ3,DTLZ,3,12,4026,0.0684561441528246,0.5244852420721537
NSGAII,DTLZ3,DTLZ,3,12,4027,0.0693810423333795,0.5320256711478004
NSGAII,DTLZ3,DTLZ,3,12,4028,0.0671412454164969,0.5289650770453578
NSGAII,DTLZ3,DTLZ,3,12,4029,0.0699615023187381,0.519191640427364
NSGAII,DTLZ3,DTLZ,3,12,4030,0.0720257254602275,0.5319836941885814
NSGAII,DTLZ4,DTLZ,2,11,4001,0.7420913393441743,0.0909090889744022
NSGAII,DTLZ4,DTLZ,2,11,4002,0.004919031577367,0.3466021881764761
NSGAII,DTLZ4,DTLZ,2,11,4003,0.0050979887768704,0.3467271821329402
NSGAII,DTLZ4,DTLZ,2,11,4004,0.0050335562680725,0.3466440469212938
NSGAII,DTLZ4,DTLZ,2,11,4005,0.7420913389498512,0.090909089940526
NSGAII,DTLZ4,DTLZ,2,11,4006,0.0050314605949345,0.3463108595608117
NSGAII,DTLZ4,DTLZ,2,11,4007,0.0052327830928871,0.3466554708439472
NSGAII,DTLZ4,DTLZ,2,11,4008,0.0050944078485313,0.3465820766785959
NSGAII,DTLZ4,DTLZ,2,11,4009,0.0049447042914675,0.3465928706573167
NSGAII,DTLZ4,DTLZ,2,11,4010,0.7420913389027537,0.0909090900559191
NSGAII,DTLZ4,DTLZ,2,11,4011,0.0052165237025728,0.346561023624823
NSGAII,DTLZ4,DTLZ,2,11,4012,0.0050459916747413,0.3464827467538794
NSGAII,DTLZ4,DTLZ,2,11,4013,0.0051469556570011,0.3464354566530525
NSGAII,DTLZ4,DTLZ,2,11,4014,0.7420913388511912,0.0909090901822488
NSGAII,DTLZ4,DTLZ,2,11,4015,0.742091339290427,0.0909090891060884
NSGAII,DTLZ4,DTLZ,2,11,4016,0.0049725787326532,0.3464975440931792
NSGAII,DTLZ4,DTLZ,2,11,4017,0.0050471844430709,0.3463931169792881
NSGAII,DTLZ4,DTLZ,2,11,4018,0.0051361479478226,0.3466201661177327
NSGAII,DTLZ4,DTLZ,2,11,4019,0.0050702743457172,0.346656738438797
NSGAII,DTLZ4,DTLZ,2,11,4020,0.0051739277109116,0.3466525291819194
NSGAII,DTLZ4,DTLZ,2,11,4021,0.005977583711244,0.3464998188357123
NSGAII,DTLZ4,DTLZ,2,11,4022,0.7420913400518407,0.0909090872405653
NSGAII,DTLZ4,DTLZ,2,11,4023,0.0049381948404046,0.3464844910216913
NSGAII,DTLZ4,DTLZ,2,11,4024,0.7420913415961811,0.0909090834568209
NSGAII,DTLZ4,DTLZ,2,11,4025,0.742091339690383,0.090909088126165
NSGAII,DTLZ4,DTLZ,2,11,4026,0.0051318717208136,0.3465462593933372
NSGAII,DTLZ4,DTLZ,2,11,4027,0.00473493013971,0.3469296732850136
NSGAII,DTLZ4,DTLZ,2,11,4028,0.0052464009229978,0.3464883200858316
NSGAII,DTLZ4,DTLZ,2,11,4029,0.0051227123855261,0.3460719437834126
NSGAII,DTLZ4,DTLZ,2,11,4030,0.0053225074639382,0.3467035081342338
NSGAII,DTLZ4,DTLZ,3,12,4001,0.0748684385893124,0.5243145016628021
NSGAII,DTLZ4,DTLZ,3,12,4002,0.0660615298122386,0.5395063765146525
NSGAII,DTLZ4,DTLZ,3,12,4003,0.065945468546463,0.5350069713532548
NSGAII,DTLZ4,DTLZ,3,12,4004,0.0686865563826159,0.5338939133322557
NSGAII,DTLZ4,DTLZ,3,12,4005,0.069136917412153,0.5404699964661073
NSGAII,DTLZ4,DTLZ,3,12,4006,0.0687045548101079,0.5381714525038666
NSGAII,DTLZ4,DTLZ,3,12,4007,0.945924926821356,0.0909090891549931
NSGAII,DTLZ4,DTLZ,3,12,4008,0.0643270062739268,0.5344974443664618
NSGAII,DTLZ4,DTLZ,3,12,4009,0.067035643138729,0.5353105823339971
NSGAII,DTLZ4,DTLZ,3,12,4010,0.0664618382405786,0.5348457359708733
NSGAII,DTLZ4,DTLZ,3,12,4011,0.0737897464773909,0.5329878424531499
NSGAII,DTLZ4,DTLZ,3,12,4012,0.0677873149758319,0.5372468937033547
NSGAII,DTLZ4,DTLZ,3,12,4013,0.0670825742878596,0.5381964052983621
NSGAII,DTLZ4,DTLZ,3,12,4014,0.0662414870971459,0.533911725700964
NSGAII,DTLZ4,DTLZ,3,12,4015,0.066032027438382,0.5386404079132519
NSGAII,DTLZ4,DTLZ,3,12,4016,0.0684457699306892,0.5375617655987639
NSGAII,DTLZ4,DTLZ,3,12,4017,0.0659309627411597,0.5355866751708398
NSGAII,DTLZ4,DTLZ,3,12,4018,0.0672720895535957,0.5374114661547118
NSGAII,DTLZ4,DTLZ,3,12,4019,0.067243173405653,0.5347291968185766
NSGAII,DTLZ4,DTLZ,3,12,4020,0.945924926223824,0.0909090903035257
NSGAII,DTLZ4,DTLZ,3,12,4021,0.0695235502020842,0.5294331666278456
NSGAII,DTLZ4,DTLZ,3,12,4022,0.0682826769091335,0.5371078397764446
NSGAII,DTLZ4,DTLZ,3,12,4023,0.0684767434928852,0.5339539595775127
NSGAII,DTLZ4,DTLZ,3,12,4024,0.0666806747421236,0.5390302480411493
NSGAII,DTLZ4,DTLZ,3,12,4025,0.0712401773824889,0.534607319663705
NSGAII,DTLZ4,DTLZ,3,12,4026,0.0744631134428358,0.5338035552144371
NSGAII,DTLZ4,DTLZ,3,12,4027,0.0689759601560792,0.5277352576306882
NSGAII,DTLZ4,DTLZ,3,12,4028,0.9459249268958794,0.0909090890117538
NSGAII,DTLZ4,DTLZ,3,12,4029,0.0633194213218009,0.543545495689394
NSGAII,DTLZ4,DTLZ,3,12,4030,0.0638165978523944,0.5383898639232407
NSGAII,DTLZ5,DTLZ,2,11,4001,0.0051977221636565,0.3466588679459216
NSGAII,DTLZ5,DTLZ,2,11,4002,0.0049753159572327,0.3467721584219949
NSGAII,DTLZ5,DTLZ,2,11,4003,0.0049380094944097,0.3464718141997585
NSGAII,DTLZ5,DTLZ,2,11,4004,0.0051547667793645,0.3468012622610427
NSGAII,DTLZ5,DTLZ,2,11,4005,0.0051416223970613,0.3461550949204759
NSGAII,DTLZ5,DTLZ,2,11,4006,0.0052604197212582,0.3464342203827454
NSGAII,DTLZ5,DTLZ,2,11,4007,0.0050387999576681,0.3467081854556443
NSGAII,DTLZ5,DTLZ,2,11,4008,0.0052590320662144,0.3463530921884035
NSGAII,DTLZ5,DTLZ,2,11,4009,0.0049619977749663,0.3466704052689907
NSGAII,DTLZ5,DTLZ,2,11,4010,0.0050219487425893,0.3465962434032621
NSGAII,DTLZ5,DTLZ,2,11,4011,0.0051612127211478,0.3465830730128927
NSGAII,DTLZ5,DTLZ,2,11,4012,0.00483132089094,0.3467263333825824
NSGAII,DTLZ5,DTLZ,2,11,4013,0.0053602237439353,0.3464950253083355
NSGAII,DTLZ5,DTLZ,2,11,4014,0.0051280924841811,0.3461575052797496
NSGAII,DTLZ5,DTLZ,2,11,4015,0.005285691116699,0.346462229633066
NSGAII,DTLZ5,DTLZ,2,11,4016,0.0048947185897273,0.3467319105770055
NSGAII,DTLZ5,DTLZ,2,11,4017,0.004924985052412,0.3467440140305416
NSGAII,DTLZ5,DTLZ,2,11,4018,0.0052909447888727,0.3464662863057207
NSGAII,DTLZ5,DTLZ,2,11,4019,0.0048988675437197,0.346838448804684
NSGAII,DTLZ5,DTLZ,2,11,4020,0.0053154172690747,0.3465376080150698
NSGAII,DTLZ5,DTLZ,2,11,4021,0.0049662843622877,0.3466541122821881
NSGAII,DTLZ5,DTLZ,2,11,4022,0.0050412413515173,0.3463335462369026
NSGAII,DTLZ5,DTLZ,2,11,4023,0.0052389548774387,0.3461440401736707
NSGAII,DTLZ5,DTLZ,2,11,4024,0.0051183018290955,0.3468361728543684
NSGAII,DTLZ5,DTLZ,2,11,4025,0.0052455823970138,0.3468490624548875
NSGAII,DTLZ5,DTLZ,2,11,4026,0.0051015058665655,0.3465891481873794
NSGAII,DTLZ5,DTLZ,2,11,4027,0.0049082681253483,0.3467948202037899
NSGAII,DTLZ5,DTLZ,2,11,4028,0.0050725214314434,0.3466878207806924
NSGAII,DTLZ5,DTLZ,2,11,4029,0.0052903872098399,0.3466909848246908
NSGAII,DTLZ5,DTLZ,2,11,4030,0.0052603626275404,0.346456278935537
NSGAII,DTLZ5,DTLZ,3,12,4001,0.0058288304595989,0.1992417251222732
NSGAII,DTLZ5,DTLZ,3,12,4002,0.0059349336261212,0.1990242543041352
NSGAII,DTLZ5,DTLZ,3,12,4003,0.0054014659324156,0.1989786411722802
NSGAII,DTLZ5,DTLZ,3,12,4004,0.0058719231887402,0.1990920173728731
NSGAII,DTLZ5,DTLZ,3,12,4005,0.0054715150762787,0.1991510466390372
NSGAII,DTLZ5,DTLZ,3,12,4006,0.0055440137539697,0.1986393264200801
NSGAII,DTLZ5,DTLZ,3,12,4007,0.0060706413539211,0.1992203571506104
NSGAII,DTLZ5,DTLZ,3,12,4008,0.0058160231982348,0.199247999942054
NSGAII,DTLZ5,DTLZ,3,12,4009,0.0057870686653416,0.1993110374917413
NSGAII,DTLZ5,DTLZ,3,12,4010,0.0058242422829221,0.1991342278049883
NSGAII,DTLZ5,DTLZ,3,12,4011,0.0053634245038814,0.1992440551618961
NSGAII,DTLZ5,DTLZ,3,12,4012,0.0057292085682459,0.1993718187818982
NSGAII,DTLZ5,DTLZ,3,12,4013,0.0057521087330881,0.199144740371576
NSGAII,DTLZ5,DTLZ,3,12,4014,0.0060721347652403,0.1989426638302193
NSGAII,DTLZ5,DTLZ,3,12,4015,0.006045872142393,0.1991995236845633
NSGAII,DTLZ5,DTLZ,3,12,4016,0.0059847983143198,0.1992091185590865
NSGAII,DTLZ5,DTLZ,3,12,4017,0.0051874986687476,0.1991023682909235
NSGAII,DTLZ5,DTLZ,3,12,4018,0.0054054591907074,0.19907959703267
NSGAII,DTLZ5,DTLZ,3,12,4019,0.0056032874958762,0.1992061135677809
NSGAII,DTLZ5,DTLZ,3,12,4020,0.0060645420899077,0.1990580933698576
NSGAII,DTLZ5,DTLZ,3,12,4021,0.0071026698737976,0.1991491595292432
NSGAII,DTLZ5,DTLZ,3,12,4022,0.0064717477423698,0.1986659468809962
NSGAII,DTLZ5,DTLZ,3,12,4023,0.005867231967969,0.1990548314671701
NSGAII,DTLZ5,DTLZ,3,12,4024,0.0066402888859082,0.1987563883281938
NSGAII,DTLZ5,DTLZ,3,12,4025,0.0062275046450525,0.1991260615025949
NSGAII,DTLZ5,DTLZ,3,12,4026,0.0061894842241009,0.1992649630343858
NSGAII,DTLZ5,DTLZ,3,12,4027,0.0057367314300237,0.1991659474840784
NSGAII,DTLZ5,DTLZ,3,12,4028,0.0055999664736121,0.1993062209385928
NSGAII,DTLZ5,DTLZ,3,12,4029,0.0060901399495002,0.1988511729182979
NSGAII,DTLZ5,DTLZ,3,12,4030,0.0057001599792057,0.1989327073525193
NSGAII,DTLZ6,DTLZ,2,11,4001,0.0055420589742104,0.3464756179317162
NSGAII,DTLZ6,DTLZ,2,11,4002,0.00574303616556,0.3462766668301016
NSGAII,DTLZ6,DTLZ,2,11,4003,0.005789429713052,0.3464344033280698
NSGAII,DTLZ6,DTLZ,2,11,4004,0.0057933075989193,0.3465986057271954
NSGAII,DTLZ6,DTLZ,2,11,4005,0.005737974968121,0.3462854982595855
NSGAII,DTLZ6,DTLZ,2,11,4006,0.0056399531988611,0.3466084431354136
NSGAII,DTLZ6,DTLZ,2,11,4007,0.0059775943769762,0.3462273491367593
NSGAII,DTLZ6,DTLZ,2,11,4008,0.0056502862566835,0.3464823499460179
NSGAII,DTLZ6,DTLZ,2,11,4009,0.0053819360518399,0.3465750774819874
NSGAII,DTLZ6,DTLZ,2,11,4010,0.0061129018636196,0.3463001468186622
NSGAII,DTLZ6,DTLZ,2,11,4011,0.0060304408034743,0.3460106897624412
NSGAII,DTLZ6,DTLZ,2,11,4012,0.0055658944385922,0.3464649720447687
NSGAII,DTLZ6,DTLZ,2,11,4013,0.0060561887288953,0.3464217866266854
NSGAII,DTLZ6,DTLZ,2,11,4014,0.0055912486171041,0.3463287590884784
NSGAII,DTLZ6,DTLZ,2,11,4015,0.0057959096759724,0.3464454961277571
NSGAII,DTLZ6,DTLZ,2,11,4016,0.0053358885689008,0.3468019184497889
NSGAII,DTLZ6,DTLZ,2,11,4017,0.0055165092255889,0.3466077460191182
NSGAII,DTLZ6,DTLZ,2,11,4018,0.0052326527293278,0.346802792436752
NSGAII,DTLZ6,DTLZ,2,11,4019,0.0052830774587454,0.3463967494723024
NSGAII,DTLZ6,DTLZ,2,11,4020,0.0055987174959727,0.3463447401068148
NSGAII,DTLZ6,DTLZ,2,11,4021,0.0063197260641355,0.3465718485114225
NSGAII,DTLZ6,DTLZ,2,11,4022,0.0056317064060364,0.3464720716471972
NSGAII,DTLZ6,DTLZ,2,11,4023,0.0052676150101553,0.346719631780657
NSGAII,DTLZ6,DTLZ,2,11,4024,0.0053243705110204,0.3464416436520631
NSGAII,DTLZ6,DTLZ,2,11,4025,0.0055821169792717,0.3463655705232047
NSGAII,DTLZ6,DTLZ,2,11,4026,0.0055479292069319,0.3462252467740601
NSGAII,DTLZ6,DTLZ,2,11,4027,0.0058310902288564,0.3460871508890212
NSGAII,DTLZ6,DTLZ,2,11,4028,0.0055982714453536,0.3463470710504562
NSGAII,DTLZ6,DTLZ,2,11,4029,0.0057622484512962,0.346101635655471
NSGAII,DTLZ6,DTLZ,2,11,4030,0.0058431028739673,0.3465840084862944
NSGAII,DTLZ6,DTLZ,3,12,4001,0.0056553133210182,0.1995514825336958
NSGAII,DTLZ6,DTLZ,3,12,4002,0.0060478602252477,0.1992651114387189
NSGAII,DTLZ6,DTLZ,3,12,4003,0.0058762014423653,0.1991660230152879
NSGAII,DTLZ6,DTLZ,3,12,4004,0.0060750464424503,0.1994104282916835
NSGAII,DTLZ6,DTLZ,3,12,4005,0.0057222538422686,0.199486222497794
NSGAII,DTLZ6,DTLZ,3,12,4006,0.0058813024195192,0.1993640706514129
NSGAII,DTLZ6,DTLZ,3,12,4007,0.0057249370682908,0.1995347930123574
NSGAII,DTLZ6,DTLZ,3,12,4008,0.0059905150957414,0.1994093674967887
NSGAII,DTLZ6,DTLZ,3,12,4009,0.0061820591797584,0.1997410061573493
NSGAII,DTLZ6,DTLZ,3,12,4010,0.0058123643774763,0.1995654509837167
NSGAII,DTLZ6,DTLZ,3,12,4011,0.0056167544677067,0.1995827372265864
NSGAII,DTLZ6,DTLZ,3,12,4012,0.0056901813184642,0.1994689644258404
NSGAII,DTLZ6,DTLZ,3,12,4013,0.0056797207104818,0.1992621867468555
NSGAII,DTLZ6,DTLZ,3,12,4014,0.0054405925141175,0.1996420564558801
NSGAII,DTLZ6,DTLZ,3,12,4015,0.0059435159025137,0.1992893124787585
