algo,problem,M,run,FE,IGD,HV
IVFSPEA2,DTLZ6,3,3018,50000,0.004039991421291074,0.20005130047531047
IVFSPEA2,DTLZ6,3,3018,60000,0.004075551765241052,0.20000179357391898
IVFSPEA2,DTLZ6,3,3018,70000,0.004051291115844769,0.2000628605429762
IVFSPEA2,DTLZ6,3,3018,80000,0.004081875264602636,0.20007346221141795
IVFSPEA2,DTLZ6,3,3018,90000,0.004051235199860129,0.20006708392783903
IVFSPEA2,DTLZ6,3,3018,100000,0.00407517388320311,0.2001377166450681
IVFSPEA2,DTLZ6,3,3019,10000,0.004045117544539875,0.20009662123598165
IVFSPEA2,DTLZ6,3,3019,20000,0.004048147211522251,0.20004635430859627
IVFSPEA2,DTLZ6,3,3019,30000,0.004052852762192492,0.2001182745161433
IVFSPEA2,DTLZ6,3,3019,40000,0.004115965117693755,0.20011943898573725
IVFSPEA2,DTLZ6,3,3019,50000,0.004088346354595593,0.20012860600300225
IVFSPEA2,DTLZ6,3,3019,60000,0.004060647232810453,0.20008825614304668
IVFSPEA2,DTLZ6,3,3019,70000,0.004032168368220985,0.2000563201616887
IVFSPEA2,DTLZ6,3,3019,80000,0.0040884901041813295,0.2000767952128047
IVFSPEA2,DTLZ6,3,3019,90000,0.0040535147718649776,0.20013832701165601
IVFSPEA2,DTLZ6,3,3019,100000,0.004118800274598029,0.20011995940011879
IVFSPEA2,DTLZ6,3,3020,10000,0.004199546817920543,0.19969349953390458
IVFSPEA2,DTLZ6,3,3020,20000,0.004072270201958409,0.20007623266519828
IVFSPEA2,DTLZ6,3,3020,30000,0.0040138397834784244,0.2001218065849142
IVFSPEA2,DTLZ6,3,3020,40000,0.004143483391639689,0.2000835091845322
IVFSPEA2,DTLZ6,3,3020,50000,0.0040642309847388315,0.2000238595283957
IVFSPEA2,DTLZ6,3,3020,60000,0.00408807230410789,0.2001692107805291
IVFSPEA2,DTLZ6,3,3020,70000,0.0040572652230903205,0.20003613120939379
IVFSPEA2,DTLZ6,3,3020,80000,0.004105513490781456,0.2000977555601652
IVFSPEA2,DTLZ6,3,3020,90000,0.004082036527872664,0.20010146351738273
IVFSPEA2,DTLZ6,3,3020,100000,0.004093019689142799,0.2000163125942375
IVFSPEA2,DTLZ6,3,3021,10000,0.0040160012799413435,0.20005298966748503
IVFSPEA2,DTLZ6,3,3021,20000,0.004069277137037341,0.2000442961048691
IVFSPEA2,DTLZ6,3,3021,30000,0.004063806099745312,0.20008294236752105
IVFSPEA2,DTLZ6,3,3021,40000,0.004048497077108217,0.20011921837405358
IVFSPEA2,DTLZ6,3,3021,50000,0.004073225888314698,0.2000671271367678
IVFSPEA2,DTLZ6,3,3021,60000,0.0040583361409595965,0.20003835770369646
IVFSPEA2,DTLZ6,3,3021,70000,0.004094762318663658,0.20012781952688288
IVFSPEA2,DTLZ6,3,3021,80000,0.004055583652410582,0.20008584086683576
IVFSPEA2,DTLZ6,3,3021,90000,0.0040807505003954015,0.20004890468731218
IVFSPEA2,DTLZ6,3,3021,100000,0.0040946736379512474,0.2000932835154557
IVFSPEA2,DTLZ6,3,3022,10000,0.0041149237692389195,0.2000981023602329
IVFSPEA2,DTLZ6,3,3022,20000,0.004016614453564246,0.20008414463716626
IVFSPEA2,DTLZ6,3,3022,30000,0.004090239747171188,0.2000226697147
IVFSPEA2,DTLZ6,3,3022,40000,0.004070272552467679,0.20008987132492162
IVFSPEA2,DTLZ6,3,3022,50000,0.0040327431294955385,0.20014310368342075
IVFSPEA2,DTLZ6,3,3022,60000,0.004075835558655237,0.2000744763476502
IVFSPEA2,DTLZ6,3,3022,70000,0.004092217718107926,0.20007386292479315
IVFSPEA2,DTLZ6,3,3022,80000,0.004078124779966852,0.20012982934638596
IVFSPEA2,DTLZ6,3,3022,90000,0.004041507436853888,0.20016538222845318
IVFSPEA2,DTLZ6,3,3022,100000,0.00406669545151381,0.2001100056090234
IVFSPEA2,DTLZ6,3,3023,10000,0.004009511315757004,0.20008765352664204
IVFSPEA2,DTLZ6,3,3023,20000,0.004101747613074242,0.2001426890393823
IVFSPEA2,DTLZ6,3,3023,30000,0.00408944975823865,0.20006864707251917
IVFSPEA2,DTLZ6,3,3023,40000,0.004084256464590517,0.20009059126707904
IVFSPEA2,DTLZ6,3,3023,50000,0.004083684018144306,0.20011408991071403
IVFSPEA2,DTLZ6,3,3023,60000,0.004080254708050141,0.2001011455457339
IVFSPEA2,DTLZ6,3,3023,70000,0.004067454656638628,0.20011659072175017
IVFSPEA2,DTLZ6,3,3023,80000,0.004050806160004308,0.20000022296415002
IVFSPEA2,DTLZ6,3,3023,90000,0.004039627658406372,0.20002690398312625
IVFSPEA2,DTLZ6,3,3023,100000,0.004025656957178019,0.20000323390802838
IVFSPEA2,DTLZ6,3,3024,10000,0.0040638436360284115,0.200067599279705
IVFSPEA2,DTLZ6,3,3024,20000,0.004068308156038229,0.2001343592232331
IVFSPEA2,DTLZ6,3,3024,30000,0.004029383618157204,0.20006079348627154
IVFSPEA2,DTLZ6,3,3024,40000,0.004035202885153596,0.20002638427084274
IVFSPEA2,DTLZ6,3,3024,50000,0.004081381380658893,0.2000578853305671
IVFSPEA2,DTLZ6,3,3024,60000,0.004063406920139731,0.20012621580878867
IVFSPEA2,DTLZ6,3,3024,70000,0.004037132205978673,0.20013524826298096
IVFSPEA2,DTLZ6,3,3024,80000,0.004032749357229713,0.2001149301036774
IVFSPEA2,DTLZ6,3,3024,90000,0.004021040501788307,0.20009054646790275
IVFSPEA2,DTLZ6,3,3024,100000,0.004047359315378105,0.20007859105057155
IVFSPEA2,DTLZ6,3,3025,10000,0.0040616386829580445,0.1999990124895865
IVFSPEA2,DTLZ6,3,3025,20000,0.004048392046423312,0.20005386542584522
IVFSPEA2,DTLZ6,3,3025,30000,0.004048992622445742,0.20006037621718467
IVFSPEA2,DTLZ6,3,3025,40000,0.004067791910814988,0.20011105836629028
IVFSPEA2,DTLZ6,3,3025,50000,0.004026133431130277,0.20003351294292815
IVFSPEA2,DTLZ6,3,3025,60000,0.004070808907665716,0.2000976551725493
IVFSPEA2,DTLZ6,3,3025,70000,0.004017763159134789,0.2000807894056911
IVFSPEA2,DTLZ6,3,3025,80000,0.004064417916410605,0.20008802722497426
IVFSPEA2,DTLZ6,3,3025,90000,0.0040507391431546715,0.200093747686266
IVFSPEA2,DTLZ6,3,3025,100000,0.004035918962207434,0.20004792571669797
IVFSPEA2,DTLZ6,3,3026,10000,0.004046055990633997,0.2000995480083487
IVFSPEA2,DTLZ6,3,3026,20000,0.00406151418070154,0.20010296256611437
IVFSPEA2,DTLZ6,3,3026,30000,0.004084595858610347,0.20009404270501902
IVFSPEA2,DTLZ6,3,3026,40000,0.0040495338978413595,0.2000831122700273
IVFSPEA2,DTLZ6,3,3026,50000,0.004060985370315275,0.20009313312863394
IVFSPEA2,DTLZ6,3,3026,60000,0.004079876629868901,0.20010687922853276
IVFSPEA2,DTLZ6,3,3026,70000,0.004125582945647822,0.20005504762701204
IVFSPEA2,DTLZ6,3,3026,80000,0.004080376868715007,0.2000342709966261
IVFSPEA2,DTLZ6,3,3026,90000,0.004049176586814134,0.20004675404136874
IVFSPEA2,DTLZ6,3,3026,100000,0.004047003451430322,0.2000225266105657
IVFSPEA2,DTLZ6,3,3027,10000,0.004055685185207354,0.20011946532948857
IVFSPEA2,DTLZ6,3,3027,20000,0.004044506007617425,0.20008701280535382
IVFSPEA2,DTLZ6,3,3027,30000,0.004060225748483447,0.20008777052847224
IVFSPEA2,DTLZ6,3,3027,40000,0.0040274762616813635,0.20007478247915866
IVFSPEA2,DTLZ6,3,3027,50000,0.004080534368711026,0.2000578326820032
IVFSPEA2,DTLZ6,3,3027,60000,0.004063289119950213,0.20012403604314538
IVFSPEA2,DTLZ6,3,3027,70000,0.004061835815549513,0.19999067138373258
IVFSPEA2,DTLZ6,3,3027,80000,0.004030675526636669,0.20004328935530621
IVFSPEA2,DTLZ6,3,3027,90000,0.004040032562031619,0.20011758113422376
IVFSPEA2,DTLZ6,3,3027,100000,0.00405077772655688,0.20009596309220906
IVFSPEA2,DTLZ6,3,3028,10000,0.004058886672700021,0.20004514889779879
IVFSPEA2,DTLZ6,3,3028,20000,0.004075680952809887,0.20009778024423927
IVFSPEA2,DTLZ6,3,3028,30000,0.004066232687226226,0.20007396945392852
IVFSPEA2,DTLZ6,3,3028,40000,0.004058085645708804,0.20011903151628643
IVFSPEA2,DTLZ6,3,3028,50000,0.004107860999273777,0.20009304198343497
IVFSPEA2,DTLZ6,3,3028,60000,0.004102651811726159,0.20012989853533358
IVFSPEA2,DTLZ6,3,3028,70000,0.004063347678080323,0.19999748292666283
IVFSPEA2,DTLZ6,3,3028,80000,0.004061558561206995,0.19998331623271884
IVFSPEA2,DTLZ6,3,3028,90000,0.004069011760214499,0.20000879550286338
IVFSPEA2,DTLZ6,3,3028,100000,0.004036915489232945,0.2000612893650526
IVFSPEA2,DTLZ6,3,3029,10000,0.004072826643561729,0.20009198261481337
IVFSPEA2,DTLZ6,3,3029,20000,0.004013310993495195,0.20007845751005124
IVFSPEA2,DTLZ6,3,3029,30000,0.004035015923076159,0.20004287681779664
IVFSPEA2,DTLZ6,3,3029,40000,0.00407352082334275,0.20004877680133282
IVFSPEA2,DTLZ6,3,3029,50000,0.004051962085008401,0.1999815826257129
IVFSPEA2,DTLZ6,3,3029,60000,0.004044137085614853,0.20007460035876135
IVFSPEA2,DTLZ6,3,3029,70000,0.004023662629280012,0.20001086719345806
IVFSPEA2,DTLZ6,3,3029,80000,0.004053511837142937,0.20006416713782618
IVFSPEA2,DTLZ6,3,3029,90000,0.004025515968049743,0.20008590492995612
IVFSPEA2,DTLZ6,3,3029,100000,0.004039194185980163,0.20008435405494435
IVFSPEA2,DTLZ6,3,3030,10000,0.004089536502573054,0.20015656428688522
IVFSPEA2,DTLZ6,3,3030,20000,0.004093974268124832,0.20005830092066199
IVFSPEA2,DTLZ6,3,3030,30000,0.004115629947089771,0.20018433216875792
IVFSPEA2,DTLZ6,3,3030,40000,0.004039806480740728,0.20007634873727362
IVFSPEA2,DTLZ6,3,3030,50000,0.0040416756016957945,0.20008017868968436
IVFSPEA2,DTLZ6,3,3030,60000,0.004062338964554761,0.20016579560555567
IVFSPEA2,DTLZ6,3,3030,70000,0.004081681960132351,0.20007670207103698
IVFSPEA2,DTLZ6,3,3030,80000,0.004031292383257314,0.20011524369524633
IVFSPEA2,DTLZ6,3,3030,90000,0.0040605396064206725,0.20008844323624983
IVFSPEA2,DTLZ6,3,3030,100000,0.004039751353108613,0.20008497772696504
IVFSPEA2,DTLZ7,2,3001,10000,0.006349378405916652,0.24142598580994157
IVFSPEA2,DTLZ7,2,3001,20000,0.004829165482509093,0.242862622208878
IVFSPEA2,DTLZ7,2,3001,30000,0.004716715622611942,0.24289425266922043
IVFSPEA2,DTLZ7,2,3001,40000,0.004803604540627397,0.24287025172158205
IVFSPEA2,DTLZ7,2,3001,50000,0.004707320975729744,0.24290484065794038
IVFSPEA2,DTLZ7,2,3001,60000,0.004758510783587299,0.24288403639594883
IVFSPEA2,DTLZ7,2,3001,70000,0.004788656196688697,0.2429013768751575
IVFSPEA2,DTLZ7,2,3001,80000,0.00472526346088475,0.2429003102739784
IVFSPEA2,DTLZ7,2,3001,90000,0.004772200865112015,0.24289876142352065
IVFSPEA2,DTLZ7,2,3001,100000,0.0047437261000435075,0.2429142102860971
IVFSPEA2,DTLZ7,2,3002,10000,0.0066984944359609186,0.24076207635174401
IVFSPEA2,DTLZ7,2,3002,20000,0.004677435867818752,0.2428752525113294
IVFSPEA2,DTLZ7,2,3002,30000,0.00467925830810529,0.24289938591290122
IVFSPEA2,DTLZ7,2,3002,40000,0.004640835366123635,0.2429075605975876
IVFSPEA2,DTLZ7,2,3002,50000,0.0046266364782851475,0.24292016365439184
IVFSPEA2,DTLZ7,2,3002,60000,0.004733503892647949,0.24291222758169317
IVFSPEA2,DTLZ7,2,3002,70000,0.0047934043863688885,0.2428871672951034
IVFSPEA2,DTLZ7,2,3002,80000,0.0046893681496706745,0.242916608855726
IVFSPEA2,DTLZ7,2,3002,90000,0.004815368953044931,0.24288812157086967
IVFSPEA2,DTLZ7,2,3002,100000,0.004837339738520895,0.24286607770136395
IVFSPEA2,DTLZ7,2,3003,10000,0.007454511527711689,0.24037502507287645
IVFSPEA2,DTLZ7,2,3003,20000,0.004736802779187882,0.24284771643981407
IVFSPEA2,DTLZ7,2,3003,30000,0.004767869596767004,0.2429021699388063
IVFSPEA2,DTLZ7,2,3003,40000,0.004605808537273447,0.24292489145172846
IVFSPEA2,DTLZ7,2,3003,50000,0.00473665800738529,0.24289679037338918
IVFSPEA2,DTLZ7,2,3003,60000,0.004665619328417897,0.24292044235114865
IVFSPEA2,DTLZ7,2,3003,70000,0.004671582672747889,0.2429134627814175
IVFSPEA2,DTLZ7,2,3003,80000,0.004568243125611665,0.24293337861912478
IVFSPEA2,DTLZ7,2,3003,90000,0.004722641871033879,0.2429091905830636
IVFSPEA2,DTLZ7,2,3003,100000,0.004685657462900774,0.24291570132980367
IVFSPEA2,DTLZ7,2,3004,10000,0.005493918283125042,0.24181842259133812
IVFSPEA2,DTLZ7,2,3004,20000,0.004684593318231893,0.2428804185544111
IVFSPEA2,DTLZ7,2,3004,30000,0.004604290748418556,0.24293461512608935
IVFSPEA2,DTLZ7,2,3004,40000,0.004828281502911356,0.24287472143322658
IVFSPEA2,DTLZ7,2,3004,50000,0.004657112588475944,0.2429105218209294
IVFSPEA2,DTLZ7,2,3004,60000,0.004632782280357926,0.24291964621808482
IVFSPEA2,DTLZ7,2,3004,70000,0.004584935581473504,0.24292890989779986
IVFSPEA2,DTLZ7,2,3004,80000,0.004736057597528307,0.24288015861458923
IVFSPEA2,DTLZ7,2,3004,90000,0.004809995115221436,0.24289327495015425
IVFSPEA2,DTLZ7,2,3004,100000,0.004637991921103847,0.24290637588575953
IVFSPEA2,DTLZ7,2,3005,10000,0.0055261071090757785,0.24181954484430712
IVFSPEA2,DTLZ7,2,3005,20000,0.004894508069233644,0.24282209674657118
IVFSPEA2,DTLZ7,2,3005,30000,0.004731351780787578,0.24288921012982634
IVFSPEA2,DTLZ7,2,3005,40000,0.00460103582042629,0.24293593169574923
IVFSPEA2,DTLZ7,2,3005,50000,0.004713473314099816,0.24290975969475964
IVFSPEA2,DTLZ7,2,3005,60000,0.004692256921735481,0.24289924458123993
IVFSPEA2,DTLZ7,2,3005,70000,0.004773847896678963,0.24285814134504463
IVFSPEA2,DTLZ7,2,3005,80000,0.004662711337230931,0.24290738549114613
IVFSPEA2,DTLZ7,2,3005,90000,0.004603278817266953,0.2429358149235223
IVFSPEA2,DTLZ7,2,3005,100000,0.004662490275593507,0.2429127374749081
IVFSPEA2,DTLZ7,2,3006,10000,0.0058814974154648295,0.24151554497522565
IVFSPEA2,DTLZ7,2,3006,20000,0.0047872441270583955,0.2428356058937265
IVFSPEA2,DTLZ7,2,3006,30000,0.004819566015401848,0.24289732981781403
IVFSPEA2,DTLZ7,2,3006,40000,0.004906596529653096,0.24286774059227972
IVFSPEA2,DTLZ7,2,3006,50000,0.004706937462656759,0.24289200609352918
IVFSPEA2,DTLZ7,2,3006,60000,0.004707606152173093,0.2429157175003105
IVFSPEA2,DTLZ7,2,3006,70000,0.004646776226832215,0.24291754271173582
IVFSPEA2,DTLZ7,2,3006,80000,0.0048438291778427995,0.2428744115405071
IVFSPEA2,DTLZ7,2,3006,90000,0.004598974848394871,0.24291658157328533
IVFSPEA2,DTLZ7,2,3006,100000,0.004675748750342434,0.2429034105869605
IVFSPEA2,DTLZ7,2,3007,10000,0.0069105272332391846,0.24075145336341258
IVFSPEA2,DTLZ7,2,3007,20000,0.004598279154240598,0.24287993471705274
IVFSPEA2,DTLZ7,2,3007,30000,0.004651693612659943,0.24290473013633015
IVFSPEA2,DTLZ7,2,3007,40000,0.00468624722232061,0.24290136068939605
IVFSPEA2,DTLZ7,2,3007,50000,0.004709219085380595,0.24291244761313488
IVFSPEA2,DTLZ7,2,3007,60000,0.004650657852938388,0.24291123238725143
IVFSPEA2,DTLZ7,2,3007,70000,0.004533252143376607,0.24293609164313484
IVFSPEA2,DTLZ7,2,3007,80000,0.004676853614772533,0.24287814623170545
IVFSPEA2,DTLZ7,2,3007,90000,0.004717367568387271,0.24290888799518967
IVFSPEA2,DTLZ7,2,3007,100000,0.004695773310906945,0.24287983023192805
IVFSPEA2,DTLZ7,2,3008,10000,0.007018886228611871,0.2407077224502216
IVFSPEA2,DTLZ7,2,3008,20000,0.00467025572084244,0.24283797155352377
IVFSPEA2,DTLZ7,2,3008,30000,0.0046322851749437885,0.24288699193155067
IVFSPEA2,DTLZ7,2,3008,40000,0.004665872298182106,0.2429141487558793
IVFSPEA2,DTLZ7,2,3008,50000,0.004679061241201325,0.2429289092001886
IVFSPEA2,DTLZ7,2,3008,60000,0.0048042187288911695,0.24289492994902007
IVFSPEA2,DTLZ7,2,3008,70000,0.004626956111334071,0.242936646845931
IVFSPEA2,DTLZ7,2,3008,80000,0.004756956142995547,0.2428707719381727
IVFSPEA2,DTLZ7,2,3008,90000,0.0047903972445224536,0.24289494485326016
IVFSPEA2,DTLZ7,2,3008,100000,0.004687179703476107,0.24291344664861375
IVFSPEA2,DTLZ7,2,3009,10000,0.006782253183929435,0.24104622345925325
IVFSPEA2,DTLZ7,2,3009,20000,0.004611370404591093,0.24287673468831575
IVFSPEA2,DTLZ7,2,3009,30000,0.004718919378193908,0.24290870155926894
IVFSPEA2,DTLZ7,2,3009,40000,0.0047528383241886,0.2428926878296072
IVFSPEA2,DTLZ7,2,3009,50000,0.004664676350138481,0.24292013509677146
IVFSPEA2,DTLZ7,2,3009,60000,0.004749663674846471,0.2428710876533235
IVFSPEA2,DTLZ7,2,3009,70000,0.004832952223094028,0.24289265926605325
IVFSPEA2,DTLZ7,2,3009,80000,0.004636376994114866,0.2429159204505238
IVFSPEA2,DTLZ7,2,3009,90000,0.004716763961701113,0.24291575271899837
IVFSPEA2,DTLZ7,2,3009,100000,0.004568898646707581,0.24292785023307395
IVFSPEA2,DTLZ7,2,3010,10000,0.006874877794121995,0.24098517023356153
IVFSPEA2,DTLZ7,2,3010,20000,0.004690929679585302,0.24282437854104538
IVFSPEA2,DTLZ7,2,3010,30000,0.0049034915311209045,0.24285368245665537
IVFSPEA2,DTLZ7,2,3010,40000,0.004647128984708277,0.24292486725127532
IVFSPEA2,DTLZ7,2,3010,50000,0.004733379916988531,0.24288215938538973
IVFSPEA2,DTLZ7,2,3010,60000,0.0047465079765307795,0.2429145395173357
IVFSPEA2,DTLZ7,2,3010,70000,0.004627334286596249,0.24293459892240662
IVFSPEA2,DTLZ7,2,3010,80000,0.004570034301836019,0.24293597172620673
IVFSPEA2,DTLZ7,2,3010,90000,0.004641017324556993,0.2429184507299968
IVFSPEA2,DTLZ7,2,3010,100000,0.00473219709951796,0.24287894502444404
IVFSPEA2,DTLZ7,2,3011,10000,0.006489425998281224,0.24107769015888483
IVFSPEA2,DTLZ7,2,3011,20000,0.004796923932372749,0.24285983910979547
IVFSPEA2,DTLZ7,2,3011,30000,0.0049056241904697016,0.2428672093173477
IVFSPEA2,DTLZ7,2,3011,40000,0.004748252543006497,0.24289176543885288
IVFSPEA2,DTLZ7,2,3011,50000,0.004631662130495202,0.24292561789761008
IVFSPEA2,DTLZ7,2,3011,60000,0.004689765356375811,0.24290882660131324
IVFSPEA2,DTLZ7,2,3011,70000,0.0049974780246714616,0.24282332422941075
IVFSPEA2,DTLZ7,2,3011,80000,0.004703821439577187,0.24288920565297972
IVFSPEA2,DTLZ7,2,3011,90000,0.004753040002175422,0.24290392061362084
IVFSPEA2,DTLZ7,2,3011,100000,0.004717461070125435,0.24290765075175255
IVFSPEA2,DTLZ7,2,3012,10000,0.00666294556941024,0.24110720703827693
IVFSPEA2,DTLZ7,2,3012,20000,0.00477807476576815,0.24285718502595485
IVFSPEA2,DTLZ7,2,3012,30000,0.004741106150126389,0.2429097072498636
IVFSPEA2,DTLZ7,2,3012,40000,0.0047463454779354,0.24291135742802425
IVFSPEA2,DTLZ7,2,3012,50000,0.004665557174894087,0.24291609184592866
IVFSPEA2,DTLZ7,2,3012,60000,0.004710834548264732,0.24288989956565665
IVFSPEA2,DTLZ7,2,3012,70000,0.004778658985658491,0.2428846758658852
IVFSPEA2,DTLZ7,2,3012,80000,0.004780656715910034,0.2429032430183321
IVFSPEA2,DTLZ7,2,3012,90000,0.004768805754138246,0.2429000386435779
IVFSPEA2,DTLZ7,2,3012,100000,0.004616852061594613,0.2429298062864081
IVFSPEA2,DTLZ7,2,3013,10000,0.0056982737821560225,0.24166296567848577
IVFSPEA2,DTLZ7,2,3013,20000,0.0046249177401874245,0.24288678415346696
IVFSPEA2,DTLZ7,2,3013,30000,0.00471420000186765,0.24291780234363156
IVFSPEA2,DTLZ7,2,3013,40000,0.004701373300696798,0.24292274365083533
IVFSPEA2,DTLZ7,2,3013,50000,0.004685611782275648,0.24291115439970065
IVFSPEA2,DTLZ7,2,3013,60000,0.00464157568180994,0.24291251440546935
IVFSPEA2,DTLZ7,2,3013,70000,0.004574398254199238,0.2429387278541409
IVFSPEA2,DTLZ7,2,3013,80000,0.004770094384823182,0.24289043608410077
IVFSPEA2,DTLZ7,2,3013,90000,0.004743291708153096,0.24288023278560794
IVFSPEA2,DTLZ7,2,3013,100000,0.0046981205050617555,0.2429056300432554
IVFSPEA2,DTLZ7,2,3014,10000,0.006213700240849063,0.2414356505892135
IVFSPEA2,DTLZ7,2,3014,20000,0.004692627420197189,0.24286311451790701
IVFSPEA2,DTLZ7,2,3014,30000,0.004770139162182419,0.2428974791661645
IVFSPEA2,DTLZ7,2,3014,40000,0.004557176858577728,0.24292799307861696
IVFSPEA2,DTLZ7,2,3014,50000,0.004631408674834542,0.24293564775561322
IVFSPEA2,DTLZ7,2,3014,60000,0.004677561293483918,0.24291551399165448
IVFSPEA2,DTLZ7,2,3014,70000,0.004617815646715479,0.24289849943367647
IVFSPEA2,DTLZ7,2,3014,80000,0.004645916014836436,0.2429183936058462
IVFSPEA2,DTLZ7,2,3014,90000,0.004613330861301374,0.24292665619754034
IVFSPEA2,DTLZ7,2,3014,100000,0.0048303103889396235,0.24289464450710269
IVFSPEA2,DTLZ7,2,3015,10000,0.0062762182981309506,0.24139002246492947
IVFSPEA2,DTLZ7,2,3015,20000,0.004655423955293853,0.24283338043035907
IVFSPEA2,DTLZ7,2,3015,30000,0.00463645569595449,0.2429334455436585
IVFSPEA2,DTLZ7,2,3015,40000,0.004763227535643885,0.24288058039886948
IVFSPEA2,DTLZ7,2,3015,50000,0.004627464407372566,0.24292608312036207
IVFSPEA2,DTLZ7,2,3015,60000,0.004756047679683494,0.24290458889790062
IVFSPEA2,DTLZ7,2,3015,70000,0.004659605598884015,0.24292986636961755
IVFSPEA2,DTLZ7,2,3015,80000,0.004685763724347512,0.2429250155348614
IVFSPEA2,DTLZ7,2,3015,90000,0.004685055718389744,0.24289711235145384
IVFSPEA2,DTLZ7,2,3015,100000,0.004693605939881857,0.24290269227800748
IVFSPEA2,DTLZ7,2,3016,10000,0.4439239700561956,0.17540897636302494
IVFSPEA2,DTLZ7,2,3016,20000,0.4426086829348742,0.1760505433705134
IVFSPEA2,DTLZ7,2,3016,30000,0.4427015831464869,0.17606561595420075
IVFSPEA2,DTLZ7,2,3016,40000,0.44270659655472444,0.17606390097570104
IVFSPEA2,DTLZ7,2,3016,50000,0.44270085625605005,0.17606516639334158
IVFSPEA2,DTLZ7,2,3016,60000,0.44270234791308166,0.17606740132164697
IVFSPEA2,DTLZ7,2,3016,70000,0.4427053488913047,0.17606628654039522
IVFSPEA2,DTLZ7,2,3016,80000,0.4427158986266918,0.17606241610781215
IVFSPEA2,DTLZ7,2,3016,90000,0.4427165335577608,0.17606428883705982
IVFSPEA2,DTLZ7,2,3016,100000,0.4427039407113861,0.17606573153368887
IVFSPEA2,DTLZ7,2,3017,10000,0.0059591056254045295,0.24143862235197033
IVFSPEA2,DTLZ7,2,3017,20000,0.004669293010572756,0.24287120770158
IVFSPEA2,DTLZ7,2,3017,30000,0.004860291690437028,0.24288962906725756
IVFSPEA2,DTLZ7,2,3017,40000,0.004654100905331936,0.2429103659048167
IVFSPEA2,DTLZ7,2,3017,50000,0.004808975708789445,0.24288402095138883
IVFSPEA2,DTLZ7,2,3017,60000,0.004707383687523566,0.24289855358712348
IVFSPEA2,DTLZ7,2,3017,70000,0.00483958751056992,0.24289109792642602
IVFSPEA2,DTLZ7,2,3017,80000,0.004746905193742154,0.24288844326767903
IVFSPEA2,DTLZ7,2,3017,90000,0.0047041306015114005,0.2429013700250771
IVFSPEA2,DTLZ7,2,3017,100000,0.004699766676865289,0.24292402448235864
IVFSPEA2,DTLZ7,2,3018,10000,0.006759262445829275,0.2408692802324369
IVFSPEA2,DTLZ7,2,3018,20000,0.004606397270567858,0.2428552702236732
IVFSPEA2,DTLZ7,2,3018,30000,0.004747198873625035,0.2428852613510405
IVFSPEA2,DTLZ7,2,3018,40000,0.0049379071257108,0.24286354538454907
IVFSPEA2,DTLZ7,2,3018,50000,0.004843605248464588,0.2428971958127904
IVFSPEA2,DTLZ7,2,3018,60000,0.004707171368456928,0.24290661835274177
IVFSPEA2,DTLZ7,2,3018,70000,0.00473198196924016,0.24289831934858058
IVFSPEA2,DTLZ7,2,3018,80000,0.004849829009407673,0.24286961299740253
IVFSPEA2,DTLZ7,2,3018,90000,0.004746405205459664,0.24289190662607277
IVFSPEA2,DTLZ7,2,3018,100000,0.004845345934993553,0.2428695068751192
IVFSPEA2,DTLZ7,2,3019,10000,0.0061175419706292235,0.24137816254251346
IVFSPEA2,DTLZ7,2,3019,20000,0.004630036491016276,0.24288315076587397
IVFSPEA2,DTLZ7,2,3019,30000,0.004678677983563081,0.24289699406083337
IVFSPEA2,DTLZ7,2,3019,40000,0.004695537520142695,0.24289006680192568
IVFSPEA2,DTLZ7,2,3019,50000,0.004682761667490449,0.24291523961045522
IVFSPEA2,DTLZ7,2,3019,60000,0.004638405660614276,0.24292093072334792
IVFSPEA2,DTLZ7,2,3019,70000,0.004846298392989497,0.24289335066293938
IVFSPEA2,DTLZ7,2,3019,80000,0.004786184625465789,0.24288941736153993
IVFSPEA2,DTLZ7,2,3019,90000,0.004815617424977165,0.24287575730424676
IVFSPEA2,DTLZ7,2,3019,100000,0.00467409175275498,0.24292008651206537
IVFSPEA2,DTLZ7,2,3020,10000,0.005794789578221859,0.24169448476261496
IVFSPEA2,DTLZ7,2,3020,20000,0.004687098618530129,0.24286483372439943
IVFSPEA2,DTLZ7,2,3020,30000,0.004702442304461342,0.24290283597290893
IVFSPEA2,DTLZ7,2,3020,40000,0.004632780470163055,0.24292049484554354
IVFSPEA2,DTLZ7,2,3020,50000,0.004726059409701015,0.24289283295318187
IVFSPEA2,DTLZ7,2,3020,60000,0.004661414868527434,0.2429253961366635
IVFSPEA2,DTLZ7,2,3020,70000,0.004795380023519288,0.24289146611249612
IVFSPEA2,DTLZ7,2,3020,80000,0.004834194308225908,0.2428784037537518
IVFSPEA2,DTLZ7,2,3020,90000,0.00478173640861703,0.24291115747137468
IVFSPEA2,DTLZ7,2,3020,100000,0.004647532803252997,0.24292087591361539
IVFSPEA2,DTLZ7,2,3021,10000,0.0065126010327318,0.24109649692298193
IVFSPEA2,DTLZ7,2,3021,20000,0.004742500334446402,0.24285859011392788
IVFSPEA2,DTLZ7,2,3021,30000,0.00467971659525213,0.2428938674727682
IVFSPEA2,DTLZ7,2,3021,40000,0.004669139974162949,0.24292111656049994
IVFSPEA2,DTLZ7,2,3021,50000,0.0046637206882004425,0.2429268110424928
