Problema,D,IVFSPEA2_median,IVFSPEA2_iqr,IVFSPEA2_formatted,IVFSPEA2_indicator,SPEA2_median,SPEA2_iqr,SPEA2_formatted,SPEA2_indicator,MFOSPEA2_median,MFOSPEA2_iqr,MFOSPEA2_formatted,MFOSPEA2_indicator,SPEA2SDE_median,SPEA2SDE_iqr,SPEA2SDE_formatted,SPEA2SDE_indicator,NSGAII_median,NSGAII_iqr,NSGAII_formatted,NSGAII_indicator,NSGAIII_median,NSGAIII_iqr,NSGAIII_formatted,NSGAIII_indicator,MOEAD_median,MOEAD_iqr,MOEAD_formatted,MOEAD_indicator,AGEMOEAII_median,AGEMOEAII_iqr,AGEMOEAII_formatted,AGEMOEAII_indicator,ARMOEA_median,ARMOEA_iqr,ARMOEA_formatted,ARMOEA_indicator,best_algo
WFG4,12,0.5510334848235675,0.0022953631057373025,5.51(0.02)e-1,,0.5432103744836194,0.0026079796809584943,5.43(0.03)e-1,+,0.5414574861712644,0.0035811258510427546,5.41(0.04)e-1,+,0.554982100501064,0.0023131066165289482,5.55(0.02)e-1,-,0.5232584521286214,0.005815095017771221,5.23(0.06)e-1,+,0.559103806953421,0.00023901226272871057,5.59(0.00)e-1,-,0.5449711318096124,0.002106513191174164,5.45(0.02)e-1,+,0.5576291610184255,0.0037567479101737744,5.58(0.04)e-1,-,0.5590802770589475,0.00019234341681606537,5.59(0.00)e-1,-,NSGAIII
WFG5,12,0.516391518706142,0.0015641395117065304,5.16(0.02)e-1,,0.5139178628566865,0.0019112620772082645,5.14(0.02)e-1,+,0.51349727359176,0.002137964604446263,5.13(0.02)e-1,+,0.5173084109617541,0.0021404787690340044,5.17(0.02)e-1,-,0.493706294593609,0.0044213974474197615,4.94(0.04)e-1,+,0.5184260611028579,3.585821785057064e-05,5.18(0.00)e-1,-,0.498514120144631,0.010228719288305266,4.99(0.10)e-1,+,0.514882864010911,0.007216525479545766,5.15(0.07)e-1,=,0.5183997664037929,6.158213027951387e-05,5.18(0.00)e-1,-,NSGAIII
WFG6,12,0.4990291296720945,0.021117368850904483,4.99(0.21)e-1,,0.49869327966191246,0.01618166103500801,4.99(0.16)e-1,=,0.49724769781338496,0.01675222489544298,4.97(0.17)e-1,=,0.5048161678382606,0.01862698352616804,5.05(0.19)e-1,-,0.4747855119851805,0.023020121630194457,4.75(0.23)e-1,+,0.5057768023952475,0.01807817234871928,5.06(0.18)e-1,-,0.4921441964940775,0.02125883637206083,4.92(0.21)e-1,=,0.508164069858284,0.01808471889948282,5.08(0.18)e-1,-,0.504679211469992,0.0142350100417733,5.05(0.14)e-1,-,AGEMOEAII
WFG7,12,0.5488889153960861,0.002331663493860714,5.49(0.02)e-1,,0.5432260192143565,0.0035385790681050633,5.43(0.04)e-1,+,0.5426077335350721,0.002928783750142716,5.43(0.03)e-1,+,0.5563839207468735,0.00326125664153476,5.56(0.03)e-1,-,0.5210791315241265,0.007372002101213582,5.21(0.07)e-1,+,0.5586106293225165,0.00022970690973023178,5.59(0.00)e-1,-,0.5322456652224634,0.005065696627561289,5.32(0.05)e-1,+,0.5580103748954865,0.002504055275835748,5.58(0.03)e-1,-,0.5584137468949679,0.0002471249118122243,5.58(0.00)e-1,-,NSGAIII
WFG8,12,0.462359355517,0.003929842120940219,4.62(0.04)e-1,,0.4592711039806905,0.003970035929855509,4.59(0.04)e-1,+,0.458261012318901,0.003947158312021748,4.58(0.04)e-1,+,0.48011168700117,0.0028103751440234914,4.80(0.03)e-1,-,0.4426295096432325,0.004958640639376455,4.43(0.05)e-1,+,0.4740588489828735,0.0026465663646632054,4.74(0.03)e-1,-,0.4662627620650305,0.0024814397770334673,4.66(0.02)e-1,-,0.466011930334848,0.003393633810036545,4.66(0.03)e-1,-,0.47882930479991803,0.0014660755460507713,4.79(0.01)e-1,-,SPEA2SDE
WFG9,12,0.5350352986286355,0.01023159179850408,5.35(0.10)e-1,,0.51438405113702,0.005955796758154941,5.14(0.06)e-1,+,0.5155462149922185,0.005476346417937261,5.16(0.05)e-1,+,0.5453957212724061,0.007174101721173276,5.45(0.07)e-1,-,0.5040022834819775,0.00946217677654193,5.04(0.09)e-1,+,0.538315658327459,0.0035222422196021785,5.38(0.04)e-1,-,0.508005700581706,0.01987541524546721,5.08(0.20)e-1,+,0.5420650293511236,0.006544707433839836,5.42(0.07)e-1,-,0.538115443589076,0.0031610243234503344,5.38(0.03)e-1,-,SPEA2SDE
MaF1,12,0.2201734643173585,0.0009042822705617459,2.20(0.01)e-1,,0.2184827087082415,0.001058639338281514,2.18(0.01)e-1,+,0.218100542100544,0.0008042299490712279,2.18(0.01)e-1,+,0.2206197123549315,0.0006883162828007494,2.21(0.01)e-1,-,0.204103848315485,0.003178685371635487,2.04(0.03)e-1,+,0.2055720256702595,0.0019730453637985257,2.06(0.02)e-1,+,0.198233857812406,9.102607620159464e-07,1.98(0.00)e-1,+,0.2233017672005605,6.557204836024622e-05,2.23(0.00)e-1,-,0.21802840787604,0.0004639931435584943,2.18(0.00)e-1,+,AGEMOEAII
MaF2,12,0.2407367857571745,0.0015758810092494913,2.41(0.02)e-1,,0.23915802259317,0.001816905382401257,2.39(0.02)e-1,+,0.2403291000437135,0.0019124343450324932,2.40(0.02)e-1,=,0.245640406301962,0.0007699195052827401,2.46(0.01)e-1,-,0.234197963101497,0.002652346668213984,2.34(0.03)e-1,+,0.2378839641472735,0.0014121926522042416,2.38(0.01)e-1,+,0.23891390741843,0.0010376729642809779,2.39(0.01)e-1,+,0.2459163124865455,0.0006338254725032355,2.46(0.01)e-1,-,0.239769977285817,0.0009883058842364845,2.40(0.01)e-1,+,AGEMOEAII
MaF3,12,0.9633059457395841,0.0001758434444047996,9.63(0.00)e-1,,0.9624419511954849,0.001348094039964165,9.62(0.01)e-1,+,0.962073690369771,0.0012143940626430094,9.62(0.01)e-1,+,0.9488459060587415,0.005582692800660927,9.49(0.06)e-1,+,0.9491138678494645,0.011536192608657903,9.49(0.12)e-1,+,0.9571379365756965,0.001238783410796307,9.57(0.01)e-1,+,0.9544738805581514,0.001444480362180589,9.54(0.01)e-1,+,0.9616868599971344,0.0005374080822972971,9.62(0.01)e-1,+,0.9574472888089165,0.0006929180895958176,9.57(0.01)e-1,+,IVFSPEA2
MaF4,12,0.5328899646958075,0.00105792977926078,5.33(0.01)e-1,,0.5303423032876691,0.002596844465000414,5.30(0.03)e-1,+,0.5299719580089901,0.003378617344043766,5.30(0.03)e-1,+,0.5253171576619045,0.007590552258388117,5.25(0.08)e-1,+,0.521778089536155,0.004540508979730684,5.22(0.05)e-1,+,0.515509231348888,0.007366662961954318,5.16(0.07)e-1,+,0.501360637816421,0.0037431408039124703,5.01(0.04)e-1,+,0.5356011544423964,0.00206294623332548,5.36(0.02)e-1,-,0.5215689014630764,0.0021332820257609075,5.22(0.02)e-1,+,AGEMOEAII
MaF5,12,0.5549650397596695,0.20984591857330176,5.55(2.10)e-1,,0.5539348631845484,0.20776777133660007,5.54(2.08)e-1,=,0.553310065816495,0.0033956291319889864,5.53(0.03)e-1,=,0.557456618227127,0.05609421754720556,5.57(0.56)e-1,-,0.5334568701404995,0.0055485769147237685,5.33(0.06)e-1,=,0.559575975597343,0.21833164296181257,5.60(2.18)e-1,-,0.546204591523882,0.00016443941921151506,5.46(0.00)e-1,+,0.555956667904258,0.007475798968127001,5.56(0.07)e-1,-,0.559598820571862,0.21429927283929778,5.60(2.14)e-1,-,ARMOEA
MaF6,12,0.2000794136110715,6.283457564901229e-05,2.00(0.00)e-1,,0.20006469250096298,7.625223868976128e-05,2.00(0.00)e-1,=,0.2000522945627385,6.437529765376815e-05,2.00(0.00)e-1,+,0.199589089940088,0.0002261135173717843,2.00(0.00)e-1,+,0.199742764803812,0.0001887084577977538,2.00(0.00)e-1,+,0.1927164534035615,0.0017202653497742637,1.93(0.02)e-1,+,0.1818449481543145,6.644257857513214e-07,1.82(0.00)e-1,+,0.199801057533038,0.0004133510182559863,2.00(0.00)e-1,+,0.19947229807231348,0.00013413406462176036,1.99(0.00)e-1,+,IVFSPEA2
MaF7,22,0.2777436096894865,0.0009060364116699748,2.78(0.01)e-1,,0.2772091388360025,0.0009113715159200231,2.77(0.01)e-1,+,0.276902536763818,0.0011917495197742434,2.77(0.01)e-1,+,0.278122884292501,0.0009284678663049606,2.78(0.01)e-1,-,0.26868344034061753,0.002858245607001042,2.69(0.03)e-1,+,0.26867771801985196,0.002850807789234744,2.69(0.03)e-1,+,0.257313178347774,0.0012056665633984887,2.57(0.01)e-1,+,0.2789180733812065,0.0010347750508294395,2.79(0.01)e-1,-,0.2750984683021225,0.03321679270400771,2.75(0.33)e-1,+,AGEMOEAII
