Grupo,Problema,M,instance,instance_label,Algoritmo,Run,IGD,score
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,5,0.0045105035309421,0.8171837283539352
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,6,0.0045706283274961,0.8030525314027244
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,7,0.0044309859350736,0.8358728362213579
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,8,0.004637344477816,0.7873721613385969
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,9,0.0043600385353791,0.8525476814719164
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,10,0.004579104575531,0.8010603495201476
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,11,0.004730346640024,0.7655137610383258
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,12,0.0046684409306856,0.7800635278766992
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,13,0.0047071718839294,0.7709605494091594
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,14,0.0045899474689765,0.7985119323681373
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,15,0.004635853338317,0.7877226254923205
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,16,0.0045336206498251,0.8117504865202295
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,17,0.0044478918621337,0.8318994176216873
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,18,0.0045179069224813,0.815443701111541
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,19,0.0045408876791019,0.8100425086500933
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,20,0.0044310820459922,0.8358502471666295
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,21,0.0046948799659473,0.7738495323890381
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,22,0.0044209066977841,0.838241770428528
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,23,0.0046353616777438,0.7878381810166839
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,24,0.0046158195619826,0.7924311859413133
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,25,0.0045176877235075,0.8154952196870341
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,26,0.0042546499686572,0.8773172720253818
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,27,0.0044488287947468,0.8316792093208769
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,28,0.0046737843887223,0.7788076490672079
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,29,0.0046320124857356,0.7886253452917893
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,30,0.0046294016747283,0.7892389670695097
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,31,0.0043604826852831,0.8524432924323019
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,32,0.0046272825714961,0.7897370222289524
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,33,0.0045510588948262,0.8076519566503997
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,34,0.0047213434957671,0.7676297799184918
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,35,0.0045388179720657,0.810528954167353
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,36,0.0046842443957512,0.7763492221301009
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,37,0.0046375217543273,0.7873304958454963
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,38,0.0048697383095736,0.732752383891804
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,39,0.0045031996050712,0.8189003780710952
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,40,0.0044465560895189,0.8322133657260242
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,41,0.0046909397450463,0.7747756068337692
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,42,0.0046165696194425,0.7922548991129489
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,43,0.0045962796120261,0.7970236818344865
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,44,0.0044855125352597,0.8230573895093234
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,45,0.0047661320489563,0.7571030770845302
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,46,0.0044652146751558,0.8278280178566264
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,47,0.004649240365079,0.7845762578934705
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,48,0.0045331888752741,0.8118519669670402
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,49,0.00457570122802,0.801860242022539
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,50,0.0044601375824397,0.8290212925323474
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,51,0.0046231348072008,0.7907118758255287
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,52,0.0044547537582677,0.8302866586389401
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,53,0.0043124515327287,0.863732106955446
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,54,0.0044879387251416,0.82248715943742
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,55,0.0046046028859915,0.7950674536154301
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,56,0.0045366848363325,0.8110303074009136
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,57,0.0044751585497857,0.8254908980839704
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,58,0.0044546668282601,0.8303070898940758
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,59,0.0045565506685743,0.8063612190364075
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,60,0.0046745584449812,0.7786257217747636
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,1,0.0038956058204877,0.9617038124007166
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,2,0.0041760578127736,0.8957888727170189
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,3,0.0038927608889858,0.9623724597753476
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,4,0.0038885693890558,0.9633575926061692
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,5,0.0038983739381188,0.9610532186744813
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,6,0.0039002194394494,0.960619468470387
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,7,0.0039173300127711,0.9565979516351506
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,8,0.0039137102224867,0.9574487149202288
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,9,0.0039014892197119,0.960321030621071
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,10,0.0038898063128213,0.9630668770554194
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,11,0.0039775970142016,0.9424333321156748
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,12,0.0038975066580065,0.9612570564715502
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,13,0.0039002951750083,0.960601668258821
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,14,0.0038984166009617,0.9610431915796708
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,15,0.0038938729152162,0.9621110990294099
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,16,0.0039200310746341,0.9559631180997195
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,17,0.0038977034263139,0.9612108098002101
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,18,0.0038889706072356,0.9632632938568325
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,19,0.0039100707474986,0.9583041047228313
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,20,0.0039016374594163,0.9602861896805783
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,21,0.0039009034775984,0.9604586982331527
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,22,0.0038931600015252,0.962278655916986
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,23,0.0039137538686433,0.9574384567161195
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,24,0.003889575772376,0.963121061229412
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,25,0.0040201452719213,0.9324331683857578
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,26,0.0039067355035218,0.9590879907768018
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,27,0.0038940923711009,0.962059520071866
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,28,0.0038974641241415,0.9612670532525436
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,29,0.0038925268853125,0.9624274579156197
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,30,0.0040034133480401,0.9363656908272358
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,31,0.003893868422163,0.9621121550366369
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,32,0.0038912326380462,0.9627316462717036
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,33,0.0039904270671857,0.9394178706754028
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,34,0.0038997391021364,0.9607323626764726
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,35,0.0039315295658521,0.9532606150833909
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,36,0.0038893140226266,0.9631825805604152
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,37,0.003891476297736,0.9626743786672712
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,38,0.0039751111550602,0.9430175863191556
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,39,0.0038942569770506,0.9620208325547703
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,40,0.0039059050800775,0.9592831661107221
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,41,0.0039150964879055,0.9571228994367266
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,42,0.0039755242130406,0.9429205048484837
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,43,0.0039052603306981,0.9594347022652984
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,44,0.0039691847700981,0.9444104710839782
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,45,0.0038914636712679,0.9626773462799326
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,46,0.0039383243211492,0.9516636362852611
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,47,0.0039050520065637,0.9594836649153466
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,48,0.0038958968317675,0.9616354157000943
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,49,0.0039050784436045,0.9594774513886195
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,50,0.0038923931134086,0.962458898473075
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,51,0.0038988204353979,0.9609482779287198
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,52,0.0040050371682645,0.9359840425769378
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,53,0.0038883962775277,0.9633982791986951
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,54,0.0039133472182433,0.9575340322061343
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,55,0.0039520119318317,0.9484466221175344
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,56,0.0038900961624411,0.9629987533810224
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,57,0.0038897242695679,0.9630861597713496
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,58,0.0038903205305241,0.9629460199041184
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,59,0.0038902710791551,0.9629576425136722
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,60,0.0039528614094055,0.9482469684706364
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3001,0.0038696317932454,0.9678085165429984
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3002,0.0037686681547801,0.9915381113497367
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3003,0.0037995963327264,0.9842690277278282
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3004,0.0038115633111314,0.9814564156535394
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3005,0.0038121972176866,0.9813074278998403
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3006,0.003822429900445,0.9789024292356313
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3007,0.0037860554663991,0.9874515524086268
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3008,0.003811341517745,0.9815085439966745
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3009,0.0038190210738574,0.979703609491412
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3010,0.003772825890626,0.9905609141286741
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3011,0.0037870605987907,0.9872153150389921
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3012,0.0037713547600203,0.9909066755702356
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3013,0.0037666961140938,0.9920016022375416
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3014,0.0037862659065576,0.9874020924271109
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3015,0.0037752184914552,0.9899985785287075
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3016,0.0038015258959711,0.9838155203597628
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3017,0.0038700894107862,0.9677009621899193
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3018,0.0038257407184714,0.9781242840396028
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3019,0.0037862581923619,0.9874039055029964
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3020,0.0038285503347006,0.9774639368522908
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3021,0.0038172542215182,0.9801188747367009
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3022,0.0038454360558185,0.9734952672774017
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3023,0.0038312439740184,0.976830847845808
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3024,0.0038216698667348,0.9790810607930578
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3025,0.0037326648823527,1.0
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3026,0.0038007850773379,0.9839896357765439
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3027,0.0038109371437656,0.9816035844570561
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3028,0.0038329517360714,0.9764294706553659
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3029,0.0038066095406554,0.9826207057677616
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3030,0.0038439804615265,0.9738373772020953
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3031,0.0038340764802738,0.9761651207905049
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3032,0.0038000713778066,0.9841573773610285
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3033,0.0037936315477731,0.9856709376847459
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3034,0.0038301779675409,0.9770813925186916
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3035,0.0038017325074303,0.9837669602416473
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3036,0.0038044952546728,0.9831176287237415
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3037,0.0038417411326446,0.974363689127995
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3038,0.0038201993305684,0.9794266825228979
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3039,0.0038112091985955,0.9815396431116681
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3040,0.003816686398584,0.9802523307843964
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3041,0.0038817548906712,0.964959211643832
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3042,0.0038142609244021,0.980822392644543
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3043,0.0037571824081508,0.9942376189913895
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3044,0.0038173904418094,0.98008685873209
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3045,0.0038105797289361,0.9816875880568756
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3046,0.0038307887252808,0.9769378454564699
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3047,0.0038696944470645,0.9677937909471013
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3048,0.0038523431687377,0.9718718809439809
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3049,0.0038745567596902,0.9666509962718559
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3050,0.0038050283149634,0.9829923429783407
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3051,0.0038447730272337,0.9736510996136937
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3052,0.0038674161003721,0.9683292732718444
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3053,0.0037966528010753,0.9849608492037888
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3054,0.0038414954794354,0.9744214252714808
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3055,0.0037883064674111,0.9869224971691737
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3056,0.0038110994052569,0.9815654479605924
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3057,0.0037926567850666,0.9859000372339456
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3058,0.0037636897716139,0.9927081862115614
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3059,0.0038190324156987,0.9797009438059979
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,3060,0.0038175102099058,0.9800587095048876
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,1,0.0038292872272852,0.9772907441790231
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,2,0.0038291770674789,0.9773166351592534
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,3,0.0038270699608205,0.9778118707507836
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,4,0.0038114909708976,0.981473417858119
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,5,0.0038239708574413,0.9785402564208175
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,6,0.0038034826452355,0.983355623431637
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,7,0.0038454501021504,0.9734919659525922
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,8,0.0038104937519299,0.9817077953270456
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,9,0.0038134035744598,0.9810238965428534
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,10,0.0038233200318391,0.9786932206767102
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,11,0.0038394648110647,0.9748986954883236
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,12,0.0038029871603503,0.9834720777882487
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,13,0.003845106864606,0.9735726374495279
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,14,0.00390017579053,0.9606297273238402
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,15,0.0038270813319415,0.9778091981837296
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,16,0.003869249671508,0.9678983270345097
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,17,0.0038576689060386,0.9706201670584822
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,18,0.0038156607396695,0.9804933925252466
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,19,0.003847882906085,0.9729201813726206
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,20,0.0037954077139577,0.9852534833961459
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,21,0.0039045646132236,0.959598217507229
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,22,0.0038578098408119,0.9705870430039668
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,23,0.0038080469842491,0.982282861821619
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,24,0.0038788619078775,0.965639152566335
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,25,0.0038526438728802,0.9718012061191954
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,26,0.0038490429174642,0.9726475426244727
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,27,0.0038040107129877,0.9832315110880181
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,28,0.0038279184487241,0.9776124497071594
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,29,0.0038128078612194,0.9811639076798386
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,30,0.0038865553396434,0.963830956850995
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,31,0.0038220955004743,0.9789810236279165
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,32,0.0038535942177809,0.9715778455137036
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,33,0.0038373558862602,0.9753943584007282
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,34,0.003947525593282,0.9495010511928774
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,35,0.0038429850554695,0.9740713285806295
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,36,0.003817549374309,0.980049504652201
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,37,0.0037751332728084,0.9900186075608353
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,38,0.0037790835896461,0.9890901602570162
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,39,0.0038346995112633,0.9760186891329536
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,40,0.0038343859724441,0.9760923805058963
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,41,0.0038147845504826,0.9806993242319008
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,42,0.0038054328186457,0.9828972720337441
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,43,0.003883917704398,0.9644508831588491
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,44,0.0038140281619304,0.9808770990638401
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,45,0.0039915939647889,0.9391436134504674
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,46,0.0038880722657919,0.9634744320327256
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,47,0.0038183193301533,0.9798685410847024
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,48,0.003832597965955,0.9765126176342634
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,49,0.0040716282917244,0.920333057712996
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,50,0.0037759591727277,0.9898244953959627
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,51,0.0038913629322581,0.9627010230800176
