problem,M,ivf_algo,base_algo,metric,p_value,a12,a12_label,n_pairs,median_ivf,median_base,p_adj
WFG1,2,IVFNSGAIII,NSGAIII,Best_HV,0.140283040702343,0.41333333333333333,negligible,30,0.668511012902681,0.6711042087835369,0.21680106290362097
WFG1,2,IVFNSGAII,NSGAII,AUC_IGD,1.862645149230957e-09,0.0,large,30,2422.453544470529,5996.776516747444,1.8998980522155762e-07
WFG1,2,IVFNSGAII,NSGAII,Final_IGD,4.7124922275543213e-07,0.09888888888888889,medium,30,0.01813387653282325,0.02050772414470865,6.00842759013176e-06
WFG1,2,IVFNSGAII,NSGAII,Best_IGD,1.862645149230957e-09,0.0044444444444444444,large,30,0.017021226546031297,0.02050772414470865,2.71414007459368e-08
WFG1,2,IVFNSGAII,NSGAII,AUC_HV,1.862645149230957e-09,1.0,large,30,62096.52878088673,60518.78306038041,6.332993507385254e-08
WFG1,2,IVFNSGAII,NSGAII,Final_HV,1.30385160446167e-08,0.9533333333333334,medium,30,0.6947265363732968,0.693084621396634,6.649643182754517e-07
WFG1,2,IVFNSGAII,NSGAII,Best_HV,1.862645149230957e-09,1.0,large,30,0.6950720497194718,0.693084621396634,9.499490261077881e-08
WFG1,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.03272089920938015,0.6755555555555556,small,30,19570.650286901306,18735.47548398414,0.0878297820883362
WFG1,3,IVFNSGAIII,NSGAIII,Final_IGD,0.06666470877826214,0.6022222222222222,negligible,30,0.14822488957280328,0.14807084432823736,0.21934839662524963
WFG1,3,IVFNSGAIII,NSGAIII,Best_IGD,0.0635564886033535,0.6188888888888889,negligible,30,0.14796821491110324,0.14742642536863076,0.15811614237907456
WFG1,3,IVFNSGAIII,NSGAIII,AUC_HV,0.0027663204818964005,0.26666666666666666,small,30,81818.92231206343,82228.35824918302,0.008817646536044776
WFG1,3,IVFNSGAIII,NSGAIII,Final_HV,0.01453801617026329,0.31555555555555553,small,30,0.9429145978030158,0.9434269145742704,0.052959916048816266
WFG1,3,IVFNSGAIII,NSGAIII,Best_HV,0.00577649287879467,0.31444444444444447,small,30,0.9431958448587172,0.9435716356002837,0.02031731978058815
WFG1,3,IVFNSGAII,NSGAII,AUC_IGD,0.06056523136794567,0.34,small,30,21736.39620298933,22338.728432136526,0.14040121817114679
WFG1,3,IVFNSGAII,NSGAII,Final_IGD,0.009301122277975082,0.7033333333333334,small,30,0.23350882398122097,0.22184410540312194,0.04743572361767292
WFG1,3,IVFNSGAII,NSGAII,Best_IGD,0.0005054883658885956,0.7733333333333333,small,30,0.2126249107226283,0.20764342697442545,0.003222488332539797
WFG1,3,IVFNSGAII,NSGAII,AUC_HV,8.009374141693115e-08,0.9711111111111111,medium,30,82832.92009818801,82104.5317824705,1.6339123249053956e-06
WFG1,3,IVFNSGAII,NSGAII,Final_HV,0.7303419969975948,0.47444444444444445,negligible,30,0.9299170021257968,0.930376878469388,0.8010202547715557
WFG1,3,IVFNSGAII,NSGAII,Best_HV,0.10943205840885639,0.5966666666666667,negligible,30,0.9350412956347111,0.9337451196091684,0.17717571361433893
WFG2,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.015460003167390823,0.3488888888888889,small,30,1297.2371181247886,1311.762650812763,0.04638000950217247
WFG2,2,IVFNSGAIII,NSGAIII,Final_IGD,0.5698575973510742,0.48444444444444446,negligible,30,0.01393081316440385,0.01391687131393945,0.683829116821289
WFG2,2,IVFNSGAIII,NSGAIII,Best_IGD,0.0050126127898693085,0.32555555555555554,small,30,0.0133273896600216,0.01347640956161585,0.018936537206172943
WFG2,2,IVFNSGAIII,NSGAIII,AUC_HV,0.0001528710126876831,0.8466666666666667,medium,30,56865.414124785464,56823.38687423587,0.0007796421647071839
WFG2,2,IVFNSGAIII,NSGAIII,Final_HV,3.1478703022003174e-07,0.8922222222222222,medium,30,0.6326755177724677,0.6322853062873091,5.3513795137405396e-06
WFG2,2,IVFNSGAIII,NSGAIII,Best_HV,4.7124922275543213e-07,0.9122222222222223,medium,30,0.6329329288015673,0.6325029850748037,1.201685518026352e-05
WFG2,2,IVFNSGAII,NSGAII,AUC_IGD,0.001718590036034584,0.8177777777777778,small,30,1241.5389350407204,1194.5857033659995,0.007968008348887617
WFG2,2,IVFNSGAII,NSGAII,Final_IGD,0.007111456245183945,0.7,small,30,0.01323741406521075,0.0128952762255467,0.038177291421513805
WFG2,2,IVFNSGAII,NSGAII,Best_IGD,0.00012333691120147705,0.8011111111111111,small,30,0.0127925251090585,0.0124410490703288,0.0009677203801962046
WFG2,2,IVFNSGAII,NSGAII,AUC_HV,0.0011314544826745987,0.2111111111111111,small,30,56843.82715550458,56904.32704805895,0.004121727044028895
WFG2,2,IVFNSGAII,NSGAII,Final_HV,4.4075772166252136e-05,0.2,small,30,0.6323764281560327,0.6328904298540571,0.0004087026146325198
WFG2,2,IVFNSGAII,NSGAII,Best_HV,0.00011058151721954346,0.19777777777777777,small,30,0.6324377290091991,0.6329631043954849,0.0007049571722745895
WFG2,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.4898460879921913,0.4088888888888889,negligible,30,14764.989340164537,14779.250464051594,0.6324595060152344
WFG2,3,IVFNSGAIII,NSGAIII,Final_IGD,0.8078304156661034,0.4711111111111111,negligible,30,0.1644808222367961,0.16475953705354796,0.8860075526660489
WFG2,3,IVFNSGAIII,NSGAIII,Best_IGD,0.11417667381465435,0.3622222222222222,negligible,30,0.16139438037658815,0.16179045030657405,0.22396193709797585
WFG2,3,IVFNSGAIII,NSGAIII,AUC_HV,0.09194962680339813,0.6355555555555555,negligible,30,83673.09015483673,83629.07630577059,0.16747967739190373
WFG2,3,IVFNSGAIII,NSGAIII,Final_HV,0.24494642950594425,0.43777777777777777,negligible,30,0.9312861772616066,0.9313651804750902,0.3965799334858145
WFG2,3,IVFNSGAIII,NSGAIII,Best_HV,0.6554384250193834,0.43333333333333335,negligible,30,0.9318352634241337,0.9319390462437647,0.7346672456261221
WFG2,3,IVFNSGAII,NSGAII,AUC_IGD,0.0032229889184236526,0.7477777777777778,small,30,20292.606421991022,19939.737256489003,0.013149794787168503
WFG2,3,IVFNSGAII,NSGAII,Final_IGD,0.09610157273709774,0.6433333333333333,negligible,30,0.2253121406132788,0.21843652924085005,0.2649286599779451
WFG2,3,IVFNSGAII,NSGAII,Best_IGD,0.0803273618221283,0.6288888888888889,negligible,30,0.20699093230632334,0.20414919566935666,0.17811719360558884
WFG2,3,IVFNSGAII,NSGAII,AUC_HV,0.11907656863331795,0.38222222222222224,negligible,30,82562.6384220089,82612.24447226571,0.20243016667664052
WFG2,3,IVFNSGAII,NSGAII,Final_HV,0.07324407435953617,0.38333333333333336,negligible,30,0.9195194425330139,0.9205143255137553,0.16241077357984107
WFG2,3,IVFNSGAII,NSGAII,Best_HV,1.0,0.48444444444444446,negligible,30,0.9224273353328603,0.9227377453244785,1.0
WFG3,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.6408254038542509,0.5033333333333333,negligible,30,1127.177698580582,1127.682800533899,0.7262687910348177
WFG3,2,IVFNSGAIII,NSGAIII,Final_IGD,0.016431212425231934,0.31222222222222223,small,30,0.01132071761216705,0.0113425980134316,0.07121096804738045
WFG3,2,IVFNSGAIII,NSGAIII,Best_IGD,0.016431212425231934,0.31222222222222223,small,30,0.01132071761216705,0.0113425980134316,0.04655510187149048
WFG3,2,IVFNSGAIII,NSGAIII,AUC_HV,0.4161298982799053,0.5822222222222222,negligible,30,52296.84210091344,52281.593746907034,0.537281640817093
WFG3,2,IVFNSGAIII,NSGAIII,Final_HV,0.01453801617026329,0.6833333333333333,small,30,0.5823501329220049,0.5822540313857585,0.052959916048816266
WFG3,2,IVFNSGAIII,NSGAIII,Best_HV,0.01453801617026329,0.6833333333333333,small,30,0.5823501329220049,0.5822540313857585,0.03902309603596989
WFG3,2,IVFNSGAII,NSGAII,AUC_IGD,0.0006084088236093521,0.7566666666666667,small,30,1458.324108993943,1391.0118008876998,0.003447650000452995
WFG3,2,IVFNSGAII,NSGAII,Final_IGD,0.46454504504799843,0.5777777777777777,negligible,30,0.0145799749386997,0.01443967532459825,0.6490903369163814
WFG3,2,IVFNSGAII,NSGAII,Best_IGD,0.24494642950594425,0.5933333333333334,negligible,30,0.0141867570585005,0.01412259296045165,0.3692926106176206
WFG3,2,IVFNSGAII,NSGAII,AUC_HV,0.0004183966666460037,0.23555555555555555,small,30,52086.98598098042,52156.0798164328,0.0017070583999156952
WFG3,2,IVFNSGAII,NSGAII,Final_HV,0.017453668639063835,0.2866666666666667,small,30,0.5802299198489738,0.5805362570796954,0.05934247337281704
WFG3,2,IVFNSGAII,NSGAII,Best_HV,0.012047622352838516,0.2722222222222222,small,30,0.5803488808751551,0.5806667260290554,0.03511021371398653
WFG3,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.9192965272814035,0.4855555555555556,negligible,30,10657.190479479334,10628.120326998707,0.9666829462134346
WFG3,3,IVFNSGAIII,NSGAIII,Final_IGD,0.9676735773682594,0.48,negligible,30,0.10569325791138605,0.1058570678914655,0.977254503876856
WFG3,3,IVFNSGAIII,NSGAIII,Best_IGD,0.9032264724373817,0.5033333333333333,negligible,30,0.1000085581616707,0.09871285756587975,0.9212910018861294
WFG3,3,IVFNSGAIII,NSGAIII,AUC_HV,0.5158484429121017,0.4766666666666667,negligible,30,34110.36955650107,34144.42025229566,0.6190181314945221
WFG3,3,IVFNSGAIII,NSGAIII,Final_HV,0.3492113798856735,0.4533333333333333,negligible,30,0.387030040461538,0.386887071799089,0.5316352350498313
WFG3,3,IVFNSGAIII,NSGAIII,Best_HV,0.24494642950594425,0.3977777777777778,negligible,30,0.38754070467873336,0.38878257377529013,0.3518948705578354
WFG3,3,IVFNSGAII,NSGAII,AUC_IGD,0.00577649287879467,0.28444444444444444,small,30,8593.48596753832,8949.864863435114,0.021822306431002088
WFG3,3,IVFNSGAII,NSGAII,Final_IGD,0.5158484429121017,0.5444444444444444,negligible,30,0.0942328537858651,0.09221778834449065,0.6831484661920916
WFG3,3,IVFNSGAII,NSGAII,Best_IGD,0.013663241639733315,0.31555555555555553,small,30,0.0711998760869602,0.07729305450205995,0.04236793283905302
WFG3,3,IVFNSGAII,NSGAII,AUC_HV,0.0023674946278333664,0.7511111111111111,small,30,35827.8280478788,35711.247905655546,0.007789821033516238
WFG3,3,IVFNSGAII,NSGAII,Final_HV,0.6263462882488966,0.5511111111111111,negligible,30,0.40162944515566973,0.4008388807832378,0.769726763872138
WFG3,3,IVFNSGAII,NSGAII,Best_HV,0.019660815596580505,0.69,small,30,0.4049295814801668,0.40383022888952763,0.05013507977128029
WFG4,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.007612137123942375,0.67,small,30,1204.4394780486487,1197.1169894056316,0.027729928094361506
WFG4,2,IVFNSGAIII,NSGAIII,Final_IGD,0.935398668050766,0.41444444444444445,negligible,30,0.012232473607895401,0.012232616422874851,0.9735782055222258
WFG4,2,IVFNSGAIII,NSGAIII,Best_IGD,0.8393927440047264,0.45444444444444443,negligible,30,0.012232473607895401,0.0122324939431377,0.9012427356682325
WFG4,2,IVFNSGAIII,NSGAIII,AUC_HV,0.0006084088236093521,0.21888888888888888,small,30,31164.943142518565,31177.59360334844,0.00229843333363533
WFG4,2,IVFNSGAIII,NSGAIII,Final_HV,0.011303061619400978,0.2777777777777778,small,30,0.3472073285507975,0.34721352099766256,0.04611649140715599
WFG4,2,IVFNSGAIII,NSGAIII,Best_HV,0.011303061619400978,0.2677777777777778,small,30,0.3472073285507975,0.34721367913045564,0.033909184858202934
WFG4,2,IVFNSGAII,NSGAII,AUC_IGD,0.0004183966666460037,0.21333333333333335,small,30,1393.3753324580182,1413.7625495154323,0.0026672787498682737
WFG4,2,IVFNSGAII,NSGAII,Final_IGD,0.3492113798856735,0.4388888888888889,negligible,30,0.01517210290981985,0.015232928469814451,0.5478738593632606
WFG4,2,IVFNSGAII,NSGAII,Best_IGD,0.034536734223365784,0.31666666666666665,small,30,0.01453281848874835,0.014691770847803699,0.09032684335341822
WFG4,2,IVFNSGAII,NSGAII,AUC_HV,9.98377799987793e-07,0.9166666666666666,medium,30,31160.673492874666,31133.10433202723,1.272931694984436e-05
WFG4,2,IVFNSGAII,NSGAII,Final_HV,0.0032229889184236526,0.7466666666666667,small,30,0.34668116381381286,0.3465080388509651,0.017302361562063818
WFG4,2,IVFNSGAII,NSGAII,Best_HV,0.00020912662148475647,0.7877777777777778,small,30,0.3468381793951859,0.34665652310005596,0.001122679757444482
WFG4,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.0014574769884347916,0.7311111111111112,small,30,20001.83752976226,19990.377998159223,0.007433132641017437
WFG4,3,IVFNSGAIII,NSGAIII,Final_IGD,0.9676735773682594,0.5022222222222222,negligible,30,0.22093086410299467,0.22092809884264908,0.977254503876856
WFG4,3,IVFNSGAIII,NSGAIII,Best_IGD,0.5698575973510742,0.5611111111111111,negligible,30,0.2208838413443476,0.220875372824815,0.7088472552415801
WFG4,3,IVFNSGAIII,NSGAIII,AUC_HV,0.008705463260412216,0.31,small,30,49882.25280756592,49917.24233368361,0.023367296120053845
WFG4,3,IVFNSGAIII,NSGAIII,Final_HV,0.07672121562063694,0.3111111111111111,small,30,0.5589054395850545,0.5589971317610377,0.16650136155968018
WFG4,3,IVFNSGAIII,NSGAIII,Best_HV,0.08793856762349606,0.31555555555555553,small,30,0.5589054395850545,0.5589971317610377,0.15202938809485758
WFG4,3,IVFNSGAII,NSGAII,AUC_IGD,0.00013739429414272308,0.22111111111111112,small,30,24058.596578816876,24369.574537241995,0.0010010155716112681
WFG4,3,IVFNSGAII,NSGAII,Final_IGD,0.5698575973510742,0.4311111111111111,negligible,30,0.2640004242075247,0.2652504431163756,0.683829116821289
WFG4,3,IVFNSGAII,NSGAII,Best_IGD,0.01453801617026329,0.31777777777777777,small,30,0.253989853128218,0.25724026092982344,0.04236793283905302
WFG4,3,IVFNSGAII,NSGAII,AUC_HV,1.862645149230957e-09,0.9522222222222222,medium,30,47164.54568510105,46715.104286570524,6.332993507385254e-08
WFG4,3,IVFNSGAII,NSGAII,Final_HV,0.04048972204327583,0.6844444444444444,small,30,0.5270303792764531,0.5238097635571852,0.10868293811616145
WFG4,3,IVFNSGAII,NSGAII,Best_HV,9.98377799987793e-07,0.8911111111111111,medium,30,0.5312316723208406,0.5273495956399236,2.0265579223632812e-05
WFG5,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.370740607380867,0.5411111111111111,negligible,30,5763.191393790787,5753.005704899371,0.5402220278978348
WFG5,2,IVFNSGAIII,NSGAIII,Final_IGD,1.0,0.58,negligible,30,0.06337149012799184,0.06336994243206026,1.0
WFG5,2,IVFNSGAIII,NSGAIII,Best_IGD,0.7456546742469072,0.5655555555555556,negligible,30,0.0633713096918178,0.06336994243206026,0.8267040953607014
WFG5,2,IVFNSGAIII,NSGAIII,AUC_HV,0.20540969260036945,0.43666666666666665,negligible,30,28130.564704303673,28149.83359726634,0.31477030447643733
WFG5,2,IVFNSGAIII,NSGAIII,Final_HV,0.7000329215079546,0.43,negligible,30,0.3133736311166976,0.31337735246057363,0.7846522856462788
WFG5,2,IVFNSGAIII,NSGAIII,Best_HV,0.6408254038542509,0.4477777777777778,negligible,30,0.3133736311166976,0.31337736031752006,0.7262687910348177
WFG5,2,IVFNSGAII,NSGAII,AUC_IGD,0.024786051362752914,0.34,small,30,5881.727927305379,5888.605655042395,0.07223363540002278
WFG5,2,IVFNSGAII,NSGAII,Final_IGD,0.13473508320748806,0.4122222222222222,negligible,30,0.06526074474515385,0.06540536546023659,0.3123404201628132
WFG5,2,IVFNSGAII,NSGAII,Best_IGD,0.08793856762349606,0.3711111111111111,negligible,30,0.06474708051494815,0.06482870360089091,0.19084540207652337
WFG5,2,IVFNSGAII,NSGAII,AUC_HV,0.00013739429414272308,0.8266666666666667,small,30,28156.348483879374,28143.844351341668,0.0007375904211872502
WFG5,2,IVFNSGAII,NSGAII,Final_HV,0.4771064817905426,0.5355555555555556,negligible,30,0.3128198670321404,0.31280026150008644,0.6576332586842615
WFG5,2,IVFNSGAII,NSGAII,Best_HV,0.044907208532094955,0.6588888888888889,small,30,0.31311698225606266,0.313079967899436,0.09745819723986565
WFG5,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.0005054883658885956,0.8266666666666667,small,30,20787.83382948127,20762.38505012978,0.0030329301953315735
WFG5,3,IVFNSGAIII,NSGAIII,Final_IGD,0.21293285302817822,0.44333333333333336,negligible,30,0.2298827573733389,0.2298838637100314,0.4022065001643366
WFG5,3,IVFNSGAIII,NSGAIII,Best_IGD,0.22064675763249397,0.44666666666666666,negligible,30,0.229852526796469,0.2298568180210216,0.34624568120791366
WFG5,3,IVFNSGAIII,NSGAIII,AUC_HV,0.03841841779649258,0.31777777777777777,small,30,46589.786765669545,46619.616913517166,0.08337614074983496
WFG5,3,IVFNSGAIII,NSGAIII,Final_HV,0.685047073289752,0.44,negligible,30,0.5184351902797271,0.5184368267165629,0.7846522856462788
WFG5,3,IVFNSGAIII,NSGAIII,Best_HV,0.4521643426269293,0.42444444444444446,negligible,30,0.5184354648238689,0.5184381451058993,0.5765095368493348
WFG5,3,IVFNSGAII,NSGAII,AUC_IGD,0.4521643426269293,0.5711111111111111,negligible,30,25337.252789516897,25179.90670260422,0.6149435059726238
WFG5,3,IVFNSGAII,NSGAII,Final_IGD,0.28936620615422726,0.4077777777777778,negligible,30,0.2784208076921092,0.2815513089861012,0.4684976671068441
WFG5,3,IVFNSGAII,NSGAII,Best_IGD,0.3284698575735092,0.5811111111111111,negligible,30,0.2671560093362738,0.26637288550236904,0.4527557496283506
WFG5,3,IVFNSGAII,NSGAII,AUC_HV,0.00046010687947273254,0.7811111111111111,small,30,44336.225031143185,44168.80845603404,0.0018050346810084125
WFG5,3,IVFNSGAII,NSGAII,Final_HV,0.09194962680339813,0.64,negligible,30,0.4953898141096894,0.49269309818349455,0.19140534559074712
WFG5,3,IVFNSGAII,NSGAII,Best_HV,0.052263347432017326,0.66,small,30,0.4986300576887832,0.49719355342530336,0.10661722876131535
WFG6,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.004031794145703316,0.30777777777777776,small,30,6615.022747885283,8012.067809402325,0.015817038571605317
WFG6,2,IVFNSGAIII,NSGAIII,Final_IGD,0.00466480478644371,0.31222222222222223,small,30,0.0717330776791116,0.0872921317759421,0.029738130513578653
WFG6,2,IVFNSGAIII,NSGAIII,Best_IGD,0.00466480478644371,0.31222222222222223,small,30,0.0717330776791116,0.0872921317759421,0.018936537206172943
WFG6,2,IVFNSGAIII,NSGAIII,AUC_HV,0.004031794145703316,0.6922222222222222,small,30,27701.869888584646,26933.766388134358,0.012095382437109947
WFG6,2,IVFNSGAIII,NSGAIII,Final_HV,0.004338232800364494,0.6877777777777778,small,30,0.30873409666013163,0.30017169248964864,0.02107141645891326
WFG6,2,IVFNSGAIII,NSGAIII,Best_HV,0.004338232800364494,0.6877777777777778,small,30,0.30873409666013163,0.30017169248964864,0.017699989825487136
WFG6,2,IVFNSGAII,NSGAII,AUC_IGD,0.5561132747679949,0.5444444444444444,negligible,30,8286.836639999266,7803.964779706402,0.6673359297215938
WFG6,2,IVFNSGAII,NSGAII,Final_IGD,0.46454504504799843,0.5511111111111111,negligible,30,0.09173679389398176,0.08552090327270004,0.6490903369163814
WFG6,2,IVFNSGAII,NSGAII,Best_IGD,0.4521643426269293,0.55,negligible,30,0.0912587550806925,0.08542621105747339,0.5989709473759323
WFG6,2,IVFNSGAII,NSGAII,AUC_HV,0.5425279382616282,0.45444444444444443,negligible,30,26799.892396635354,27076.641463518186,0.6434633686358846
WFG6,2,IVFNSGAII,NSGAII,Final_HV,0.46454504504799843,0.4477777777777778,negligible,30,0.29787763186294147,0.30152734188470276,0.6490903369163814
WFG6,2,IVFNSGAII,NSGAII,Best_HV,0.4771064817905426,0.4488888888888889,negligible,30,0.2982779262730878,0.3016094053195598,0.60080075484735
WFG6,3,IVFNSGAIII,NSGAIII,AUC_IGD,5.973502993583679e-06,0.22555555555555556,small,30,21224.94136562213,21882.826188647396,8.704247219221932e-05
WFG6,3,IVFNSGAIII,NSGAIII,Final_IGD,1.4193356037139893e-06,0.20777777777777778,small,30,0.23178447808096309,0.23805717679337518,1.6085803508758545e-05
WFG6,3,IVFNSGAIII,NSGAIII,Best_IGD,1.4193356037139893e-06,0.20777777777777778,small,30,0.23178447808096309,0.23805717679337518,1.4477223157882691e-05
WFG6,3,IVFNSGAIII,NSGAIII,AUC_HV,2.7623027563095093e-06,0.7777777777777778,small,30,46057.8270743879,45113.37183243849,2.5614080103960902e-05
WFG6,3,IVFNSGAIII,NSGAIII,Final_HV,1.6838312149047852e-06,0.7933333333333333,small,30,0.5151779524770288,0.5054230308341574,2.4535826274326867e-05
WFG6,3,IVFNSGAIII,NSGAIII,Best_HV,1.6838312149047852e-06,0.7933333333333333,small,30,0.5151779524770288,0.5054230308341574,2.146884799003601e-05
WFG6,3,IVFNSGAII,NSGAII,AUC_IGD,0.5425279382616282,0.46111111111111114,negligible,30,27389.631702070674,27588.318477468398,0.658783925031977
WFG6,3,IVFNSGAII,NSGAII,Final_IGD,0.20540969260036945,0.6122222222222222,negligible,30,0.308034519680709,0.2975196905029453,0.39531676689127704
WFG6,3,IVFNSGAII,NSGAII,Best_IGD,0.9515264742076397,0.5066666666666667,negligible,30,0.2915962382332219,0.29108376382526524,0.9609475284077152
WFG6,3,IVFNSGAII,NSGAII,AUC_HV,0.5561132747679949,0.5388888888888889,negligible,30,42690.16847457278,42448.21766221919,0.651994873865925
WFG6,3,IVFNSGAII,NSGAII,Final_HV,0.6554384250193834,0.47333333333333333,negligible,30,0.47217482663102384,0.47767242643705915,0.7846522856462788
WFG6,3,IVFNSGAII,NSGAII,Best_HV,0.935398668050766,0.5066666666666667,negligible,30,0.48052738151949703,0.482147689360949,0.9637440822341226
WFG7,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.05768792890012264,0.6722222222222223,small,30,1140.0766313214208,1136.402197539406,0.13684113367005837
WFG7,2,IVFNSGAIII,NSGAIII,Final_IGD,0.22855282202363014,0.4011111111111111,negligible,30,0.01223346317574075,0.012233981319114299,0.41629264011446915
WFG7,2,IVFNSGAIII,NSGAIII,Best_IGD,0.28936620615422726,0.4033333333333333,negligible,30,0.01223346317574075,0.012233981319114299,0.4099354587184886
WFG7,2,IVFNSGAIII,NSGAIII,AUC_HV,0.21293285302817822,0.37666666666666665,negligible,30,31204.312480093293,31208.156523142417,0.31477030447643733
WFG7,2,IVFNSGAIII,NSGAIII,Final_HV,0.049710121005773544,0.35,small,30,0.347171516140177,0.34717852470784183,0.12676080856472255
WFG7,2,IVFNSGAIII,NSGAIII,Best_HV,0.049710121005773544,0.3477777777777778,small,30,0.347171516140177,0.34717852470784183,0.10347821107324288
WFG7,2,IVFNSGAII,NSGAII,AUC_IGD,3.7904828786849976e-06,0.13,medium,30,1524.6761730806677,1556.5896116537056,6.443820893764496e-05
WFG7,2,IVFNSGAII,NSGAII,Final_IGD,0.19807579927146435,0.38666666666666666,negligible,30,0.0167291921134494,0.017264724053412152,0.39531676689127704
WFG7,2,IVFNSGAII,NSGAII,Best_IGD,0.00020912662148475647,0.24555555555555555,small,30,0.01593414807940535,0.016201798259123,0.0015236368136746542
WFG7,2,IVFNSGAII,NSGAII,AUC_HV,1.862645149230957e-09,0.9711111111111111,medium,30,31072.615097285292,31043.52063267694,6.332993507385254e-08
WFG7,2,IVFNSGAII,NSGAII,Final_HV,0.0012321043759584427,0.7288888888888889,small,30,0.3454380670836672,0.3452031941490533,0.006981924797097841
WFG7,2,IVFNSGAII,NSGAII,Best_HV,6.917864084243774e-06,0.8855555555555555,medium,30,0.34579969949022343,0.3455334237585082,7.05622136592865e-05
WFG7,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.5158484429121017,0.45666666666666667,negligible,30,20024.164155745188,20023.804035703353,0.6416651363052973
WFG7,3,IVFNSGAIII,NSGAIII,Final_IGD,0.5291051845997572,0.45444444444444443,negligible,30,0.22107502970860216,0.22108237909414624,0.6831484661920916
WFG7,3,IVFNSGAIII,NSGAIII,Best_IGD,0.6701805889606476,0.46555555555555556,negligible,30,0.22107502970860216,0.22108237909414624,0.7948653496975122
WFG7,3,IVFNSGAIII,NSGAIII,AUC_HV,0.6408254038542509,0.5388888888888889,negligible,30,49971.4618754612,49953.14012829437,0.7028407655175656
WFG7,3,IVFNSGAIII,NSGAIII,Final_HV,0.5561132747679949,0.44222222222222224,negligible,30,0.5585400499589875,0.5585790315842232,0.717598455923575
WFG7,3,IVFNSGAIII,NSGAIII,Best_HV,0.5561132747679949,0.44222222222222224,negligible,30,0.5585400499589875,0.5585790315842232,0.6673359297215938
WFG7,3,IVFNSGAII,NSGAII,AUC_IGD,0.15188691951334476,0.40444444444444444,negligible,30,25057.302178534504,25089.88728670938,0.2923106752898333
WFG7,3,IVFNSGAII,NSGAII,Final_IGD,0.23665234446525574,0.45666666666666667,negligible,30,0.27828097187607315,0.2795535451647546,0.42348314272729976
WFG7,3,IVFNSGAII,NSGAII,Best_IGD,0.5291051845997572,0.43333333333333335,negligible,30,0.2621227193503864,0.2622626067106224,0.6662806028293239
WFG7,3,IVFNSGAII,NSGAII,AUC_HV,7.910653948783875e-05,0.82,small,30,47031.2811254134,46917.61512267392,0.0004482703904310862
WFG7,3,IVFNSGAII,NSGAII,Final_HV,0.026228994131088257,0.6533333333333333,small,30,0.5240907005515445,0.5202037785283407,0.07868698239326477
WFG7,3,IVFNSGAII,NSGAII,Best_HV,0.05768792890012264,0.6811111111111111,small,30,0.5296372279582745,0.528012095765368,0.11537585780024529
WFG8,2,IVFNSGAIII,NSGAIII,AUC_IGD,0.06989291124045849,0.6555555555555556,small,30,9856.905496595538,9804.761906024207,0.15842393214503925
WFG8,2,IVFNSGAIII,NSGAIII,Final_IGD,0.07672121562063694,0.63,negligible,30,0.10638752069867895,0.10562551497033901,0.24454887479078025
WFG8,2,IVFNSGAIII,NSGAIII,Best_IGD,0.07672121562063694,0.6288888888888889,negligible,30,0.10638752069867895,0.10562551497033901,0.17390142207344372
WFG8,2,IVFNSGAIII,NSGAIII,AUC_HV,0.06989291124045849,0.3422222222222222,small,30,25983.86221074121,26007.151899815733,0.13978582248091698
WFG8,2,IVFNSGAIII,NSGAIII,Final_HV,0.049710121005773544,0.35555555555555557,negligible,30,0.29033939686100707,0.2907156034283732,0.12676080856472255
WFG8,2,IVFNSGAIII,NSGAIII,Best_HV,0.049710121005773544,0.35777777777777775,negligible,30,0.29033939686100707,0.2907156034283732,0.10347821107324288
WFG8,2,IVFNSGAII,NSGAII,AUC_IGD,0.15188691951334476,0.42777777777777776,negligible,30,9994.003830077025,10022.180927593521,0.2923106752898333
WFG8,2,IVFNSGAII,NSGAII,Final_IGD,0.8871948085725307,0.4633333333333333,negligible,30,0.1094443444705969,0.1095067985972716,0.9525670576252435
WFG8,2,IVFNSGAII,NSGAII,Best_IGD,0.685047073289752,0.45,negligible,30,0.1090008066379276,0.1095067985972716,0.8031586376500541
WFG8,2,IVFNSGAII,NSGAII,AUC_HV,0.2710056286305189,0.5811111111111111,negligible,30,25918.75589079417,25890.014741125837,0.3735482989231477
WFG8,2,IVFNSGAII,NSGAII,Final_HV,0.7765688337385654,0.5533333333333333,negligible,30,0.2889393042720053,0.28869690717100516,0.8426597983120604
WFG8,2,IVFNSGAII,NSGAII,Best_HV,0.685047073289752,0.5533333333333333,negligible,30,0.28901521560694854,0.2888440008110089,0.7355242260584706
WFG8,3,IVFNSGAIII,NSGAIII,AUC_IGD,0.935398668050766,0.5166666666666667,negligible,30,26028.685959789094,25988.66001496141,0.9735782055222258
