Grupo,Problema,M,instance,instance_label,Algoritmo,value,score,metric
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),IVFSPEA2,0.24290532712929452,1.0,HV
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),MFOSPEA2,0.24288778489926,0.9827070345510871,HV
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),MOEAD,0.241890912910614,0.0,HV
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),NSGAII,0.2426999477469825,0.7975389357424812,HV
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),NSGAIII,0.2428023494593215,0.8984855810607918,HV
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),SPEA2,0.24289076655570452,0.9856463234427602,HV
MaF,MaF7,M2,MaF7__M2,MaF7 (M2),SPEA2SDE,0.2425078243001465,0.6081454480546817,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),AGEMOEAII,0.2789180733812065,1.0,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),ARMOEA,0.2750984683021225,0.8232064968067018,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),IVFSPEA2,0.2777436096894865,0.9456390003329084,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),MFOSPEA2,0.276902536763818,0.9067092612915003,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),MOEAD,0.257313178347774,0.0,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),NSGAII,0.26868344034061753,0.5262817512072432,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),NSGAIII,0.26867771801985196,0.5260168889731656,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),SPEA2,0.2772091388360025,0.9209005856052761,HV
MaF,MaF7,M3,MaF7__M3,MaF7 (M3),SPEA2SDE,0.278122884292501,0.9631940313769171,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),AGEMOEAII,0.691509056477362,0.9685605590244808,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),ARMOEA,0.6643786884176335,0.20755994603300895,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),IVFSPEA2,0.687005351019738,0.8422326519927911,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),MFOSPEA2,0.6569789864539295,0.0,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),MOEAD,0.6793117772496571,0.6264296690683755,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),NSGAII,0.6926299013107255,1.0,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),NSGAIII,0.6684802761130155,0.32260854189253907,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),SPEA2,0.6850015372895415,0.7860261356033652,HV
WFG,WFG1,M2,WFG1__M2,WFG1 (M2),SPEA2SDE,0.682202917292786,0.707525485395732,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),AGEMOEAII,0.9485824687794765,1.0,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),ARMOEA,0.942569027418786,0.7569670195558325,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),IVFSPEA2,0.944996438691811,0.8550707443719512,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),MFOSPEA2,0.944055612287382,0.8170472846865128,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),MOEAD,0.923839154725144,0.0,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),NSGAII,0.930690803954949,0.27690911632774023,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),NSGAIII,0.9433982748692316,0.7904810204946173,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),SPEA2,0.944464064516462,0.833554864398072,HV
WFG,WFG1,M3,WFG1__M3,WFG1 (M3),SPEA2SDE,0.936875699680203,0.5268714177265331,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),AGEMOEAII,0.632652407467639,0.93729296411786,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),ARMOEA,0.6323722190029024,0.9100433319368225,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),IVFSPEA2,0.6324550480239455,0.9180988397160638,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),MFOSPEA2,0.6332971790372245,1.0,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),MOEAD,0.6230148947526124,0.0,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),NSGAII,0.6329053971809016,0.9618973911362034,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),NSGAIII,0.6323604580848134,0.9088995279178492,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),SPEA2,0.633176855983451,0.98829802304206,HV
WFG,WFG2,M2,WFG2__M2,WFG2 (M2),SPEA2SDE,0.632776469631818,0.9493585869644006,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),AGEMOEAII,0.9376787992446365,1.0,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),ARMOEA,0.930683742466649,0.6978176799811376,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),IVFSPEA2,0.9289398974405805,0.6224846051462053,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),MFOSPEA2,0.9303048900589506,0.6814514798005615,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),MOEAD,0.9145303345113229,0.0,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),NSGAII,0.9201924462970941,0.24459988388010234,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),NSGAIII,0.9309358149365635,0.7087070617530432,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),SPEA2,0.9304412996350679,0.6873442928958969,HV
WFG,WFG2,M3,WFG2__M3,WFG2 (M3),SPEA2SDE,0.930207418584297,0.6772407696832171,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),AGEMOEAII,0.5813140177259819,0.49801951318754767,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),ARMOEA,0.5821460779345005,0.9420570957240062,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),IVFSPEA2,0.581026566234493,0.3446180356616779,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),MFOSPEA2,0.5818045712464085,0.7598085004325927,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),MOEAD,0.580380803429971,0.0,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),NSGAII,0.5805424781775995,0.08627941026284115,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),NSGAIII,0.5822546542958495,1.0,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),SPEA2,0.5817211919712375,0.7153122832099379,HV
WFG,WFG3,M2,WFG3__M2,WFG3 (M2),SPEA2SDE,0.581077714412612,0.37191379278429176,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),AGEMOEAII,0.4045968869295795,1.0,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),ARMOEA,0.38078103296516397,0.40739135138944527,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),IVFSPEA2,0.39581078182158147,0.7813758061171926,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MFOSPEA2,0.384089353409583,0.48971211598042624,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),MOEAD,0.3644087222440745,0.0,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),NSGAII,0.40110109022454754,0.9130142734213282,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),NSGAIII,0.385952691659701,0.5360774642042041,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),SPEA2,0.38912865746416503,0.6151048552114265,HV
WFG,WFG3,M3,WFG3__M3,WFG3 (M3),SPEA2SDE,0.3995163791891295,0.873581991608529,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),AGEMOEAII,0.347245567081494,0.9763511989934031,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),ARMOEA,0.34719319642473845,0.9524009761431411,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),IVFSPEA2,0.347297278635409,1.0,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),MFOSPEA2,0.3470696866602005,0.8959173158622684,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),MOEAD,0.3451106327288975,0.0,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),NSGAII,0.3465030671146015,0.6367900635203583,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),NSGAIII,0.347212739945144,0.9613386465484708,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),SPEA2,0.3471097303850065,0.914230168751133,HV
WFG,WFG4,M2,WFG4__M2,WFG4 (M2),SPEA2SDE,0.3470067696328305,0.8671440118798383,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),AGEMOEAII,0.5576291610184255,0.9588608916775114,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),ARMOEA,0.5590802770589475,0.999343572002885,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),IVFSPEA2,0.5510334848235675,0.7748572396814429,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),MFOSPEA2,0.5414574861712644,0.5077096915791172,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),MOEAD,0.5449711318096124,0.6057320338190406,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),NSGAII,0.5232584521286214,0.0,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),NSGAIII,0.559103806953421,1.0,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),SPEA2,0.5432103744836194,0.5566110993325774,HV
WFG,WFG4,M3,WFG4__M3,WFG4 (M3),SPEA2SDE,0.554982100501064,0.8850142097211048,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),AGEMOEAII,0.3134982427384575,0.9895591894842202,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),ARMOEA,0.31321201438400303,0.9454107583878234,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),IVFSPEA2,0.3135659338418305,1.0,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),MFOSPEA2,0.3134283539197375,0.9787793989790161,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),MOEAD,0.30708261501608347,0.0,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),NSGAII,0.3128129749978565,0.8838621292255718,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),NSGAIII,0.313377065966677,0.9708686430160676,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),SPEA2,0.313452315289801,0.9824752483900214,HV
WFG,WFG5,M2,WFG5__M2,WFG5 (M2),SPEA2SDE,0.3131549303502915,0.9366060034088114,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),AGEMOEAII,0.514882864010911,0.8566654304513251,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),ARMOEA,0.5183997664037929,0.9989362885343124,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),IVFSPEA2,0.516391518706142,0.9176957275889018,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),MFOSPEA2,0.51349727359176,0.8006135086569763,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),MOEAD,0.498514120144631,0.19449316194888555,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),NSGAII,0.493706294593609,0.0,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),NSGAIII,0.5184260611028579,1.0,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),SPEA2,0.5139178628566865,0.8176277982041342,HV
WFG,WFG5,M3,WFG5__M3,WFG5 (M3),SPEA2SDE,0.5173084109617541,0.9547871885972019,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),AGEMOEAII,0.305767489931729,0.8675895106176009,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),ARMOEA,0.3059042356389935,0.8927545230258644,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),IVFSPEA2,0.302691411403897,0.30150552984630585,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),MFOSPEA2,0.30105304197835847,0.0,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),MOEAD,0.30431716860424,0.600690059568443,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),NSGAII,0.303434579620316,0.4382691457705334,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),NSGAIII,0.30252458889308254,0.27080554928674955,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),SPEA2,0.3064870034263415,1.0,HV
WFG,WFG6,M2,WFG6__M2,WFG6 (M2),SPEA2SDE,0.303591574672314,0.46716060065126014,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),AGEMOEAII,0.508164069858284,1.0,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),ARMOEA,0.504679211469992,0.8955958971762483,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),IVFSPEA2,0.4990291296720945,0.7263231017673644,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),MFOSPEA2,0.49724769781338496,0.6729525557574952,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),MOEAD,0.4921441964940775,0.5200549578831459,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),NSGAII,0.4747855119851805,0.0,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),NSGAIII,0.5057768023952475,0.9284790112229447,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),SPEA2,0.49869327966191246,0.7162612527366524,HV
WFG,WFG6,M3,WFG6__M3,WFG6 (M3),SPEA2SDE,0.5048161678382606,0.8996990213672118,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),AGEMOEAII,0.34720318106658954,1.0,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),ARMOEA,0.34717111973896697,0.9893927554130234,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),IVFSPEA2,0.34665966781781754,0.8201828060941312,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),MFOSPEA2,0.3462863181028515,0.6966629135387347,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),MOEAD,0.344180593309734,0.0,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),NSGAII,0.34523271884281903,0.3480876711350085,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),NSGAIII,0.34717540719114703,0.9908112261159296,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),SPEA2,0.3462201542351035,0.6747731048481761,HV
WFG,WFG7,M2,WFG7__M2,WFG7 (M2),SPEA2SDE,0.34693759397471446,0.9121325456067585,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),AGEMOEAII,0.5580103748954865,0.9840066487552841,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),ARMOEA,0.5584137468949679,0.9947542080892651,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),IVFSPEA2,0.5488889153960861,0.740971863722224,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),MFOSPEA2,0.5426077335350721,0.5736142513307605,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),MOEAD,0.5322456652224634,0.29752432898683573,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),NSGAII,0.5210791315241265,0.0,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),NSGAIII,0.5586106293225165,1.0,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),SPEA2,0.5432260192143565,0.5900880324360535,HV
WFG,WFG7,M3,WFG7__M3,WFG7 (M3),SPEA2SDE,0.5563839207468735,0.9406709375787682,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),AGEMOEAII,0.2906358497172895,0.865997582302559,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),ARMOEA,0.2906517271770135,0.8742428108988708,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),IVFSPEA2,0.290047695316323,0.5605666399351368,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),MFOSPEA2,0.290335490066983,0.7100196096961932,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),MOEAD,0.28931354872533555,0.17932136700567394,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),NSGAII,0.2889682377677285,0.0,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),NSGAIII,0.2908938920462625,1.0,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),SPEA2,0.2899841049290185,0.5275438964378273,HV
WFG,WFG8,M2,WFG8__M2,WFG8 (M2),SPEA2SDE,0.290154828396558,0.6162012787325687,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),AGEMOEAII,0.466011930334848,0.623827705320429,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),ARMOEA,0.47882930479991803,0.9657868808152251,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),IVFSPEA2,0.462359355517,0.5263793958754475,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),MFOSPEA2,0.458261012318901,0.4170382773229751,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),MOEAD,0.4662627620650305,0.6305197319811843,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),NSGAII,0.4426295096432325,0.0,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),NSGAIII,0.4740588489828735,0.8385142367665912,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),SPEA2,0.4592711039806905,0.44398686283719413,HV
WFG,WFG8,M3,WFG8__M3,WFG8 (M3),SPEA2SDE,0.48011168700117,1.0,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),AGEMOEAII,0.343736389187294,1.0,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),ARMOEA,0.3424998309315965,0.9109450446600238,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),IVFSPEA2,0.3418833889563915,0.8665498757962579,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),MFOSPEA2,0.3432846429304715,0.967465954360851,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),MOEAD,0.329851050061843,0.0,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),NSGAII,0.3425426829546395,0.9140311790825132,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),NSGAIII,0.343549111339699,0.9865125478101063,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),SPEA2,0.343014686115911,0.9480240947043105,HV
WFG,WFG9,M2,WFG9__M2,WFG9 (M2),SPEA2SDE,0.34334682706458397,0.9719443566202877,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),AGEMOEAII,0.5420650293511236,0.9195357501315654,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),ARMOEA,0.538115443589076,0.824120003750607,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),IVFSPEA2,0.5350352986286355,0.7497085722566823,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),MFOSPEA2,0.5155462149922185,0.278883130429682,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),MOEAD,0.508005700581706,0.09671622637379065,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),NSGAII,0.5040022834819775,0.0,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),NSGAIII,0.538315658327459,0.828956875222762,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),SPEA2,0.51438405113702,0.25080708946196983,HV
WFG,WFG9,M3,WFG9__M3,WFG9 (M3),SPEA2SDE,0.5453957212724061,1.0,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),AGEMOEAII,0.719800487938733,0.4662014560597053,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),ARMOEA,0.72030506777242,0.902308520483297,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),IVFSPEA2,0.7204180977013259,1.0,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),MFOSPEA2,0.7203402162667241,0.9326872745406201,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),MOEAD,0.719396967902519,0.11744011705907391,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),NSGAII,0.7192610886206454,0.0,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),NSGAIII,0.7203053993034976,0.9025950619488107,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),SPEA2,0.7202911439416875,0.8902741890635988,HV
ZDT,ZDT1,M2,ZDT1__M2,ZDT1 (M2),SPEA2SDE,0.7196721740614795,0.35530009893469583,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),AGEMOEAII,0.4443019676399605,0.30488316456502795,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),ARMOEA,0.4450335624807795,0.9998155350452382,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),IVFSPEA2,0.4450228696866305,0.9896585897383183,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),MFOSPEA2,0.444965370732054,0.935041084837299,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),MOEAD,0.4444664868603505,0.46115782020255963,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),NSGAII,0.44398099978794603,0.0,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),NSGAIII,0.44503375667753153,1.0,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),SPEA2,0.4449575884289415,0.9276487768985161,HV
ZDT,ZDT2,M2,ZDT2__M2,ZDT2 (M2),SPEA2SDE,0.44464688051776846,0.6325113959449893,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),AGEMOEAII,0.599464434652949,0.9289302429123398,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),ARMOEA,0.598676817908699,0.6711499176599234,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),IVFSPEA2,0.5996815797381575,1.0,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),MFOSPEA2,0.5996357941567085,0.9850147649044405,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),MOEAD,0.596626200149049,0.0,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),NSGAII,0.5994040693466356,0.9091731866930229,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),NSGAIII,0.59877534265392,0.7033962367661305,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),SPEA2,0.5996167522761605,0.978782517816092,HV
ZDT,ZDT3,M2,ZDT3__M2,ZDT3 (M2),SPEA2SDE,0.5994605707256695,0.9276656120647548,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),AGEMOEAII,0.719746402273838,0.7714412812283967,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),ARMOEA,0.7200838457528664,0.8631373501391809,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),IVFSPEA2,0.7205875032080515,1.0,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MFOSPEA2,0.7204131133835965,0.9526117339513808,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),MOEAD,0.7169074819919105,0.0,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),NSGAII,0.7196152430791135,0.735800401184221,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),NSGAIII,0.720130557940304,0.8758308061531527,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),SPEA2,0.7203773790725575,0.9429013793256394,HV
ZDT,ZDT4,M2,ZDT4__M2,ZDT4 (M2),SPEA2SDE,0.7194413518086256,0.6885476109760461,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),AGEMOEAII,0.38839021625810155,0.6032137654967893,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),ARMOEA,0.38895557758853,0.9998080289122643,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),IVFSPEA2,0.3889294785963745,0.9814998956659522,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),MFOSPEA2,0.38891242552176897,0.9695373662212425,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),MOEAD,0.3875303103833745,0.0,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),NSGAII,0.3882858225686525,0.5299828313243236,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),NSGAIII,0.388955851251161,1.0,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),SPEA2,0.388905803494204,0.9648920924766573,HV
ZDT,ZDT6,M2,ZDT6__M2,ZDT6 (M2),SPEA2SDE,0.388554827217492,0.7186863998563098,HV
