algo,problem,M,metric,median,ci_low,ci_high,n_valid
IVFSPEA2,WFG6,3,Final_HV,0.49934905223058673,0.4929287529950519,0.5058907391586208,30
IVFSPEA2,WFG6,3,Best_IGD,0.2346174122241953,0.22837337306359518,0.23991411017108333,30
IVFSPEA2,WFG6,3,Best_HV,0.49999764049263584,0.49437482912462544,0.507099435883109,30
IVFSPEA2,WFG6,3,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG6,3,TTT_igd_x1.0,60000.0,50000.0,80000.0,30
IVFSPEA2,WFG7,2,AUC_IGD,1196.724554984505,1193.140005231632,1198.8162859614336,30
IVFSPEA2,WFG7,2,AUC_HV,31192.260575798755,31187.239956871075,31194.60458716684,30
IVFSPEA2,WFG7,2,Final_IGD,0.0132015224676102,0.01310408579712665,0.01332945963699955,30
IVFSPEA2,WFG7,2,Final_HV,0.34666005315357395,0.34658212622479667,0.3467409019595251,30
IVFSPEA2,WFG7,2,Best_IGD,0.012940305502040651,0.01286732606147965,0.01297162440590925,30
IVFSPEA2,WFG7,2,Best_HV,0.3469142990512496,0.3468842034147386,0.3469396287362971,30
IVFSPEA2,WFG7,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,2,TTT_igd_x1.0,50000.0,50000.0,60000.0,30
IVFSPEA2,WFG7,3,AUC_IGD,19285.07209201116,19249.945229339777,19295.83789886791,30
IVFSPEA2,WFG7,3,AUC_HV,49397.89936592072,49381.71243962215,49431.13159819202,30
IVFSPEA2,WFG7,3,Final_IGD,0.21344262721112695,0.21269927621615214,0.21562828473523749,30
IVFSPEA2,WFG7,3,Final_HV,0.5495404651578604,0.5484604183542677,0.5500106734355239,30
IVFSPEA2,WFG7,3,Best_IGD,0.2105540758902715,0.21004719193990923,0.21106417850834835,30
IVFSPEA2,WFG7,3,Best_HV,0.5514337977342627,0.5511737867093165,0.5519678253808921,30
IVFSPEA2,WFG7,3,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG7,3,TTT_igd_x1.0,70000.0,55000.0,70000.0,30
IVFSPEA2,WFG8,2,AUC_IGD,9830.887060315614,9785.479555581926,9900.600012304301,30
IVFSPEA2,WFG8,2,AUC_HV,26006.994413213495,25984.19745381298,26028.794637269617,30
IVFSPEA2,WFG8,2,Final_IGD,0.10726197821609984,0.1066182620149061,0.1077991836383206,30
IVFSPEA2,WFG8,2,Final_HV,0.29018513637283927,0.28982573433444103,0.29056538222736583,30
IVFSPEA2,WFG8,2,Best_IGD,0.10726197821609984,0.1066182620149061,0.10761152207481639,30
IVFSPEA2,WFG8,2,Best_HV,0.2902530869021821,0.28988124894467737,0.29056860949300756,30
IVFSPEA2,WFG8,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,2,TTT_igd_x1.0,100000.0,95000.0,100000.0,30
IVFSPEA2,WFG8,3,AUC_IGD,26617.706217543855,26544.67802837662,26699.289205127425,30
IVFSPEA2,WFG8,3,AUC_HV,41456.2382584561,41377.3569684258,41493.88966768702,30
IVFSPEA2,WFG8,3,Final_IGD,0.2914980644336319,0.2902079416512052,0.2936996256778013,30
IVFSPEA2,WFG8,3,Final_HV,0.4624211707284801,0.46145281846685593,0.4636938171839265,30
IVFSPEA2,WFG8,3,Best_IGD,0.2882370902641261,0.2861454638047829,0.2899630900992436,30
IVFSPEA2,WFG8,3,Best_HV,0.4652594564965772,0.46429271132108263,0.4657101785888814,30
IVFSPEA2,WFG8,3,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG8,3,TTT_igd_x1.0,70000.0,55000.0,80000.0,30
IVFSPEA2,WFG9,2,AUC_IGD,1650.4006547402605,1514.6597760288134,1747.6876975379919,30
IVFSPEA2,WFG9,2,AUC_HV,30677.26643435765,30607.254771815464,30791.21121390072,30
IVFSPEA2,WFG9,2,Final_IGD,0.0177241345620408,0.0160975519083651,0.0185798544752394,30
IVFSPEA2,WFG9,2,Final_HV,0.34133489368079184,0.34053650131143454,0.34266553363560454,30
IVFSPEA2,WFG9,2,Best_IGD,0.0174799677897917,0.01596141522046015,0.01842006935790365,30
IVFSPEA2,WFG9,2,Best_HV,0.3415159936322525,0.3406446370286277,0.3427821516442503,30
IVFSPEA2,WFG9,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFSPEA2,WFG9,2,TTT_igd_x1.0,90000.0,85000.0,95000.0,30
IVFSPEA2,WFG9,3,AUC_IGD,19306.60187323476,19184.68417525741,19421.65670387471,30
IVFSPEA2,WFG9,3,AUC_HV,47146.913544535564,46905.9958810808,47301.583047355714,30
IVFSPEA2,WFG9,3,Final_IGD,0.21117155526822878,0.2096261381738091,0.21257307232732364,30
IVFSPEA2,WFG9,3,Final_HV,0.5339513288554496,0.5278163304221973,0.535729483820713,30
IVFSPEA2,WFG9,3,Best_IGD,0.20872123735671572,0.20793423059245747,0.2102100259357717,30
IVFSPEA2,WFG9,3,Best_HV,0.5349005765075121,0.5310264575588228,0.5362584753662972,30
IVFSPEA2,WFG9,3,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
IVFSPEA2,WFG9,3,TTT_igd_x1.0,90000.0,75000.0,90000.0,30
IVFSPEA2,ZDT1,2,AUC_IGD,398.9824666875045,391.3416023406152,407.0541389987706,30
IVFSPEA2,ZDT1,2,AUC_HV,64751.21711655149,64740.38979897969,64764.789675469874,30
IVFSPEA2,ZDT1,2,Final_IGD,0.0038799710958828497,0.00385410532091215,0.0039189454019285,30
IVFSPEA2,ZDT1,2,Final_HV,0.7204265407297121,0.7203920310854093,0.7204863102902044,30
IVFSPEA2,ZDT1,2,Best_IGD,0.0038189159647818,0.00380863979725065,0.0038288326143512998,30
IVFSPEA2,ZDT1,2,Best_HV,0.7205187270312803,0.7205090612930375,0.7205449726037503,30
IVFSPEA2,ZDT1,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x3,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT1,2,TTT_igd_x1.0,55000.0,50000.0,85000.0,30
IVFSPEA2,ZDT2,2,AUC_IGD,409.0649108194748,397.609212412102,414.454124714727,30
IVFSPEA2,ZDT2,2,AUC_HV,39949.33645141462,39934.49854905566,39960.01047757863,30
IVFSPEA2,ZDT2,2,Final_IGD,0.0038875277130227,0.0038654284899180998,0.00390248592189475,30
IVFSPEA2,ZDT2,2,Final_HV,0.44503226821729686,0.4449798976321576,0.4450706120089408,30
IVFSPEA2,ZDT2,2,Best_IGD,0.00382014788709965,0.00381323626982715,0.0038365132314573,30
IVFSPEA2,ZDT2,2,Best_HV,0.4451208487753351,0.44511591052442584,0.44513130055940836,30
IVFSPEA2,ZDT2,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x3,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT2,2,TTT_igd_x1.0,80000.0,65000.0,80000.0,30
IVFSPEA2,ZDT3,2,AUC_IGD,472.1986724829933,464.96623202231825,476.2275496118557,30
IVFSPEA2,ZDT3,2,AUC_HV,53925.95381188413,53919.72040883354,53932.07115997494,30
IVFSPEA2,ZDT3,2,Final_IGD,0.0048462313321825,0.00479377898216975,0.004885268122962,30
IVFSPEA2,ZDT3,2,Final_HV,0.5996757779295967,0.5996544837616034,0.5996960440456771,30
IVFSPEA2,ZDT3,2,Best_IGD,0.00472451951273145,0.00470002053404905,0.004756548197339,30
IVFSPEA2,ZDT3,2,Best_HV,0.599726126208399,0.5997183558434278,0.5997393054759563,30
IVFSPEA2,ZDT3,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT3,2,TTT_igd_x1.0,60000.0,50000.0,70000.0,30
IVFSPEA2,ZDT4,2,AUC_IGD,488.7242825330177,455.440553178644,631.4136677723014,30
IVFSPEA2,ZDT4,2,AUC_HV,64621.8965793066,64459.073382700044,64669.64214186651,30
IVFSPEA2,ZDT4,2,Final_IGD,0.0037962486319822,0.00379400716606365,0.0038067655723265,30
IVFSPEA2,ZDT4,2,Final_HV,0.7206011929836668,0.7205776989807093,0.7206147957565305,30
IVFSPEA2,ZDT4,2,Best_IGD,0.0037705585312677497,0.0037547308317845,0.0037766968862719503,30
IVFSPEA2,ZDT4,2,Best_HV,0.7206258867847251,0.7206121678986268,0.7206326219240574,30
IVFSPEA2,ZDT4,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x10,10000.0,10000.0,20000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x3,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x1.2,30000.0,30000.0,30000.0,30
IVFSPEA2,ZDT4,2,TTT_igd_x1.0,80000.0,70000.0,90000.0,30
IVFSPEA2,ZDT6,2,AUC_IGD,370.91765268780944,350.46635464271003,414.23103601798476,30
IVFSPEA2,ZDT6,2,AUC_HV,34859.210389109096,34804.01961729892,34891.66329993059,30
IVFSPEA2,ZDT6,2,Final_IGD,0.00306277544330165,0.0030586995667259,0.0030741948281564502,30
IVFSPEA2,ZDT6,2,Final_HV,0.3889291491178166,0.38892409297502817,0.3889374098190921,30
IVFSPEA2,ZDT6,2,Best_IGD,0.00303919300097285,0.0030356810801694,0.0030429400828761,30
IVFSPEA2,ZDT6,2,Best_HV,0.3889507752964517,0.3889437926738266,0.3889534323513298,30
IVFSPEA2,ZDT6,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x10,10000.0,10000.0,15000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x3,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
IVFSPEA2,ZDT6,2,TTT_igd_x1.0,65000.0,50000.0,70000.0,30
NSGAII,DTLZ1,2,AUC_IGD,281.1186305756615,241.76240193902225,307.69503839628555,30
NSGAII,DTLZ1,2,AUC_HV,52060.24047277424,51983.24525174318,52188.282381809804,30
NSGAII,DTLZ1,2,Final_IGD,0.0022238075249268,0.002183710436759,0.00225827271560085,30
NSGAII,DTLZ1,2,Final_HV,0.5814449342774568,0.581367306594587,0.5815447345775058,30
NSGAII,DTLZ1,2,Best_IGD,0.0021286006321426503,0.0020988499287457,0.0021463063395325,30
NSGAII,DTLZ1,2,Best_HV,0.5816381051265247,0.581570710068938,0.5816781253355165,30
NSGAII,DTLZ1,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
NSGAII,DTLZ1,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
NSGAII,DTLZ1,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
NSGAII,DTLZ1,2,TTT_igd_x10,10000.0,10000.0,20000.0,30
NSGAII,DTLZ1,2,TTT_igd_x5,20000.0,15000.0,20000.0,30
NSGAII,DTLZ1,2,TTT_igd_x3,20000.0,20000.0,20000.0,30
NSGAII,DTLZ1,2,TTT_igd_x2,20000.0,20000.0,20000.0,30
NSGAII,DTLZ1,2,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
NSGAII,DTLZ1,2,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
NSGAII,DTLZ1,2,TTT_igd_x1.0,70000.0,60000.0,80000.0,30
NSGAII,DTLZ1,3,AUC_IGD,2680.3805240792703,2586.866351866579,3761.891099081075,30
NSGAII,DTLZ1,3,AUC_HV,73358.33354505856,70760.48595732858,73602.25140936198,30
NSGAII,DTLZ1,3,Final_IGD,0.0262598515356135,0.0258855261477158,0.02688666354859345,30
NSGAII,DTLZ1,3,Final_HV,0.8258250083460922,0.8245970624822988,0.8263987220958664,30
NSGAII,DTLZ1,3,Best_IGD,0.0253886843547493,0.025144806989998297,0.02558494298775915,30
NSGAII,DTLZ1,3,Best_HV,0.828557802666105,0.82769294620558,0.8294980476949495,30
NSGAII,DTLZ1,3,TTT_igd_x100,10000.0,10000.0,10000.0,30
NSGAII,DTLZ1,3,TTT_igd_x50,10000.0,10000.0,10000.0,30
NSGAII,DTLZ1,3,TTT_igd_x20,10000.0,10000.0,10000.0,30
NSGAII,DTLZ1,3,TTT_igd_x10,10000.0,10000.0,20000.0,30
NSGAII,DTLZ1,3,TTT_igd_x5,10000.0,10000.0,20000.0,30
NSGAII,DTLZ1,3,TTT_igd_x3,10000.0,10000.0,20000.0,30
NSGAII,DTLZ1,3,TTT_igd_x2,20000.0,10000.0,20000.0,30
NSGAII,DTLZ1,3,TTT_igd_x1.5,20000.0,20000.0,20000.0,30
NSGAII,DTLZ1,3,TTT_igd_x1.2,20000.0,20000.0,20000.0,30
NSGAII,DTLZ1,3,TTT_igd_x1.0,80000.0,70000.0,100000.0,30
NSGAII,DTLZ2,2,AUC_IGD,458.3951640709285,457.1197987763128,459.83385205874345,30
NSGAII,DTLZ2,2,AUC_HV,31188.399032976868,31186.133123006854,31191.35184910908,30
NSGAII,DTLZ2,2,Final_IGD,0.00516822718336565,0.005046096267325001,0.00525068396829535,30
NSGAII,DTLZ2,2,Final_HV,0.34650945029598784,0.34647203654240344,0.3466392480592516,30
NSGAII,DTLZ2,2,Best_IGD,0.00484776029816825,0.004791462064932099,0.00487005115559885,30
NSGAII,DTLZ2,2,Best_HV,0.3468104342035103,0.34678497648428214,0.3468636275841682,30
NSGAII,DTLZ2,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,2,TTT_igd_x1.0,60000.0,45000.0,75000.0,30
NSGAII,DTLZ2,3,AUC_IGD,6225.591424399947,6202.330507034338,6248.6866037194595,30
NSGAII,DTLZ2,3,AUC_HV,47866.590664408024,47791.64733208049,47924.13860532908,30
NSGAII,DTLZ2,3,Final_IGD,0.06999864965719016,0.06886560750428,0.0710410633719845,30
NSGAII,DTLZ2,3,Final_HV,0.5323494994806837,0.5286991122261377,0.5328578061583297,30
NSGAII,DTLZ2,3,Best_IGD,0.0655270823773597,0.06510967115292775,0.06618739793083475,30
NSGAII,DTLZ2,3,Best_HV,0.538288936160165,0.5379550611829929,0.5389807151781421,30
NSGAII,DTLZ2,3,TTT_igd_x100,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x50,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x20,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x10,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x5,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x3,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x2,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
NSGAII,DTLZ2,3,TTT_igd_x1.0,65000.0,40000.0,70000.0,30
NSGAII,DTLZ3,2,AUC_IGD,37835.534654470874,31173.689166754,47982.29064539574,30
NSGAII,DTLZ3,2,AUC_HV,25787.60732000437,25496.93804764461,27316.59256772649,30
NSGAII,DTLZ3,2,Final_IGD,0.005257913348330451,0.00516495768194325,0.00542794884423075,30
NSGAII,DTLZ3,2,Final_HV,0.34565181408578033,0.3453288481311782,0.34599371420784364,30
NSGAII,DTLZ3,2,Best_IGD,0.00520391179611095,0.0049587896074619504,0.0053574914833301995,30
NSGAII,DTLZ3,2,Best_HV,0.34565181408578033,0.345318303070465,0.3460382699829452,30
NSGAII,DTLZ3,2,TTT_igd_x100,25000.0,20000.0,30000.0,30
NSGAII,DTLZ3,2,TTT_igd_x50,30000.0,20000.0,30000.0,30
NSGAII,DTLZ3,2,TTT_igd_x20,30000.0,30000.0,30000.0,30
NSGAII,DTLZ3,2,TTT_igd_x10,30000.0,30000.0,30000.0,30
NSGAII,DTLZ3,2,TTT_igd_x5,30000.0,30000.0,30000.0,30
NSGAII,DTLZ3,2,TTT_igd_x3,40000.0,30000.0,40000.0,30
NSGAII,DTLZ3,2,TTT_igd_x2,40000.0,40000.0,50000.0,30
NSGAII,DTLZ3,2,TTT_igd_x1.5,50000.0,40000.0,60000.0,30
NSGAII,DTLZ3,2,TTT_igd_x1.2,65000.0,60000.0,70000.0,30
NSGAII,DTLZ3,2,TTT_igd_x1.0,100000.0,90000.0,100000.0,30
NSGAII,DTLZ3,3,AUC_IGD,66515.15086077478,51261.82354770603,75496.33022702084,30
NSGAII,DTLZ3,3,AUC_HV,37167.452832231575,33714.03731391366,38468.41738106046,30
NSGAII,DTLZ3,3,Final_IGD,0.06868937540747405,0.0677314195998041,0.07025905041078526,30
NSGAII,DTLZ3,3,Final_HV,0.5317493781125406,0.5275392227270438,0.5353413275443462,30
NSGAII,DTLZ3,3,Best_IGD,0.06649171864431219,0.0655697519484425,0.06722321851140994,30
NSGAII,DTLZ3,3,Best_HV,0.5341589256973767,0.5320046826681909,0.5366826401526019,30
NSGAII,DTLZ3,3,TTT_igd_x100,20000.0,15000.0,20000.0,30
NSGAII,DTLZ3,3,TTT_igd_x50,20000.0,20000.0,20000.0,30
NSGAII,DTLZ3,3,TTT_igd_x20,30000.0,20000.0,30000.0,30
NSGAII,DTLZ3,3,TTT_igd_x10,30000.0,30000.0,40000.0,30
NSGAII,DTLZ3,3,TTT_igd_x5,30000.0,30000.0,40000.0,30
NSGAII,DTLZ3,3,TTT_igd_x3,30000.0,30000.0,40000.0,30
NSGAII,DTLZ3,3,TTT_igd_x2,35000.0,30000.0,40000.0,30
NSGAII,DTLZ3,3,TTT_igd_x1.5,40000.0,30000.0,40000.0,30
NSGAII,DTLZ3,3,TTT_igd_x1.2,50000.0,40000.0,50000.0,30
NSGAII,DTLZ3,3,TTT_igd_x1.0,80000.0,80000.0,90000.0,30
NSGAII,DTLZ4,2,AUC_IGD,461.3678395397752,458.7023967759952,468.3272754580645,30
NSGAII,DTLZ4,2,AUC_HV,31186.222478224823,31182.56168838829,31191.141240026638,30
NSGAII,DTLZ4,2,Final_IGD,0.00514155180241185,0.00508234109712425,0.0053225074639382,30
NSGAII,DTLZ4,2,Final_HV,0.3464929320895054,0.34635198827004987,0.3465874736679563,30
NSGAII,DTLZ4,2,Best_IGD,0.00491856889675925,0.00483879164557265,0.0049580848428294,30
NSGAII,DTLZ4,2,Best_HV,0.3467536228051452,0.34666586247480996,0.3468051684642016,30
NSGAII,DTLZ4,2,TTT_igd_x100,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x50,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x20,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x10,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x5,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x3,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x2,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x1.5,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x1.2,10000.0,10000.0,10000.0,30
NSGAII,DTLZ4,2,TTT_igd_x1.0,75000.0,60000.0,90000.0,30
NSGAII,DTLZ4,3,AUC_IGD,6117.178001662987,6090.945558467912,6167.362187118543,30
