algo,problem,M,run,n_checkpoints,fe_min,fe_max,AUC_IGD,AUC_HV,Final_IGD,Final_HV,Best_IGD,Best_HV,TTT_igd_x100,TTT_igd_x50,TTT_igd_x20,TTT_igd_x10,TTT_igd_x5,TTT_igd_x3,TTT_igd_x2,TTT_igd_x1.5,TTT_igd_x1.2,TTT_igd_x1.0
NSGAII,DTLZ4,2,4011,10,10000.0,100000.0,455.07812868100706,31181.622074443338,0.0052165237025728,0.346561023624823,0.0048611444986777,0.3466762541056727,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ4,2,4012,10,10000.0,100000.0,453.0582455168985,31196.033589534974,0.0050459916747413,0.3464827467538794,0.0048153880725247,0.346932804972713,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ4,2,4013,10,10000.0,100000.0,461.360738705734,31190.136061606936,0.0051469556570011,0.3464354566530525,0.0048013811871559,0.346752720410991,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ4,2,4014,10,10000.0,100000.0,66788.2217859305,8181.814957660117,0.7420913388511912,0.0909090901822488,0.7420913388511912,0.0909090901822488,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,2,4015,10,10000.0,100000.0,66788.22456873069,8181.808140826546,0.742091339290427,0.0909090891060884,0.742091339290427,0.0909090891060884,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,2,4016,10,10000.0,100000.0,467.91216449058896,31192.836503027487,0.0049725787326532,0.3464975440931792,0.0047168035402591,0.3468011514208676,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ4,2,4017,10,10000.0,100000.0,451.66725571678853,31193.517200431383,0.0050471844430709,0.3463931169792881,0.0047780361212226,0.3469560321065204,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ4,2,4018,10,10000.0,100000.0,468.74238642554,31186.700907481874,0.0051361479478226,0.3466201661177327,0.0049300897686081,0.3467661032041071,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ4,2,4019,10,10000.0,100000.0,458.41725827412904,31184.16651474222,0.0050702743457172,0.346656738438797,0.0049501587309504,0.3467545251992995,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ4,2,4020,10,10000.0,100000.0,462.00943842569603,31183.501302333243,0.0051739277109116,0.3466525291819194,0.0048680796785143,0.3467361147868835,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ4,2,4021,10,10000.0,100000.0,461.345150159775,31196.18417676092,0.005977583711244,0.3464998188357123,0.0049505566216232,0.3468376415092024,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ4,2,4022,10,10000.0,100000.0,66788.22470599046,8181.8078047054605,0.7420913400518407,0.0909090872405653,0.7420913400518407,0.0909090872405653,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ4,2,4023,10,10000.0,100000.0,446.534257778542,31199.84209692161,0.0049381948404046,0.3464844910216913,0.0047525854316538,0.3469204251361614,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ4,2,4024,10,10000.0,100000.0,66788.22429502169,8181.808811154647,0.7420913415961811,0.0909090834568209,0.7420913415961811,0.0909090834568209,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,2,4025,10,10000.0,100000.0,66788.22558442657,8181.805652784698,0.742091339690383,0.090909088126165,0.742091339690383,0.090909088126165,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,2,4026,10,10000.0,100000.0,454.5056606220645,31185.558889005224,0.0051318717208136,0.3465462593933372,0.0048164387924676,0.3466467533815514,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ4,2,4027,10,10000.0,100000.0,462.98190895232557,31191.016255212435,0.00473493013971,0.3469296732850136,0.00473493013971,0.3469296732850136,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,2,4028,10,10000.0,100000.0,461.3749403738165,31198.163564896346,0.0052464009229978,0.3464883200858316,0.0049415627282271,0.3468963256646921,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NSGAII,DTLZ4,2,4029,10,10000.0,100000.0,454.31059468412553,31196.415275155046,0.0051227123855261,0.3460719437834126,0.0048809304267095,0.3468927713446634,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ4,2,4030,10,10000.0,100000.0,460.34681405387147,31185.744048967772,0.0053225074639382,0.3467035081342338,0.0049070480249104,0.3467035081342338,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ4,3,4001,10,10000.0,100000.0,6198.867822260737,47904.028488191914,0.0748684385893124,0.5243145016628021,0.0658049122195131,0.5374736461481727,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ4,3,4002,10,10000.0,100000.0,6151.741732862192,48000.17376463649,0.0660615298122386,0.5395063765146525,0.0640865126117611,0.5395063765146525,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NSGAII,DTLZ4,3,4003,10,10000.0,100000.0,6083.862459986357,48042.40693905208,0.065945468546463,0.5350069713532548,0.0642094176446844,0.5408032700483147,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ4,3,4004,10,10000.0,100000.0,6128.912715677769,47988.09311715152,0.0686865563826159,0.5338939133322557,0.0638516633177191,0.5389132012516313,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ4,3,4005,10,10000.0,100000.0,6094.859983041621,48064.642345225446,0.069136917412153,0.5404699964661073,0.0655613334522994,0.5404699964661073,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ4,3,4006,10,10000.0,100000.0,8387.463817670021,47157.34895035213,0.0687045548101079,0.5381714525038666,0.0649955504646957,0.5425780731818374,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,20000.0,20000.0,20000.0,50000.0
NSGAII,DTLZ4,3,4007,10,10000.0,100000.0,85133.24768821611,8181.809808701436,0.945924926821356,0.0909090891549931,0.945924926821356,0.0909090891549931,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,3,4008,10,10000.0,100000.0,6074.462871033511,48167.68418486857,0.0643270062739268,0.5344974443664618,0.0638549344477661,0.5406329542040782,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ4,3,4009,10,10000.0,100000.0,6084.288939517091,48234.681532955205,0.067035643138729,0.5353105823339971,0.0615918618039433,0.5420190954490264,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ4,3,4010,10,10000.0,100000.0,6279.643031817363,47948.89255668505,0.0664618382405786,0.5348457359708733,0.0664618382405786,0.5383635962042834,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,3,4011,10,10000.0,100000.0,6057.817399635318,48095.18222475166,0.0737897464773909,0.5329878424531499,0.063548020545759,0.5452524384206956,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ4,3,4012,10,10000.0,100000.0,6094.27632700366,48356.79249582141,0.0677873149758319,0.5372468937033547,0.065018512902143,0.541785188453827,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ4,3,4013,10,10000.0,100000.0,6131.680648396586,48016.29446838167,0.0670825742878596,0.5381964052983621,0.0641743306797067,0.5381964052983621,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ4,3,4014,10,10000.0,100000.0,6084.552727172925,48128.42912684488,0.0662414870971459,0.533911725700964,0.0638624928068421,0.5425490613117789,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ4,3,4015,10,10000.0,100000.0,6165.980562003394,47932.739136822805,0.066032027438382,0.5386404079132519,0.066032027438382,0.5386404079132519,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,3,4016,10,10000.0,100000.0,8537.86229705123,47009.06037690687,0.0684457699306892,0.5375617655987639,0.0664901667154647,0.5392121705080337,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0,20000.0,20000.0,20000.0,50000.0
NSGAII,DTLZ4,3,4017,10,10000.0,100000.0,6024.0833410527075,48329.522426560994,0.0659309627411597,0.5355866751708398,0.0636729928604826,0.5420375411803342,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
NSGAII,DTLZ4,3,4018,10,10000.0,100000.0,6067.713362544383,48145.12778677872,0.0672720895535957,0.5374114661547118,0.0640354095829916,0.5399052279675467,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ4,3,4019,10,10000.0,100000.0,6117.8491479760505,48096.06614256704,0.067243173405653,0.5347291968185766,0.0658203795678616,0.5378123161522557,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ4,3,4020,10,10000.0,100000.0,85133.25473182593,8181.796272866977,0.945924926223824,0.0909090903035257,0.945924926223824,0.0909090903035257,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,3,4021,10,10000.0,100000.0,6209.529131814259,47977.80206754162,0.0695235502020842,0.5294331666278456,0.0661356934891222,0.5354711860099438,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NSGAII,DTLZ4,3,4022,10,10000.0,100000.0,6089.070099723915,48177.090070740494,0.0682826769091335,0.5371078397764446,0.063864124816758,0.5397344068707693,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ4,3,4023,10,10000.0,100000.0,6066.213026449688,48125.93086271865,0.0684767434928852,0.5339539595775127,0.0658446337338382,0.5398073885606637,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ4,3,4024,10,10000.0,100000.0,6116.506855349924,48226.727331799295,0.0666806747421236,0.5390302480411493,0.0639206759846223,0.5429717960272329,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
NSGAII,DTLZ4,3,4025,10,10000.0,100000.0,6167.362187118543,48166.97943048805,0.0712401773824889,0.534607319663705,0.0651497708779798,0.5420545322068484,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ4,3,4026,10,10000.0,100000.0,6038.65271908744,48232.16113401746,0.0744631134428358,0.5338035552144371,0.0648099730414686,0.5408682578125487,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ4,3,4027,10,10000.0,100000.0,6092.821017211909,48095.47053550681,0.0689759601560792,0.5277352576306882,0.0647702972528732,0.5385595045680136,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ4,3,4028,10,10000.0,100000.0,85133.24815444046,8181.808912799729,0.9459249268958794,0.0909090890117538,0.9459249268958794,0.0909090890117538,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ4,3,4029,10,10000.0,100000.0,6098.503743615768,48284.31776169876,0.0633194213218009,0.543545495689394,0.0633194213218009,0.543545495689394,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ4,3,4030,10,10000.0,100000.0,6172.9705870768585,48230.448460104635,0.0638165978523944,0.5383898639232407,0.0638165978523944,0.5387527945588813,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ5,2,4001,10,10000.0,100000.0,460.052514331523,31183.317376204774,0.0051977221636565,0.3466588679459216,0.0048826612975158,0.3468338756802545,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,2,4002,10,10000.0,100000.0,446.25414424445603,31189.260344944723,0.0049753159572327,0.3467721584219949,0.0048350134303812,0.3467772341509619,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ5,2,4003,10,10000.0,100000.0,457.3463499137095,31185.93424804385,0.0049380094944097,0.3464718141997585,0.0047968486835054,0.3467613000899153,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ5,2,4004,10,10000.0,100000.0,459.813931794281,31185.97401870483,0.0051547667793645,0.3468012622610427,0.0048416891194592,0.3468185481595657,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,2,4005,10,10000.0,100000.0,452.76699428390305,31184.817027739235,0.0051416223970613,0.3461550949204759,0.0048252458583832,0.3466824839272166,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,2,4006,10,10000.0,100000.0,449.741379067177,31189.47358323537,0.0052604197212582,0.3464342203827454,0.0046928244534392,0.3468172981843819,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,2,4007,10,10000.0,100000.0,463.31202706099555,31182.3795455524,0.0050387999576681,0.3467081854556443,0.0048981712713065,0.3467876530701361,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ5,2,4008,10,10000.0,100000.0,454.932910378302,31187.626225964606,0.0052590320662144,0.3463530921884035,0.0048402673894061,0.3467842223919532,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,2,4009,10,10000.0,100000.0,452.69106706013343,31192.497997730385,0.0049619977749663,0.3466704052689907,0.0047890217129371,0.346754960382382,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
NSGAII,DTLZ5,2,4010,10,10000.0,100000.0,455.17175579589303,31188.21148497535,0.0050219487425893,0.3465962434032621,0.0048480219382315,0.3467734471302807,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ5,2,4011,10,10000.0,100000.0,459.08572929605,31188.2860822613,0.0051612127211478,0.3465830730128927,0.0048551928387434,0.3467145697249364,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,2,4012,10,10000.0,100000.0,454.26493845775803,31193.811776686678,0.00483132089094,0.3467263333825824,0.0047880341638658,0.3468413086796341,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ5,2,4013,10,10000.0,100000.0,454.95687359879696,31184.407616838143,0.0053602237439353,0.3464950253083355,0.0047461328168834,0.3467543942270543,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ5,2,4014,10,10000.0,100000.0,459.0447785901925,31196.05456546965,0.0051280924841811,0.3461575052797496,0.0048800933686675,0.34682436677564,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ5,2,4015,10,10000.0,100000.0,461.3861244847805,31182.121055185282,0.005285691116699,0.346462229633066,0.0048790307287361,0.346700612784246,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,2,4016,10,10000.0,100000.0,452.58993027891046,31187.53269978234,0.0048947185897273,0.3467319105770055,0.0048664229692879,0.3467736600756452,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,2,4017,10,10000.0,100000.0,465.16558022721506,31185.839696306644,0.004924985052412,0.3467440140305416,0.0048608652778861,0.3468395958799921,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ5,2,4018,10,10000.0,100000.0,473.08218618703546,31184.32963038518,0.0052909447888727,0.3464662863057207,0.0050507722505632,0.346839890076886,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NSGAII,DTLZ5,2,4019,10,10000.0,100000.0,455.57263980819846,31188.102889231443,0.0048988675437197,0.346838448804684,0.0048004802393836,0.346838448804684,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,2,4020,10,10000.0,100000.0,458.61672123989155,31196.432103268467,0.0053154172690747,0.3465376080150698,0.004802951366954,0.347012761487419,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,2,4021,10,10000.0,100000.0,463.08897121921046,31183.965735181,0.0049662843622877,0.3466541122821881,0.00496381687005,0.3468177766940881,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ5,2,4022,10,10000.0,100000.0,456.409761193158,31189.456671416534,0.0050412413515173,0.3463335462369026,0.0047112185679898,0.3469176326098395,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ5,2,4023,10,10000.0,100000.0,453.91204547433045,31187.347337293308,0.0052389548774387,0.3461440401736707,0.0048032464697261,0.3468194008944443,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,2,4024,10,10000.0,100000.0,456.8684673799785,31180.183473498586,0.0051183018290955,0.3468361728543684,0.0049081090697622,0.3468361728543684,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NSGAII,DTLZ5,2,4025,10,10000.0,100000.0,463.06360011277695,31176.138897172703,0.0052455823970138,0.3468490624548875,0.0048621188308791,0.3468490624548875,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,2,4026,10,10000.0,100000.0,456.41085676524153,31185.5554615952,0.0051015058665655,0.3465891481873794,0.0047906903210729,0.3469802798909021,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,50000.0
NSGAII,DTLZ5,2,4027,10,10000.0,100000.0,456.22998268073604,31195.220446188592,0.0049082681253483,0.3467948202037899,0.0049082681253483,0.3468856401961113,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ5,2,4028,10,10000.0,100000.0,449.745946473171,31186.09966221751,0.0050725214314434,0.3466878207806924,0.0047618381922977,0.34676873058874,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,40000.0
NSGAII,DTLZ5,2,4029,10,10000.0,100000.0,448.9106215551095,31197.150500593,0.0052903872098399,0.3466909848246908,0.0047560828115019,0.3468314205443164,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ5,2,4030,10,10000.0,100000.0,453.0644217436085,31187.97381057165,0.0052603626275404,0.346456278935537,0.0047400112642683,0.3467422175547549,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,3,4001,10,10000.0,100000.0,532.3732047839981,17917.22872517141,0.0058288304595989,0.1992417251222732,0.0054560509836947,0.1992972996074054,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0
NSGAII,DTLZ5,3,4002,10,10000.0,100000.0,527.5593222377285,17918.74411584543,0.0059349336261212,0.1990242543041352,0.0053374923078433,0.19930660696223,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ5,3,4003,10,10000.0,100000.0,520.136569253226,17906.143278464642,0.0054014659324156,0.1989786411722802,0.0052569519876923,0.1992665604700913,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0
NSGAII,DTLZ5,3,4004,10,10000.0,100000.0,527.0589642046796,17908.253212808217,0.0058719231887402,0.1990920173728731,0.0056168087336263,0.1991442065336572,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,3,4005,10,10000.0,100000.0,538.791707186945,17914.522445641705,0.0054715150762787,0.1991510466390372,0.005394991405673,0.1992097497484719,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,20000.0
NSGAII,DTLZ5,3,4006,10,10000.0,100000.0,535.224678089451,17909.442464941712,0.0055440137539697,0.1986393264200801,0.0054534309120129,0.1992069016507005,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,3,4007,10,10000.0,100000.0,546.361741390802,17921.293156087573,0.0060706413539211,0.1992203571506104,0.0056129291970908,0.1994379009737813,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,80000.0
NSGAII,DTLZ5,3,4008,10,10000.0,100000.0,544.7616667104845,17903.35096841705,0.0058160231982348,0.199247999942054,0.0055558104557424,0.199247999942054,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,3,4009,10,10000.0,100000.0,524.056750093731,17925.546193647104,0.0057870686653416,0.1993110374917413,0.0053582270475626,0.1994503464141366,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,30000.0
NSGAII,DTLZ5,3,4010,10,10000.0,100000.0,526.2819497735405,17903.414242958625,0.0058242422829221,0.1991342278049883,0.0053704154223938,0.1991640221621291,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ5,3,4011,10,10000.0,100000.0,532.9034963512486,17914.252223343407,0.0053634245038814,0.1992440551618961,0.0053634245038814,0.1992440551618961,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100000.0
NSGAII,DTLZ5,3,4012,10,10000.0,100000.0,508.81056844844346,17926.212223255716,0.0057292085682459,0.1993718187818982,0.0052990657967981,0.1994806753534676,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ5,3,4013,10,10000.0,100000.0,512.504767638437,17921.522936384652,0.0057521087330881,0.199144740371576,0.0053122298129452,0.1993928166734213,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,3,4014,10,10000.0,100000.0,533.982039457589,17913.433015417726,0.0060721347652403,0.1989426638302193,0.0056178428911104,0.1993914213047929,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,3,4015,10,10000.0,100000.0,540.2994600690035,17913.21815189484,0.006045872142393,0.1991995236845633,0.0054759002880481,0.1993586161614449,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,3,4016,10,10000.0,100000.0,519.2471293280989,17924.853828150168,0.0059847983143198,0.1992091185590865,0.0052149632698068,0.1994057173881657,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
NSGAII,DTLZ5,3,4017,10,10000.0,100000.0,523.601139719873,17915.512328070632,0.0051874986687476,0.1991023682909235,0.0051874986687476,0.1993768922887009,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20000.0,100000.0
NSGAII,DTLZ5,3,4018,10,10000.0,100000.0,521.1254961837255,17913.435243328793,0.0054054591907074,0.19907959703267,0.0052369611882399,0.1992333070458681,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30000.0
NSGAII,DTLZ5,3,4019,10,10000.0,100000.0,511.996115471357,17918.257976348574,0.0056032874958762,0.1992061135677809,0.0053667938956078,0.1994728903223925,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,3,4020,10,10000.0,100000.0,527.566358981592,17918.80807400881,0.0060645420899077,0.1990580933698576,0.0053813851762765,0.1993461229028356,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,3,4021,10,10000.0,100000.0,524.478274023802,17922.75929470864,0.0071026698737976,0.1991491595292432,0.0053678717255415,0.1993863616860241,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ5,3,4022,10,10000.0,100000.0,506.45937679996047,17912.222718352357,0.0064717477423698,0.1986659468809962,0.005223819434725,0.1993060128034914,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,90000.0
NSGAII,DTLZ5,3,4023,10,10000.0,100000.0,521.962297286373,17918.70418551904,0.005867231967969,0.1990548314671701,0.0055456196188165,0.199400853287916,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,80000.0
NSGAII,DTLZ5,3,4024,10,10000.0,100000.0,526.1330059547315,17913.171344491246,0.0066402888859082,0.1987563883281938,0.0054865644558788,0.1993175457379619,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,60000.0
NSGAII,DTLZ5,3,4025,10,10000.0,100000.0,516.246896237972,17921.212933820814,0.0062275046450525,0.1991260615025949,0.005303093526656,0.199329573911097,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,70000.0
