Algorithm,IGD
SPEA2SDE,60.68368368481494
SPEA2SDE,127.1594492350837
SPEA2SDE,56.700906206091005
SPEA2SDE,52.063857456809046
SPEA2SDE,140.32891197764582
SPEA2SDE,107.79242349581808
SPEA2SDE,128.58170343362218
SPEA2SDE,92.9047040015725
SPEA2SDE,169.7502045848239
SPEA2SDE,254.84603563732537
SPEA2SDE,235.73775470422052
SPEA2SDE,51.37945821409048
SPEA2SDE,105.38529356408984
SPEA2SDE,159.92010278138298
SPEA2SDE,191.50878601723412
SPEA2SDE,123.62424492075316
SPEA2SDE,205.55438186211745
SPEA2SDE,77.62769488596498
SPEA2SDE,75.83184989032907
SPEA2SDE,136.07777158118438
SPEA2SDE,250.82384545313167
SPEA2SDE,149.53890727005452
SPEA2SDE,121.22524047309052
SPEA2SDE,225.7489895426626
SPEA2SDE,225.3425740499741
SPEA2SDE,19.655073466969903
SPEA2SDE,6.969978053974797
SPEA2SDE,154.25159641438623
SPEA2SDE,23.096655697311
SPEA2SDE,105.43790178829018
SPEA2SDE,68.64416804892636
SPEA2SDE,52.303441310289344
SPEA2SDE,114.27903917365786
SPEA2SDE,130.05859125774484
SPEA2SDE,110.50471739586195
SPEA2SDE,201.0057645797656
SPEA2SDE,150.1572394973192
SPEA2SDE,97.80791477032516
SPEA2SDE,121.04525321929812
SPEA2SDE,113.67841909989001
SPEA2SDE,182.8776219445359
SPEA2SDE,18.29585609182466
SPEA2SDE,96.60826655168938
SPEA2SDE,50.25281710275747
SPEA2SDE,139.75043556213103
SPEA2SDE,125.26173790849742
SPEA2SDE,76.6044405337564
SPEA2SDE,83.15006249829591
SPEA2SDE,135.43988316259362
SPEA2SDE,80.34439302626129
SPEA2SDE,224.46924302556243
SPEA2SDE,140.7990062625297
SPEA2SDE,102.39103179689005
SPEA2SDE,90.49503518821881
SPEA2SDE,62.32587999908997
SPEA2SDE,37.863522819929344
SPEA2SDE,130.8075023163354
SPEA2SDE,131.45430242429123
SPEA2SDE,252.80997796646665
SPEA2SDE,154.4883910187441
SPEA2SDE,205.5083115520396
SPEA2SDE,128.3403413477274
SPEA2SDE,23.381213511697986
SPEA2SDE,34.845393017467764
SPEA2SDE,106.44639483482665
SPEA2SDE,213.38723148946363
SPEA2SDE,98.77082923827929
SPEA2SDE,186.19589859215935
SPEA2SDE,129.2394317140111
SPEA2SDE,62.711217868411104
SPEA2SDE,88.30142620202801
SPEA2SDE,59.16054992072729
SPEA2SDE,232.211479045833
SPEA2SDE,109.1574588617741
SPEA2SDE,216.63730254254335
SPEA2SDE,53.29695747818538
SPEA2SDE,37.870316215911416
SPEA2SDE,188.26783028443222
SPEA2SDE,93.13773705800885
SPEA2SDE,26.740834864347484
SPEA2SDE,12.339213868939877
SPEA2SDE,169.76628920845306
SPEA2SDE,300.25313041286347
SPEA2SDE,170.92667753069586
SPEA2SDE,75.13884657790275
SPEA2SDE,144.96783812565758
SPEA2SDE,202.78307342060268
SPEA2SDE,117.03466801655804
SPEA2SDE,111.37916377127317
SPEA2SDE,62.76097532306028
SPEA2SDE,170.0150537941627
SPEA2SDE,123.65465093572581
SPEA2SDE,73.04209417164277
SPEA2SDE,121.48560927561192
SPEA2SDE,102.30344346439082
SPEA2SDE,110.74132556590922
SPEA2SDE,138.53578448283977
SPEA2SDE,93.28593531950034
SPEA2SDE,150.67332125360457
SPEA2SDE,91.7005441247102
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
