algo,problem,group,M,D,run,IGD,HV,runtime
IVFNSGAIII,ZDT6,ZDT,2,10,5022,0.0030012586031371016,0.3889558620589231,4.098624
IVFNSGAIII,ZDT6,ZDT,2,10,5023,0.0030012520972506835,0.38895587152243866,5.136226000000002
IVFNSGAIII,ZDT6,ZDT,2,10,5024,0.00300123868866911,0.38895573002342976,4.960785999999996
IVFNSGAIII,ZDT6,ZDT,2,10,5025,0.0030012384974944543,0.38895585297313084,4.287063999999998
IVFNSGAIII,ZDT6,ZDT,2,10,5026,0.0030012624281321506,0.3889559059400278,4.193748000000002
IVFNSGAIII,ZDT6,ZDT,2,10,5027,0.003001273382593053,0.3889557603826514,4.3166420000000025
IVFNSGAIII,ZDT6,ZDT,2,10,5028,0.003001262514914925,0.38895557080475096,3.4913500000000006
IVFNSGAIII,ZDT6,ZDT,2,10,5029,0.0030012597625818584,0.38895572817163426,4.334007999999994
IVFNSGAIII,ZDT6,ZDT,2,10,5030,0.0030012521188390907,0.3889553929347221,3.562910000000003
NSGAII,DTLZ1,DTLZ,2,6,4001,0.002148607584085326,0.5816198960898834,1.814705000000001
NSGAII,DTLZ1,DTLZ,2,6,4002,0.0021645661513333514,0.5816721385041774,1.892126000000002
NSGAII,DTLZ1,DTLZ,2,6,4003,0.0021623965215230565,0.5814389276097927,1.5441839999999976
NSGAII,DTLZ1,DTLZ,2,6,4004,0.002226581589023759,0.5814452111545999,1.6702420000000004
NSGAII,DTLZ1,DTLZ,2,6,4005,0.002264257763030961,0.5813822612954119,1.6456430000000006
NSGAII,DTLZ1,DTLZ,2,6,4006,0.0022360106575788482,0.5813709854611455,1.7709300000000021
NSGAII,DTLZ1,DTLZ,2,6,4007,0.002226046705344289,0.5815255324856263,1.8123609999999966
NSGAII,DTLZ1,DTLZ,2,6,4008,0.0021452990419938535,0.5812639882566591,1.4270110000000025
NSGAII,DTLZ1,DTLZ,2,6,4009,0.0021979682214853346,0.5814080972975697,1.536477
NSGAII,DTLZ1,DTLZ,2,6,4010,0.0022907145155814973,0.5808911530930565,1.3842109999999996
NSGAII,DTLZ1,DTLZ,2,6,4011,0.0021863837365702116,0.5815806487267546,1.8524790000000009
NSGAII,DTLZ1,DTLZ,2,6,4012,0.0023454049838684404,0.5812931212873762,1.7828270000000002
NSGAII,DTLZ1,DTLZ,2,6,4013,0.0021434451664316054,0.5817577313048582,1.2804709999999997
NSGAII,DTLZ1,DTLZ,2,6,4014,0.002252537277876822,0.5810316515204854,1.4192430000000003
NSGAII,DTLZ1,DTLZ,2,6,4015,0.0023213810074071708,0.581296996338938,1.3535880000000018
NSGAII,DTLZ1,DTLZ,2,6,4016,0.0021466019437699517,0.5817163883093963,1.6015449999999978
NSGAII,DTLZ1,DTLZ,2,6,4017,0.002221568344509408,0.5814991819036124,1.6166659999999982
NSGAII,DTLZ1,DTLZ,2,6,4018,0.002189274349599665,0.5815833074886874,1.5042139999999968
NSGAII,DTLZ1,DTLZ,2,6,4019,0.0021700045920629487,0.5815660785332384,1.418972000000002
NSGAII,DTLZ1,DTLZ,2,6,4020,0.002165999966561706,0.5815703861232007,1.2547450000000024
NSGAII,DTLZ1,DTLZ,2,6,4021,0.002270218933371948,0.5814446574003138,1.377357
NSGAII,DTLZ1,DTLZ,2,6,4022,0.0023111674959056423,0.5813636277280285,1.2441499999999985
NSGAII,DTLZ1,DTLZ,2,6,4023,0.00242860814191693,0.5808195638663818,1.2759190000000011
NSGAII,DTLZ1,DTLZ,2,6,4024,0.0021810371369478504,0.5815952399336279,1.3279660000000004
NSGAII,DTLZ1,DTLZ,2,6,4025,0.002264008153324943,0.5814782812254196,1.4959200000000024
NSGAII,DTLZ1,DTLZ,2,6,4026,0.002342828635609197,0.5812998807224076,1.4748889999999992
NSGAII,DTLZ1,DTLZ,2,6,4027,0.002199129793964742,0.5812175067215057,1.2395720000000001
NSGAII,DTLZ1,DTLZ,2,6,4028,0.0020990290180803194,0.5815639366693852,1.2639039999999981
NSGAII,DTLZ1,DTLZ,2,6,4029,0.0022376430925246417,0.5813186000620156,1.3482270000000007
NSGAII,DTLZ1,DTLZ,2,6,4030,0.002265919850503086,0.5814693476627133,1.169435000000001
NSGAII,DTLZ1,DTLZ,3,7,4001,0.029433858478780026,0.8229790153231696,1.464246999999999
NSGAII,DTLZ1,DTLZ,3,7,4002,0.027261100181536005,0.8233620386839168,1.5142339999999999
NSGAII,DTLZ1,DTLZ,3,7,4003,0.025253628467610992,0.8263484026530183,1.4380730000000017
NSGAII,DTLZ1,DTLZ,3,7,4004,0.027087057301698712,0.8258110531821874,1.4253200000000001
NSGAII,DTLZ1,DTLZ,3,7,4005,0.025556707473320922,0.8239711170843242,1.3814209999999991
NSGAII,DTLZ1,DTLZ,3,7,4006,0.026146518573291016,0.8243054886661844,1.3722190000000005
NSGAII,DTLZ1,DTLZ,3,7,4007,0.026686269795488233,0.825838963509997,1.4891619999999983
NSGAII,DTLZ1,DTLZ,3,7,4008,0.025985251580191295,0.8264387111163993,1.7958770000000002
NSGAII,DTLZ1,DTLZ,3,7,4009,0.027982249562056884,0.8263587330753334,1.9690139999999978
NSGAII,DTLZ1,DTLZ,3,7,4010,0.026237844634486557,0.8256761805095114,1.5164439999999997
NSGAII,DTLZ1,DTLZ,3,7,4011,0.02652099554486756,0.8278934285823745,1.7323850000000012
NSGAII,DTLZ1,DTLZ,3,7,4012,0.027885755605251382,0.8268480710106969,1.8293910000000042
NSGAII,DTLZ1,DTLZ,3,7,4013,0.026564723564884103,0.8266543591157542,1.908032999999999
NSGAII,DTLZ1,DTLZ,3,7,4014,0.025929872188852614,0.8238470806683296,1.6934580000000001
NSGAII,DTLZ1,DTLZ,3,7,4015,0.025117553967791126,0.8195858016207787,1.5803609999999981
NSGAII,DTLZ1,DTLZ,3,7,4016,0.028153878910572593,0.8233446682828318,1.4165909999999997
NSGAII,DTLZ1,DTLZ,3,7,4017,0.027425682552129717,0.8247979176195629,1.7141210000000022
NSGAII,DTLZ1,DTLZ,3,7,4018,0.026188986591255875,0.8251622313123729,1.766772999999999
NSGAII,DTLZ1,DTLZ,3,7,4019,0.02508109885442946,0.8284632495591574,1.6711439999999995
NSGAII,DTLZ1,DTLZ,3,7,4020,0.02745750037173767,0.8260090712002606,2.1384100000000026
NSGAII,DTLZ1,DTLZ,3,7,4021,0.025121138616575004,0.8275973995390836,1.6241260000000017
NSGAII,DTLZ1,DTLZ,3,7,4022,0.025620524800631605,0.822938634206672,1.7808200000000034
NSGAII,DTLZ1,DTLZ,3,7,4023,0.02546693136511292,0.8260036023002865,1.422347999999999
NSGAII,DTLZ1,DTLZ,3,7,4024,0.025152582242559864,0.8303909908135189,1.5107300000000012
NSGAII,DTLZ1,DTLZ,3,7,4025,0.028194505074298545,0.8209593668671857,1.9585570000000014
NSGAII,DTLZ1,DTLZ,3,7,4026,0.028091950522557217,0.8243962073450347,1.4802699999999984
NSGAII,DTLZ1,DTLZ,3,7,4027,0.025841180106579025,0.8285978001815859,1.3798510000000002
NSGAII,DTLZ1,DTLZ,3,7,4028,0.026487514525907325,0.8249632041250624,1.4376269999999998
NSGAII,DTLZ1,DTLZ,3,7,4029,0.026281858436740548,0.8288912340138438,1.7752269999999997
NSGAII,DTLZ1,DTLZ,3,7,4030,0.02559903223420907,0.8270168514917836,1.2809799999999993
NSGAII,DTLZ2,DTLZ,2,11,4001,0.004934308247743572,0.34665249182081215,2.2818709999999998
NSGAII,DTLZ2,DTLZ,2,11,4002,0.005310737518893052,0.346432868489412,2.1285749999999983
NSGAII,DTLZ2,DTLZ,2,11,4003,0.005005866864634461,0.3465148242720478,1.989887999999998
NSGAII,DTLZ2,DTLZ,2,11,4004,0.005257114754869818,0.3465682251101982,2.0481469999999984
NSGAII,DTLZ2,DTLZ,2,11,4005,0.004919625154255164,0.34678270887579205,1.7268139999999983
NSGAII,DTLZ2,DTLZ,2,11,4006,0.005318148074891214,0.3464090922180852,2.1456470000000007
NSGAII,DTLZ2,DTLZ,2,11,4007,0.00516983974169417,0.346468170896443,2.2758699999999976
NSGAII,DTLZ2,DTLZ,2,11,4008,0.004955597294155835,0.3465494742411401,2.478439000000001
NSGAII,DTLZ2,DTLZ,2,11,4009,0.005557940489258609,0.3460792492749011,2.2097379999999998
NSGAII,DTLZ2,DTLZ,2,11,4010,0.004913798703988651,0.346654282156269,1.7785520000000001
NSGAII,DTLZ2,DTLZ,2,11,4011,0.005090335625020102,0.3467111513436075,2.1791280000000013
NSGAII,DTLZ2,DTLZ,2,11,4012,0.005364927008541563,0.34626773665893484,2.0629380000000004
NSGAII,DTLZ2,DTLZ,2,11,4013,0.0050593984856878,0.34665600451641365,1.990648
NSGAII,DTLZ2,DTLZ,2,11,4014,0.0051180482738200994,0.34647590218836394,1.9160190000000012
NSGAII,DTLZ2,DTLZ,2,11,4015,0.005675820895791795,0.34647989273906943,2.3507850000000015
NSGAII,DTLZ2,DTLZ,2,11,4016,0.005203313815773141,0.3465601373610449,2.614118999999999
NSGAII,DTLZ2,DTLZ,2,11,4017,0.005362199005619685,0.34663082344125434,2.372333999999999
NSGAII,DTLZ2,DTLZ,2,11,4018,0.0049621654444188526,0.3468025426807998,2.0121840000000004
NSGAII,DTLZ2,DTLZ,2,11,4019,0.004847805839453462,0.3464881729468381,2.5875900000000014
NSGAII,DTLZ2,DTLZ,2,11,4020,0.0052442531817209715,0.34672959408673915,2.060713000000001
NSGAII,DTLZ2,DTLZ,2,11,4021,0.005168335488266541,0.3464831776557527,2.295387999999999
NSGAII,DTLZ2,DTLZ,2,11,4022,0.0054323570442053335,0.34616003255079986,1.7508579999999994
NSGAII,DTLZ2,DTLZ,2,11,4023,0.00516811887846481,0.346665817111383,1.9197710000000001
NSGAII,DTLZ2,DTLZ,2,11,4024,0.005177167711025108,0.34627189634015354,2.268653999999999
NSGAII,DTLZ2,DTLZ,2,11,4025,0.005130070079310231,0.34639882748153866,1.799383
NSGAII,DTLZ2,DTLZ,2,11,4026,0.004987607161154129,0.34642128623191654,1.7708199999999998
NSGAII,DTLZ2,DTLZ,2,11,4027,0.005463345217539277,0.3457977099119971,2.1702779999999966
NSGAII,DTLZ2,DTLZ,2,11,4028,0.00503279404896227,0.34664767267724894,1.7732450000000006
NSGAII,DTLZ2,DTLZ,2,11,4029,0.004926273404122242,0.3465040763199279,1.831861000000001
NSGAII,DTLZ2,DTLZ,2,11,4030,0.005308310210575745,0.3466847343040165,1.6017930000000007
NSGAII,DTLZ2,DTLZ,3,12,4001,0.06890418404718418,0.5281231582374559,2.206743000000003
NSGAII,DTLZ2,DTLZ,3,12,4002,0.06868669290822883,0.5327315096815197,1.8596209999999993
NSGAII,DTLZ2,DTLZ,3,12,4003,0.06790560561624503,0.5366511358418837,1.9688030000000007
NSGAII,DTLZ2,DTLZ,3,12,4004,0.07494990805960397,0.5221286546878299,2.2685179999999963
NSGAII,DTLZ2,DTLZ,3,12,4005,0.07490242510064382,0.5222636878548501,1.979180000000001
NSGAII,DTLZ2,DTLZ,3,12,4006,0.06677787784608714,0.535051850846958,2.5824949999999998
NSGAII,DTLZ2,DTLZ,3,12,4007,0.06849259955283749,0.5378987781731865,1.8320080000000034
NSGAII,DTLZ2,DTLZ,3,12,4008,0.07416970729790262,0.5261127556203599,2.204553999999999
NSGAII,DTLZ2,DTLZ,3,12,4009,0.07725805307241838,0.5262669176021428,1.819294999999997
NSGAII,DTLZ2,DTLZ,3,12,4010,0.06942498756741891,0.526755704492097,2.4369560000000003
NSGAII,DTLZ2,DTLZ,3,12,4011,0.0685952889679899,0.5326458051303852,2.172972
NSGAII,DTLZ2,DTLZ,3,12,4012,0.07707364840765747,0.5248714069171085,2.5048279999999985
NSGAII,DTLZ2,DTLZ,3,12,4013,0.0721750947243115,0.5300996565229115,1.8780759999999994
NSGAII,DTLZ2,DTLZ,3,12,4014,0.06828709323662366,0.5337847108411524,2.123707000000001
NSGAII,DTLZ2,DTLZ,3,12,4015,0.07050382313227233,0.5256173196711523,1.9989929999999994
NSGAII,DTLZ2,DTLZ,3,12,4016,0.06981549759167457,0.5301314869722948,2.6909980000000076
NSGAII,DTLZ2,DTLZ,3,12,4017,0.07069977778641227,0.5324136447466901,1.8360029999999998
NSGAII,DTLZ2,DTLZ,3,12,4018,0.07051885006162142,0.5324636131113394,2.2690780000000035
NSGAII,DTLZ2,DTLZ,3,12,4019,0.06627466627720106,0.5329476552117541,1.9184999999999997
NSGAII,DTLZ2,DTLZ,3,12,4020,0.06980260712292785,0.5350469078474438,1.998559
NSGAII,DTLZ2,DTLZ,3,12,4021,0.07071861720172044,0.5245612883061284,1.856993999999999
NSGAII,DTLZ2,DTLZ,3,12,4022,0.07136350954224865,0.5292750662148197,1.6669209999999994
NSGAII,DTLZ2,DTLZ,3,12,4023,0.06882703096137598,0.5276501672179414,1.8058000000000003
NSGAII,DTLZ2,DTLZ,3,12,4024,0.07154500505737005,0.5328598139807222,2.0549659999999994
NSGAII,DTLZ2,DTLZ,3,12,4025,0.06518618436530907,0.5392540080282187,1.8411459999999995
NSGAII,DTLZ2,DTLZ,3,12,4026,0.07489877514527594,0.5328557983359371,1.7660149999999997
NSGAII,DTLZ2,DTLZ,3,12,4027,0.07187941753774076,0.5322853542146773,1.8905769999999986
NSGAII,DTLZ2,DTLZ,3,12,4028,0.06931922377576476,0.5366828389660612,2.0836020000000057
NSGAII,DTLZ2,DTLZ,3,12,4029,0.07018180172270588,0.5295603555822636,1.8622490000000014
NSGAII,DTLZ2,DTLZ,3,12,4030,0.06364352559906042,0.5378093563002921,1.9746739999999992
NSGAII,DTLZ3,DTLZ,2,11,4001,0.004858654385793932,0.3459004046132431,1.380377000000001
NSGAII,DTLZ3,DTLZ,2,11,4002,0.005522139873159931,0.3451425951572134,1.5091690000000004
NSGAII,DTLZ3,DTLZ,2,11,4003,0.005429868980858058,0.34597335174436317,1.5674199999999994
NSGAII,DTLZ3,DTLZ,2,11,4004,0.005998877347838251,0.34358006304559097,1.4098899999999996
NSGAII,DTLZ3,DTLZ,2,11,4005,0.005348133930070623,0.34488118373198745,1.5723389999999988
NSGAII,DTLZ3,DTLZ,2,11,4006,0.0061502750577845005,0.3444668971948309,1.3400610000000006
NSGAII,DTLZ3,DTLZ,2,11,4007,0.005228615384347623,0.345318303070465,2.3136800000000015
NSGAII,DTLZ3,DTLZ,2,11,4008,0.007066299812587979,0.34082633465996526,1.4023030000000003
NSGAII,DTLZ3,DTLZ,2,11,4009,0.005012459838934388,0.3467750285447533,1.6623749999999997
NSGAII,DTLZ3,DTLZ,2,11,4010,0.004907407778606687,0.3464131129742936,1.613753
NSGAII,DTLZ3,DTLZ,2,11,4011,0.005245979567452211,0.3457992987280356,2.1727670000000012
NSGAII,DTLZ3,DTLZ,2,11,4012,0.004967887243736132,0.3467395543899053,1.2868779999999997
NSGAII,DTLZ3,DTLZ,2,11,4013,0.005349255007153192,0.3457865108861374,1.8112139999999992
NSGAII,DTLZ3,DTLZ,2,11,4014,0.005269847129208715,0.3454822530831591,1.5414429999999992
NSGAII,DTLZ3,DTLZ,2,11,4015,0.005426028707603597,0.3461952968284944,1.8242639999999972
NSGAII,DTLZ3,DTLZ,2,11,4016,0.00504792458423489,0.3459060071653295,1.426755000000002
NSGAII,DTLZ3,DTLZ,2,11,4017,0.005193700784052294,0.3466296935339616,1.364390999999999
NSGAII,DTLZ3,DTLZ,2,11,4018,0.004935293829259399,0.34613977674452245,1.092832999999999
NSGAII,DTLZ3,DTLZ,2,11,4019,0.005185895838778984,0.3464751650600413,1.734167
NSGAII,DTLZ3,DTLZ,2,11,4020,0.005787820222721421,0.3442854929746909,1.696544000000001
NSGAII,DTLZ3,DTLZ,2,11,4021,0.0055934012360375675,0.34445931589929973,1.6286999999999998
NSGAII,DTLZ3,DTLZ,2,11,4022,0.005456558422599369,0.3451463668557209,1.9920520000000004
NSGAII,DTLZ3,DTLZ,2,11,4023,0.004938810094770778,0.34651081613861706,2.343265
NSGAII,DTLZ3,DTLZ,2,11,4024,0.005225710926570332,0.34546770045530545,1.8493439999999999
NSGAII,DTLZ3,DTLZ,2,11,4025,0.005144019525107685,0.34542453030055453,1.7423899999999992
NSGAII,DTLZ3,DTLZ,2,11,4026,0.005078735485423697,0.34601407667132417,1.4055840000000006
NSGAII,DTLZ3,DTLZ,2,11,4027,0.005437818342574703,0.3453393931918914,1.7591409999999994
NSGAII,DTLZ3,DTLZ,2,11,4028,0.005009563482722883,0.346069609337628,1.4227709999999998
NSGAII,DTLZ3,DTLZ,2,11,4029,0.005452932005331917,0.3443138318387513,1.5129219999999999
NSGAII,DTLZ3,DTLZ,2,11,4030,0.005366849036589892,0.3455171172854233,1.350795999999998
NSGAII,DTLZ3,DTLZ,3,12,4001,0.06787141314682031,0.5258502104172944,1.8861750000000017
NSGAII,DTLZ3,DTLZ,3,12,4002,0.06366964256641311,0.5314018320560219,2.1245849999999984
NSGAII,DTLZ3,DTLZ,3,12,4003,0.07084681738251936,0.5371613364904451,1.9483040000000005
NSGAII,DTLZ3,DTLZ,3,12,4004,0.06745453595621712,0.5428238665175873,2.1711650000000016
NSGAII,DTLZ3,DTLZ,3,12,4005,0.06862160685791206,0.536465196824548,2.730842000000001
NSGAII,DTLZ3,DTLZ,3,12,4006,0.06815289142885265,0.5213388706082038,2.282880999999998
NSGAII,DTLZ3,DTLZ,3,12,4007,0.07470054170352536,0.5235700414893165,1.8252060000000006
NSGAII,DTLZ3,DTLZ,3,12,4008,0.0763117221035599,0.5296144915740714,2.721706000000001
NSGAII,DTLZ3,DTLZ,3,12,4009,0.06469186586853745,0.5368847883447313,1.8525940000000027
NSGAII,DTLZ3,DTLZ,3,12,4010,0.06875714395703611,0.5382649315969443,2.505060999999999
NSGAII,DTLZ3,DTLZ,3,12,4011,0.06754020730456282,0.5394663029100835,2.0473220000000008
NSGAII,DTLZ3,DTLZ,3,12,4012,0.07307608324437759,0.5355444640828761,2.430056999999998
NSGAII,DTLZ3,DTLZ,3,12,4013,0.070412060684679,0.5315150620365,1.8441300000000014
NSGAII,DTLZ3,DTLZ,3,12,4014,0.06850206292311284,0.5350310020512705,2.4389730000000047
NSGAII,DTLZ3,DTLZ,3,12,4015,0.0717805405253805,0.5216677337470135,1.6338299999999986
NSGAII,DTLZ3,DTLZ,3,12,4016,0.07778353368119019,0.5110286964291662,2.3029090000000014
NSGAII,DTLZ3,DTLZ,3,12,4017,0.06743874387903072,0.5359704204506516,1.7121619999999989
NSGAII,DTLZ3,DTLZ,3,12,4018,0.07479986572175433,0.5201597494350327,2.8959600000000028
NSGAII,DTLZ3,DTLZ,3,12,4019,0.06672683212074461,0.5313483429910566,2.401348999999999
NSGAII,DTLZ3,DTLZ,3,12,4020,0.06926123040460358,0.5377004694866687,2.6321880000000024
NSGAII,DTLZ3,DTLZ,3,12,4021,0.07111379778572051,0.5260653163159386,2.120794999999999
NSGAII,DTLZ3,DTLZ,3,12,4022,0.06361712069133063,0.5344840666986252,2.6299199999999994
NSGAII,DTLZ3,DTLZ,3,12,4023,0.06759142605278794,0.5353410723599995,2.6879310000000043
NSGAII,DTLZ3,DTLZ,3,12,4024,0.06527753835323445,0.5353415827286927,2.2058030000000026
NSGAII,DTLZ3,DTLZ,3,12,4025,0.07010604013689153,0.5261133684087298,2.1817919999999984
NSGAII,DTLZ3,DTLZ,3,12,4026,0.0684561441528246,0.5244852420721537,2.036236000000002
NSGAII,DTLZ3,DTLZ,3,12,4027,0.0693810423333795,0.5320256711478004,1.770337999999998
NSGAII,DTLZ3,DTLZ,3,12,4028,0.06714124541649696,0.5289650770453578,1.7242660000000019
NSGAII,DTLZ3,DTLZ,3,12,4029,0.06996150231873818,0.519191640427364,1.6251520000000004
NSGAII,DTLZ3,DTLZ,3,12,4030,0.0720257254602275,0.5319836941885814,1.5818040000000024
NSGAII,DTLZ4,DTLZ,2,11,4001,0.7420913393441743,0.0909090889744022,1.9818620000000016
NSGAII,DTLZ4,DTLZ,2,11,4002,0.004919031577367001,0.3466021881764761,1.2876400000000003
NSGAII,DTLZ4,DTLZ,2,11,4003,0.0050979887768704,0.34672718213294024,1.3720770000000018
NSGAII,DTLZ4,DTLZ,2,11,4004,0.0050335562680725475,0.3466440469212938,1.430248
NSGAII,DTLZ4,DTLZ,2,11,4005,0.7420913389498512,0.09090908994052604,1.8818700000000033
NSGAII,DTLZ4,DTLZ,2,11,4006,0.005031460594934565,0.34631085956081176,1.344597000000001
NSGAII,DTLZ4,DTLZ,2,11,4007,0.005232783092887109,0.3466554708439472,2.266475999999999
NSGAII,DTLZ4,DTLZ,2,11,4008,0.005094407848531383,0.3465820766785959,2.044722999999999
NSGAII,DTLZ4,DTLZ,2,11,4009,0.004944704291467522,0.34659287065731675,2.0238560000000008
NSGAII,DTLZ4,DTLZ,2,11,4010,0.7420913389027537,0.09090909005591918,2.243511999999997
NSGAII,DTLZ4,DTLZ,2,11,4011,0.005216523702572877,0.346561023624823,1.6699700000000024
NSGAII,DTLZ4,DTLZ,2,11,4012,0.005045991674741392,0.34648274675387947,1.564095
NSGAII,DTLZ4,DTLZ,2,11,4013,0.005146955657001128,0.3464354566530525,1.624610000000001
NSGAII,DTLZ4,DTLZ,2,11,4014,0.7420913388511912,0.0909090901822488,2.9406520000000005
NSGAII,DTLZ4,DTLZ,2,11,4015,0.742091339290427,0.09090908910608841,2.6294469999999985
NSGAII,DTLZ4,DTLZ,2,11,4016,0.0049725787326532125,0.3464975440931792,1.620689999999998
NSGAII,DTLZ4,DTLZ,2,11,4017,0.005047184443070921,0.3463931169792881,1.7541829999999992
NSGAII,DTLZ4,DTLZ,2,11,4018,0.005136147947822652,0.3466201661177327,1.4911170000000007
NSGAII,DTLZ4,DTLZ,2,11,4019,0.005070274345717219,0.346656738438797,1.8700500000000013
NSGAII,DTLZ4,DTLZ,2,11,4020,0.005173927710911668,0.3466525291819194,1.5600719999999997
NSGAII,DTLZ4,DTLZ,2,11,4021,0.00597758371124408,0.3464998188357123,1.6298809999999968
NSGAII,DTLZ4,DTLZ,2,11,4022,0.7420913400518407,0.09090908724056534,2.181518000000001
NSGAII,DTLZ4,DTLZ,2,11,4023,0.004938194840404659,0.3464844910216913,1.4004220000000007
NSGAII,DTLZ4,DTLZ,2,11,4024,0.7420913415961811,0.09090908345682092,2.719626999999997
NSGAII,DTLZ4,DTLZ,2,11,4025,0.742091339690383,0.09090908812616505,2.336229999999998
NSGAII,DTLZ4,DTLZ,2,11,4026,0.00513187172081368,0.3465462593933372,1.4053800000000005
NSGAII,DTLZ4,DTLZ,2,11,4027,0.004734930139710069,0.3469296732850136,1.7852230000000002
NSGAII,DTLZ4,DTLZ,2,11,4028,0.005246400922997832,0.3464883200858316,1.8510790000000024
NSGAII,DTLZ4,DTLZ,2,11,4029,0.005122712385526199,0.34607194378341266,1.547063999999998
NSGAII,DTLZ4,DTLZ,2,11,4030,0.005322507463938292,0.3467035081342338,1.5896719999999998
NSGAII,DTLZ4,DTLZ,3,12,4001,0.07486843858931246,0.5243145016628021,2.1456399999999998
NSGAII,DTLZ4,DTLZ,3,12,4002,0.06606152981223862,0.5395063765146525,1.682645999999999
NSGAII,DTLZ4,DTLZ,3,12,4003,0.06594546854646308,0.5350069713532548,1.693229999999999
NSGAII,DTLZ4,DTLZ,3,12,4004,0.06868655638261595,0.5338939133322557,1.5298410000000005
NSGAII,DTLZ4,DTLZ,3,12,4005,0.06913691741215305,0.5404699964661073,1.9083370000000006
NSGAII,DTLZ4,DTLZ,3,12,4006,0.0687045548101079,0.5381714525038666,2.096872999999999
NSGAII,DTLZ4,DTLZ,3,12,4007,0.945924926821356,0.09090908915499318,2.850529999999995
NSGAII,DTLZ4,DTLZ,3,12,4008,0.0643270062739268,0.5344974443664618,2.056140000000002
NSGAII,DTLZ4,DTLZ,3,12,4009,0.06703564313872906,0.5353105823339971,2.0476770000000006
NSGAII,DTLZ4,DTLZ,3,12,4010,0.0664618382405786,0.5348457359708733,1.8648039999999997
NSGAII,DTLZ4,DTLZ,3,12,4011,0.07378974647739091,0.5329878424531499,2.2997089999999996
NSGAII,DTLZ4,DTLZ,3,12,4012,0.0677873149758319,0.5372468937033547,1.8602750000000003
NSGAII,DTLZ4,DTLZ,3,12,4013,0.06708257428785966,0.5381964052983621,1.6608039999999988
NSGAII,DTLZ4,DTLZ,3,12,4014,0.06624148709714592,0.533911725700964,1.7131130000000023
NSGAII,DTLZ4,DTLZ,3,12,4015,0.06603202743838203,0.5386404079132519,1.9276980000000006
NSGAII,DTLZ4,DTLZ,3,12,4016,0.06844576993068928,0.5375617655987639,1.893861
NSGAII,DTLZ4,DTLZ,3,12,4017,0.06593096274115974,0.5355866751708398,1.990452000000001
NSGAII,DTLZ4,DTLZ,3,12,4018,0.06727208955359576,0.5374114661547118,2.101653
NSGAII,DTLZ4,DTLZ,3,12,4019,0.06724317340565304,0.5347291968185766,1.4976139999999967
NSGAII,DTLZ4,DTLZ,3,12,4020,0.945924926223824,0.09090909030352579,1.8290389999999987
NSGAII,DTLZ4,DTLZ,3,12,4021,0.06952355020208427,0.5294331666278456,1.710889
NSGAII,DTLZ4,DTLZ,3,12,4022,0.06828267690913355,0.5371078397764446,1.852132000000002
NSGAII,DTLZ4,DTLZ,3,12,4023,0.0684767434928852,0.5339539595775127,1.8214269999999975
NSGAII,DTLZ4,DTLZ,3,12,4024,0.06668067474212362,0.5390302480411493,1.7771840000000023
NSGAII,DTLZ4,DTLZ,3,12,4025,0.07124017738248899,0.534607319663705,1.4424519999999996
NSGAII,DTLZ4,DTLZ,3,12,4026,0.07446311344283588,0.5338035552144371,2.29724
NSGAII,DTLZ4,DTLZ,3,12,4027,0.0689759601560792,0.5277352576306882,1.8739060000000014
NSGAII,DTLZ4,DTLZ,3,12,4028,0.9459249268958794,0.09090908901175387,2.685927000000001
NSGAII,DTLZ4,DTLZ,3,12,4029,0.06331942132180098,0.543545495689394,2.3708830000000023
NSGAII,DTLZ4,DTLZ,3,12,4030,0.06381659785239441,0.5383898639232407,2.210007999999997
NSGAII,DTLZ5,DTLZ,2,11,4001,0.00519772216365654,0.3466588679459216,2.4436400000000007
NSGAII,DTLZ5,DTLZ,2,11,4002,0.00497531595723272,0.34677215842199494,2.2317400000000016
NSGAII,DTLZ5,DTLZ,2,11,4003,0.004938009494409767,0.3464718141997585,2.891690999999997
NSGAII,DTLZ5,DTLZ,2,11,4004,0.005154766779364501,0.3468012622610427,2.133744000000001
NSGAII,DTLZ5,DTLZ,2,11,4005,0.005141622397061378,0.34615509492047597,2.3655120000000025
NSGAII,DTLZ5,DTLZ,2,11,4006,0.005260419721258276,0.34643422038274546,2.643878
NSGAII,DTLZ5,DTLZ,2,11,4007,0.0050387999576681835,0.34670818545564436,1.3305250000000024
NSGAII,DTLZ5,DTLZ,2,11,4008,0.005259032066214427,0.3463530921884035,1.7714319999999988
NSGAII,DTLZ5,DTLZ,2,11,4009,0.004961997774966376,0.3466704052689907,1.4262149999999996
NSGAII,DTLZ5,DTLZ,2,11,4010,0.005021948742589396,0.34659624340326217,1.8635549999999976
NSGAII,DTLZ5,DTLZ,2,11,4011,0.005161212721147878,0.3465830730128927,1.4139089999999996
NSGAII,DTLZ5,DTLZ,2,11,4012,0.004831320890940043,0.3467263333825824,1.5743350000000014
NSGAII,DTLZ5,DTLZ,2,11,4013,0.0053602237439353126,0.34649502530833554,1.4546580000000011
NSGAII,DTLZ5,DTLZ,2,11,4014,0.005128092484181108,0.34615750527974964,1.6065830000000023
NSGAII,DTLZ5,DTLZ,2,11,4015,0.005285691116699059,0.346462229633066,1.3176080000000001
NSGAII,DTLZ5,DTLZ,2,11,4016,0.0048947185897273895,0.3467319105770055,1.5939850000000007
