Grupo,Algoritmo,Problema,Run,M,D,arquivo_original,IGD,runtime,HV,Spread,IGDp,Spacing
DTLZ,IVFSPEA2,DTLZ1,31,M3,D7,IVFSPEA2_DTLZ1_M3_D7_31.mat,0.0198775658993553,21.30524799999996,0.842143156265287,,,
DTLZ,IVFSPEA2,DTLZ1,31,M2,D6,IVFSPEA2_DTLZ1_M2_D6_31.mat,0.001835117587746,10.194895999999998,0.5824555305852193,0.1069953884690134,0.0013070771531541,0.0012487671097105
DTLZ,IVFSPEA2,DTLZ1,32,M2,D6,IVFSPEA2_DTLZ1_M2_D6_32.mat,0.001820288006923,10.843558999999996,0.582254205191307,0.074061564204278,0.0013683216919626,0.0008724089353417
DTLZ,IVFSPEA2,DTLZ1,32,M3,D7,IVFSPEA2_DTLZ1_M3_D7_32.mat,0.0201880580498525,21.178587,0.842698334679446,,,
DTLZ,IVFSPEA2,DTLZ1,33,M2,D6,IVFSPEA2_DTLZ1_M2_D6_33.mat,0.001820012601774,10.341673999999992,0.5825180665917754,0.0963579618081638,0.0012881535706504,0.0011374671115535
DTLZ,IVFSPEA2,DTLZ1,33,M3,D7,IVFSPEA2_DTLZ1_M3_D7_33.mat,0.019936635230534,21.008179000000013,0.841478932376628,,,
DTLZ,IVFSPEA2,DTLZ1,34,M2,D6,IVFSPEA2_DTLZ1_M2_D6_34.mat,0.001831785727477,10.079033,0.582442066596069,0.1090798523252615,0.0013111538260283,0.0013139811975972
DTLZ,IVFSPEA2,DTLZ1,34,M3,D7,IVFSPEA2_DTLZ1_M3_D7_34.mat,0.0200260762050506,21.173743,0.841795568307278,,,
DTLZ,IVFSPEA2,DTLZ1,35,M3,D7,IVFSPEA2_DTLZ1_M3_D7_35.mat,0.0201539500514962,21.803316999999986,0.842766073736287,,,
DTLZ,IVFSPEA2,DTLZ1,35,M2,D6,IVFSPEA2_DTLZ1_M2_D6_35.mat,0.0018107868687399,10.476922999999998,0.5825126658599984,0.079243096524047,0.0012897881091419,0.0010193045159373
DTLZ,IVFSPEA2,DTLZ1,36,M3,D7,IVFSPEA2_DTLZ1_M3_D7_36.mat,0.0203920233957928,21.00942,0.842594881664602,,,
DTLZ,IVFSPEA2,DTLZ1,36,M2,D6,IVFSPEA2_DTLZ1_M2_D6_36.mat,0.0018349309104306,10.374160000000009,0.582203154918922,0.1069706870136782,0.0013838175876755,0.0012317062715624
DTLZ,IVFSPEA2,DTLZ1,37,M2,D6,IVFSPEA2_DTLZ1_M2_D6_37.mat,0.0018224699829969,10.541167000000012,0.5825062188974821,0.1061168878265672,0.0012917430073574,0.0012490107315471
DTLZ,IVFSPEA2,DTLZ1,37,M3,D7,IVFSPEA2_DTLZ1_M3_D7_37.mat,0.020361147692486,21.72302199999999,0.842738364152087,,,
DTLZ,IVFSPEA2,DTLZ1,38,M2,D6,IVFSPEA2_DTLZ1_M2_D6_38.mat,0.0018103955158097,10.411944000000004,0.5825405121474174,0.0718368725806006,0.0012813528648583,0.0008402887030626
DTLZ,IVFSPEA2,DTLZ1,38,M3,D7,IVFSPEA2_DTLZ1_M3_D7_38.mat,0.0202966386431122,21.29588800000004,0.842691491006994,,,
DTLZ,IVFSPEA2,DTLZ1,39,M3,D7,IVFSPEA2_DTLZ1_M3_D7_39.mat,0.0201092986338107,21.321779000000014,0.842740364667705,,,
DTLZ,IVFSPEA2,DTLZ1,39,M2,D6,IVFSPEA2_DTLZ1_M2_D6_39.mat,0.001825788712674,10.471952,0.5824124085189919,0.1168166957271088,0.0013201592711364,0.0013968646229309
DTLZ,IVFSPEA2,DTLZ1,40,M2,D6,IVFSPEA2_DTLZ1_M2_D6_40.mat,0.0018191445999029,10.025046999999988,0.5823873857875361,0.0879976721151727,0.0013277700725822,0.0010702214032955
DTLZ,IVFSPEA2,DTLZ1,40,M3,D7,IVFSPEA2_DTLZ1_M3_D7_40.mat,0.0200907597243786,21.64557699999999,0.842654659655334,,,
DTLZ,IVFSPEA2,DTLZ1,41,M2,D6,IVFSPEA2_DTLZ1_M2_D6_41.mat,0.0018194151015451,9.964783999999993,0.5824171346350147,0.0801436476317306,0.0013193649077296,0.0010498009194065
DTLZ,IVFSPEA2,DTLZ1,41,M3,D7,IVFSPEA2_DTLZ1_M3_D7_41.mat,0.0200232523615414,21.15099500000002,0.842533190625662,,,
DTLZ,IVFSPEA2,DTLZ1,42,M3,D7,IVFSPEA2_DTLZ1_M3_D7_42.mat,0.0203040462997905,21.96240799999997,0.841943978585897,,,
DTLZ,IVFSPEA2,DTLZ1,42,M2,D6,IVFSPEA2_DTLZ1_M2_D6_42.mat,0.0018107519025386,10.988554000000017,0.5825432638945169,0.0894341392542182,0.0012805340329063,0.0010834046614399
DTLZ,IVFSPEA2,DTLZ1,43,M2,D6,IVFSPEA2_DTLZ1_M2_D6_43.mat,0.0018420782385061,10.887171999999984,0.582151420834264,0.1188166448459131,0.0013996386557501,0.0014463883564976
DTLZ,IVFSPEA2,DTLZ1,43,M3,D7,IVFSPEA2_DTLZ1_M3_D7_43.mat,0.0200974988366018,21.35167399999998,0.84262071979224,,,
