Grupo,Algoritmo,Problema,Run,M,D,runtime,arquivo_original
DTLZ,IVFSPEA2,DTLZ2,48,M3,D12,30.572100000000027,IVFSPEA2_DTLZ2_M3_D12_48.mat
DTLZ,IVFSPEA2,DTLZ2,48,M2,D11,12.721368000000002,IVFSPEA2_DTLZ2_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ2,49,M2,D11,12.712046999999986,IVFSPEA2_DTLZ2_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ2,49,M3,D12,29.334686000000016,IVFSPEA2_DTLZ2_M3_D12_49.mat
DTLZ,IVFSPEA2,DTLZ2,50,M2,D11,12.785605999999989,IVFSPEA2_DTLZ2_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ2,50,M3,D12,29.42250599999998,IVFSPEA2_DTLZ2_M3_D12_50.mat
DTLZ,IVFSPEA2,DTLZ2,51,M3,D12,29.72956899999998,IVFSPEA2_DTLZ2_M3_D12_51.mat
DTLZ,IVFSPEA2,DTLZ2,51,M2,D11,12.804832999999984,IVFSPEA2_DTLZ2_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ2,52,M2,D11,12.990017999999983,IVFSPEA2_DTLZ2_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ2,52,M3,D12,29.865821999999994,IVFSPEA2_DTLZ2_M3_D12_52.mat
DTLZ,IVFSPEA2,DTLZ2,53,M2,D11,12.735173000000001,IVFSPEA2_DTLZ2_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ2,53,M3,D12,30.054427999999998,IVFSPEA2_DTLZ2_M3_D12_53.mat
DTLZ,IVFSPEA2,DTLZ2,54,M2,D11,12.914793000000014,IVFSPEA2_DTLZ2_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ2,54,M3,D12,29.552345000000003,IVFSPEA2_DTLZ2_M3_D12_54.mat
DTLZ,IVFSPEA2,DTLZ2,55,M2,D11,13.176383000000012,IVFSPEA2_DTLZ2_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ2,55,M3,D12,29.921791999999996,IVFSPEA2_DTLZ2_M3_D12_55.mat
DTLZ,IVFSPEA2,DTLZ2,56,M2,D11,12.828268000000001,IVFSPEA2_DTLZ2_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ2,56,M3,D12,29.572433000000046,IVFSPEA2_DTLZ2_M3_D12_56.mat
DTLZ,IVFSPEA2,DTLZ2,57,M3,D12,29.679216999999994,IVFSPEA2_DTLZ2_M3_D12_57.mat
DTLZ,IVFSPEA2,DTLZ2,57,M2,D11,13.321753000000006,IVFSPEA2_DTLZ2_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ2,58,M3,D12,29.678915,IVFSPEA2_DTLZ2_M3_D12_58.mat
DTLZ,IVFSPEA2,DTLZ2,58,M2,D11,12.967209000000006,IVFSPEA2_DTLZ2_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ2,59,M3,D12,30.47854900000005,IVFSPEA2_DTLZ2_M3_D12_59.mat
DTLZ,IVFSPEA2,DTLZ2,59,M2,D11,12.883868,IVFSPEA2_DTLZ2_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ2,60,M3,D12,30.92696699999999,IVFSPEA2_DTLZ2_M3_D12_60.mat
DTLZ,IVFSPEA2,DTLZ2,60,M2,D11,12.775216999999998,IVFSPEA2_DTLZ2_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ3,1,M3,D12,19.565624000000017,IVFSPEA2_DTLZ3_M3_D12_1.mat
DTLZ,IVFSPEA2,DTLZ3,1,M2,D11,10.116356,IVFSPEA2_DTLZ3_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ3,2,M3,D12,20.150319,IVFSPEA2_DTLZ3_M3_D12_2.mat
DTLZ,IVFSPEA2,DTLZ3,2,M2,D11,9.138616,IVFSPEA2_DTLZ3_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ3,3,M2,D11,9.648178000000001,IVFSPEA2_DTLZ3_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ3,3,M3,D12,19.95902099999998,IVFSPEA2_DTLZ3_M3_D12_3.mat
DTLZ,IVFSPEA2,DTLZ3,4,M2,D11,9.833025999999998,IVFSPEA2_DTLZ3_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ3,4,M3,D12,19.675920999999995,IVFSPEA2_DTLZ3_M3_D12_4.mat
DTLZ,IVFSPEA2,DTLZ3,5,M2,D11,10.268736000000006,IVFSPEA2_DTLZ3_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ3,5,M3,D12,19.882547000000038,IVFSPEA2_DTLZ3_M3_D12_5.mat
DTLZ,IVFSPEA2,DTLZ3,6,M2,D11,9.627213000000005,IVFSPEA2_DTLZ3_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ3,6,M3,D12,19.72018600000003,IVFSPEA2_DTLZ3_M3_D12_6.mat
DTLZ,IVFSPEA2,DTLZ3,7,M2,D11,9.469061000000016,IVFSPEA2_DTLZ3_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ3,7,M3,D12,18.308902000000018,IVFSPEA2_DTLZ3_M3_D12_7.mat
DTLZ,IVFSPEA2,DTLZ3,8,M2,D11,9.213270999999992,IVFSPEA2_DTLZ3_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ3,8,M3,D12,18.930087,IVFSPEA2_DTLZ3_M3_D12_8.mat
DTLZ,IVFSPEA2,DTLZ3,9,M2,D11,9.496765999999997,IVFSPEA2_DTLZ3_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ3,9,M3,D12,18.381218999999984,IVFSPEA2_DTLZ3_M3_D12_9.mat
DTLZ,IVFSPEA2,DTLZ3,10,M3,D12,19.205593999999994,IVFSPEA2_DTLZ3_M3_D12_10.mat
DTLZ,IVFSPEA2,DTLZ3,10,M2,D11,9.232074999999991,IVFSPEA2_DTLZ3_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ3,11,M2,D11,9.282407000000006,IVFSPEA2_DTLZ3_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ3,11,M3,D12,18.640964000000018,IVFSPEA2_DTLZ3_M3_D12_11.mat
DTLZ,IVFSPEA2,DTLZ3,12,M3,D12,18.924236,IVFSPEA2_DTLZ3_M3_D12_12.mat
DTLZ,IVFSPEA2,DTLZ3,12,M2,D11,9.590815000000006,IVFSPEA2_DTLZ3_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ3,13,M3,D12,18.477364,IVFSPEA2_DTLZ3_M3_D12_13.mat
DTLZ,IVFSPEA2,DTLZ3,13,M2,D11,9.292614999999993,IVFSPEA2_DTLZ3_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ3,14,M3,D12,18.72052300000003,IVFSPEA2_DTLZ3_M3_D12_14.mat
DTLZ,IVFSPEA2,DTLZ3,14,M2,D11,9.153477000000017,IVFSPEA2_DTLZ3_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ3,15,M2,D11,9.483645999999986,IVFSPEA2_DTLZ3_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ3,15,M3,D12,18.78432700000002,IVFSPEA2_DTLZ3_M3_D12_15.mat
DTLZ,IVFSPEA2,DTLZ3,16,M2,D11,9.345787999999999,IVFSPEA2_DTLZ3_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ3,16,M3,D12,18.68569699999998,IVFSPEA2_DTLZ3_M3_D12_16.mat
DTLZ,IVFSPEA2,DTLZ3,17,M2,D11,9.042168999999996,IVFSPEA2_DTLZ3_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ3,17,M3,D12,18.697845000000004,IVFSPEA2_DTLZ3_M3_D12_17.mat
DTLZ,IVFSPEA2,DTLZ3,18,M3,D12,18.563802999999993,IVFSPEA2_DTLZ3_M3_D12_18.mat
DTLZ,IVFSPEA2,DTLZ3,18,M2,D11,8.833857000000007,IVFSPEA2_DTLZ3_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ3,19,M3,D12,18.323579999999993,IVFSPEA2_DTLZ3_M3_D12_19.mat
DTLZ,IVFSPEA2,DTLZ3,19,M2,D11,8.864587000000007,IVFSPEA2_DTLZ3_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ3,20,M2,D11,9.166936,IVFSPEA2_DTLZ3_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ3,20,M3,D12,18.412609000000007,IVFSPEA2_DTLZ3_M3_D12_20.mat
DTLZ,IVFSPEA2,DTLZ3,21,M2,D11,9.279380999999994,IVFSPEA2_DTLZ3_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ3,21,M3,D12,18.91295599999999,IVFSPEA2_DTLZ3_M3_D12_21.mat
DTLZ,IVFSPEA2,DTLZ3,22,M3,D12,18.432956000000008,IVFSPEA2_DTLZ3_M3_D12_22.mat
DTLZ,IVFSPEA2,DTLZ3,22,M2,D11,8.886024000000006,IVFSPEA2_DTLZ3_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ3,23,M3,D12,17.940273000000012,IVFSPEA2_DTLZ3_M3_D12_23.mat
DTLZ,IVFSPEA2,DTLZ3,23,M2,D11,8.980459999999997,IVFSPEA2_DTLZ3_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ3,24,M3,D12,18.477320000000024,IVFSPEA2_DTLZ3_M3_D12_24.mat
DTLZ,IVFSPEA2,DTLZ3,24,M2,D11,8.802553000000007,IVFSPEA2_DTLZ3_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ3,25,M2,D11,9.14710599999999,IVFSPEA2_DTLZ3_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ3,25,M3,D12,17.443790000000043,IVFSPEA2_DTLZ3_M3_D12_25.mat
DTLZ,IVFSPEA2,DTLZ3,26,M2,D11,9.32903400000001,IVFSPEA2_DTLZ3_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ3,26,M3,D12,17.259118999999995,IVFSPEA2_DTLZ3_M3_D12_26.mat
DTLZ,IVFSPEA2,DTLZ3,27,M3,D12,18.760955000000006,IVFSPEA2_DTLZ3_M3_D12_27.mat
DTLZ,IVFSPEA2,DTLZ3,27,M2,D11,8.80963899999999,IVFSPEA2_DTLZ3_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ3,28,M2,D11,9.131094999999997,IVFSPEA2_DTLZ3_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ3,28,M3,D12,17.489325,IVFSPEA2_DTLZ3_M3_D12_28.mat
DTLZ,IVFSPEA2,DTLZ3,29,M2,D11,8.961607000000006,IVFSPEA2_DTLZ3_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ3,29,M3,D12,17.66881000000002,IVFSPEA2_DTLZ3_M3_D12_29.mat
DTLZ,IVFSPEA2,DTLZ3,30,M2,D11,9.107471000000013,IVFSPEA2_DTLZ3_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ3,30,M3,D12,18.74601699999998,IVFSPEA2_DTLZ3_M3_D12_30.mat
DTLZ,IVFSPEA2,DTLZ3,31,M3,D12,17.688909999999993,IVFSPEA2_DTLZ3_M3_D12_31.mat
DTLZ,IVFSPEA2,DTLZ3,31,M2,D11,8.167470000000005,IVFSPEA2_DTLZ3_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ3,32,M3,D12,17.62860300000001,IVFSPEA2_DTLZ3_M3_D12_32.mat
DTLZ,IVFSPEA2,DTLZ3,32,M2,D11,9.300241999999994,IVFSPEA2_DTLZ3_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ3,33,M3,D12,18.116351999999992,IVFSPEA2_DTLZ3_M3_D12_33.mat
DTLZ,IVFSPEA2,DTLZ3,33,M2,D11,8.876136999999995,IVFSPEA2_DTLZ3_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ3,34,M3,D12,17.085613,IVFSPEA2_DTLZ3_M3_D12_34.mat
DTLZ,IVFSPEA2,DTLZ3,34,M2,D11,9.222548000000002,IVFSPEA2_DTLZ3_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ3,35,M3,D12,17.710537,IVFSPEA2_DTLZ3_M3_D12_35.mat
DTLZ,IVFSPEA2,DTLZ3,35,M2,D11,9.043741999999995,IVFSPEA2_DTLZ3_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ3,36,M3,D12,17.413022,IVFSPEA2_DTLZ3_M3_D12_36.mat
DTLZ,IVFSPEA2,DTLZ3,36,M2,D11,8.907999999999998,IVFSPEA2_DTLZ3_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ3,37,M3,D12,16.854101000000018,IVFSPEA2_DTLZ3_M3_D12_37.mat
DTLZ,IVFSPEA2,DTLZ3,37,M2,D11,8.643779999999998,IVFSPEA2_DTLZ3_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ3,38,M2,D11,8.681137,IVFSPEA2_DTLZ3_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ3,38,M3,D12,17.622114999999976,IVFSPEA2_DTLZ3_M3_D12_38.mat
DTLZ,IVFSPEA2,DTLZ3,39,M3,D12,17.27804600000001,IVFSPEA2_DTLZ3_M3_D12_39.mat
DTLZ,IVFSPEA2,DTLZ3,39,M2,D11,9.125107000000007,IVFSPEA2_DTLZ3_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ3,40,M2,D11,9.181868000000021,IVFSPEA2_DTLZ3_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ3,40,M3,D12,17.397850999999996,IVFSPEA2_DTLZ3_M3_D12_40.mat
DTLZ,IVFSPEA2,DTLZ3,41,M2,D11,9.235644999999996,IVFSPEA2_DTLZ3_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ3,41,M3,D12,17.125609000000008,IVFSPEA2_DTLZ3_M3_D12_41.mat
DTLZ,IVFSPEA2,DTLZ3,42,M2,D11,8.766278000000009,IVFSPEA2_DTLZ3_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ3,42,M3,D12,17.176544,IVFSPEA2_DTLZ3_M3_D12_42.mat
DTLZ,IVFSPEA2,DTLZ3,43,M3,D12,17.398869,IVFSPEA2_DTLZ3_M3_D12_43.mat
DTLZ,IVFSPEA2,DTLZ3,43,M2,D11,8.567146000000001,IVFSPEA2_DTLZ3_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ3,44,M3,D12,16.485005000000022,IVFSPEA2_DTLZ3_M3_D12_44.mat
DTLZ,IVFSPEA2,DTLZ3,44,M2,D11,9.144551999999987,IVFSPEA2_DTLZ3_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ3,45,M2,D11,9.039259000000005,IVFSPEA2_DTLZ3_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ3,45,M3,D12,16.634455999999997,IVFSPEA2_DTLZ3_M3_D12_45.mat
DTLZ,IVFSPEA2,DTLZ3,46,M2,D11,9.045868999999987,IVFSPEA2_DTLZ3_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ3,46,M3,D12,17.381749000000006,IVFSPEA2_DTLZ3_M3_D12_46.mat
DTLZ,IVFSPEA2,DTLZ3,47,M2,D11,9.019649999999986,IVFSPEA2_DTLZ3_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ3,47,M3,D12,17.061026999999996,IVFSPEA2_DTLZ3_M3_D12_47.mat
DTLZ,IVFSPEA2,DTLZ3,48,M2,D11,8.606830999999996,IVFSPEA2_DTLZ3_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ3,48,M3,D12,16.92709200000001,IVFSPEA2_DTLZ3_M3_D12_48.mat
DTLZ,IVFSPEA2,DTLZ3,49,M2,D11,9.237793999999997,IVFSPEA2_DTLZ3_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ3,49,M3,D12,16.664628000000008,IVFSPEA2_DTLZ3_M3_D12_49.mat
DTLZ,IVFSPEA2,DTLZ3,50,M2,D11,8.983298000000001,IVFSPEA2_DTLZ3_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ3,50,M3,D12,16.740304000000005,IVFSPEA2_DTLZ3_M3_D12_50.mat
DTLZ,IVFSPEA2,DTLZ3,51,M3,D12,16.958451000000007,IVFSPEA2_DTLZ3_M3_D12_51.mat
DTLZ,IVFSPEA2,DTLZ3,51,M2,D11,8.581837999999998,IVFSPEA2_DTLZ3_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ3,52,M2,D11,9.264386999999989,IVFSPEA2_DTLZ3_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ3,52,M3,D12,17.114620999999982,IVFSPEA2_DTLZ3_M3_D12_52.mat
DTLZ,IVFSPEA2,DTLZ3,53,M3,D12,17.407725000000006,IVFSPEA2_DTLZ3_M3_D12_53.mat
DTLZ,IVFSPEA2,DTLZ3,53,M2,D11,9.058359000000008,IVFSPEA2_DTLZ3_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ3,54,M2,D11,8.680339000000009,IVFSPEA2_DTLZ3_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ3,54,M3,D12,16.663114000000004,IVFSPEA2_DTLZ3_M3_D12_54.mat
DTLZ,IVFSPEA2,DTLZ3,55,M2,D11,9.059261999999993,IVFSPEA2_DTLZ3_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ3,55,M3,D12,16.428284000000005,IVFSPEA2_DTLZ3_M3_D12_55.mat
DTLZ,IVFSPEA2,DTLZ3,56,M3,D12,16.986781999999994,IVFSPEA2_DTLZ3_M3_D12_56.mat
DTLZ,IVFSPEA2,DTLZ3,56,M2,D11,9.027071000000003,IVFSPEA2_DTLZ3_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ3,57,M3,D12,17.024462999999983,IVFSPEA2_DTLZ3_M3_D12_57.mat
DTLZ,IVFSPEA2,DTLZ3,57,M2,D11,8.600029000000008,IVFSPEA2_DTLZ3_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ3,58,M3,D12,17.671934000000004,IVFSPEA2_DTLZ3_M3_D12_58.mat
DTLZ,IVFSPEA2,DTLZ3,58,M2,D11,9.013628999999987,IVFSPEA2_DTLZ3_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ3,59,M3,D12,18.33861599999999,IVFSPEA2_DTLZ3_M3_D12_59.mat
DTLZ,IVFSPEA2,DTLZ3,59,M2,D11,9.029174999999993,IVFSPEA2_DTLZ3_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ3,60,M2,D11,8.717534000000002,IVFSPEA2_DTLZ3_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ3,60,M3,D12,17.597818000000004,IVFSPEA2_DTLZ3_M3_D12_60.mat
DTLZ,IVFSPEA2,DTLZ4,1,M3,D12,19.735195000000022,IVFSPEA2_DTLZ4_M3_D12_1.mat
DTLZ,IVFSPEA2,DTLZ4,1,M2,D11,13.084375000000005,IVFSPEA2_DTLZ4_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ4,2,M3,D12,14.040126,IVFSPEA2_DTLZ4_M3_D12_2.mat
DTLZ,IVFSPEA2,DTLZ4,2,M2,D11,7.716160999999991,IVFSPEA2_DTLZ4_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ4,3,M3,D12,19.604588000000028,IVFSPEA2_DTLZ4_M3_D12_3.mat
DTLZ,IVFSPEA2,DTLZ4,3,M2,D11,13.414787000000016,IVFSPEA2_DTLZ4_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ4,4,M3,D12,18.39102099999997,IVFSPEA2_DTLZ4_M3_D12_4.mat
DTLZ,IVFSPEA2,DTLZ4,4,M2,D11,8.152320000000007,IVFSPEA2_DTLZ4_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ4,5,M3,D12,19.042391999999982,IVFSPEA2_DTLZ4_M3_D12_5.mat
DTLZ,IVFSPEA2,DTLZ4,5,M2,D11,12.759657999999998,IVFSPEA2_DTLZ4_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ4,6,M2,D11,7.866334,IVFSPEA2_DTLZ4_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ4,6,M3,D12,19.08367800000001,IVFSPEA2_DTLZ4_M3_D12_6.mat
DTLZ,IVFSPEA2,DTLZ4,7,M2,D11,12.596105999999999,IVFSPEA2_DTLZ4_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ4,7,M3,D12,17.915413000000008,IVFSPEA2_DTLZ4_M3_D12_7.mat
DTLZ,IVFSPEA2,DTLZ4,8,M2,D11,12.531890999999975,IVFSPEA2_DTLZ4_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ4,8,M3,D12,17.786108000000006,IVFSPEA2_DTLZ4_M3_D12_8.mat
DTLZ,IVFSPEA2,DTLZ4,9,M2,D11,12.915523000000011,IVFSPEA2_DTLZ4_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ4,9,M3,D12,26.490273999999932,IVFSPEA2_DTLZ4_M3_D12_9.mat
DTLZ,IVFSPEA2,DTLZ4,10,M2,D11,12.858301000000003,IVFSPEA2_DTLZ4_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ4,10,M3,D12,17.548512,IVFSPEA2_DTLZ4_M3_D12_10.mat
DTLZ,IVFSPEA2,DTLZ4,11,M3,D12,26.912147999999984,IVFSPEA2_DTLZ4_M3_D12_11.mat
DTLZ,IVFSPEA2,DTLZ4,11,M2,D11,7.453868,IVFSPEA2_DTLZ4_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ4,12,M3,D12,12.495678999999996,IVFSPEA2_DTLZ4_M3_D12_12.mat
DTLZ,IVFSPEA2,DTLZ4,12,M2,D11,7.690162999999991,IVFSPEA2_DTLZ4_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ4,13,M2,D11,7.508600999999998,IVFSPEA2_DTLZ4_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ4,13,M3,D12,25.823251999999982,IVFSPEA2_DTLZ4_M3_D12_13.mat
DTLZ,IVFSPEA2,DTLZ4,14,M3,D12,26.175228999999987,IVFSPEA2_DTLZ4_M3_D12_14.mat
DTLZ,IVFSPEA2,DTLZ4,14,M2,D11,12.684613999999996,IVFSPEA2_DTLZ4_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ4,15,M3,D12,25.430483000000024,IVFSPEA2_DTLZ4_M3_D12_15.mat
DTLZ,IVFSPEA2,DTLZ4,15,M2,D11,12.393301999999998,IVFSPEA2_DTLZ4_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ4,16,M2,D11,7.332478000000005,IVFSPEA2_DTLZ4_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ4,16,M3,D12,15.507765000000001,IVFSPEA2_DTLZ4_M3_D12_16.mat
DTLZ,IVFSPEA2,DTLZ4,17,M2,D11,12.298461999999992,IVFSPEA2_DTLZ4_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ4,17,M3,D12,24.87818399999998,IVFSPEA2_DTLZ4_M3_D12_17.mat
DTLZ,IVFSPEA2,DTLZ4,18,M3,D12,25.018716000000012,IVFSPEA2_DTLZ4_M3_D12_18.mat
DTLZ,IVFSPEA2,DTLZ4,18,M2,D11,7.501787000000005,IVFSPEA2_DTLZ4_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ4,19,M3,D12,15.676385000000018,IVFSPEA2_DTLZ4_M3_D12_19.mat
DTLZ,IVFSPEA2,DTLZ4,19,M2,D11,7.588207000000002,IVFSPEA2_DTLZ4_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ4,20,M2,D11,12.263559999999991,IVFSPEA2_DTLZ4_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ4,20,M3,D12,15.429204999999996,IVFSPEA2_DTLZ4_M3_D12_20.mat
DTLZ,IVFSPEA2,DTLZ4,21,M3,D12,15.564424000000002,IVFSPEA2_DTLZ4_M3_D12_21.mat
DTLZ,IVFSPEA2,DTLZ4,21,M2,D11,11.927382999999999,IVFSPEA2_DTLZ4_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ4,22,M3,D12,15.371313999999993,IVFSPEA2_DTLZ4_M3_D12_22.mat
DTLZ,IVFSPEA2,DTLZ4,22,M2,D11,12.337006000000029,IVFSPEA2_DTLZ4_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ4,23,M3,D12,25.437322000000012,IVFSPEA2_DTLZ4_M3_D12_23.mat
DTLZ,IVFSPEA2,DTLZ4,23,M2,D11,7.475162000000003,IVFSPEA2_DTLZ4_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ4,24,M3,D12,16.288062999999994,IVFSPEA2_DTLZ4_M3_D12_24.mat
DTLZ,IVFSPEA2,DTLZ4,24,M2,D11,12.131557,IVFSPEA2_DTLZ4_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ4,25,M2,D11,12.567183,IVFSPEA2_DTLZ4_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ4,25,M3,D12,15.748204000000001,IVFSPEA2_DTLZ4_M3_D12_25.mat
DTLZ,IVFSPEA2,DTLZ4,26,M2,D11,12.253363999999987,IVFSPEA2_DTLZ4_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ4,26,M3,D12,26.13596400000001,IVFSPEA2_DTLZ4_M3_D12_26.mat
DTLZ,IVFSPEA2,DTLZ4,27,M3,D12,16.041636000000008,IVFSPEA2_DTLZ4_M3_D12_27.mat
DTLZ,IVFSPEA2,DTLZ4,27,M2,D11,11.932144999999998,IVFSPEA2_DTLZ4_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ4,28,M2,D11,7.790638000000002,IVFSPEA2_DTLZ4_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ4,28,M3,D12,26.519392999999955,IVFSPEA2_DTLZ4_M3_D12_28.mat
DTLZ,IVFSPEA2,DTLZ4,29,M3,D12,24.832763000000003,IVFSPEA2_DTLZ4_M3_D12_29.mat
DTLZ,IVFSPEA2,DTLZ4,29,M2,D11,7.845629999999997,IVFSPEA2_DTLZ4_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ4,30,M3,D12,15.769535999999992,IVFSPEA2_DTLZ4_M3_D12_30.mat
DTLZ,IVFSPEA2,DTLZ4,30,M2,D11,11.964597000000014,IVFSPEA2_DTLZ4_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ4,31,M3,D12,15.836803000000005,IVFSPEA2_DTLZ4_M3_D12_31.mat
DTLZ,IVFSPEA2,DTLZ4,31,M2,D11,12.415838999999988,IVFSPEA2_DTLZ4_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ4,32,M3,D12,9.740780999999995,IVFSPEA2_DTLZ4_M3_D12_32.mat
DTLZ,IVFSPEA2,DTLZ4,32,M2,D11,11.965290000000003,IVFSPEA2_DTLZ4_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ4,33,M2,D11,7.469637000000007,IVFSPEA2_DTLZ4_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ4,33,M3,D12,15.82005699999999,IVFSPEA2_DTLZ4_M3_D12_33.mat
DTLZ,IVFSPEA2,DTLZ4,34,M2,D11,11.806001,IVFSPEA2_DTLZ4_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ4,34,M3,D12,16.236529000000004,IVFSPEA2_DTLZ4_M3_D12_34.mat
DTLZ,IVFSPEA2,DTLZ4,35,M3,D12,15.857912000000008,IVFSPEA2_DTLZ4_M3_D12_35.mat
