Grupo,Algoritmo,Problema,Run,M,D,IGD,arquivo_original
MaF,SPEA2SDE,MaF2,50,M3,D12,0.03159638351220754,SPEA2SDE_MaF2_M3_D12_50.mat
MaF,SPEA2SDE,MaF2,51,M3,D12,0.03074773424975992,SPEA2SDE_MaF2_M3_D12_51.mat
MaF,SPEA2SDE,MaF2,51,M2,D11,0.002303691465449267,SPEA2SDE_MaF2_M2_D11_51.mat
MaF,SPEA2SDE,MaF2,52,M3,D12,0.031860118710989795,SPEA2SDE_MaF2_M3_D12_52.mat
MaF,SPEA2SDE,MaF2,52,M2,D11,0.00238136970772355,SPEA2SDE_MaF2_M2_D11_52.mat
MaF,SPEA2SDE,MaF2,53,M3,D12,0.030795813943803582,SPEA2SDE_MaF2_M3_D12_53.mat
MaF,SPEA2SDE,MaF2,53,M2,D11,0.002291833130766874,SPEA2SDE_MaF2_M2_D11_53.mat
MaF,SPEA2SDE,MaF2,54,M3,D12,0.03154983052542743,SPEA2SDE_MaF2_M3_D12_54.mat
MaF,SPEA2SDE,MaF2,54,M2,D11,0.0023894487571955066,SPEA2SDE_MaF2_M2_D11_54.mat
MaF,SPEA2SDE,MaF2,55,M2,D11,0.0023757958259421376,SPEA2SDE_MaF2_M2_D11_55.mat
MaF,SPEA2SDE,MaF2,55,M3,D12,0.03184151489765517,SPEA2SDE_MaF2_M3_D12_55.mat
MaF,SPEA2SDE,MaF2,56,M3,D12,0.03137013154341712,SPEA2SDE_MaF2_M3_D12_56.mat
MaF,SPEA2SDE,MaF2,56,M2,D11,0.002456927560245027,SPEA2SDE_MaF2_M2_D11_56.mat
MaF,SPEA2SDE,MaF2,57,M3,D12,0.031196987992290884,SPEA2SDE_MaF2_M3_D12_57.mat
MaF,SPEA2SDE,MaF2,57,M2,D11,0.0023947793836982894,SPEA2SDE_MaF2_M2_D11_57.mat
MaF,SPEA2SDE,MaF2,58,M2,D11,0.002529422135398015,SPEA2SDE_MaF2_M2_D11_58.mat
MaF,SPEA2SDE,MaF2,58,M3,D12,0.03039402694214077,SPEA2SDE_MaF2_M3_D12_58.mat
MaF,SPEA2SDE,MaF2,59,M2,D11,0.002359292710565535,SPEA2SDE_MaF2_M2_D11_59.mat
MaF,SPEA2SDE,MaF2,59,M3,D12,0.030043822319527475,SPEA2SDE_MaF2_M3_D12_59.mat
MaF,SPEA2SDE,MaF2,60,M2,D11,0.0023734894918511305,SPEA2SDE_MaF2_M2_D11_60.mat
MaF,SPEA2SDE,MaF2,60,M3,D12,0.030757202639918862,SPEA2SDE_MaF2_M3_D12_60.mat
MaF,SPEA2SDE,MaF3,1,M2,D11,0.006175457397267758,SPEA2SDE_MaF3_M2_D11_1.mat
MaF,SPEA2SDE,MaF3,1,M3,D12,0.05457996354777853,SPEA2SDE_MaF3_M3_D12_1.mat
MaF,SPEA2SDE,MaF3,2,M3,D12,0.06095332410504438,SPEA2SDE_MaF3_M3_D12_2.mat
MaF,SPEA2SDE,MaF3,2,M2,D11,0.011378489453677247,SPEA2SDE_MaF3_M2_D11_2.mat
MaF,SPEA2SDE,MaF3,3,M3,D12,0.07516693090351989,SPEA2SDE_MaF3_M3_D12_3.mat
MaF,SPEA2SDE,MaF3,3,M2,D11,0.008183820827935395,SPEA2SDE_MaF3_M2_D11_3.mat
MaF,SPEA2SDE,MaF3,4,M2,D11,0.00727122792678463,SPEA2SDE_MaF3_M2_D11_4.mat
MaF,SPEA2SDE,MaF3,4,M3,D12,0.062092849064005966,SPEA2SDE_MaF3_M3_D12_4.mat
MaF,SPEA2SDE,MaF3,5,M2,D11,0.008023468060325686,SPEA2SDE_MaF3_M2_D11_5.mat
MaF,SPEA2SDE,MaF3,5,M3,D12,0.06061918504124464,SPEA2SDE_MaF3_M3_D12_5.mat
MaF,SPEA2SDE,MaF3,6,M2,D11,0.008957169891165837,SPEA2SDE_MaF3_M2_D11_6.mat
MaF,SPEA2SDE,MaF3,6,M3,D12,0.06079501168020397,SPEA2SDE_MaF3_M3_D12_6.mat
MaF,SPEA2SDE,MaF3,7,M3,D12,0.04792947023467329,SPEA2SDE_MaF3_M3_D12_7.mat
MaF,SPEA2SDE,MaF3,7,M2,D11,0.010299795128901983,SPEA2SDE_MaF3_M2_D11_7.mat
MaF,SPEA2SDE,MaF3,8,M3,D12,0.06821518316273813,SPEA2SDE_MaF3_M3_D12_8.mat
MaF,SPEA2SDE,MaF3,8,M2,D11,0.006909251717684751,SPEA2SDE_MaF3_M2_D11_8.mat
MaF,SPEA2SDE,MaF3,9,M2,D11,0.007810311729776839,SPEA2SDE_MaF3_M2_D11_9.mat
MaF,SPEA2SDE,MaF3,9,M3,D12,0.05894496850030481,SPEA2SDE_MaF3_M3_D12_9.mat
MaF,SPEA2SDE,MaF3,10,M3,D12,0.05003785901357408,SPEA2SDE_MaF3_M3_D12_10.mat
MaF,SPEA2SDE,MaF3,10,M2,D11,0.006100322740180695,SPEA2SDE_MaF3_M2_D11_10.mat
MaF,SPEA2SDE,MaF3,11,M3,D12,0.07039043866485162,SPEA2SDE_MaF3_M3_D12_11.mat
MaF,SPEA2SDE,MaF3,11,M2,D11,0.008367277336456608,SPEA2SDE_MaF3_M2_D11_11.mat
MaF,SPEA2SDE,MaF3,12,M2,D11,0.006543197109781787,SPEA2SDE_MaF3_M2_D11_12.mat
MaF,SPEA2SDE,MaF3,12,M3,D12,0.050283818993783515,SPEA2SDE_MaF3_M3_D12_12.mat
MaF,SPEA2SDE,MaF3,13,M2,D11,0.00780772843673041,SPEA2SDE_MaF3_M2_D11_13.mat
MaF,SPEA2SDE,MaF3,13,M3,D12,0.05737714708110164,SPEA2SDE_MaF3_M3_D12_13.mat
MaF,SPEA2SDE,MaF3,14,M3,D12,0.06033965277398002,SPEA2SDE_MaF3_M3_D12_14.mat
MaF,SPEA2SDE,MaF3,14,M2,D11,0.007934463227697726,SPEA2SDE_MaF3_M2_D11_14.mat
MaF,SPEA2SDE,MaF3,15,M2,D11,0.005636692195123364,SPEA2SDE_MaF3_M2_D11_15.mat
MaF,SPEA2SDE,MaF3,15,M3,D12,0.05972633240251612,SPEA2SDE_MaF3_M3_D12_15.mat
MaF,SPEA2SDE,MaF3,16,M3,D12,0.07167724833160481,SPEA2SDE_MaF3_M3_D12_16.mat
MaF,SPEA2SDE,MaF3,16,M2,D11,0.010958252669187424,SPEA2SDE_MaF3_M2_D11_16.mat
MaF,SPEA2SDE,MaF3,17,M3,D12,0.05552451186978342,SPEA2SDE_MaF3_M3_D12_17.mat
MaF,SPEA2SDE,MaF3,17,M2,D11,0.0062387342752042215,SPEA2SDE_MaF3_M2_D11_17.mat
MaF,SPEA2SDE,MaF3,18,M2,D11,0.007030767214014554,SPEA2SDE_MaF3_M2_D11_18.mat
MaF,SPEA2SDE,MaF3,18,M3,D12,0.05389582586527426,SPEA2SDE_MaF3_M3_D12_18.mat
MaF,SPEA2SDE,MaF3,19,M3,D12,0.060223216317450055,SPEA2SDE_MaF3_M3_D12_19.mat
MaF,SPEA2SDE,MaF3,19,M2,D11,0.011901704700349387,SPEA2SDE_MaF3_M2_D11_19.mat
MaF,SPEA2SDE,MaF3,20,M2,D11,0.007303649310225377,SPEA2SDE_MaF3_M2_D11_20.mat
MaF,SPEA2SDE,MaF3,20,M3,D12,0.05469067185924017,SPEA2SDE_MaF3_M3_D12_20.mat
MaF,SPEA2SDE,MaF3,21,M2,D11,0.006728587116958257,SPEA2SDE_MaF3_M2_D11_21.mat
MaF,SPEA2SDE,MaF3,21,M3,D12,0.051419732229310774,SPEA2SDE_MaF3_M3_D12_21.mat
MaF,SPEA2SDE,MaF3,22,M3,D12,0.06162648381914093,SPEA2SDE_MaF3_M3_D12_22.mat
MaF,SPEA2SDE,MaF3,22,M2,D11,0.009030093623119401,SPEA2SDE_MaF3_M2_D11_22.mat
MaF,SPEA2SDE,MaF3,23,M2,D11,0.00803060726018303,SPEA2SDE_MaF3_M2_D11_23.mat
MaF,SPEA2SDE,MaF3,23,M3,D12,0.05009927704268535,SPEA2SDE_MaF3_M3_D12_23.mat
MaF,SPEA2SDE,MaF3,24,M3,D12,0.049970321062558436,SPEA2SDE_MaF3_M3_D12_24.mat
MaF,SPEA2SDE,MaF3,24,M2,D11,0.007117206039459251,SPEA2SDE_MaF3_M2_D11_24.mat
MaF,SPEA2SDE,MaF3,25,M2,D11,0.009967513262780515,SPEA2SDE_MaF3_M2_D11_25.mat
MaF,SPEA2SDE,MaF3,25,M3,D12,0.06066602123162206,SPEA2SDE_MaF3_M3_D12_25.mat
MaF,SPEA2SDE,MaF3,26,M3,D12,0.05983136247872719,SPEA2SDE_MaF3_M3_D12_26.mat
MaF,SPEA2SDE,MaF3,26,M2,D11,0.006696783944846581,SPEA2SDE_MaF3_M2_D11_26.mat
MaF,SPEA2SDE,MaF3,27,M2,D11,0.005767232599959034,SPEA2SDE_MaF3_M2_D11_27.mat
MaF,SPEA2SDE,MaF3,27,M3,D12,0.05585059273899834,SPEA2SDE_MaF3_M3_D12_27.mat
MaF,SPEA2SDE,MaF3,28,M2,D11,0.00720362947925557,SPEA2SDE_MaF3_M2_D11_28.mat
MaF,SPEA2SDE,MaF3,28,M3,D12,0.07566200896636373,SPEA2SDE_MaF3_M3_D12_28.mat
MaF,SPEA2SDE,MaF3,29,M2,D11,0.007470461968622317,SPEA2SDE_MaF3_M2_D11_29.mat
MaF,SPEA2SDE,MaF3,29,M3,D12,0.06327387640084677,SPEA2SDE_MaF3_M3_D12_29.mat
MaF,SPEA2SDE,MaF3,30,M3,D12,0.05480235794366706,SPEA2SDE_MaF3_M3_D12_30.mat
MaF,SPEA2SDE,MaF3,30,M2,D11,0.0067903919814056475,SPEA2SDE_MaF3_M2_D11_30.mat
MaF,SPEA2SDE,MaF3,31,M3,D12,0.06470688621374115,SPEA2SDE_MaF3_M3_D12_31.mat
MaF,SPEA2SDE,MaF3,31,M2,D11,0.008175757395968273,SPEA2SDE_MaF3_M2_D11_31.mat
MaF,SPEA2SDE,MaF3,32,M2,D11,0.01162869831226108,SPEA2SDE_MaF3_M2_D11_32.mat
MaF,SPEA2SDE,MaF3,32,M3,D12,0.054523671614879844,SPEA2SDE_MaF3_M3_D12_32.mat
MaF,SPEA2SDE,MaF3,33,M3,D12,0.05880453854502285,SPEA2SDE_MaF3_M3_D12_33.mat
MaF,SPEA2SDE,MaF3,33,M2,D11,0.009593492225690807,SPEA2SDE_MaF3_M2_D11_33.mat
MaF,SPEA2SDE,MaF3,34,M3,D12,0.05621519295117326,SPEA2SDE_MaF3_M3_D12_34.mat
MaF,SPEA2SDE,MaF3,34,M2,D11,0.00720651259494851,SPEA2SDE_MaF3_M2_D11_34.mat
MaF,SPEA2SDE,MaF3,35,M2,D11,0.007720735217692004,SPEA2SDE_MaF3_M2_D11_35.mat
MaF,SPEA2SDE,MaF3,35,M3,D12,0.06765080115407186,SPEA2SDE_MaF3_M3_D12_35.mat
MaF,SPEA2SDE,MaF3,36,M3,D12,0.05299018623157424,SPEA2SDE_MaF3_M3_D12_36.mat
MaF,SPEA2SDE,MaF3,36,M2,D11,0.007535720317881427,SPEA2SDE_MaF3_M2_D11_36.mat
MaF,SPEA2SDE,MaF3,37,M2,D11,0.008054860883129391,SPEA2SDE_MaF3_M2_D11_37.mat
MaF,SPEA2SDE,MaF3,37,M3,D12,0.06494031193886324,SPEA2SDE_MaF3_M3_D12_37.mat
MaF,SPEA2SDE,MaF3,38,M3,D12,0.05723581123552181,SPEA2SDE_MaF3_M3_D12_38.mat
MaF,SPEA2SDE,MaF3,38,M2,D11,0.00934381143161478,SPEA2SDE_MaF3_M2_D11_38.mat
MaF,SPEA2SDE,MaF3,39,M2,D11,0.006976396179494146,SPEA2SDE_MaF3_M2_D11_39.mat
MaF,SPEA2SDE,MaF3,39,M3,D12,0.05282525393456866,SPEA2SDE_MaF3_M3_D12_39.mat
MaF,SPEA2SDE,MaF3,40,M3,D12,0.06633180679352696,SPEA2SDE_MaF3_M3_D12_40.mat
MaF,SPEA2SDE,MaF3,40,M2,D11,0.00714349729196278,SPEA2SDE_MaF3_M2_D11_40.mat
MaF,SPEA2SDE,MaF3,41,M3,D12,0.04425500378500213,SPEA2SDE_MaF3_M3_D12_41.mat
MaF,SPEA2SDE,MaF3,41,M2,D11,0.007341662028472707,SPEA2SDE_MaF3_M2_D11_41.mat
MaF,SPEA2SDE,MaF3,42,M3,D12,0.05484748752533926,SPEA2SDE_MaF3_M3_D12_42.mat
MaF,SPEA2SDE,MaF3,42,M2,D11,0.0076325653716853735,SPEA2SDE_MaF3_M2_D11_42.mat
MaF,SPEA2SDE,MaF3,43,M3,D12,0.048220265505318494,SPEA2SDE_MaF3_M3_D12_43.mat
MaF,SPEA2SDE,MaF3,43,M2,D11,0.006211510146081232,SPEA2SDE_MaF3_M2_D11_43.mat
MaF,SPEA2SDE,MaF3,44,M2,D11,0.012269576471481095,SPEA2SDE_MaF3_M2_D11_44.mat
MaF,SPEA2SDE,MaF3,44,M3,D12,0.04850830852306797,SPEA2SDE_MaF3_M3_D12_44.mat
MaF,SPEA2SDE,MaF3,45,M3,D12,0.06790230428895143,SPEA2SDE_MaF3_M3_D12_45.mat
MaF,SPEA2SDE,MaF3,45,M2,D11,0.01425907510715278,SPEA2SDE_MaF3_M2_D11_45.mat
MaF,SPEA2SDE,MaF3,46,M3,D12,0.06495546662285505,SPEA2SDE_MaF3_M3_D12_46.mat
MaF,SPEA2SDE,MaF3,46,M2,D11,0.010160195162171605,SPEA2SDE_MaF3_M2_D11_46.mat
MaF,SPEA2SDE,MaF3,47,M2,D11,0.010732272027581192,SPEA2SDE_MaF3_M2_D11_47.mat
MaF,SPEA2SDE,MaF3,47,M3,D12,0.05847517370514347,SPEA2SDE_MaF3_M3_D12_47.mat
MaF,SPEA2SDE,MaF3,48,M2,D11,0.00613121550719377,SPEA2SDE_MaF3_M2_D11_48.mat
MaF,SPEA2SDE,MaF3,48,M3,D12,0.060468468984367994,SPEA2SDE_MaF3_M3_D12_48.mat
MaF,SPEA2SDE,MaF3,49,M2,D11,0.008936782703567122,SPEA2SDE_MaF3_M2_D11_49.mat
MaF,SPEA2SDE,MaF3,49,M3,D12,0.05956218427449047,SPEA2SDE_MaF3_M3_D12_49.mat
MaF,SPEA2SDE,MaF3,50,M3,D12,0.06433891533299037,SPEA2SDE_MaF3_M3_D12_50.mat
MaF,SPEA2SDE,MaF3,50,M2,D11,0.006138221339392316,SPEA2SDE_MaF3_M2_D11_50.mat
MaF,SPEA2SDE,MaF3,51,M2,D11,0.005885202099867701,SPEA2SDE_MaF3_M2_D11_51.mat
MaF,SPEA2SDE,MaF3,51,M3,D12,0.05296582924506976,SPEA2SDE_MaF3_M3_D12_51.mat
MaF,SPEA2SDE,MaF3,52,M3,D12,0.07173748083411896,SPEA2SDE_MaF3_M3_D12_52.mat
MaF,SPEA2SDE,MaF3,52,M2,D11,0.0077961370494552,SPEA2SDE_MaF3_M2_D11_52.mat
MaF,SPEA2SDE,MaF3,53,M3,D12,0.048079362015047124,SPEA2SDE_MaF3_M3_D12_53.mat
MaF,SPEA2SDE,MaF3,53,M2,D11,0.005887982689666287,SPEA2SDE_MaF3_M2_D11_53.mat
MaF,SPEA2SDE,MaF3,54,M3,D12,0.052693457370687445,SPEA2SDE_MaF3_M3_D12_54.mat
MaF,SPEA2SDE,MaF3,54,M2,D11,0.007561275475152709,SPEA2SDE_MaF3_M2_D11_54.mat
MaF,SPEA2SDE,MaF3,55,M2,D11,0.008062090520802586,SPEA2SDE_MaF3_M2_D11_55.mat
MaF,SPEA2SDE,MaF3,55,M3,D12,0.05932928146244422,SPEA2SDE_MaF3_M3_D12_55.mat
MaF,SPEA2SDE,MaF3,56,M3,D12,0.06277749084034885,SPEA2SDE_MaF3_M3_D12_56.mat
MaF,SPEA2SDE,MaF3,56,M2,D11,0.007887654515568741,SPEA2SDE_MaF3_M2_D11_56.mat
MaF,SPEA2SDE,MaF3,57,M3,D12,0.06770174227611764,SPEA2SDE_MaF3_M3_D12_57.mat
MaF,SPEA2SDE,MaF3,57,M2,D11,0.008112569259518837,SPEA2SDE_MaF3_M2_D11_57.mat
MaF,SPEA2SDE,MaF3,58,M2,D11,0.00750389861966963,SPEA2SDE_MaF3_M2_D11_58.mat
MaF,SPEA2SDE,MaF3,58,M3,D12,0.06146841047332335,SPEA2SDE_MaF3_M3_D12_58.mat
MaF,SPEA2SDE,MaF3,59,M3,D12,0.050560621359837354,SPEA2SDE_MaF3_M3_D12_59.mat
MaF,SPEA2SDE,MaF3,59,M2,D11,0.00785007654356534,SPEA2SDE_MaF3_M2_D11_59.mat
MaF,SPEA2SDE,MaF3,60,M3,D12,0.053916702699006454,SPEA2SDE_MaF3_M3_D12_60.mat
MaF,SPEA2SDE,MaF3,60,M2,D11,0.011451962476091463,SPEA2SDE_MaF3_M2_D11_60.mat
MaF,SPEA2SDE,MaF4,1,M3,D12,0.3620262140289354,SPEA2SDE_MaF4_M3_D12_1.mat
MaF,SPEA2SDE,MaF4,1,M2,D11,0.04997578523532924,SPEA2SDE_MaF4_M2_D11_1.mat
MaF,SPEA2SDE,MaF4,2,M2,D11,0.03887563686399917,SPEA2SDE_MaF4_M2_D11_2.mat
MaF,SPEA2SDE,MaF4,2,M3,D12,0.4481700453072732,SPEA2SDE_MaF4_M3_D12_2.mat
MaF,SPEA2SDE,MaF4,3,M2,D11,0.050711328771374097,SPEA2SDE_MaF4_M2_D11_3.mat
MaF,SPEA2SDE,MaF4,3,M3,D12,0.440133616640767,SPEA2SDE_MaF4_M3_D12_3.mat
MaF,SPEA2SDE,MaF4,4,M3,D12,0.41377290676829304,SPEA2SDE_MaF4_M3_D12_4.mat
MaF,SPEA2SDE,MaF4,4,M2,D11,0.028279372320071668,SPEA2SDE_MaF4_M2_D11_4.mat
MaF,SPEA2SDE,MaF4,5,M2,D11,0.041596518946646927,SPEA2SDE_MaF4_M2_D11_5.mat
MaF,SPEA2SDE,MaF4,5,M3,D12,0.4145308307655922,SPEA2SDE_MaF4_M3_D12_5.mat
MaF,SPEA2SDE,MaF4,6,M2,D11,0.035553835805210626,SPEA2SDE_MaF4_M2_D11_6.mat
MaF,SPEA2SDE,MaF4,6,M3,D12,0.5432215181195765,SPEA2SDE_MaF4_M3_D12_6.mat
MaF,SPEA2SDE,MaF4,7,M2,D11,0.04912808496218047,SPEA2SDE_MaF4_M2_D11_7.mat
MaF,SPEA2SDE,MaF4,7,M3,D12,0.4071196583737699,SPEA2SDE_MaF4_M3_D12_7.mat
MaF,SPEA2SDE,MaF4,8,M2,D11,0.03788467611370105,SPEA2SDE_MaF4_M2_D11_8.mat
MaF,SPEA2SDE,MaF4,8,M3,D12,0.4223952892709381,SPEA2SDE_MaF4_M3_D12_8.mat
MaF,SPEA2SDE,MaF4,9,M3,D12,0.4633363482584205,SPEA2SDE_MaF4_M3_D12_9.mat
MaF,SPEA2SDE,MaF4,9,M2,D11,0.03678408248140475,SPEA2SDE_MaF4_M2_D11_9.mat
MaF,SPEA2SDE,MaF4,10,M2,D11,0.052611167795171776,SPEA2SDE_MaF4_M2_D11_10.mat
MaF,SPEA2SDE,MaF4,10,M3,D12,0.5161953271935501,SPEA2SDE_MaF4_M3_D12_10.mat
MaF,SPEA2SDE,MaF4,11,M2,D11,0.04099010369961634,SPEA2SDE_MaF4_M2_D11_11.mat
MaF,SPEA2SDE,MaF4,11,M3,D12,0.47966093479967525,SPEA2SDE_MaF4_M3_D12_11.mat
MaF,SPEA2SDE,MaF4,12,M2,D11,0.0409416729609975,SPEA2SDE_MaF4_M2_D11_12.mat
MaF,SPEA2SDE,MaF4,12,M3,D12,0.42981676697384313,SPEA2SDE_MaF4_M3_D12_12.mat
MaF,SPEA2SDE,MaF4,13,M2,D11,0.03704872869549399,SPEA2SDE_MaF4_M2_D11_13.mat
MaF,SPEA2SDE,MaF4,13,M3,D12,0.49093283376433916,SPEA2SDE_MaF4_M3_D12_13.mat
MaF,SPEA2SDE,MaF4,14,M3,D12,0.42122820450195003,SPEA2SDE_MaF4_M3_D12_14.mat
MaF,SPEA2SDE,MaF4,14,M2,D11,0.028472279322845868,SPEA2SDE_MaF4_M2_D11_14.mat
MaF,SPEA2SDE,MaF4,15,M3,D12,0.6072217319515358,SPEA2SDE_MaF4_M3_D12_15.mat
MaF,SPEA2SDE,MaF4,15,M2,D11,0.03828246261619575,SPEA2SDE_MaF4_M2_D11_15.mat
MaF,SPEA2SDE,MaF4,16,M3,D12,0.5879042774002562,SPEA2SDE_MaF4_M3_D12_16.mat
MaF,SPEA2SDE,MaF4,16,M2,D11,0.05190600560938599,SPEA2SDE_MaF4_M2_D11_16.mat
MaF,SPEA2SDE,MaF4,17,M3,D12,0.5458822809675336,SPEA2SDE_MaF4_M3_D12_17.mat
MaF,SPEA2SDE,MaF4,17,M2,D11,0.04141340976691984,SPEA2SDE_MaF4_M2_D11_17.mat
MaF,SPEA2SDE,MaF4,18,M2,D11,0.029463793872928523,SPEA2SDE_MaF4_M2_D11_18.mat
MaF,SPEA2SDE,MaF4,18,M3,D12,0.43895392200271927,SPEA2SDE_MaF4_M3_D12_18.mat
MaF,SPEA2SDE,MaF4,19,M2,D11,0.041613237837589155,SPEA2SDE_MaF4_M2_D11_19.mat
MaF,SPEA2SDE,MaF4,19,M3,D12,0.37057582103065934,SPEA2SDE_MaF4_M3_D12_19.mat
MaF,SPEA2SDE,MaF4,20,M3,D12,0.46231737042287363,SPEA2SDE_MaF4_M3_D12_20.mat
MaF,SPEA2SDE,MaF4,20,M2,D11,0.03784322869996088,SPEA2SDE_MaF4_M2_D11_20.mat
MaF,SPEA2SDE,MaF4,21,M2,D11,0.03846515536525459,SPEA2SDE_MaF4_M2_D11_21.mat
MaF,SPEA2SDE,MaF4,21,M3,D12,0.3755813263197268,SPEA2SDE_MaF4_M3_D12_21.mat
MaF,SPEA2SDE,MaF4,22,M2,D11,0.05585055737407304,SPEA2SDE_MaF4_M2_D11_22.mat
MaF,SPEA2SDE,MaF4,22,M3,D12,0.5551094560562944,SPEA2SDE_MaF4_M3_D12_22.mat
MaF,SPEA2SDE,MaF4,23,M3,D12,0.48657369208341295,SPEA2SDE_MaF4_M3_D12_23.mat
MaF,SPEA2SDE,MaF4,23,M2,D11,0.027845709408114663,SPEA2SDE_MaF4_M2_D11_23.mat
MaF,SPEA2SDE,MaF4,24,M2,D11,0.03704828274435663,SPEA2SDE_MaF4_M2_D11_24.mat
MaF,SPEA2SDE,MaF4,24,M3,D12,0.4103022361145922,SPEA2SDE_MaF4_M3_D12_24.mat
MaF,SPEA2SDE,MaF4,25,M2,D11,0.0768345390444131,SPEA2SDE_MaF4_M2_D11_25.mat
MaF,SPEA2SDE,MaF4,25,M3,D12,0.4944317475031715,SPEA2SDE_MaF4_M3_D12_25.mat
MaF,SPEA2SDE,MaF4,26,M3,D12,0.3843935145105543,SPEA2SDE_MaF4_M3_D12_26.mat
MaF,SPEA2SDE,MaF4,26,M2,D11,0.035122945762097256,SPEA2SDE_MaF4_M2_D11_26.mat
MaF,SPEA2SDE,MaF4,27,M3,D12,0.4220625092392001,SPEA2SDE_MaF4_M3_D12_27.mat
MaF,SPEA2SDE,MaF4,27,M2,D11,0.03603662616521921,SPEA2SDE_MaF4_M2_D11_27.mat
MaF,SPEA2SDE,MaF4,28,M2,D11,0.03053741183111106,SPEA2SDE_MaF4_M2_D11_28.mat
MaF,SPEA2SDE,MaF4,28,M3,D12,0.4142540395439855,SPEA2SDE_MaF4_M3_D12_28.mat
MaF,SPEA2SDE,MaF4,29,M2,D11,0.04081804067887262,SPEA2SDE_MaF4_M2_D11_29.mat
MaF,SPEA2SDE,MaF4,29,M3,D12,0.47374204642842355,SPEA2SDE_MaF4_M3_D12_29.mat
MaF,SPEA2SDE,MaF4,30,M3,D12,0.3928713450809729,SPEA2SDE_MaF4_M3_D12_30.mat
MaF,SPEA2SDE,MaF4,30,M2,D11,0.03470664286614396,SPEA2SDE_MaF4_M2_D11_30.mat
MaF,SPEA2SDE,MaF4,31,M2,D11,0.06111345547271471,SPEA2SDE_MaF4_M2_D11_31.mat
MaF,SPEA2SDE,MaF4,31,M3,D12,0.5259398871972331,SPEA2SDE_MaF4_M3_D12_31.mat
MaF,SPEA2SDE,MaF4,32,M2,D11,0.038326097738207554,SPEA2SDE_MaF4_M2_D11_32.mat
MaF,SPEA2SDE,MaF4,32,M3,D12,0.4597051099945497,SPEA2SDE_MaF4_M3_D12_32.mat
MaF,SPEA2SDE,MaF4,33,M3,D12,0.4379949809063055,SPEA2SDE_MaF4_M3_D12_33.mat
MaF,SPEA2SDE,MaF4,33,M2,D11,0.08375677325653352,SPEA2SDE_MaF4_M2_D11_33.mat
MaF,SPEA2SDE,MaF4,34,M3,D12,0.48743574413981494,SPEA2SDE_MaF4_M3_D12_34.mat
MaF,SPEA2SDE,MaF4,34,M2,D11,0.04528365016513544,SPEA2SDE_MaF4_M2_D11_34.mat
MaF,SPEA2SDE,MaF4,35,M2,D11,0.04648093967222463,SPEA2SDE_MaF4_M2_D11_35.mat
MaF,SPEA2SDE,MaF4,35,M3,D12,0.4555450565112411,SPEA2SDE_MaF4_M3_D12_35.mat
MaF,SPEA2SDE,MaF4,36,M3,D12,0.5240453569158526,SPEA2SDE_MaF4_M3_D12_36.mat
MaF,SPEA2SDE,MaF4,36,M2,D11,0.05333031007828446,SPEA2SDE_MaF4_M2_D11_36.mat
MaF,SPEA2SDE,MaF4,37,M3,D12,0.5829128773759187,SPEA2SDE_MaF4_M3_D12_37.mat
MaF,SPEA2SDE,MaF4,37,M2,D11,0.02985504136249488,SPEA2SDE_MaF4_M2_D11_37.mat
MaF,SPEA2SDE,MaF4,38,M3,D12,0.43371810570573893,SPEA2SDE_MaF4_M3_D12_38.mat
MaF,SPEA2SDE,MaF4,38,M2,D11,0.055824082610416645,SPEA2SDE_MaF4_M2_D11_38.mat
MaF,SPEA2SDE,MaF4,39,M2,D11,0.049759969748292256,SPEA2SDE_MaF4_M2_D11_39.mat
MaF,SPEA2SDE,MaF4,39,M3,D12,0.38296390478674247,SPEA2SDE_MaF4_M3_D12_39.mat
MaF,SPEA2SDE,MaF4,40,M2,D11,0.03592977597000188,SPEA2SDE_MaF4_M2_D11_40.mat
MaF,SPEA2SDE,MaF4,40,M3,D12,0.3437434225371517,SPEA2SDE_MaF4_M3_D12_40.mat
MaF,SPEA2SDE,MaF4,41,M3,D12,0.47784472304568365,SPEA2SDE_MaF4_M3_D12_41.mat
MaF,SPEA2SDE,MaF4,41,M2,D11,0.04676702548514909,SPEA2SDE_MaF4_M2_D11_41.mat
MaF,SPEA2SDE,MaF4,42,M3,D12,0.4276787390722763,SPEA2SDE_MaF4_M3_D12_42.mat
MaF,SPEA2SDE,MaF4,42,M2,D11,0.045548940032609155,SPEA2SDE_MaF4_M2_D11_42.mat
MaF,SPEA2SDE,MaF4,43,M2,D11,0.06413670823893543,SPEA2SDE_MaF4_M2_D11_43.mat
MaF,SPEA2SDE,MaF4,43,M3,D12,0.5854883530326128,SPEA2SDE_MaF4_M3_D12_43.mat
MaF,SPEA2SDE,MaF4,44,M2,D11,0.035774438704833725,SPEA2SDE_MaF4_M2_D11_44.mat
MaF,SPEA2SDE,MaF4,44,M3,D12,0.41168074480362726,SPEA2SDE_MaF4_M3_D12_44.mat
MaF,SPEA2SDE,MaF4,45,M2,D11,0.03245978682717956,SPEA2SDE_MaF4_M2_D11_45.mat
MaF,SPEA2SDE,MaF4,45,M3,D12,0.5955572715831691,SPEA2SDE_MaF4_M3_D12_45.mat
MaF,SPEA2SDE,MaF4,46,M3,D12,0.5253462730199732,SPEA2SDE_MaF4_M3_D12_46.mat
