Grupo,Problema,Numero,Algoritmo,Objetivos,IGD
MaF,MaF7,7,SPEA2SDE,M3,0.05899898635965642
MaF,MaF7,7,SPEA2SDE,M3,0.059152915641531044
MaF,MaF7,7,SPEA2SDE,M3,0.05916985527772222
MaF,MaF7,7,SPEA2SDE,M3,0.05940262585048913
MaF,MaF7,7,SPEA2SDE,M3,0.059419063416851645
MaF,MaF7,7,SPEA2SDE,M3,0.05962228959079623
MaF,MaF7,7,SPEA2SDE,M3,0.05968824325394793
MaF,MaF7,7,SPEA2SDE,M3,0.05991525474659661
MaF,MaF7,7,SPEA2SDE,M3,0.059928352082852555
MaF,MaF7,7,SPEA2SDE,M3,0.05997557554563747
MaF,MaF7,7,SPEA2SDE,M3,0.06000920765024314
MaF,MaF7,7,SPEA2SDE,M3,0.06050026583121464
MaF,MaF7,7,SPEA2SDE,M3,0.060528013966390265
MaF,MaF7,7,SPEA2SDE,M3,0.06084199895464602
MaF,MaF7,7,SPEA2SDE,M3,0.060884286806979694
MaF,MaF7,7,SPEA2SDE,M3,0.060909145146464734
MaF,MaF7,7,SPEA2SDE,M3,0.06123468524850747
MaF,MaF7,7,SPEA2SDE,M3,0.06146872616068631
MaF,MaF7,7,SPEA2SDE,M3,0.06165787364450977
MaF,MaF7,7,SPEA2SDE,M3,0.061844853864850745
MaF,MaF7,7,SPEA2SDE,M3,0.06205355318459299
MaF,MaF7,7,SPEA2SDE,M3,0.062070623028162256
MaF,MaF7,7,SPEA2SDE,M3,0.06214083750299391
MaF,MaF7,7,SPEA2SDE,M3,0.06217521745581475
MaF,MaF7,7,SPEA2SDE,M3,0.06222322825472803
MaF,MaF7,7,SPEA2SDE,M3,0.06278398165387693
MaF,MaF7,7,SPEA2SDE,M3,0.06286346147687066
MaF,MaF7,7,SPEA2SDE,M3,0.06305857760898656
MaF,MaF7,7,SPEA2SDE,M3,0.06392215818049081
MaF,MaF7,7,SPEA2SDE,M3,0.06455273336774231
MaF,MaF7,7,SPEA2SDE,M3,0.06493718493606809
MaF,MaF7,7,SPEA2SDE,M3,0.06878633073639298
WFG,WFG1,1,IVFSPEA2,M2,0.011812012554794988
WFG,WFG1,1,IVFSPEA2,M2,0.011910434242251439
WFG,WFG1,1,IVFSPEA2,M2,0.011924613983712478
WFG,WFG1,1,IVFSPEA2,M2,0.011927248054036242
WFG,WFG1,1,IVFSPEA2,M2,0.011961091397765118
WFG,WFG1,1,IVFSPEA2,M2,0.011967493628636748
WFG,WFG1,1,IVFSPEA2,M2,0.011987470412088792
WFG,WFG1,1,IVFSPEA2,M2,0.011988437793385156
WFG,WFG1,1,IVFSPEA2,M2,0.011993013445147594
WFG,WFG1,1,IVFSPEA2,M2,0.012000177443567722
WFG,WFG1,1,IVFSPEA2,M2,0.012002442799325922
WFG,WFG1,1,IVFSPEA2,M2,0.01201007279667277
WFG,WFG1,1,IVFSPEA2,M2,0.012026070895755345
WFG,WFG1,1,IVFSPEA2,M2,0.01202768639031039
WFG,WFG1,1,IVFSPEA2,M2,0.012033726281367814
WFG,WFG1,1,IVFSPEA2,M2,0.012036680372249859
WFG,WFG1,1,IVFSPEA2,M2,0.012055143874271831
WFG,WFG1,1,IVFSPEA2,M2,0.01206131620506403
WFG,WFG1,1,IVFSPEA2,M2,0.012063266887199393
WFG,WFG1,1,IVFSPEA2,M2,0.012068274669663459
WFG,WFG1,1,IVFSPEA2,M2,0.01207174120531648
WFG,WFG1,1,IVFSPEA2,M2,0.012088393471651653
WFG,WFG1,1,IVFSPEA2,M2,0.0120901528687752
WFG,WFG1,1,IVFSPEA2,M2,0.012099330667042418
WFG,WFG1,1,IVFSPEA2,M2,0.012105608566964774
WFG,WFG1,1,IVFSPEA2,M2,0.012109073171853463
WFG,WFG1,1,IVFSPEA2,M2,0.012109176864734788
WFG,WFG1,1,IVFSPEA2,M2,0.012112979965983754
WFG,WFG1,1,IVFSPEA2,M2,0.012117505298217026
WFG,WFG1,1,IVFSPEA2,M2,0.012121019169244957
WFG,WFG1,1,IVFSPEA2,M2,0.012124517938581441
WFG,WFG1,1,IVFSPEA2,M2,0.012126400965293486
WFG,WFG1,1,IVFSPEA2,M2,0.01213056095474319
WFG,WFG1,1,IVFSPEA2,M2,0.012136042202314932
WFG,WFG1,1,IVFSPEA2,M2,0.012136789161583061
WFG,WFG1,1,IVFSPEA2,M2,0.012138795539382258
WFG,WFG1,1,IVFSPEA2,M2,0.012140896803360949
WFG,WFG1,1,IVFSPEA2,M2,0.012151990357282483
WFG,WFG1,1,IVFSPEA2,M2,0.01215335954790904
WFG,WFG1,1,IVFSPEA2,M2,0.012159105047070322
WFG,WFG1,1,IVFSPEA2,M2,0.012166284779717462
WFG,WFG1,1,IVFSPEA2,M2,0.012166429870656916
WFG,WFG1,1,IVFSPEA2,M2,0.01217020058794395
WFG,WFG1,1,IVFSPEA2,M2,0.012170243316656336
WFG,WFG1,1,IVFSPEA2,M2,0.012183834678469192
WFG,WFG1,1,IVFSPEA2,M2,0.012186823104395818
WFG,WFG1,1,IVFSPEA2,M2,0.012187148369172326
WFG,WFG1,1,IVFSPEA2,M2,0.012204150686496289
WFG,WFG1,1,IVFSPEA2,M2,0.012205857109105852
WFG,WFG1,1,IVFSPEA2,M2,0.012227561746424608
WFG,WFG1,1,IVFSPEA2,M2,0.012233842124541065
WFG,WFG1,1,IVFSPEA2,M2,0.012236535524290087
WFG,WFG1,1,IVFSPEA2,M2,0.012240070802612106
WFG,WFG1,1,IVFSPEA2,M2,0.012240179471632357
WFG,WFG1,1,IVFSPEA2,M2,0.012259612035904657
WFG,WFG1,1,IVFSPEA2,M2,0.012262109194897518
WFG,WFG1,1,IVFSPEA2,M2,0.012266197400265053
WFG,WFG1,1,IVFSPEA2,M2,0.012314359219867793
WFG,WFG1,1,IVFSPEA2,M2,0.012333199728922953
WFG,WFG1,1,IVFSPEA2,M2,0.012343265026052434
WFG,WFG1,1,MFOSPEA2,M2,0.04274998086727548
WFG,WFG1,1,MFOSPEA2,M2,0.04820654622472309
WFG,WFG1,1,MFOSPEA2,M2,0.06814573118285061
WFG,WFG1,1,MFOSPEA2,M2,0.08924398141951416
WFG,WFG1,1,MFOSPEA2,M2,0.09300853550794282
WFG,WFG1,1,MFOSPEA2,M2,0.09374902768935729
WFG,WFG1,1,MFOSPEA2,M2,0.09410891795525324
WFG,WFG1,1,MFOSPEA2,M2,0.0942399475779482
WFG,WFG1,1,MFOSPEA2,M2,0.09964394203820542
WFG,WFG1,1,MFOSPEA2,M2,0.10088401047467674
WFG,WFG1,1,MFOSPEA2,M2,0.10288059512679015
WFG,WFG1,1,MFOSPEA2,M2,0.10386498917817366
WFG,WFG1,1,MFOSPEA2,M2,0.10466042442097534
WFG,WFG1,1,MFOSPEA2,M2,0.10468343542911746
WFG,WFG1,1,MFOSPEA2,M2,0.10478692691591607
WFG,WFG1,1,MFOSPEA2,M2,0.10553258102286882
WFG,WFG1,1,MFOSPEA2,M2,0.10596391827757652
WFG,WFG1,1,MFOSPEA2,M2,0.10640307846323771
WFG,WFG1,1,MFOSPEA2,M2,0.10641206306682341
WFG,WFG1,1,MFOSPEA2,M2,0.10688629446238283
WFG,WFG1,1,MFOSPEA2,M2,0.10721735475175342
WFG,WFG1,1,MFOSPEA2,M2,0.10731738044426017
WFG,WFG1,1,MFOSPEA2,M2,0.10749631262641192
WFG,WFG1,1,MFOSPEA2,M2,0.107716369207108
WFG,WFG1,1,MFOSPEA2,M2,0.10789442958253717
WFG,WFG1,1,MFOSPEA2,M2,0.10806995736359638
WFG,WFG1,1,MFOSPEA2,M2,0.10864720210217556
WFG,WFG1,1,MFOSPEA2,M2,0.10892860162165893
WFG,WFG1,1,MFOSPEA2,M2,0.10899829100377706
WFG,WFG1,1,MFOSPEA2,M2,0.10922671902517868
WFG,WFG1,1,MFOSPEA2,M2,0.10942599941852871
WFG,WFG1,1,MFOSPEA2,M2,0.10954357175006588
WFG,WFG1,1,MFOSPEA2,M2,0.10965859985529601
WFG,WFG1,1,MFOSPEA2,M2,0.10967141952260445
WFG,WFG1,1,MFOSPEA2,M2,0.10969553798511725
WFG,WFG1,1,MFOSPEA2,M2,0.10975786112896838
WFG,WFG1,1,MFOSPEA2,M2,0.1099898013075237
WFG,WFG1,1,MFOSPEA2,M2,0.11009796635327634
WFG,WFG1,1,MFOSPEA2,M2,0.11010409977078693
WFG,WFG1,1,MFOSPEA2,M2,0.1101316125590914
WFG,WFG1,1,MFOSPEA2,M2,0.11032710811970357
WFG,WFG1,1,MFOSPEA2,M2,0.11056612123835502
WFG,WFG1,1,MFOSPEA2,M2,0.11064483961774613
WFG,WFG1,1,MFOSPEA2,M2,0.11079509270218582
WFG,WFG1,1,MFOSPEA2,M2,0.1111039745887032
WFG,WFG1,1,MFOSPEA2,M2,0.11124916679444281
WFG,WFG1,1,MFOSPEA2,M2,0.11140998724767348
WFG,WFG1,1,MFOSPEA2,M2,0.11151069319307758
WFG,WFG1,1,MFOSPEA2,M2,0.11156471798229964
WFG,WFG1,1,MFOSPEA2,M2,0.11190726685008105
WFG,WFG1,1,MFOSPEA2,M2,0.11210420787082626
WFG,WFG1,1,MFOSPEA2,M2,0.11222340269721087
WFG,WFG1,1,MFOSPEA2,M2,0.11279930286118428
WFG,WFG1,1,MFOSPEA2,M2,0.11297133657418768
WFG,WFG1,1,MFOSPEA2,M2,0.11314277846936448
WFG,WFG1,1,MFOSPEA2,M2,0.12007845994924812
WFG,WFG1,1,MFOSPEA2,M2,0.12073443773813924
WFG,WFG1,1,MFOSPEA2,M2,0.12078837694541972
WFG,WFG1,1,MFOSPEA2,M2,0.12419260235916986
WFG,WFG1,1,MFOSPEA2,M2,0.12788205785679277
WFG,WFG1,1,MOEAD,M2,0.024588342435534098
WFG,WFG1,1,MOEAD,M2,0.024793154791474224
WFG,WFG1,1,MOEAD,M2,0.025225001916254257
WFG,WFG1,1,MOEAD,M2,0.02583511706494892
WFG,WFG1,1,MOEAD,M2,0.025957073380702217
WFG,WFG1,1,MOEAD,M2,0.026424042023155733
WFG,WFG1,1,MOEAD,M2,0.02664009206213391
WFG,WFG1,1,MOEAD,M2,0.026932556386209706
WFG,WFG1,1,MOEAD,M2,0.026956517839941796
WFG,WFG1,1,MOEAD,M2,0.027059896131547873
WFG,WFG1,1,MOEAD,M2,0.027171102774865313
WFG,WFG1,1,MOEAD,M2,0.0274297191446321
WFG,WFG1,1,MOEAD,M2,0.027499780617548618
WFG,WFG1,1,MOEAD,M2,0.02751789249861485
WFG,WFG1,1,MOEAD,M2,0.028132852031741068
WFG,WFG1,1,MOEAD,M2,0.02897380030572411
WFG,WFG1,1,MOEAD,M2,0.02901965940647294
WFG,WFG1,1,MOEAD,M2,0.029395700297318438
WFG,WFG1,1,MOEAD,M2,0.029571196204195082
WFG,WFG1,1,MOEAD,M2,0.029823318742964313
WFG,WFG1,1,MOEAD,M2,0.02993623097553425
WFG,WFG1,1,MOEAD,M2,0.029948950250041344
WFG,WFG1,1,MOEAD,M2,0.030653799466946338
WFG,WFG1,1,MOEAD,M2,0.031546700495915694
WFG,WFG1,1,MOEAD,M2,0.031682883281525166
WFG,WFG1,1,MOEAD,M2,0.032007737257064676
WFG,WFG1,1,MOEAD,M2,0.03207290432570434
WFG,WFG1,1,MOEAD,M2,0.032442969347818096
WFG,WFG1,1,MOEAD,M2,0.03283125743845794
WFG,WFG1,1,MOEAD,M2,0.03285901974354175
WFG,WFG1,1,MOEAD,M2,0.03303644209985706
WFG,WFG1,1,MOEAD,M2,0.03338198305725239
WFG,WFG1,1,MOEAD,M2,0.033668120706915536
WFG,WFG1,1,MOEAD,M2,0.03412832444893938
WFG,WFG1,1,MOEAD,M2,0.034968636648202336
WFG,WFG1,1,MOEAD,M2,0.03561822699086184
WFG,WFG1,1,MOEAD,M2,0.036180729718840454
WFG,WFG1,1,MOEAD,M2,0.036444448046325024
WFG,WFG1,1,MOEAD,M2,0.03660872600423648
WFG,WFG1,1,MOEAD,M2,0.03834006810058441
WFG,WFG1,1,MOEAD,M2,0.03934939949360616
WFG,WFG1,1,MOEAD,M2,0.03992761478653935
WFG,WFG1,1,MOEAD,M2,0.04016168947005167
WFG,WFG1,1,MOEAD,M2,0.04114985772095028
WFG,WFG1,1,MOEAD,M2,0.041903360871635285
WFG,WFG1,1,MOEAD,M2,0.04289307259243105
WFG,WFG1,1,MOEAD,M2,0.04357058688301399
WFG,WFG1,1,MOEAD,M2,0.05123380804453668
WFG,WFG1,1,MOEAD,M2,0.052178778513544306
WFG,WFG1,1,MOEAD,M2,0.05848152118596049
WFG,WFG1,1,MOEAD,M2,0.06669637327910222
WFG,WFG1,1,MOEAD,M2,0.07771576172095732
WFG,WFG1,1,MOEAD,M2,0.08013646449186726
WFG,WFG1,1,MOEAD,M2,0.08814499343378066
WFG,WFG1,1,MOEAD,M2,0.0910099863799532
WFG,WFG1,1,MOEAD,M2,0.09290227038599928
WFG,WFG1,1,MOEAD,M2,0.09926372397485461
WFG,WFG1,1,MOEAD,M2,0.10288134860771041
WFG,WFG1,1,MOEAD,M2,0.11688056317720902
WFG,WFG1,1,MOEAD,M2,0.11958935993863888
WFG,WFG1,1,NSGAII,M2,0.017876679665711187
WFG,WFG1,1,NSGAII,M2,0.018222684727169997
WFG,WFG1,1,NSGAII,M2,0.018241596667537295
WFG,WFG1,1,NSGAII,M2,0.01827964084405164
WFG,WFG1,1,NSGAII,M2,0.01870855403263287
WFG,WFG1,1,NSGAII,M2,0.018841895276698262
WFG,WFG1,1,NSGAII,M2,0.018930779502958104
WFG,WFG1,1,NSGAII,M2,0.01898426741096887
WFG,WFG1,1,NSGAII,M2,0.019310553063616284
WFG,WFG1,1,NSGAII,M2,0.019410940600083425
WFG,WFG1,1,NSGAII,M2,0.019605722711608445
WFG,WFG1,1,NSGAII,M2,0.01980351245757674
WFG,WFG1,1,NSGAII,M2,0.019816082288840152
WFG,WFG1,1,NSGAII,M2,0.02012241641408449
WFG,WFG1,1,NSGAII,M2,0.02041321336991683
WFG,WFG1,1,NSGAII,M2,0.02043875755975356
WFG,WFG1,1,NSGAII,M2,0.02044635410484192
WFG,WFG1,1,NSGAII,M2,0.020529841309644796
WFG,WFG1,1,NSGAII,M2,0.020578218536094404
WFG,WFG1,1,NSGAII,M2,0.020597594355104012
WFG,WFG1,1,NSGAII,M2,0.020627857489664534
WFG,WFG1,1,NSGAII,M2,0.020630834432681818
WFG,WFG1,1,NSGAII,M2,0.0207678044880601
WFG,WFG1,1,NSGAII,M2,0.02100936880139565
WFG,WFG1,1,NSGAII,M2,0.021034425594855983
WFG,WFG1,1,NSGAII,M2,0.021082233238048018
WFG,WFG1,1,NSGAII,M2,0.021165785022418
WFG,WFG1,1,NSGAII,M2,0.021194515436573736
WFG,WFG1,1,NSGAII,M2,0.021429097205412664
WFG,WFG1,1,NSGAII,M2,0.021500691821932982
WFG,WFG1,1,NSGAII,M2,0.02152562598568864
WFG,WFG1,1,NSGAII,M2,0.021542884238422207
WFG,WFG1,1,NSGAII,M2,0.021579506633337388
WFG,WFG1,1,NSGAII,M2,0.02164889320264024
WFG,WFG1,1,NSGAII,M2,0.021665514518419412
WFG,WFG1,1,NSGAII,M2,0.021739548043747982
WFG,WFG1,1,NSGAII,M2,0.021817349100947986
WFG,WFG1,1,NSGAII,M2,0.021937217947167936
WFG,WFG1,1,NSGAII,M2,0.021982906345469424
WFG,WFG1,1,NSGAII,M2,0.02201340419962075
WFG,WFG1,1,NSGAII,M2,0.022208608578267463
WFG,WFG1,1,NSGAII,M2,0.022244276179197987
WFG,WFG1,1,NSGAII,M2,0.022286698958882595
WFG,WFG1,1,NSGAII,M2,0.02230028664214132
WFG,WFG1,1,NSGAII,M2,0.02232454489316019
WFG,WFG1,1,NSGAII,M2,0.0223386411958077
WFG,WFG1,1,NSGAII,M2,0.02235757225908395
WFG,WFG1,1,NSGAII,M2,0.022361181236545444
WFG,WFG1,1,NSGAII,M2,0.022378607053859887
WFG,WFG1,1,NSGAII,M2,0.022380501523999157
WFG,WFG1,1,NSGAII,M2,0.02243178196559237
WFG,WFG1,1,NSGAII,M2,0.022564668041148848
WFG,WFG1,1,NSGAII,M2,0.022725470934869995
WFG,WFG1,1,NSGAII,M2,0.023103127363801
WFG,WFG1,1,NSGAII,M2,0.023203838602999904
WFG,WFG1,1,NSGAII,M2,0.023408819260199807
WFG,WFG1,1,NSGAII,M2,0.024082142541270262
WFG,WFG1,1,NSGAII,M2,0.024692120380575226
WFG,WFG1,1,NSGAII,M2,0.02470657500000413
WFG,WFG1,1,NSGAII,M2,0.028322352857859674
WFG,WFG1,1,NSGAIII,M2,0.020242103451006608
WFG,WFG1,1,NSGAIII,M2,0.03191056376029446
WFG,WFG1,1,NSGAIII,M2,0.03195868641333524
WFG,WFG1,1,NSGAIII,M2,0.04236994894246573
WFG,WFG1,1,NSGAIII,M2,0.059794609680468125
WFG,WFG1,1,NSGAIII,M2,0.06543433992589867
WFG,WFG1,1,NSGAIII,M2,0.06565262149541247
WFG,WFG1,1,NSGAIII,M2,0.06620264706739908
WFG,WFG1,1,NSGAIII,M2,0.07021122626205999
WFG,WFG1,1,NSGAIII,M2,0.07502138525025302
WFG,WFG1,1,NSGAIII,M2,0.08018428351017405
WFG,WFG1,1,NSGAIII,M2,0.08109795260704875
WFG,WFG1,1,NSGAIII,M2,0.08218902272137979
WFG,WFG1,1,NSGAIII,M2,0.08226640922772917
WFG,WFG1,1,NSGAIII,M2,0.08257730441778076
WFG,WFG1,1,NSGAIII,M2,0.08401537361150772
WFG,WFG1,1,NSGAIII,M2,0.08437528164958884
WFG,WFG1,1,NSGAIII,M2,0.08469444770066388
WFG,WFG1,1,NSGAIII,M2,0.08722689713512456
WFG,WFG1,1,NSGAIII,M2,0.08866643817096724
WFG,WFG1,1,NSGAIII,M2,0.08870666234734026
WFG,WFG1,1,NSGAIII,M2,0.08872756897949448
WFG,WFG1,1,NSGAIII,M2,0.09017193919893936
WFG,WFG1,1,NSGAIII,M2,0.09211985134977926
WFG,WFG1,1,NSGAIII,M2,0.09287093628744024
WFG,WFG1,1,NSGAIII,M2,0.09380030381494835
WFG,WFG1,1,NSGAIII,M2,0.09525080307063902
WFG,WFG1,1,NSGAIII,M2,0.0953538391379951
WFG,WFG1,1,NSGAIII,M2,0.09574730908204221
WFG,WFG1,1,NSGAIII,M2,0.09684806393975519
WFG,WFG1,1,NSGAIII,M2,0.09700108460067156
WFG,WFG1,1,NSGAIII,M2,0.09783509877195759
WFG,WFG1,1,NSGAIII,M2,0.09826473506967982
WFG,WFG1,1,NSGAIII,M2,0.09875005553171631
WFG,WFG1,1,NSGAIII,M2,0.10076871351784085
WFG,WFG1,1,NSGAIII,M2,0.1008062717983497
WFG,WFG1,1,NSGAIII,M2,0.10081905585901577
WFG,WFG1,1,NSGAIII,M2,0.10083868326384747
WFG,WFG1,1,NSGAIII,M2,0.10093064672374227
WFG,WFG1,1,NSGAIII,M2,0.10098663219380366
WFG,WFG1,1,NSGAIII,M2,0.1014034299038885
WFG,WFG1,1,NSGAIII,M2,0.10170950785967767
WFG,WFG1,1,NSGAIII,M2,0.10232399584055032
WFG,WFG1,1,NSGAIII,M2,0.10277294164427801
WFG,WFG1,1,NSGAIII,M2,0.10483467666018985
WFG,WFG1,1,NSGAIII,M2,0.10497892645777915
WFG,WFG1,1,NSGAIII,M2,0.10507717926726341
WFG,WFG1,1,NSGAIII,M2,0.1055652178378205
WFG,WFG1,1,NSGAIII,M2,0.10745396435314993
WFG,WFG1,1,NSGAIII,M2,0.10746364916896917
WFG,WFG1,1,NSGAIII,M2,0.10748481510528861
WFG,WFG1,1,NSGAIII,M2,0.10751429791275846
WFG,WFG1,1,NSGAIII,M2,0.10759827591999781
WFG,WFG1,1,NSGAIII,M2,0.10767832232933561
WFG,WFG1,1,NSGAIII,M2,0.10774725704482525
WFG,WFG1,1,NSGAIII,M2,0.10780647916255871
WFG,WFG1,1,NSGAIII,M2,0.1095536834668941
WFG,WFG1,1,NSGAIII,M2,0.10963207444030659
WFG,WFG1,1,NSGAIII,M2,0.11207026728405808
WFG,WFG1,1,NSGAIII,M2,0.12113384594084689
WFG,WFG1,1,SPEA2,M2,0.016908541475625066
WFG,WFG1,1,SPEA2,M2,0.017582679580363216
WFG,WFG1,1,SPEA2,M2,0.017721447210646266
WFG,WFG1,1,SPEA2,M2,0.017787682646021024
WFG,WFG1,1,SPEA2,M2,0.017912373718311104
WFG,WFG1,1,SPEA2,M2,0.018039287439109302
WFG,WFG1,1,SPEA2,M2,0.01810014000311645
WFG,WFG1,1,SPEA2,M2,0.0181005099488691
WFG,WFG1,1,SPEA2,M2,0.01810808863602513
WFG,WFG1,1,SPEA2,M2,0.018138067095727288
WFG,WFG1,1,SPEA2,M2,0.01869950653618998
WFG,WFG1,1,SPEA2,M2,0.01871000187447761
WFG,WFG1,1,SPEA2,M2,0.0191517774566495
WFG,WFG1,1,SPEA2,M2,0.019449933537038593
WFG,WFG1,1,SPEA2,M2,0.019454913360162987
WFG,WFG1,1,SPEA2,M2,0.019470698813736618
WFG,WFG1,1,SPEA2,M2,0.01972089444696912
WFG,WFG1,1,SPEA2,M2,0.019995116502616088
WFG,WFG1,1,SPEA2,M2,0.020128454828641708
WFG,WFG1,1,SPEA2,M2,0.021216322977723273
WFG,WFG1,1,SPEA2,M2,0.021353407420913156
WFG,WFG1,1,SPEA2,M2,0.022214324779657277
WFG,WFG1,1,SPEA2,M2,0.022426826706267434
WFG,WFG1,1,SPEA2,M2,0.023346137013658893
WFG,WFG1,1,SPEA2,M2,0.023400925021609884
WFG,WFG1,1,SPEA2,M2,0.02472850186493571
WFG,WFG1,1,SPEA2,M2,0.026436213182144234
WFG,WFG1,1,SPEA2,M2,0.027077010264626535
WFG,WFG1,1,SPEA2,M2,0.028300902030081933
WFG,WFG1,1,SPEA2,M2,0.028475206318157996
WFG,WFG1,1,SPEA2,M2,0.030027074532001166
WFG,WFG1,1,SPEA2,M2,0.030901256318854212
WFG,WFG1,1,SPEA2,M2,0.031000053074462915
WFG,WFG1,1,SPEA2,M2,0.031064960838452203
WFG,WFG1,1,SPEA2,M2,0.03212111885512341
WFG,WFG1,1,SPEA2,M2,0.03257223502285836
WFG,WFG1,1,SPEA2,M2,0.03342672859097164
WFG,WFG1,1,SPEA2,M2,0.033911036269377685
WFG,WFG1,1,SPEA2,M2,0.03630955438014861
WFG,WFG1,1,SPEA2,M2,0.03754583158098785
WFG,WFG1,1,SPEA2,M2,0.037612050724823085
WFG,WFG1,1,SPEA2,M2,0.03915908046409978
WFG,WFG1,1,SPEA2,M2,0.03978808919757916
WFG,WFG1,1,SPEA2,M2,0.04065240529575239
WFG,WFG1,1,SPEA2,M2,0.041507196860631444
WFG,WFG1,1,SPEA2,M2,0.04930320581252665
WFG,WFG1,1,SPEA2,M2,0.049786981745001825
WFG,WFG1,1,SPEA2,M2,0.051516739345360545
WFG,WFG1,1,SPEA2,M2,0.05165912803071863
WFG,WFG1,1,SPEA2,M2,0.059207567461321636
WFG,WFG1,1,SPEA2,M2,0.0618514885171501
WFG,WFG1,1,SPEA2,M2,0.07427142428024847
WFG,WFG1,1,SPEA2,M2,0.07706370662963805
WFG,WFG1,1,SPEA2,M2,0.07742942662328489
WFG,WFG1,1,SPEA2,M2,0.08220477560247165
WFG,WFG1,1,SPEA2,M2,0.09023084590333005
WFG,WFG1,1,SPEA2,M2,0.09044618309834115
WFG,WFG1,1,SPEA2,M2,0.09945959085008343
WFG,WFG1,1,SPEA2,M2,0.1030619739509903
WFG,WFG1,1,SPEA2,M2,0.10365530234706571
WFG,WFG1,1,SPEA2SDE,M2,0.018828967880180177
WFG,WFG1,1,SPEA2SDE,M2,0.018984831505251733
WFG,WFG1,1,SPEA2SDE,M2,0.019244072611172745
WFG,WFG1,1,SPEA2SDE,M2,0.01966913452009548
WFG,WFG1,1,SPEA2SDE,M2,0.019844003765280088
WFG,WFG1,1,SPEA2SDE,M2,0.020328030367845844
WFG,WFG1,1,SPEA2SDE,M2,0.020882224548778867
WFG,WFG1,1,SPEA2SDE,M2,0.022947762965622967
WFG,WFG1,1,SPEA2SDE,M2,0.023349617220666846
WFG,WFG1,1,SPEA2SDE,M2,0.02622908370999121
WFG,WFG1,1,SPEA2SDE,M2,0.02657994665639586
WFG,WFG1,1,SPEA2SDE,M2,0.026619039480002073
WFG,WFG1,1,SPEA2SDE,M2,0.026872273135127602
WFG,WFG1,1,SPEA2SDE,M2,0.027169440717046696
WFG,WFG1,1,SPEA2SDE,M2,0.028071924088140236
WFG,WFG1,1,SPEA2SDE,M2,0.0287079061541133
WFG,WFG1,1,SPEA2SDE,M2,0.029099709822848166
WFG,WFG1,1,SPEA2SDE,M2,0.03111360705690452
WFG,WFG1,1,SPEA2SDE,M2,0.031500950856609276
WFG,WFG1,1,SPEA2SDE,M2,0.03197242494843284
WFG,WFG1,1,SPEA2SDE,M2,0.033223170704807015
WFG,WFG1,1,SPEA2SDE,M2,0.03459796557242524
WFG,WFG1,1,SPEA2SDE,M2,0.03642913393988677
WFG,WFG1,1,SPEA2SDE,M2,0.03716675728642536
WFG,WFG1,1,SPEA2SDE,M2,0.03748185036322923
WFG,WFG1,1,SPEA2SDE,M2,0.037626730853759886
WFG,WFG1,1,SPEA2SDE,M2,0.03847324827363526
WFG,WFG1,1,SPEA2SDE,M2,0.03868637594845558
WFG,WFG1,1,SPEA2SDE,M2,0.04019296154092296
WFG,WFG1,1,SPEA2SDE,M2,0.040794487454387615
WFG,WFG1,1,SPEA2SDE,M2,0.04081562838413167
WFG,WFG1,1,SPEA2SDE,M2,0.04723707303585945
WFG,WFG1,1,SPEA2SDE,M2,0.04818154706002999
WFG,WFG1,1,SPEA2SDE,M2,0.05042094894317619
WFG,WFG1,1,SPEA2SDE,M2,0.05298411781284487
WFG,WFG1,1,SPEA2SDE,M2,0.053345210462880106
WFG,WFG1,1,SPEA2SDE,M2,0.05350032949375038
WFG,WFG1,1,SPEA2SDE,M2,0.05446201229459346
WFG,WFG1,1,SPEA2SDE,M2,0.0551818138513597
WFG,WFG1,1,SPEA2SDE,M2,0.05565880212893681
WFG,WFG1,1,SPEA2SDE,M2,0.05567060281203851
WFG,WFG1,1,SPEA2SDE,M2,0.05719167589079063
WFG,WFG1,1,SPEA2SDE,M2,0.05870131697121292
WFG,WFG1,1,SPEA2SDE,M2,0.06174290476418753
WFG,WFG1,1,SPEA2SDE,M2,0.06399599541202791
WFG,WFG1,1,SPEA2SDE,M2,0.06848375567921788
WFG,WFG1,1,SPEA2SDE,M2,0.06931923790752026
WFG,WFG1,1,SPEA2SDE,M2,0.07040264863576892
WFG,WFG1,1,SPEA2SDE,M2,0.0739588308517979
WFG,WFG1,1,SPEA2SDE,M2,0.07782578473739409
WFG,WFG1,1,SPEA2SDE,M2,0.0783597818214399
WFG,WFG1,1,SPEA2SDE,M2,0.08152588883046788
WFG,WFG1,1,SPEA2SDE,M2,0.0821588369153412
WFG,WFG1,1,SPEA2SDE,M2,0.08294959890718522
WFG,WFG1,1,SPEA2SDE,M2,0.0896408649164083
WFG,WFG1,1,SPEA2SDE,M2,0.0969679591973034
WFG,WFG1,1,SPEA2SDE,M2,0.10115065998261069
WFG,WFG1,1,SPEA2SDE,M2,0.10558016179146602
WFG,WFG1,1,SPEA2SDE,M2,0.10630689004635613
WFG,WFG1,1,SPEA2SDE,M2,0.1099153047419185
WFG,WFG1,1,IVFSPEA2,M3,0.14451173426384764
WFG,WFG1,1,IVFSPEA2,M3,0.14472236088907028
WFG,WFG1,1,IVFSPEA2,M3,0.14559952254535605
WFG,WFG1,1,IVFSPEA2,M3,0.14646605506697855
WFG,WFG1,1,IVFSPEA2,M3,0.1464858689378036
